episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft,cause_bucket,episode_start_suffix_index,episode_end_suffix_index_exclusive,truth_episode_rows,truth_episode_out_of_grid_fraction,truth_episode_local_illegal_fraction,truth_episode_dynamic_break_fraction,truth_episode_best_position_nll_median,truth_episode_best_position_nll_p90,truth_episode_support_rate_count_median,truth_episode_conditioned_transition_nll_mean,truth_episode_conditioned_transition_nll_median,truth_episode_conditioned_transition_nll_p90,truth_episode_conditioned_rate_edge_mass_mean,posterior_mean_episode_rows,posterior_mean_episode_out_of_grid_fraction,posterior_mean_episode_local_illegal_fraction,posterior_mean_episode_dynamic_break_fraction,posterior_mean_episode_best_position_nll_median,posterior_mean_episode_best_position_nll_p90,posterior_mean_episode_support_rate_count_median,posterior_mean_episode_conditioned_transition_nll_mean,posterior_mean_episode_conditioned_transition_nll_median,posterior_mean_episode_conditioned_transition_nll_p90,posterior_mean_episode_conditioned_rate_edge_mass_mean,marginal_map_episode_rows,marginal_map_episode_out_of_grid_fraction,marginal_map_episode_local_illegal_fraction,marginal_map_episode_dynamic_break_fraction,marginal_map_episode_best_position_nll_median,marginal_map_episode_best_position_nll_p90,marginal_map_episode_support_rate_count_median,marginal_map_episode_conditioned_transition_nll_mean,marginal_map_episode_conditioned_transition_nll_median,marginal_map_episode_conditioned_transition_nll_p90,marginal_map_episode_conditioned_rate_edge_mass_mean,global_viterbi_episode_rows,global_viterbi_episode_out_of_grid_fraction,global_viterbi_episode_local_illegal_fraction,global_viterbi_episode_dynamic_break_fraction,global_viterbi_episode_best_position_nll_median,global_viterbi_episode_best_position_nll_p90,global_viterbi_episode_support_rate_count_median,global_viterbi_episode_conditioned_transition_nll_mean,global_viterbi_episode_conditioned_transition_nll_median,global_viterbi_episode_conditioned_transition_nll_p90,global_viterbi_episode_conditioned_rate_edge_mass_mean,truth_pre16_rows,truth_pre16_any_local_illegal,truth_pre16_any_dynamic_break,truth_pre16_conditioned_transition_nll_mean,truth_episode_minus_pre16_conditioned_transition_nll,truth_pre64_rows,truth_pre64_any_local_illegal,truth_pre64_any_dynamic_break,truth_pre64_conditioned_transition_nll_mean,truth_episode_minus_pre64_conditioned_transition_nll,truth_pre128_rows,truth_pre128_any_local_illegal,truth_pre128_any_dynamic_break,truth_pre128_conditioned_transition_nll_mean,truth_episode_minus_pre128_conditioned_transition_nll,truth_pre256_rows,truth_pre256_any_local_illegal,truth_pre256_any_dynamic_break,truth_pre256_conditioned_transition_nll_mean,truth_episode_minus_pre256_conditioned_transition_nll,truth_pre512_rows,truth_pre512_any_local_illegal,truth_pre512_any_dynamic_break,truth_pre512_conditioned_transition_nll_mean,truth_episode_minus_pre512_conditioned_transition_nll,truth_rows_since_last_dynamic_break,truth_last_dynamic_break_excess_cells,truth_dynamic_break_sign_matches_offset,truth_ring_000_016_rows,truth_ring_000_016_transition_nll_mean,truth_ring_016_064_rows,truth_ring_016_064_transition_nll_mean,truth_ring_064_128_rows,truth_ring_064_128_transition_nll_mean,truth_ring_128_256_rows,truth_ring_128_256_transition_nll_mean,truth_ring_256_512_rows,truth_ring_256_512_transition_nll_mean,truth_pre_crescendo_near_minus_far_nll,truth_pre_ring_crescendo_spearman,truth_pre_ring_crescendo_eligible,truth_pre_ring_strict_increase
6e9ccd38:000,6e9ccd38,2700,2969,1363,269,8282,0.1645737744506158,0.0324800772760202,266,851.0,-0.0018136387566354,-9.09399999999914,-9.997000000001208,0.0299999999988358,0.0300000000006548,0.0339999999996507,1.8189894035458565e-12,0.0100000000002182,-11.234390334572618,11.248219751005816,0.5576032436945693,-0.001015080730179,1.0,10.845956041356253,13.121442141133606,10.845956041356253,0.4296591349113354,1.883165960524463,1.0,0.0,0.1922552854854592,51.716671795588525,50.30716824153342,1.4095035540551035,0.1905574554603538,29,22,0.8837209302325582,0.9478692783552068,17.707474024343227,8.901078055782941,0.0337162047567535,0.0,0.0,0.2819007108110207,0.0673232107706329,0.7988463746961422,-0.0554322052698967,8.737911454159253,13.40678592932437,18.94589224793351,0.1229963393628585,0.6505576208178439,0.3494423791821561,0.2913560969103791,0.2529450975751025,0.8933438375464685,0.5633294509665427,0.327120951756617,0.0037174721189591,0.0185873605947955,16.47073589954675,0.828945816122589,10.030846525623929,0.1,candidate_strong,candidate_strong,candidate_strong,not_better,34034.538395500764,-1.8732223901277896,prior_and_wrong_gr_reinforce,1363,1632,269,0.0,0.0037174721189591,0.0037174721189591,0.0332025737602601,0.0332025737602601,41.0,0.1635340255448421,0.0917183326288402,0.1069220756806485,0.0384335467652198,269,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,269,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,269,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0881876422983119,0.0854740486625569,0.1069220756806485,0.0361732688761573,16,False,False,0.5129281220691569,-0.3493940965243147,64,False,False,0.3491926872632714,-0.1856586617184293,128,False,False,0.3459050857777058,-0.1823710602328636,256,False,False,0.3602005495851971,-0.1966665240403549,512,False,False,0.3352850400233056,-0.1717510144784635,,,False,16,0.5129281220691569,48,0.2946142089946429,64,0.3426174842921402,128,0.3744960133926884,256,0.31036953046141413,0.2025585916077428,0.3,True,False
6ea22614:000,6ea22614,7456,7894,5533,438,5971,0.9266454530229442,0.0733545469770557,176,,0.025954526986817,6.644000000000233,9.985999999998969,-0.0100000000002182,-0.0499999999983629,-0.0404999999991559,-0.0399999999981446,-0.0399999999990541,11.927247716894724,11.947558985202903,0.6963674351462771,0.003275545128619,1.0,14.832099276676688,5.321739252998737,5.321739252998737,2.891016130570504,6.666769099350178,0.0,1.0,-0.0362699463036138,-15.886236480982843,-10.327636170098597,-5.558600310884248,-0.0357357652944588,11,14,0.9757575757575756,0.8939389576240027,20.74818013852084,-8.007283098013511,-0.0277068619308426,0.0,0.0,-0.0373060423549278,0.0436198356752364,-0.0152284726098605,0.6433456871658554,15.556441127181316,8.477376037036514,8.083863354268274,-0.0374511659657694,0.0570776255707762,0.9429223744292238,0.0090100696210674,-0.0002695714958474,6.393581839954338,0.1778552236484018,0.0134877334565068,0.0,0.3401826484018265,48.79022129125168,0.9677013889109976,5.144743244468328,0.1,truth_strong,truth_strong,truth_strong,large_recovery,62521.94457874735,6.625819732204167,prior_persists_against_truth_gr,5533,5971,438,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.2035994669555878,0.0948926460494902,0.1186162479575846,0.0388467547154215,438,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,438,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,438,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1052702386538212,0.094892646048385,0.1186162479575846,0.0360505188112457,16,False,False,0.3121574238197829,-0.1085579568641951,64,False,False,0.37280137783305,-0.1692019108774622,128,False,False,0.3940882975871697,-0.1904888306315818,256,False,False,0.4079715574557038,-0.204372090500116,512,False,False,0.3212014683887759,-0.1176020014331881,,,False,16,0.3121574238197829,48,0.39301602917080575,64,0.41537521734128935,128,0.4218548173242379,256,0.234431379321848,0.07772604449793491,0.0,True,False
708caea9:000,708caea9,2240,8482,306,6242,6548,0.046731826511912,0.953268173488088,87,,-0.0512365709691418,-3.3170000000009168,-9.992999999998574,0.0599999999994906,0.0600000000013096,0.0620000000017171,1.8189894035458565e-12,0.0,-47.47297596924077,48.278137460496666,8.780382069050287,-0.0028756008715215,1.0,48.21190370157888,29.92302051950264,29.92302051950264,0.8864341294739233,19.01444188006164,0.5512656199935918,1.0,-0.0087549879992576,-54.64863509136617,-27.405613020670515,-27.24302207069565,-0.0055589478743753,54,33,0.8412177985948478,0.8738228297431653,24.12987413822553,30.41080643512742,0.0061685205750765,0.0,0.0,-0.0207644985294936,0.3414856428527509,0.4829414331098974,0.5199046238133208,17.483629031003332,16.75546892890529,16.342762438374105,-0.0010835616050752,0.4852611342518423,0.5147388657481576,0.0292912252345724,0.0184917427663528,1.51247463315604,0.2965517251135854,0.0862015371359309,0.1706183915411727,0.2101890419737263,47.35472273101508,0.8542877417791035,11.47936093707305,0.1,truth_strong,truth_strong,candidate_strong,partial_recovery,14548719.750638084,18.35511694099403,prior_persists_against_truth_gr,306,6548,6242,0.0,0.0006408202499198,0.0006408202499198,0.0332025737602601,0.0332025737602601,41.0,0.3550827826876225,0.1347340245501759,0.2458403762938343,0.0416082453551152,6242,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,6242,0.0,0.0009612303748798,0.0009612303748798,0.0332025737602601,0.0332025737602601,41.0,,,,,6242,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1521821758263387,0.1305573013946669,0.187566455438887,0.036449017138529,16,False,False,0.5752598815468593,-0.2201770988592367,64,False,False,0.4520138389414669,-0.0969310562538444,128,False,False,0.3413571117126182,0.0137256709750043,256,False,False,0.2298917934585352,0.1251909892290873,306,False,False,0.2255795713032414,0.1295032113843811,,,False,16,0.5752598815468593,48,0.41093182473966944,64,0.23070038448376945,128,0.11842647520445221,50,0.2035009938681374,0.3717588876787219,0.8999999999999998,True,False
70925e23:000,70925e23,3272,5164,1147,1892,5947,0.1928703548007398,0.3181436018160417,165,,0.0179555970747119,7.411000000000058,9.976999999998952,0.0399999999990541,0.0199999999986175,0.0090000000000145,-0.0200000000004365,-0.0599999999994906,13.62357663847762,13.676144161226604,1.197947700936662,-0.0002739498957016,1.0,3.057769537730029,33.02896802605131,2.629271229686636,11.351172043660377,19.42495819364862,0.9973572938689218,0.0,-0.0928085039062455,-175.59368939061653,-142.53179095111616,-33.06189843950036,-0.08606992207193,46,41,0.9671907040328092,0.9845631541323168,34.891927327564346,-104.20321968274608,-0.0629246495668756,0.0,0.0,-0.1400927899978828,0.4294279908116078,0.4028283110052106,0.6865984345035446,20.882146723466484,16.44322055939892,12.492567158528775,-0.0964700693450622,0.2753699788583509,0.7246300211416491,0.1004990620280765,0.0899926988643908,15.523141744186049,0.27003255905074,0.0829411710093129,0.0,0.1247357293868921,31.02417938010742,0.4711350152437714,51.69431198906258,0.1,truth_strong,truth_strong,truth_strong,not_better,353873.8509724906,-19.352823864824707,neither_prior_nor_observed_gr,1147,3039,1892,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.2014015572855006,0.0742211065937422,0.0854740486623833,0.0405404678444158,1892,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,1892,0.0,0.0010570824524312,0.0010570824524312,0.0332025737602601,0.0332025737602601,41.0,,,,,1892,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1149046113767855,0.0742211065937422,0.0833316217585206,0.0380027654221696,16,False,False,0.2701072495492181,-0.0687056922637175,64,False,False,0.3758475328567647,-0.1744459755712641,128,False,False,0.3644748973656208,-0.1630733400801201,256,False,False,0.4422860993865485,-0.2408845421010479,512,True,True,0.6054940803028473,-0.4040925230173467,357.0,-4.0,True,16,0.2701072495492181,48,0.41109429395928027,64,0.35310226187447685,128,0.5200973014074762,256,0.7687020612191462,-0.4985948116699281,-0.8999999999999998,True,False
70925e23:001,70925e23,5370,8072,3245,2702,5947,0.5456532705565832,0.4543467294434168,2263,,0.0186688950627149,8.100000000000364,9.993000000000391,0.0399999999990541,0.0,0.0029999999987921,-0.0399999999990541,-0.0399999999990541,13.162160066617233,13.296117488425113,1.8826265287493449,0.0002910949103467,1.0,14.682808851224308,23.44646584198062,11.771284557368894,6.024645701812218,10.451593155471087,0.4389341228719467,0.0,-0.0785912240995481,-212.3534875169791,-180.9921757671305,-31.36131174984856,-0.076335797455559,29,41,0.9483994266602962,0.9798303749022984,34.40632181161632,-51.2456623079585,-0.0216135226942043,0.0,0.0,-0.0947471654073974,-0.3324898219726227,-0.1540876716265613,0.5274192412210663,16.378909144473088,11.014640235363157,12.6426514579168,-0.0403352729130348,0.268319763138416,0.731680236861584,0.049513137016316,0.0413275873410252,8.46725654207994,0.2301175808745373,0.0540832097792616,0.0,0.1225018504811251,31.02417938010742,0.4711350152437714,51.69431198906258,0.1,truth_strong,truth_strong,truth_strong,not_better,477677.7721987432,-10.150348353555506,neither_prior_nor_observed_gr,3245,5947,2702,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1347165694105754,0.0742211065937422,0.0786806194812168,0.0384779140885633,2702,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,2702,0.0,0.004441154700222,0.004441154700222,0.0332025737602601,0.0332025737602601,41.0,,,,,2702,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0991218039731826,0.0742211065932193,0.0786806194812168,0.037476704137178,16,False,False,0.0738997006133856,0.0608168687971897,64,False,False,0.2153300082463085,-0.0806134388357331,128,False,False,0.1964706716526722,-0.0617541022420967,256,False,False,0.2896776130793921,-0.1549610436688166,512,False,False,0.2672486841505178,-0.1325321147399424,2455.0,-4.0,True,16,0.0738997006133856,48,0.26247344412394946,64,0.17761133505903592,128,0.38288455450611203,256,0.24481975522164345,-0.17092005460825785,-0.49999999999999994,True,False
71642c7d:000,71642c7d,3004,3540,995,536,4648,0.2140705679862306,0.1153184165232358,181,334.0,-0.0281757948406881,-6.370999999999185,-9.985000000000582,-0.0400000000026921,-0.0499999999992724,-0.0474999999996725,-0.0099999999965803,0.0100000000038562,-12.477139925373216,12.544503304318358,1.298284419806314,0.0034819458936716,1.0,12.649025572941056,17.28570633942886,12.52969148051592,0.1940113643286243,4.887570696313139,0.3376865671641791,0.0,0.0333899976343217,17.89703873199644,11.995813061058865,5.901225670937577,0.0326861391309505,20,7,0.8470149253731343,0.8690800179594933,14.86171388111362,15.879352444718354,0.043267990312584,0.0,0.0,0.0349184950943051,0.9024920016138486,0.7775258287637647,0.6548343609839916,4.996365642812161,9.311601395111849,6.683907548506981,0.016883062981342,0.8395522388059702,0.1604477611940298,0.034080320709041,0.0340171463228429,0.5185271501679104,0.4540440575186567,0.2092165778135447,0.0,0.3152985074626865,30.732254344782465,0.7734684361543762,20.966042002988747,0.1,candidate_strong,candidate_strong,candidate_strong,not_better,84347.40584950104,-4.741203035110502,prior_and_wrong_gr_reinforce,995,1531,536,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.189145118376356,0.1069220756806477,0.1385804819070824,0.0378870817776856,536,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,536,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,536,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1292558300290204,0.1047998432950451,0.1215136818720999,0.0363152688628519,16,False,False,0.4142662986106942,-0.2251211802343382,64,False,False,0.2992658485705575,-0.1101207301942014,128,False,False,0.2810652157901261,-0.09192009741377,256,False,False,0.2899178466186312,-0.1007727282422751,512,False,False,0.2458616682785679,-0.0567165499022118,,,False,16,0.4142662986106942,48,0.2609323652238453,64,0.26286458300969473,128,0.29877047744713625,256,0.2018054899385046,0.21246080867218958,0.6,True,False
71ccf778:000,71ccf778,4492,4623,2567,131,2698,0.9514455151964418,0.0485544848035581,279,,-0.0110413228460899,-8.450999999999112,-9.998999999999796,0.0100000000002182,0.0599999999994906,0.0400000000008731,0.0499999999992724,0.0499999999992724,-11.080080152671991,11.097727709530938,0.6256070054395418,-0.0165333769284171,1.0,11.53878511066088,0.9784436154394124,0.9784436154394124,0.4588838203812594,12.055703519092123,0.0,1.0,-0.0002514290745253,-0.0329372087628151,0.0005490253753224,-0.0334862341381376,4.392203002579586e-06,17,9,0.7966101694915254,0.7717073983943278,10.158377616760337,-1.0235448606281567,-0.0081883588850252,0.0,0.0,-0.0055810390230229,0.8698835466251257,0.4827556926748503,0.5860446438846124,5.136972069652577,5.137491772741528,5.133055026905413,0.008381274124713,0.549618320610687,0.4503816793893129,0.0069847544404573,-0.0104077698066252,1.5712911366412212,0.2073504064885496,0.0283994829265496,0.0,0.0458015267175572,24.65477440665761,0.723822449288223,24.57181529918449,0.1,near_tie,near_tie,near_tie,large_recovery,16133.902401250694,10.119284094091526,prior_aligned_gr_ambiguous,2567,2698,131,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1735415533124354,0.1047998432923418,0.1215136818726016,0.0375208835524337,131,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,131,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,131,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1084530004116442,0.1047998432923418,0.1215136818726016,0.0355701121933022,16,False,False,0.1026123390925857,0.0709292142198497,64,False,False,0.2310066042914493,-0.0574650509790138,128,False,False,0.2102416527523644,-0.0367000994399289,256,False,False,0.2879004248495664,-0.1143588715371309,512,False,False,0.2617480961144396,-0.0882065428020041,,,False,16,0.1026123390925857,48,0.2738046926910705,64,0.18947670121327947,128,0.3655591969467684,256,0.23559576737931281,-0.1329834282867271,-0.49999999999999994,True,False
7224331b:000,7224331b,2923,3135,1420,212,6063,0.2342074880422233,0.0349661883555995,148,461.0,0.0317568926249756,6.065000000000509,9.895000000000437,0.0499999999992724,0.0499999999992724,0.0390000000006693,0.0,-0.0100000000002182,11.918596698113005,11.945286645519529,0.798076306725765,-0.0087408248561389,1.0,10.32620062471366,7.426787600175668,7.426787600175668,1.6430936582246356,4.664375620537261,1.0,1.0,-0.1171080743394183,-24.82691175995668,-5.391031496549819,-19.435880263406865,-0.1078206299309963,1,2,0.8,0.4566753603305465,25.43170671519326,-3.744298276978037,-0.0748859655395607,0.0,0.0,-0.1199745695272028,0.7636240651546681,0.7448468416140699,0.9323825339489296,22.150836316623977,6.449551633314104,21.510320708832,-0.044413105982286,0.1792452830188679,0.8207547169811321,-0.0118250792045313,-0.0507275608421588,2.66987224009434,0.1856793816981131,0.0308230824760094,0.0047169811320754,0.7641509433962265,45.63390414413065,0.6971160447821503,25.556799749053194,0.1,truth_strong,truth_strong,near_tie,partial_recovery,30250.253085248965,4.5184990453438605,neither_prior_nor_observed_gr,1420,1632,212,0.0,0.0047169811320754,0.0047169811320754,0.0332025737602601,0.0332025737602601,41.0,0.3590690311511667,0.083331621760263,0.1255958692221238,0.0447085837208529,212,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,212,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,212,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.0845814568990837,0.0786806194813216,0.1024524894502844,0.03631728600364,16,False,False,0.2651776715254222,0.0938913596257444,64,False,False,0.3368987443987544,0.0221702867524122,128,False,False,0.3591736408740461,-0.0001046097228794,256,True,True,0.3456791286804327,0.0133899024707339,512,True,True,0.2873944670019243,0.0716745641492423,246.0,-4.0,True,16,0.2651776715254222,48,0.36080576868986514,64,0.38144853734933776,128,0.33218461648681935,256,0.22910980532341585,0.03606786620200636,0.3,True,False
7224331b:001,7224331b,4051,4314,2548,263,6063,0.4202539996701303,0.0433778657430315,327,,0.0220972964544019,7.555000000000291,9.997999999999593,0.0499999999992724,0.0499999999992724,0.0509999999994761,0.0,-0.0100000000002182,10.49173954372617,10.495229382706508,0.2706310075334471,-0.0022262373905954,1.0,11.0956668657894,5.692353285802583,5.692353285802583,0.614102350518443,16.16147335867257,0.0,1.0,-0.0029866845443563,-0.7854980351657227,-0.1216375818186044,-0.6638604533471184,-0.0027030573737467,2,2,0.8,0.5557875843956228,4.82254276559377,-0.5924660496971355,-0.0131659122154918,0.0,0.0,-0.0030452314373721,0.3447487363358564,0.3035447569871028,0.4213429969581812,7.623679894571446,6.845620069738718,7.871843453064756,-0.0018340729244458,0.4220532319391635,0.5779467680608364,0.0016952275103478,5.825583440211255e-05,1.827726494676806,0.1605996546007604,0.0118467677953117,0.0038022813688212,0.8288973384030418,45.63390414413065,0.6971160447821503,25.556799749053194,0.1,near_tie,near_tie,near_tie,partial_recovery,28969.407866249647,4.802876096903925,opposed_prior_gr_ambiguous,2548,2811,263,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.2536865698312165,0.1024524894505452,0.1215136818720997,0.0395114244167054,263,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,263,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,263,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1008021387486708,0.102452489447937,0.1069220756838039,0.0357551819141375,16,False,False,0.2556095925067745,-0.001923022675558,64,False,False,0.2617538453113528,-0.0080672754801363,128,False,False,0.2530068545656067,0.0006797152656098,256,False,False,0.231646362709732,0.0220402071214845,512,True,True,0.2604344114911474,-0.0067478416599308,455.0,1.0,False,16,0.2556095925067745,48,0.26380192957954557,64,0.24425986381986053,128,0.2102858708538573,256,0.28922246027256276,-0.03361286776578826,-0.09999999999999999,True,False
7224331b:002,7224331b,4390,4665,2887,275,6063,0.4761669140689428,0.045357083951839,666,,-0.0031181731825669,10.28100000000086,9.988000000001191,0.0499999999992724,0.0500000000010913,0.0509999999994761,1.8189894035458565e-12,1.8189894035458565e-12,10.519858181817968,10.524874154721411,0.3248996878427147,-0.0002824742505996,1.0,10.823024262395483,6.349484989749427,6.349484989749427,0.3052963539051239,16.860633279548473,0.0,1.0,-0.0001590388770938,-0.0437356912008058,-0.0544173383620202,0.0106816471612143,-0.0007886570777104,2,2,0.4444444444444444,-0.3297593151664643,1.0,-0.3700597287727135,-0.0053631844749668,0.0,0.0,5.185265612239969e-05,-0.4132773928145427,-0.2602087109521285,0.3039015898339867,5.494796149298922,5.187301976968404,2.754052611368472,8.382454387437151e-05,0.5236363636363637,0.4763636363636364,-0.0002255984608224,-0.0015031959660528,1.8670681254545447,0.1940869912363636,0.0126455564794545,0.0,0.7490909090909091,45.63390414413065,0.6971160447821503,25.556799749053194,0.1,near_tie,near_tie,near_tie,partial_recovery,30462.56839249876,4.1753891649719845,opposed_prior_gr_ambiguous,2887,3162,275,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1708720527933083,0.104799843295045,0.1215136818726016,0.0373728360013085,275,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,275,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,275,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1081764732902763,0.104799843295045,0.1215136818726016,0.0355831622282337,16,False,False,0.2511888260362069,-0.0803167732428986,64,False,False,0.2084783357413823,-0.037606282948074,128,False,False,0.1860862765128464,-0.0152142237195381,256,False,False,0.1891493850250313,-0.018277332231723,512,False,False,0.2461907134461614,-0.075318660652853,794.0,1.0,False,16,0.2511888260362069,48,0.1942415056431074,64,0.1636942172843105,128,0.19221249353721623,256,0.30323204186729147,-0.052043215831084566,-0.09999999999999999,True,False
7224331b:003,7224331b,4742,4926,3239,184,6063,0.5342239815272967,0.0303480125350486,1018,,-0.0053421219785738,10.320999999999913,9.61199999999917,0.0499999999992724,0.0499999999992724,0.0479999999988649,0.0,0.0100000000002182,10.613967391304156,10.615983133781585,0.2068673803843672,-0.0032036716688173,1.0,10.591963293723376,5.956610914414957,5.956610914414957,0.184287007356763,16.567126163168908,0.7391304347826086,1.0,0.0079523969356735,1.4632410361639403,0.2801926753744721,1.1830483607894686,0.0052866542523485,4,2,0.6111111111111112,0.2353641834130338,2.694063269383296,-0.2772509192954618,-0.005231149420669,0.0,0.0,0.0090309035174768,0.0249215756415402,-0.5436106416104086,-0.2339424202099078,4.6676655184723765,6.618573985470708,4.874417976324813,0.0068361233806171,0.717391304347826,0.2826086956521739,0.0093450135990744,0.0083761403869831,1.965171729347826,0.1526388201630434,0.0060607012057934,0.0054347826086956,0.7119565217391305,45.63390414413065,0.6971160447821503,25.556799749053194,0.1,near_tie,near_tie,near_tie,partial_recovery,20736.63401299925,4.6593722193666265,opposed_prior_gr_ambiguous,3239,3423,184,0.0,0.0054347826086956,0.0054347826086956,0.0332025737602601,0.0332025737602601,41.0,0.1457020094516349,0.1047998432919352,0.1069220756838039,0.0371059792020089,184,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,184,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,,,,,184,0.0,0.0,0.0,0.0332025737602601,0.0332025737602601,41.0,0.1005773245956554,0.1047998432919352,0.1069220756838039,0.0357681493230299,16,False,False,0.110333984684526,0.0353680247671088,64,False,False,0.1093260471769949,0.0363759622746399,128,False,False,0.1408040537249029,0.0048979557267319,256,False,False,0.1555205489826064,-0.0098185395309715,512,False,False,0.1687030177159683,-0.0230010082643334,1146.0,1.0,False,16,0.110333984684526,48,0.10899006800781787,64,0.1722820602728109,128,0.1702370442403099,256,0.1818854864493302,-0.0715515017648042,-0.7999999999999999,True,False
