well,exp226_rows,last_known_row,unknown_rows,exp226_rmse,exp226_mae,exp226_bias,exp226_within10,exp226_within25,fold,donor_dist_min,donor_dist_max,delta_abs_median,delta_abs_max,end_minus_anchor,gate_segments,beam_mean_rmse,likpf_rmse,pf_ancc_rmse,pf_z_rmse,hmm_rmse,hmm_a150_rmse,hmm_best_variant,hmm_best_rmse,hmm_status,hmm_std_mean,hmm_std_p90,self_gr_quality_mean,self_gr_valid_rate,self_gr_prefix_anchor_count,hmm_loglik,hmm_grid_size,likpf_mean_bias,pf_ancc_bias,pf_z_bias,beam_mean_bias,pf_std_mean,beam_spread_mean,likpf_abs_delta_mean,prefix_length,eval_length,ml_rmse,x_mean,y_mean,x_start,y_start,x_end,y_end,exact_typewell_group,exact_typewell_group_size,horizontal_well_path,hmm_bias,hmm_row_rmse,hmm_row_count,z_mean_eval,z_min_eval,z_max_eval,z_range_eval,tvt_mean_eval,tvt_range_eval,formation_abs_slope_mean,formation_abs_slope_max,formation_slope_std,gr_missing_prefix,gr_missing_eval,gr_longest_nan_eval,gr_mean_eval,gr_std_eval,gr_half_mean_diff,gr_quarter_max_jump,gr_slope_first_half,gr_slope_second_half,gr_slope_change,gr_best_rmse,gr_worst_rmse,pf_best_rmse,pf_worst_rmse,hmm_likpf_abs_gap,hmm_exp226_abs_gap,likpf_exp226_abs_gap,pf_ancc_exp226_abs_gap,nearest8_min_dist,nearest8_med_dist,nearest8_wells,same_typewell_nearest8_count,neighbor_pf_bad_hmm_good_count,neighbor_hmm_bad_pf_good_count,neighbor_hmm_bad_exp226_good_count,neighbor_likpf_bad_exp226_good_count,neighbor_pf_ancc_bad_exp226_good_count,neighbor_any_gr_bad_exp226_good_count,neighbor_hmm_and_pf_bad_exp226_good_count,neighbor_exp226_bad_hmm_good_count,neighbor_exp226_bad_likpf_good_count,neighbor_exp226_bad_pf_ancc_good_count,neighbor_exp226_bad_any_gr_good_count,neighbor_exp226_bad_hmm_and_pf_good_count,neighbor_median_exp226_rmse,neighbor_median_hmm_rmse,neighbor_median_likpf_rmse,neighbor_median_pf_ancc_rmse,neighbor_median_gr_best_rmse,neighbor_median_gr_worst_rmse
dd7d638e,4301,1744,4301,3.6557286007167296,3.028172591831712,2.633366809824039,1.0,1.0,1,592.5781759819696,1350.6614683275554,4.0,4.0,8.53722213702121,0,4.666888172812165,9.493757863928538,4.845355343586395,5.400265546122412,8.766663827185742,7.148342479073215,hmm_selfgr_boost_only_a150_c100,7.148691700369484,ok,7.102082957769706,12.872303158866808,0.030368374660611153,0.43571263551712036,82,-109.09912046498226,573,7.358328529458618,-1.3536717557550226,-1.156320907115179,-2.0096626341927184,1.0015164519623343,2.0514709401534525,6.517861945292257,1745.0,4301.0,6.723616600036621,2912150.6631309944,1043976.8919913996,2913821.38,1042149.74,2910219.4,1046257.35,native_overlap_1_cluster_0005,31,data/raw/train/dd7d638e__horizontal_well.csv,6.931703208555701,8.767037954453055,4301,-8994.365366193908,-9065.01,-8941.42,123.59000000000015,11193.429067658684,22.700000000000728,0.03188488372093027,1.0400000000008731,0.017074889883141296,0.24641833810888253,0.3717740060451058,13,115.37819929903152,18.948860406309237,2.0390896148411173,18.396846526055498,0.010712447989943748,-0.0013816695521538605,0.01209411754209761,4.845355343586395,9.493757863928538,4.845355343586395,9.493757863928538,0.7270940367427965,5.110935226469012,5.8380292632118085,1.1896267428696659,524.269701938178,2924.2459594988354,5cdd8dbc 49dbc14c cc08aa63 b56bc0aa 95c8427f 764072a5 2e43c2ea 504c8b08,7,0,0,0,0,0,0,0,0,0,0,0,0,5.923613884164935,6.859029660531986,5.815764054557634,8.503577093468358,4.834012621716825,12.286969837154963
ddc790ff,4726,1741,4726,4.673353368834524,3.688694800851797,3.416095917394681,0.9843419382141346,1.0,1,802.4297956986234,1106.0540932749357,1.4962729223836826,3.703899380552684,1.1082695220109084,0,6.321590090371944,2.291970459049627,1.7050685536959207,2.0727676720409347,2.387632385983797,2.488743995957776,hmm_selfgr_boost_only_a070_c100,2.3876094946400546,ok,4.93057982548943,6.731156725702761,0.021138515323400497,0.30152347683906555,34,-58.31867697999122,573,-0.3411829671716155,-0.0199192614284684,-1.2005772174166125,4.864189480400794,2.513940956618705,5.097333725173508,4.389743075187897,1742.0,4726.0,2.2112510204315186,3010496.1134894853,1119313.5764409432,3010445.03,1116578.08,3010540.2,1122518.37,native_overlap_1_cluster_0002,53,data/raw/train/ddc790ff__horizontal_well.csv,-1.0208875370283215,2.3876156157900903,4726,-9399.958969530258,-9469.25,-9333.0,136.25,11310.911402877698,15.159999999999854,0.027363668430335105,0.07000000000152795,0.014125182912562175,0.417910447761194,0.41345746931866273,15,72.78014537677065,9.97745262592289,3.9804417176915337,2.7118675294653656,0.0006398998368410122,0.001544501094150155,0.0009046012573091427,1.7050685536959207,2.387632385983797,1.7050685536959207,2.291970459049627,0.09566192693417008,2.2857209828507274,2.3813829097848975,2.9682848151386034,404.3667543892807,1302.8617167495684,a6ed2eff 8382f4b6 a0e92ed6 e32da4ec e4726608 4c3168cf 8ac2f237 2b06ad65,3,0,0,0,0,0,0,0,0,0,0,0,0,6.461517733369621,4.411157730322881,5.390671309342881,4.116057247202772,3.2704815105829512,7.175894430768137
df71d1ff,6228,1650,6228,16.368343784192167,14.527137894964373,14.332174342106669,0.2321772639691715,0.934649967886962,1,1223.1634349093065,1567.9180446055022,1.886044624317304,4.0,10.32852009363368,0,12.191073394632886,4.958930375868077,16.04945788172646,19.671401184575338,2.9830045957747298,2.983119549845244,hmm_selfgr_boost_only_a070_c100,2.9830025723382647,ok,0.8243617501968055,1.4205656990459228,0.004357002675533295,0.07723185420036316,51,-186.8478445497624,573,1.808680458382623,9.290668046663932,11.06944084692084,4.6106628608240765,1.0912801331069364,3.932951718664098,4.594093400741169,1651.0,6228.0,7.6355299949646,2886685.461441806,1018231.4043241508,2884372.11,1020876.21,2889256.65,1015274.35,native_overlap_1_cluster_0006,31,data/raw/train/df71d1ff__horizontal_well.csv,-1.4554067919075275,2.9830055130448363,6228,-9075.105401412973,-9220.1,-8938.69,281.40999999999985,10952.597223827872,38.399999999999636,0.04524490123655047,0.18000000000029104,0.019523004683883734,0.38764385221078135,0.5716120745022479,14,113.52012756743711,19.008783084592366,4.703897139130419,7.430851609791915,-0.0018518780488741768,-0.0008235642215502943,0.0010283138273238825,2.9830045957747298,16.04945788172646,4.958930375868077,16.04945788172646,1.975925780093347,13.385339188417436,11.40941340832409,0.3188859024657056,625.4422787611115,1733.5214705809826,b7cdcecb 6d1d74e1 e149204f 4c3df468 43c7f85a f8afa78a 729e9750 8bda1a11,8,0,0,0,0,0,0,0,0,0,0,0,0,4.930941901110294,3.9429195580390153,5.046327039703839,14.401368125874756,2.7528163474864895,18.292334897299302
e201fd6d,5070,1841,5070,9.324248491365504,7.7972140465118835,-1.642880826688244,0.7037475345167653,1.0,1,863.5869525705956,3177.19981040318,0.8195071320716825,2.806138366316698,-13.416781467777234,0,13.034914533177242,4.716289115843235,7.014355369420451,17.702874503540016,4.786525508444891,4.767012503027307,hmm_selfgr_boost_only_a150_c100,4.76715984549178,ok,4.011753356413328,12.310507944607378,0.050465818494558334,0.7422090768814087,86,-191.78185112699416,573,-1.8369660864816424,-2.808648760620594,-10.11142805056142,3.081114931327875,1.1324607388954635,6.410855278485208,11.19551397280355,1842.0,5070.0,9.219559669494627,3023858.014243349,1096076.4652010987,3025656.44,1093768.97,3021785.03,1098800.18,native_overlap_1_cluster_0026,13,data/raw/train/e201fd6d__horizontal_well.csv,-2.4645990138064207,4.786684158005366,5070,-10516.27534714004,-10594.84,-10429.53,165.3099999999995,12508.211765285998,40.529999999998836,0.0355007562306834,0.07000000000152795,0.0199375407962488,0.30130293159609123,0.27593688362919133,23,96.25966835879063,16.08820359118559,2.50320168852015,5.410420222206071,-0.005587588671654076,-0.001180132356261092,0.004407456315392984,4.716289115843235,7.014355369420451,4.716289115843235,7.014355369420451,0.0702363926016556,4.537722982920613,4.6079593755222685,2.309893121945053,787.6720570299547,2345.6838585436863,2e63d9de 8c8348e8 46dfcfca 46a7190b 58850d2c d07aed8f e46f4ef4 c3957531,7,0,0,0,0,1,1,0,0,0,0,0,0,3.5459687402401814,4.94684966820564,5.527726971902082,8.709026304559192,4.726967458018323,9.71544435835474
e46f4ef4,7195,1734,7195,2.978320578996366,2.4203378324295914,-0.1866162514096532,1.0,1.0,1,749.1944201602122,1851.7184570354516,4.0,4.0,-12.84093305872066,0,9.983740710951675,5.822198613104261,8.108507471582941,8.46539697679001,10.121343579174038,9.958885371770156,hmm_selfgr_boost_only_a150_c100,9.958535091821132,ok,4.1190280903561165,6.2969813046590035,0.020701343193650246,0.3770674169063568,62,-225.78508985428337,573,-4.653688278902354,-2.2706494644401425,-1.7737563442177615,8.238774359549872,2.772428667303683,7.816098116539264,4.993011503829465,1735.0,7195.0,10.65186882019043,3018153.989395294,1091652.3961847683,3016690.68,1095317.82,3019815.13,1087538.36,native_overlap_1_cluster_0026,13,data/raw/train/e46f4ef4__horizontal_well.csv,8.969591869354085,10.12099505869955,7195,-10408.344472550381,-10474.29,-10339.0,135.29000000000087,12487.561070187629,22.109999999998763,0.01926165322954326,0.07000000000152795,0.014894059929139126,0.3561959654178674,0.3879082696316887,15,95.85355590312739,13.909218917634915,5.489301282248519,7.473365500024315,0.001217307660793554,-0.0015898877371181431,0.002807195397911697,5.822198613104261,10.121343579174038,5.822198613104261,8.108507471582941,4.299144966069777,7.143023000177672,2.843878034107895,5.1301868925865755,444.07519956515176,2277.548715596865,3e678ea7 ee0300f7 7a5660b0 ac6f01d5 c3957531 d07aed8f be35c8f2 1bcb2fcf,6,0,0,0,0,1,1,0,0,0,0,0,0,5.675547254423828,7.567146276343028,9.624404067712351,7.0391061921338896,7.0391061921338896,10.7420625866994
e730c32b,4728,1740,4728,4.294243489535772,3.393545401373592,2.9255972670908976,0.9860406091370558,1.0,1,1372.153111400185,1465.143780803164,0.1463409206661157,1.8200991963962725,17.122080728012676,0,14.488935770324044,16.23339616088725,24.403884768164342,5.562063301975699,29.81146595304944,29.7454706987901,hmm_selfgr_boost_only_a150_c100,29.74573380758989,ok,3.1662104829233813,4.615264290726135,0.003016799921169877,0.047165822237730026,41,-102.84504332028551,573,-14.672572936069477,-21.780121848217057,-1.7468781933947028,-13.233181200655933,2.544914111269036,2.716997926313452,4.267733659764171,1741.0,4728.0,8.711098670959473,3009927.289369307,1113372.006204977,3009827.83,1110667.1,3010069.85,1116569.23,native_overlap_1_cluster_0002,53,data/raw/train/e730c32b__horizontal_well.csv,-26.558146679356753,29.811739258663188,4728,-9638.901395939085,-9720.45,-9555.25,165.20000000000073,11376.475145939086,20.0,0.03773852337634857,0.17000000000007276,0.015492239367516014,0.4480183802412407,0.6298646362098139,19,96.73096613505311,12.69884916177465,2.591612369109555,4.867988888500619,-0.0027974891849937332,0.003919787296739167,0.0067172764817329,16.23339616088725,29.81146595304944,16.23339616088725,24.403884768164342,13.57806979216219,25.51722246351367,11.939152671351478,20.109641278628573,1377.9725708146816,2058.058470179548,739a914f 9b9e3b49 bd4ae5da b85f7b06 c9e980e8 877ed19c c36625df cbe51de1,4,0,0,0,0,0,0,0,0,0,0,0,0,3.9279785470681405,6.050024448307391,5.9060802670903865,5.463132305927452,4.007962413150474,8.601214801794201
e9949a23,4559,1847,4559,6.713455326598657,5.473184168713735,3.407124904109132,0.8153103750822549,1.0,1,1037.5356480260623,1566.0290199259962,2.8456902809950115,4.0,14.187392841335551,0,11.009731537915387,6.310351155870916,5.222225432678452,12.554229166609815,4.465653429909138,4.405111595339728,hmm_selfgr_boost_only_a150_c100,4.4050979087466615,ok,2.91032931933401,5.71240929763931,0.016307644546031952,0.2934854030609131,77,-117.16208464376125,573,-2.170318813447894,-0.141411312811863,9.022889849723787,1.7824918079142118,1.965058908528186,3.856898868466769,5.868037463347225,1848.0,4559.0,7.096268177032471,2920720.8433931684,1016463.495122521,2922467.52,1014472.11,2918622.1,1018836.71,native_overlap_1_cluster_0014,22,data/raw/train/e9949a23__horizontal_well.csv,-0.4240028515025968,4.465647879681501,4559,-10158.859550339987,-10221.48,-10110.42,111.05999999999949,12047.472204430796,48.68999999999869,0.02948881088196581,0.08000000000174623,0.014065983550137464,0.28679653679653677,0.40930028515025224,13,90.8066240516879,16.33926692680954,8.465122226044627,6.800798692398004,-0.007171528939347165,0.0038880040388037007,0.011059532978150866,4.465653429909138,6.310351155870916,5.222225432678452,6.310351155870916,1.8446977259617778,2.247801896689519,0.4031041707277412,1.491229893920205,521.8838570469612,1974.2161934145734,58fa8486 f140c2fa 5254b6db 3932faa6 f08774c3 5663b2b7 75d20a82 27ebb9b9,8,0,0,0,0,1,1,0,0,0,0,0,0,3.2153600695902176,6.068842580420036,5.633690529307923,12.344242827815837,5.389521324228767,12.391323431863444
ea0b99b7,9239,1699,9239,7.476361976893866,6.426314732998031,-5.931067330187599,0.7622037016993181,1.0,1,1347.063189479004,3191.493018639391,2.7709006092703543,4.0,3.5036463143988623,0,14.115763056687204,5.935637422075859,14.87040378975291,11.449837279845513,4.8322537709197615,4.8322537709197615,hmm_selfgr_boost_only_a070_c100,4.8323557178112,ok,4.492631142055611,7.213597445066767,0.0,0.0,5,-239.68547660870897,573,-3.8451999617148895,-10.326780840553004,-8.468669248389338,-12.588359203853772,1.8455997324580573,4.351048408815889,6.574916683578147,1700.0,9239.0,10.050928115844728,2993258.9570152727,1067640.0236703572,2991441.28,1072260.99,2995250.08,1062569.95,native_overlap_1_cluster_0010,27,data/raw/train/ea0b99b7__horizontal_well.csv,-2.3932988418667325,4.832353105306855,9239,-10055.649900422124,-10210.09,-9892.92,317.1700000000001,12528.620311722048,27.589999999998327,0.03360034639532366,0.08000000000174623,0.017622658625488553,0.518235294117647,0.5112025110942743,19,86.96922831319812,11.070761865874976,1.451772836636792,4.1757013996038665,0.0018037733306300516,-4.851591983200814e-05,0.0018522892504620597,4.8322537709197615,14.87040378975291,5.935637422075859,14.87040378975291,1.103383651156098,2.6441082059741046,1.5407245548180066,7.394041812859044,411.4420659358836,2417.5386431450056,96ae5806 ae0784a8 46d41ff6 5b7b6324 c9fedcf3 ef8e3ed0 b7974e66 1b08ed48,1,0,0,0,0,0,0,0,0,0,0,0,0,4.641876482220303,5.190303592408477,5.131696349550893,4.3967179828159715,3.8306696444486947,6.128775370071692
ec0d597b,4616,1835,4616,13.327242137585896,10.019915346946387,-8.399050582053523,0.6085355285961872,0.9295927209705372,1,1471.30735457444,1839.5646343972048,1.470612275254643,4.0,-7.737125146003549,0,13.42390150251109,2.7448236928399976,6.660095719211891,26.15867879537432,0.5915918866514308,0.6298965994000386,hmm_selfgr_boost_only_a070_c100,0.5917457357668134,ok,0.8894619139896611,1.7644274810156766,0.0847124308347702,0.9984835386276245,128,-185.943164385509,573,-0.549549548277403,3.406501142675382,-18.594046084361025,-7.903531539666911,0.9519941148483534,5.852487925476603,9.853480504888216,1836.0,4616.0,6.013338088989258,2894191.0129014435,1026646.6794094838,2892290.41,1028539.66,2896468.85,1024410.39,native_overlap_1_cluster_0027,11,data/raw/train/ec0d597b__horizontal_well.csv,-0.21683210571880887,0.5917517086626835,4616,-9041.182287694974,-9074.78,-8971.25,103.53000000000065,10947.383494367417,44.279999999998836,0.02806861682918038,0.11000000000058208,0.022404451314793395,0.08278867102396514,0.06737435008665511,5,80.32705647351838,10.275996784112815,0.6173369915704114,1.8721185290820017,-0.00010285697632095075,0.0030583992941756507,0.0031612562704966016,0.5915918866514308,6.660095719211891,2.7448236928399976,6.660095719211891,2.153231806188567,12.735650250934466,10.5824184447459,6.6671464183740055,1751.211796102778,3711.202427434701,dc7da28f 99529c45 4f4ac5ce c42fe306 c50b42f6 e737965a eac10e86 91abc4c7,4,0,0,0,0,0,0,0,0,0,0,0,0,5.433712444719209,3.946344607789645,3.920091774452998,3.6181587550586456,2.898853604489231,5.44823572477059
edf885a3,3117,1745,3117,7.580920047980286,6.276496878801161,-6.159316585683986,0.655758742380494,1.0,1,758.761117562506,1149.6386791079838,2.3171243670577355,3.10101316545571,-3.476011471951993,0,13.768561559180236,4.312764963230455,1.8354970424473915,1.8743545340441403,12.7532684115912,12.634376673136147,hmm_selfgr_boost_only_a150_c100,12.634591565605788,ok,1.208651166446577,2.27610315082047,0.07774782925844193,0.9640679955482483,125,-151.75544249591283,573,-2.0827818788615624,0.2214511392665574,-0.4832666983978727,-10.182499390515952,0.8089087534680783,2.123452544485082,6.769400924766281,1746.0,3117.0,2.4079174995422363,3007864.560618959,1084988.4798067035,3009231.66,1083582.65,3006183.23,1086695.64,native_overlap_1_cluster_0003,41,data/raw/train/edf885a3__horizontal_well.csv,7.399153673404497,12.75347289736033,3117,-10140.237436637794,-10186.51,-10091.15,95.36000000000058,12288.991831889638,24.860000000000582,0.030701219512194528,0.050000000001091394,0.01415469020394781,0.07617411225658649,0.1206288097529676,45,89.40927142755574,16.8491070720542,1.99024922656821,16.91197123710276,0.004065156636580847,0.021330185428659238,0.01726502879207839,1.8354970424473915,12.7532684115912,1.8354970424473915,4.312764963230455,8.440503448360746,5.172348363610914,3.2681550847498313,5.745423005532895,751.0165147133043,2881.7915093390293,8050c789 155887bb 00bbac68 c2c6fc71 ba48188d 96936c22 abf460d2 177622d7,8,1,0,0,0,0,0,0,0,0,0,0,0,3.755817763209298,4.414868792294322,6.1893519647908715,14.24163544839147,3.5117944471263014,15.14094206479287
ee288beb,4638,1551,4638,19.21077122177702,15.75448783040184,-15.430869666596882,0.3548943510133678,0.7188443294523501,1,915.7471749340252,1501.6699708409428,4.0,4.0,4.152278338801065,0,25.67544725922101,5.820960845924458,14.36626632755981,38.49771152655229,3.8207128626639535,3.825619211610345,hmm_selfgr_boost_only_a070_c100,3.820757070720371,ok,1.4962762855177298,3.2185817516567234,0.039533961564302444,0.5450625419616699,101,-136.88034382249913,573,1.6785922150644386,-7.601176222948948,-33.329452203975265,-16.738918277400796,2.168226805006468,3.4646544750323414,20.815280188767787,1552.0,4638.0,14.503140449523926,2995621.889594516,1124889.797337642,2994891.45,1127399.97,2996543.29,1121965.45,native_overlap_1_cluster_0009,28,data/raw/train/ee288beb__horizontal_well.csv,0.6921905993960741,3.8207576778652785,4638,-8809.630601552393,-8886.74,-8720.47,166.27000000000044,11039.646455368695,59.75,0.02597584645244773,0.07000000000152795,0.01426896881178358,0.22487113402061856,0.32621819749892195,17,120.4797719588343,20.97260363442624,4.3955411616963715,15.560053410743038,-0.009668313913374063,0.007664038781736242,0.017332352695110305,3.8207128626639535,14.36626632755981,5.820960845924458,14.36626632755981,2.0002479832605045,15.390058359113066,13.389810375852562,4.844504894217209,691.1108374517895,2168.4857956063815,01982c1d 89969c7a 0dc835f3 fae0c593 9a6b0392 2ac7cb6b 2fd68f7b 65a5466a,0,0,0,0,0,1,1,0,0,0,0,0,0,5.708834518153129,7.237267749338217,7.990930071858237,15.493892522653926,6.0514749816473845,15.493892522653926
ef8e3ed0,5224,1412,5224,6.838761271788903,5.659747268822105,4.660353205326348,0.8556661562021439,1.0,1,792.8135501650972,895.3321909914205,1.8973698477174767,4.0,-13.415610948482165,0,11.288608036960785,19.07591533074608,5.102708213070631,21.67130857856272,17.558935885234174,16.325503155590386,hmm_selfgr_boost_only_a150_c100,16.325251721557773,ok,7.596367603182358,11.678106982227558,0.00629430590197444,0.14452527463436127,59,-114.23565977562865,573,14.347538824181642,1.1396280757680504,15.92851953824892,7.573444865900828,0.9047840823162326,3.609777565583844,2.580260767555417,1413.0,5224.0,10.411540985107422,2987741.078711782,1068587.9635076148,2987802.19,1065444.79,2987690.32,1071895.26,native_overlap_1_cluster_0028,11,data/raw/train/ef8e3ed0__horizontal_well.csv,13.109824846860043,17.558678555272117,5224,-9871.448683001532,-9949.86,-9793.27,156.59000000000015,12108.343068529863,32.8799999999992,0.027327206586253375,0.11000000000058208,0.016849768897798854,0.3750884642604388,0.4971286370597244,14,90.92003787411338,10.975707386032274,7.52022497825827,6.991624412781988,-0.0005224966839628974,0.004910354494712099,0.0054328511786749965,5.102708213070631,19.07591533074608,5.102708213070631,19.07591533074608,1.5169794455119074,10.72017461344527,12.237154058957177,1.736053058718272,410.39454389397514,1731.9060118794464,b7974e66 1b08ed48 eb934281 f07d7037 c9fedcf3 32fe84c9 46d41ff6 ff0aea78,7,0,0,0,0,0,0,0,0,0,0,0,0,3.6039234721343565,3.3879718841540534,4.686313348360268,4.852837192180983,3.346916356988016,5.271801822299752
f07d7037,5563,2124,5563,2.931145786641458,2.289855534516238,1.5541085073307028,1.0,1.0,1,646.1486063204984,783.1870685859313,0.4560514393420622,1.0199683888901896,11.550089485280497,0,4.953200632454292,4.354751997094258,5.116309581165929,4.562732292946408,2.233162492096428,2.244490423535788,hmm_selfgr_boost_only_a070_c100,2.2330060923263684,ok,1.4902831640279908,2.7482696802412527,0.09662801027297974,1.0,128,-216.75090827860203,573,-2.3165665039422074,-3.92336117322444,3.352833416025967,-4.011992144477676,1.4711689900754987,1.438609598419917,4.210215125870034,2125.0,5563.0,2.9354467391967773,2986732.19288762,1068162.658064526,2986790.2,1064878.11,2986649.86,1071974.04,native_overlap_1_cluster_0028,11,data/raw/train/f07d7037__horizontal_well.csv,-1.0228578105342534,2.232986436557582,5563,-9871.42087722452,-9933.83,-9804.96,128.8700000000008,12131.876395829586,16.3799999999992,0.025922330097087432,0.040000000000873115,0.009412043347697139,0.03529411764705882,0.043321948588890886,2,86.6289777354076,8.549163504737434,5.765962859761956,5.585155199965271,0.002639972566009186,0.005021066092454535,0.0023810935264453486,2.233162492096428,5.116309581165929,4.354751997094258,5.116309581165929,2.12158950499783,0.6979832945450299,1.4236062104528,2.185163794524471,186.9843067672472,1733.1282715299633,eb934281 1b08ed48 b7974e66 ef8e3ed0 32fe84c9 c9fedcf3 ff0aea78 000d7d20,6,0,0,0,0,0,0,0,0,0,0,0,0,5.060152089397748,4.124920466156608,4.686313348360268,4.627568160869288,3.802417104437027,5.669782329994907
f140c2fa,4082,1941,4082,1.2868363619748655,0.9850746520856116,0.2108306568271619,1.0,1.0,1,585.4750878772649,1028.0861963496468,0.855388511026343,4.0,-17.201410714150825,0,6.352362321708428,1.7478816104249602,3.1007028366866805,2.306513057531124,1.3471148828023976,1.3458865539725111,hmm_selfgr_boost_only_a150_c100,1.3456325660622652,ok,1.1316186895622937,2.4118876323996505,0.06032608076930046,0.8623223900794983,100,-70.41986277633642,573,-0.6381407228105407,-1.2493034817962771,0.3350056803791243,4.484959249776908,1.55300945433121,4.591652367275845,12.275343487952474,1942.0,4082.0,1.99031925201416,2920725.5678436407,1015351.6785109568,2922495.7,1013646.65,2918620.45,1017455.25,native_overlap_1_cluster_0014,22,data/raw/train/f140c2fa__horizontal_well.csv,-0.7218908623228174,1.3468631443764643,4082,-10171.476467417931,-10249.45,-10096.03,153.42000000000007,12046.632324840764,22.670000000000073,0.03222494486645428,0.06000000000130967,0.01050545068745995,0.21833161688980432,0.21362077413032826,8,94.49018941735801,14.549564814651545,0.00017084445083526134,12.014477041376068,0.007456578454141199,-0.002157391219876173,0.009613969674017371,1.3471148828023976,3.1007028366866805,1.7478816104249602,3.1007028366866805,0.4007667276225626,0.060278520827532045,0.46104524845009465,1.813866474711815,398.2401944430622,2331.0060798104673,5254b6db 58fa8486 e9949a23 f08774c3 3932faa6 5663b2b7 75d20a82 27ebb9b9,8,0,0,0,0,1,1,0,0,0,0,0,0,4.608366764650635,6.068842580420036,6.063382657743312,12.344242827815837,5.389521324228767,12.391323431863444
f49fdea3,5391,1635,5391,6.683760565109077,5.338322329706507,-3.5233515499615997,0.860879243183083,1.0,1,1165.8404476816086,2359.874776953209,4.0,4.0,1.1677536482870376,0,6.280179794805211,4.283644340680037,5.002062220424313,6.159964571922922,6.566563337813903,6.55592820683897,hmm_selfgr_boost_only_a150_c100,6.556040369653839,ok,0.6353389701009426,1.3384970634044913,0.08658681809902191,0.9988870620727539,128,-273.010441955354,573,1.7659098258104649,-2.6463977725336862,-4.9464422911758605,-5.3548938124638905,0.522832041849564,2.88416922396958,13.653316873061769,1636.0,5391.0,4.415129661560059,2989959.933347092,1059912.289705421,2992087.99,1057751.11,2987511.81,1062395.48,native_overlap_1_cluster_0029,10,data/raw/train/f49fdea3__horizontal_well.csv,1.7879675384905813,6.566681252084879,5391,-10093.822459654979,-10208.52,-9979.41,229.11000000000058,12112.946965312558,17.179999999998472,0.04494805194805186,0.1400000000012369,0.022293935607037664,0.05134474327628362,0.05639028009645706,4,77.29337952651207,13.778244758380849,0.47376897853602884,9.992134603442778,-0.010630626505454242,0.0023358465137293415,0.012966473019183583,4.283644340680037,6.566563337813903,4.283644340680037,5.002062220424313,2.2829189971338657,0.11719722729517468,2.4001162244290404,1.6816983446847642,734.9811665765083,5168.213263156489,6ae68655 7993a768 02e7fe5a f88ddb26 f5859199 bc4381e2 10b89021 3417285d,7,1,0,0,1,1,1,0,0,0,0,0,0,7.399326410996151,5.661449277929512,10.856379953575797,14.140758943184606,4.326964421247904,14.309162382680839
f8662c22,5429,1527,5429,7.363590473961277,5.729678559563507,-5.186054492971135,0.7067599926321606,1.0,1,858.8205494749544,1565.7154483254992,4.0,4.0,-3.64799165959921,0,11.359434649877851,7.705226898643348,7.747006245868777,23.636512138711826,12.877763386095172,12.89168282852168,hmm_selfgr_boost_only_a070_c100,12.877730254929387,ok,2.0210778675166763,3.440112900643859,0.007236298639327288,0.12599004805088043,65,-197.58830949133582,573,-5.823254071475691,-4.372165725922681,-22.96244874305291,-8.465507054518076,1.2968522811676182,2.89238373105176,8.029863855589888,1528.0,5429.0,9.279845237731934,2973633.9458387345,1064153.7362685085,2971710.29,1066705.59,2975707.47,1061381.03,native_overlap_1_cluster_0022,14,data/raw/train/f8662c22__horizontal_well.csv,-10.698995303001531,12.877734171356721,5429,-9542.466496592375,-9642.15,-9453.34,188.8099999999995,11719.31308159882,26.88000000000102,0.034126750184230045,1.6600000000016735,0.029856487780035582,0.35732984293193715,0.5074599373733653,11,91.8452118961655,13.164312978665203,7.7025430834948025,11.517936617784244,0.0020000660747891883,0.002130990536100887,0.00013092446131169862,7.705226898643348,12.877763386095172,7.705226898643348,7.747006245868777,5.172536487451824,5.514172912133895,0.3416364246820711,0.3834157719075,535.1003397255462,2374.1465878687295,2ddad940 1295a25b ee4aecac 01869cd4 a056d01e 42669188 00e12e8b 389ae58f,8,0,0,0,0,0,0,0,1,1,0,1,1,5.513807809169734,5.739350514865965,8.90080917063663,9.773649454268865,4.464455396583173,10.468182594543261
