well,rows,rmse_ft,mae_ft,bias_ft,outside_grid_fraction,truth_outside_typewell_fraction,prediction_outside_typewell_fraction,truth_edge_fraction,prediction_edge_fraction,posterior_std_mean,sse,last_tvt_grid_ledger,typewell_tvt_min,typewell_tvt_max,grid_min,grid_max,grid_size,grid_span_ft,grid_low_source,grid_high_source,init_rate,rate_span,rate_step,true_rate_abs_p95,true_rate_abs_max,true_rate_outside_fraction,raw_md_step_min,raw_md_step_median,raw_md_step_max,raw_md_step_below_one_fraction,raw_md_step_nonpositive_fraction,rate_lower_edge_lost_mass_mean,rate_lower_edge_lost_mass_max,rate_upper_edge_lost_mass_mean,rate_upper_edge_lost_mass_max
9def2eb2,6003,15.136336853960682,12.841251707479499,11.325728635682,0.0,0.0,0.0,0.0,0.0,1.8151611768165918,1375339.4862194797,11437.97,10713.45,11591.95,11337.97,11538.170000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.05999999999949068,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
ad2133a8,5729,15.099216502961951,9.068241577936893,-8.781923023215349,0.0,0.0,0.0,0.0,0.0,2.144552488359225,1306133.7361500121,12070.21,11353.45,12202.95,11970.21,12170.410000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,1.8189894035458565e-12,0.1,0.005,0.050000000001091394,0.999999999998181,0.00017455053237912376,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
93209a3d,4697,14.852914741889602,13.057451032574107,-13.056170427932848,0.0,0.0,0.0,0.0,0.0,5.541785775446029,1036200.8315212654,11871.78,11280.4,12051.84,11771.78,11971.980000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07999999999992724,2.149999999999636,0.00702576112412178,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5fffa282,4201,14.836366818557295,13.692721256843488,13.65744965484394,0.0,0.0,0.0,0.0,0.0,0.5534206336324684,924714.7953544839,11435.87,10516.42,11594.55,11335.87,11536.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06000000000130967,0.15999999999985448,0.00238038562247084,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
493b5b31,4671,14.670059954532608,11.2045675444231,-10.341635624063485,0.0,0.0,0.0,0.0,0.0,2.033041577840591,1005248.988514014,12688.25,11660.88,12976.83,12588.25,12788.450000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.07000000000152795,0.12000000000080036,0.018411475058873902,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
62569ae3,3588,14.54277927116519,11.214732302118074,10.959310897435738,0.0,0.0,0.0,0.0,0.0,2.828930502118172,758834.835000237,11952.04,11270.45,12181.95,11852.04,12052.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000002037268,0.1,0.005,0.040000000000873115,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
b95e7121,6306,14.538759991117738,12.462554789089621,12.462554789089621,0.0,0.0,0.0,0.0,0.0,8.011593660545513,1332934.1683522288,11360.92,10851.820000000002,11537.41,11260.92,11461.120000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.07999999999810825,0.11999999999810826,0.005999999999905413,0.07000000000152795,2.889999999999418,0.0009514747859181732,1.0,1.0,1.0,0.0,0.0,0.03555555555730716,0.03555555555730717,0.03555555555730716,0.03555555555730717
09053135,5907,14.484388663850035,11.063404773997014,-9.913267479262032,0.0,0.0,0.0,0.0,0.0,2.244164847404774,1239273.9209010159,11461.63,10664.45,11591.95,11361.63,11561.830000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000002473826,0.1,0.005,0.050000000001091394,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d543916f,4799,14.437542569848645,11.99272838091283,-11.992707959991805,0.0,0.0,0.0,0.0,0.0,5.70660706940821,1000316.2075542646,10875.77,10308.83,11021.27,10775.77,10975.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05999999999949068,0.1,0.005,0.08999999999832653,4.030000000000655,0.03709106063763284,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
e0f36d98,4976,14.375295420288433,11.451040293408258,10.825885952572195,0.0,0.0,0.0,0.0,0.0,4.965773528553054,1028286.0132607344,11349.3,10691.42,11594.55,11249.3,11449.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000002037268,0.1,0.005,0.050000000001091394,3.8099999999994907,0.0028135048231511255,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
9d4272e3,4030,14.342175324961211,11.94997208436736,-11.848366129032392,0.0,0.0,0.0,0.0,0.0,6.104357162759305,828962.9119992626,12500.21,11750.95,12748.95,12400.21,12600.410000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.1000000000003638,0.13000000000101863,0.05732009925558312,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
699ea575,4120,14.341209793409881,10.651790048543802,-10.49156577669918,0.0,0.0,0.0,0.0,0.0,4.386251140470874,847361.6291550134,11991.05,11523.95,12156.95,11891.05,12091.250000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.4599999999991269,0.0012135922330097086,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
9283ae69,3371,14.300276715984955,13.054794274696059,-12.99109270246232,0.0,0.0,0.0,0.0,0.0,1.6979559334767131,689362.4686122624,10981.86,10201.44,11145.28,10881.86,11082.060000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.06999999999970896,3.030000000000655,0.0011865915158706616,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
7ff89f8f,7337,14.265698023110708,10.85392074417344,-9.925240493389815,0.0,0.0,0.0,0.0,0.0,3.9893143843301075,1493153.8978152724,10682.81,9618.95,10845.45,10582.81,10783.010000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.040000000002692104,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
e0079ed1,3471,14.246358119209193,11.220594353212276,10.190146931719815,0.0,0.0,0.0,0.0,0.0,3.0110961868135986,704469.7159424899,10958.18,10345.45,11136.45,10858.18,11058.380000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06999999999970896,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5cdd8dbc,4010,14.245334047450193,8.912952618453907,-6.360049127182196,0.0,0.0,0.0,0.0,0.0,2.2316614943241895,813747.463915009,11189.87,10472.81,11350.94,11089.87,11290.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000002037268,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
2bff06cf,7624,14.217687451151155,11.694873426023193,-11.257833158447154,0.0,0.0,0.0,0.0,0.0,2.3806161625013114,1541135.4603605268,11004.13,10147.45,11145.28,10904.13,11104.330000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.07999999999992724,2.210000000000946,0.012329485834207765,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
37344c2a,5197,14.11926276028184,11.24803752164708,-2.4858129690207393,0.0,0.0,0.0,0.0,0.0,5.201636740317491,1036040.5599055025,11016.71,10299.9,11145.28,10916.71,11116.910000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.039999999999054126,0.16000000000167347,0.005964979796036175,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
1fee2b62,4641,14.118279771193716,11.050939883645887,-10.230675070028152,0.0,0.0,0.0,0.0,0.0,2.146096677573799,925071.1477810149,12510.64,11734.95,12748.95,12410.64,12610.840000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.7399999999997817,0.0010773540185304892,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
939d9c34,5101,14.007818937945256,10.192364242305487,-7.6006894726525775,0.0,0.0,0.0,0.0,0.0,4.65248859411292,1000913.0751225128,11860.97,10852.4,12051.84,11760.97,11961.170000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.06000000000130967,0.21999999999934516,0.013526759458929621,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
f40cd091,5166,13.975673353286117,11.293162698412793,-8.950204510259555,0.0,0.0,0.0,0.0,0.0,10.705144474982578,1009020.256371265,11899.75,11326.4,12051.84,11799.75,11999.950000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d9ae59b2,3648,13.932504647659576,11.265602384868302,11.12057058662268,0.0,0.0,0.0,0.0,0.0,2.813200408678728,708130.3736417391,11039.17,10369.95,11122.45,10939.17,11139.370000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.06999999999970896,1.679999999998472,0.017269736842105265,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
9ae248be,5271,13.691137632263393,11.914979415670762,-11.871399639537227,0.0,0.0,0.0,0.0,0.0,14.049977989246823,988034.4529872662,12761.03,12336.45,12981.95,12661.03,12861.230000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.07999999999992724,0.2600000000002183,0.011572756592676911,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
3a824aa7,4201,13.588274630990407,10.436710664127666,-9.97093846703179,0.0,0.0,0.0,0.0,0.0,5.767909168117114,775677.7124857607,12210.62,11658.95,12366.95,12110.62,12310.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
f9fc81aa,5598,13.544825689856722,9.22255868167193,8.264006520185632,0.0,0.0,0.0,0.0,0.0,0.9637037879689175,1027021.9720182376,11178.46,10609.45,11366.45,11078.46,11278.660000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
1fdbba44,4911,13.478658888762977,11.2981783750765,-11.199036245164091,0.0,0.0,0.0,0.0,0.0,14.607245859173286,892202.219354019,12803.78,12324.95,12981.95,12703.78,12903.980000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.07999999999992724,5.760000000000218,0.0016289961311341885,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
0e5e560d,3253,13.387604532352587,12.81393667383969,-12.81393667383969,0.0,0.0,0.0,0.0,0.0,2.2789756477221026,583028.5379880135,11012.59,10206.45,11122.45,10912.59,11112.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.06000000000130967,1.6900000000005093,0.0003074085459575776,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
57f05c51,4771,13.380016450391336,11.83148354642631,4.447438692097951,0.0,0.0,0.0,0.0,0.0,3.6465480994506394,854127.5126549957,12664.45,11787.38,12976.83,12564.45,12764.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.07000000000243745,0.10000000000218279,0.0020959966464053656,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
14fee784,4910,13.369241809249198,6.756113849287223,-6.382392057026625,0.0,0.0,0.0,0.0,0.0,2.2205707781221995,877596.8363810079,10880.95,10330.820000000002,11021.27,10780.95,10981.150000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999997235136,0.1,0.005,0.07999999999992724,5.079999999998108,0.005295315682281059,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
8cc21f01,4044,13.268797425163905,11.338694856577531,11.035335558852477,0.0,0.0,0.0,0.0,0.0,2.3887153842581603,711990.6237849867,11753.97,10908.45,11871.45,11653.97,11854.170000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000002037268,0.1,0.005,0.07000000000152795,0.10999999999876309,0.009149357072205737,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
b32902c0,3808,13.244018323215045,10.2799510241597,-7.3929315913866525,0.0,0.0,0.0,0.0,0.0,3.7874851625577732,667938.5132842574,10919.4,10063.34,11021.27,10819.4,11019.600000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999997235136,0.1,0.005,0.07000000000152795,3.389999999999418,0.025472689075630252,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
1a68190b,4474,13.060903343649684,10.797692780509731,-10.797692780509731,0.0,0.0,0.0,0.0,0.0,3.7408295380308445,763207.1155847617,12793.43,11952.95,12981.95,12693.43,12893.630000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.06999999999970896,3.7600000000002183,0.0006705409029950827,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
1b82b665,3806,12.941310789572873,10.583806358381588,-9.792284025223486,0.0,0.0,0.0,0.0,0.0,7.04531842915134,637419.4599685118,10845.95,10114.6,10956.570000000002,10745.95,10946.150000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05999999999949068,0.1,0.005,0.059999999997671694,0.07000000000334694,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
f8662c22,5429,12.86492512056552,10.695127003131473,-10.68737972002225,0.0,0.0,0.0,0.0,0.0,2.0370272706133727,898533.6937842667,11705.46,11165.95,11871.45,11605.46,11805.660000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06999999999970896,1.6499999999996362,0.0007367839381101492,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
edf885a3,3117,12.807584488227308,8.23390712223287,7.440814084055049,0.0,0.0,0.0,0.0,0.0,1.034288421026628,511294.66505874274,12280.14,11479.95,12366.95,12180.14,12380.340000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cbe62450,6258,12.794477188392351,10.37323314157891,-10.052531319910656,0.0,0.0,0.0,0.0,0.0,0.8734165136209652,1024426.1299490209,10816.19,10222.33,11021.27,10716.19,10916.390000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.06000000000130967,2.9200000000000728,0.0007989773090444232,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a6f967fb,4670,12.785495553911945,10.52482719486083,-8.714854389721761,0.0,0.0,0.0,0.0,0.0,10.1332009981606,763399.7469310069,12677.94,11496.88,12874.68,12577.94,12778.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5beded95,3057,12.764675084470454,11.5807945698396,11.541662741249478,0.0,0.0,0.0,0.0,0.0,7.089786026231599,498098.19504699216,11412.820000000002,10642.42,11594.55,11312.820000000002,11513.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.050000000001091394,1.5999999999985448,0.0009813542688910696,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
1d78281a,4949,12.69344914529677,9.123138916953007,-8.55355091937779,0.0,0.0,0.0,0.0,0.0,0.8139127921418469,797400.9498097603,12780.2,11905.95,12981.95,12680.2,12880.400000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
67847288,7429,12.600008007812713,11.501014941445678,-0.5159880199220808,0.0,0.0,0.0,0.0,0.0,7.640392015380267,1179429.5391495004,12541.94,11755.95,12748.95,12441.94,12642.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.049999999999272404,0.680000000000291,0.009691748552968098,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
c6797dd7,4664,12.58402842461883,10.015548456260698,8.346111277872925,0.0,0.0,0.0,0.0,0.0,7.021510297789451,738580.645770491,12033.740000000002,10991.7,12156.95,11933.740000000002,12133.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.04999999999899955,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2d196986,6474,12.564957649039645,10.62516380908255,-7.072164581402676,0.0,0.0,0.0,0.0,0.0,1.229202257451344,1022103.2125152631,11202.46,10413.820000000002,11350.94,11102.46,11302.660000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.049999999999272404,0.1000000000003638,0.00030892801977139327,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
861e71df,4700,12.452660629835627,9.321148829787093,9.113440531914721,0.0,0.0,0.0,0.0,0.0,1.040311656960851,728823.1567807338,11389.73,10483.44,11537.41,11289.73,11489.930000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.050000000001091394,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
ab3ced07,4250,12.397202637086986,10.345876352941012,10.345876352941012,0.0,0.0,0.0,0.0,0.0,1.1324756048682352,653185.1912062352,12222.14,11442.95,12366.95,12122.14,12322.340000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.05999999999949068,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
153552f5,4695,12.39562848223299,11.062766773163096,-11.039835569755223,0.0,0.0,0.0,0.0,0.0,11.065875591778488,721394.2876795172,12085.88,11309.95,12366.95,11985.88,12186.080000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.05999999999949068,0.10000000000218279,0.0025559105431309905,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
35b3ef6a,3904,12.263885228613773,10.652800973360488,10.652800973360488,0.0,0.0,0.0,0.0,0.0,3.94161840345543,587172.8470359858,10787.740000000002,10133.16,10881.6,10687.740000000002,10887.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06999999999970896,0.12000000000080036,0.010758196721311475,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
09441b8d,5488,12.225308608524484,8.826782889941759,-8.676794733965167,0.0,0.0,0.0,0.0,0.0,2.326185205360787,820226.4401082618,11212.2,10339.45,11366.45,11112.2,11312.400000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000002473826,0.1,0.005,0.050000000001091394,1.0500000000010914,0.0018221574344023323,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
1e30dedf,4071,12.204052173152945,5.165956153279202,-4.250669982805379,0.0,0.0,0.0,0.0,0.0,2.09367369997298,606330.2189307543,10651.68,10286.09,10956.570000000002,10551.68,10751.880000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06000000000130967,0.10000000000130968,0.005000000000065484,0.07999999999992724,4.639999999999418,0.0004912797838368951,1.0,1.0,1.0,0.0,0.0,0.0599999999979045,0.05999999999790449,0.0599999999979045,0.05999999999790449
c9e980e8,4359,12.20147594695058,11.865341821518847,-11.865341821518847,0.0,0.0,0.0,0.0,0.0,6.331684056251434,648950.5506230152,11393.52,10419.95,11537.41,11293.52,11493.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.07999999999992724,0.11999999999992725,0.005999999999996362,0.059999999997671694,0.13000000000283762,0.005964670796054141,1.0,1.0,1.0,0.0,0.0,0.035555555555622904,0.035555555555622904,0.035555555555622904,0.035555555555622904
4cd1ac61,4489,12.18678792307214,9.194513700156065,-9.137737357986355,0.0,0.0,0.0,0.0,0.0,2.401527073411227,666696.403670015,11859.88,10873.9,12051.84,11759.88,11960.080000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07000000000152795,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
fdfd57da,5236,12.124538932289951,9.909125190985375,9.829264992360459,0.0,0.0,0.0,0.0,0.0,7.634431591653934,769715.2704627389,11367.820000000002,10371.96,11537.41,11267.820000000002,11468.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06000000000130967,0.6099999999987631,0.0009549274255156608,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
70925e23,5947,12.114028054524846,11.404237598789177,11.386389103749657,0.0,0.0,0.0,0.0,0.0,9.803020631242642,872720.321422482,12705.63,11711.45,12873.45,12605.63,12805.830000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.09000000000014552,6.9099999999998545,0.031108121742054816,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
10a1281a,5609,11.925819595345565,9.573770101622513,-9.532618381173245,0.0,0.0,0.0,0.0,0.0,1.7332808031075058,797740.995473265,11257.52,10418.95,11366.45,11157.52,11357.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999970896,0.10999999999970897,0.005499999999985449,0.09000000000014552,0.19000000000050932,0.031378142271349614,1.0,1.0,1.0,0.0,0.0,0.04611570247968866,0.04611570247968867,0.04611570247968866,0.04611570247968867
d7eb0be8,5401,11.909712357877204,8.867166728383713,-8.447164321422095,0.0,0.0,0.0,0.0,0.0,1.5223500860266617,766084.5828642616,12730.83,11940.95,12987.45,12630.83,12831.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07999999999810825,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d924e971,3184,11.89536562277028,9.516142430904416,9.382804491205887,0.0,0.0,0.0,0.0,0.0,1.3047059275502513,450535.11898524174,12029.45,11027.7,12156.95,11929.45,12129.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000002692104,0.1,0.005,0.08999999999832653,0.7199999999993452,0.018530150753768845,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
593876b6,4842,11.855428492250935,10.80093814539461,-10.465583126807266,0.0,0.0,0.0,0.0,0.0,1.9521247222697231,680548.8364862661,11369.77,10828.33,11537.41,11269.77,11469.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.050000000001091394,0.31999999999970896,0.0037174721189591076,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
6d590e26,6096,11.68701640899526,9.996231955380487,8.447643536745261,0.0,0.0,0.0,0.0,0.0,8.765769822030839,832630.4051089828,11374.69,10566.92,11537.41,11274.69,11474.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
81fc01c6,5909,11.569466172809355,7.911433068201158,-7.626356743950062,0.0,0.0,0.0,0.0,0.0,1.7963226453613133,790934.7033180157,10794.71,9957.47,10963.71,10694.71,10894.910000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.07000000000334694,4.180000000000291,0.007784735149771535,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a79fd2e7,4404,11.5611323421005,7.889641689373289,-0.7546637148048665,0.0,0.0,0.0,0.0,0.0,2.749505077915531,588637.6756629999,11964.67,11100.45,12156.95,11864.67,12064.870000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.07000000000152795,0.10000000000218279,0.0018165304268846503,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d84b621b,3994,11.557536305563948,9.995305458187165,9.923834001001351,0.0,0.0,0.0,0.0,0.0,5.416025734839759,533505.1219449885,11205.51,10420.95,11366.45,11105.51,11305.710000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.1499999999996362,0.0002503755633450175,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
29de15c8,3431,11.376492163950335,9.716150976391535,9.716150976391535,0.0,0.0,0.0,0.0,0.0,1.3625777945147186,444055.7132444885,11990.59,11335.95,12181.95,11890.59,12090.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000002255547,0.1,0.005,0.040000000000873115,2.8400000000001455,0.0020402215097639173,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
