well_id,exact_coverage_query_full,exact_coverage_query_hidden,exact_coverage_query_prefix,exact_rows_full,exact_rows_hidden,exact_rows_prefix,exact_corr_full,exact_corr_hidden,exact_corr_prefix,exact_z_rmse_full,exact_z_rmse_hidden,exact_z_rmse_prefix,exact_raw_rmse_full,exact_raw_rmse_hidden,exact_raw_rmse_prefix,exact_raw_mae_full,exact_raw_mae_hidden,exact_raw_mae_prefix,exact_resid_std_full,exact_resid_std_hidden,exact_resid_std_prefix,exact_corr_hidden_minus_prefix,exact_z_rmse_hidden_minus_prefix,exact_raw_rmse_hidden_minus_prefix,exact_raw_mae_hidden_minus_prefix,exact_resid_std_hidden_minus_prefix,exact_coverage_query_hidden_minus_prefix,grid_provided_overlap_grid_points_hidden,grid_provided_overlap_grid_points_prefix,grid_provided_coverage_query_hidden,grid_provided_coverage_query_prefix,grid_provided_corr_hidden,grid_provided_corr_prefix,grid_provided_z_rmse_hidden,grid_provided_z_rmse_prefix,grid_provided_raw_rmse_hidden,grid_provided_raw_rmse_prefix,grid_provided_resid_std_hidden,grid_provided_resid_std_prefix,grid_provided_corr_hidden_minus_prefix,grid_provided_z_rmse_hidden_minus_prefix,grid_provided_raw_rmse_hidden_minus_prefix,grid_provided_resid_std_hidden_minus_prefix,grid_provided_overlap_grid_points_hidden_minus_prefix
25fd32b3,0.4385514684915882,0.2571029343269678,0.901470588235294,1538.0,552.0,1226.0,0.8767144083558809,0.9510576092058364,0.8432823608894585,0.4965593451826662,0.3128654368707528,0.5598529076651143,15.023518157092555,11.0233935629438,16.48759852747576,10.900699612604573,8.561421492965716,12.230792832063068,14.850882200038598,10.039170041682516,16.411994659377623,0.10777524831637786,-0.2469874707943615,-5.464204964531961,-3.669371339097353,-6.372824617695107,-0.6443676539083263,13.0,674.0,1.0,0.971181571483612,0.9438623785972596,0.8112887144088745,0.3350749909877777,0.6143472790718079,11.373468399047852,19.11941337585449,10.54904079437256,19.03740882873535,0.13257366418838512,-0.27927228808403015,-7.745944976806637,-8.488368034362791,-661.0
261785ee,0.7380694143167028,0.6716483516483517,0.962491153573956,2722.0,1528.0,1360.0,0.8702172279395146,0.7309976125618295,0.9273927389183448,0.5094757542032503,0.7334880877535375,0.3810702325862131,12.728393920932245,12.798286163360483,12.46294407170778,8.25691484343486,7.3274592273413,9.20101340677587,12.690111562521365,12.590958817021086,11.718348029008771,-0.19639512635651535,0.3524178551673244,0.3353420916527039,-1.8735541794345698,0.8726107880123148,-0.2908428019256043,76.0,886.0,1.0,1.0,0.7771082520484924,0.9145129919052124,0.6676701903343201,0.4134900569915771,11.323553085327148,14.163907051086426,11.074054718017578,11.61716365814209,-0.13740473985671997,0.254180133342743,-2.8403539657592773,-0.5431089401245117,-810.0
264feceb,0.3880281690140845,0.2427148653633345,0.8873659117997617,2755.0,1316.0,1489.0,0.8199345288453791,0.864065691093192,0.8134959812635614,0.6001091086704499,0.5214102202811296,0.6107438394882729,9.620969228095884,6.956228467824668,11.42379399692508,6.717874918131021,5.175423039404718,8.052395194098384,9.511122649733036,6.761419241426405,11.350687681083528,0.050569709829630605,-0.08933361920714333,-4.467565529100411,-2.876972154693666,-4.589268439657123,-0.6446510464364271,39.0,855.0,1.0,1.0,0.8551082611083984,0.8422904014587402,0.5383154153823853,0.5616219639778137,6.418747425079346,12.722591400146484,6.078286170959473,12.69515609741211,0.012817859649658203,-0.023306548595428467,-6.303843975067139,-6.616869926452637,-816.0
26623a50,0.5290592081365783,0.4808531265147843,0.7905797101449276,2913.0,1984.0,1091.0,0.7624609596898891,0.6606701611871089,0.8220248517274508,0.6892590809124112,0.8238080344508557,0.5966157025632987,13.749801698658969,11.471918925867833,16.905561687681278,9.985835473159556,8.978718004390354,11.732021439407252,13.74887882367531,11.155748633385569,16.239506276956096,-0.1613546905403419,0.22719233188755705,-5.433642761813445,-2.753303435016898,-5.083757643570527,-0.30972658363014327,70.0,818.0,1.0,0.9749702215194702,0.6942888498306274,0.8310336470603943,0.7819349765777588,0.5813198089599609,9.97273063659668,18.93625831604004,9.840472221374512,18.007787704467773,-0.13674479722976685,0.20061516761779785,-8.96352767944336,-8.167315483093262,-748.0
26d3a96a,0.6012256014525647,0.4816997518610422,0.9695431472081218,2649.0,1553.0,1146.0,0.8675749891396276,0.6088599264301848,0.9048771810997772,0.5146358146502678,0.8844660237338856,0.4361715692252826,11.402876659449548,10.874564827314217,12.1952908533541,7.706758566877492,7.685320836391275,7.78914395848793,11.39743205002786,10.874528758550916,12.152574004447452,-0.2960172546695924,0.448294454508603,-1.3207260260398836,-0.10382312209665479,-1.2780452458965357,-0.48784339534707966,78.0,740.0,1.0,1.0,0.8139758110046387,0.8833742141723633,0.6099576950073242,0.4829612672328949,12.150762557983398,12.960855484008787,11.999768257141112,12.955129623413086,-0.06939840316772461,0.12699642777442932,-0.8100929260253888,-0.9553613662719744,-662.0
272abef3,0.4750922509225092,0.3876204972095383,0.8254397834912043,2575.0,1528.0,1220.0,0.8283841736386366,0.7390557348765744,0.8863522430421849,0.5858597551656256,0.7224185284492994,0.4767551928564913,12.200356526813922,11.655811759069287,12.626183212983404,9.82356687039832,9.40802526227042,10.1003027687632,11.996773647098,11.609671869827404,12.251748110099934,-0.14729650816561046,0.24566333559280812,-0.970371453914117,-0.6922775064927791,-0.6420762402725302,-0.437819286281666,42.0,692.0,1.0,0.9871612191200256,0.776350200176239,0.8981903195381165,0.6688045859336853,0.4512420296669006,11.062928199768066,13.499143600463867,10.852899551391602,12.455925941467283,-0.12184011936187744,0.21756255626678472,-2.436215400695801,-1.6030263900756818,-650.0
27300fd5,0.4514501891551072,0.3648622981956315,0.7441239316239316,3222.0,1921.0,1393.0,0.8528650861115539,0.1938084732303686,0.8005510745449647,0.542466430092123,1.269796461461152,0.6315836056375044,16.688393009900786,15.66163476218848,17.546512204956592,10.516645573413308,9.070250557287563,12.123101623878958,16.605363704425258,15.44822175929104,17.542327291676482,-0.606742601314596,0.6382128558236477,-1.8848774427681114,-3.052851066591394,-2.094105532385443,-0.37926163342830016,56.0,1021.0,1.0,1.0,0.1924804896116256,0.59991055727005,1.2708418369293213,0.8945271968841553,15.18497371673584,18.26875305175781,15.134389877319336,18.268741607666016,-0.4074300676584245,0.376314640045166,-3.083779335021969,-3.1343517303466797,-965.0
276b012a,0.643296662315868,0.5673147920255969,0.9192307692307692,3450.0,2305.0,1195.0,0.9177791477145512,0.9494270470384076,0.7958116848109453,0.4055141237625361,0.3180344414103368,0.6390435277648224,16.078958125499064,12.473471195309132,21.79511362211399,10.123107107241315,8.554587910363326,13.46866954640814,16.078187708813847,12.33771409348563,21.393850176081852,0.1536153622274623,-0.3210090863544856,-9.321642426804859,-4.9140816360448145,-9.056136082596222,-0.3519159772051723,97.0,573.0,1.0,1.0,0.9567230939865112,0.8428910970687866,0.2942003011703491,0.5605513453483582,13.727981567382812,11.740801811218262,13.682846069335938,11.733728408813477,0.11383199691772461,-0.26635104417800903,1.9871797561645508,1.949117660522461,-476.0
27c3155b,0.4057236547920703,0.2416962607060789,0.8870967741935484,2722.0,1157.0,1705.0,0.8960462770298743,0.6388909982808614,0.8813025933709625,0.4559686896490278,0.8498341034803659,0.4872317859685213,12.423252014710815,6.897400843246042,14.83942130674091,8.399293748642087,5.53129154858036,10.208223620565782,12.319569245025551,6.881235358284327,14.560203024039682,-0.24241159509010113,0.36260231751184463,-7.942020463494868,-4.676932071985422,-7.678967665755355,-0.6454005134874694,51.0,1086.0,1.0,1.0,0.4961535036563873,0.8649833798408508,1.003839135169983,0.5196472406387329,7.476720333099365,16.104345321655273,7.322906494140625,15.592154502868652,-0.36882987618446356,0.48419189453125,-8.627624988555908,-8.269248008728027,-1035.0
27ebb9b9,0.4727979274611399,0.4071207430340557,0.8391777509068924,2920.0,1841.0,1388.0,0.895379137512626,0.7692496180221063,0.8655524274491974,0.4574294754109621,0.6793384752505832,0.5185510053038228,12.497742010721812,5.979502789606691,17.331664507680035,7.077441783546449,4.7526461599269485,10.31073748151397,12.447814065090135,5.869960518584287,16.77900562492704,-0.09630280942709102,0.1607874699467604,-11.352161718073344,-5.558091321587021,-10.909045106342754,-0.4320570078728367,50.0,952.0,1.0,1.0,0.8976541757583618,0.8492184281349182,0.4524286091327667,0.5491476655006409,3.689512252807617,18.06814765930176,3.5049400329589844,17.696563720703125,0.048435747623443604,-0.09671905636787415,-14.378635406494144,-14.19162368774414,-902.0
283269ac,0.5843469063987309,0.3384433962264151,0.8686481303930969,1105.0,287.0,906.0,0.8377363977383206,0.7520505511571367,0.8444595370115067,0.5696728925649865,0.7042008929884472,0.5577462917644426,14.945663784636032,9.625419483361812,15.803494122804922,10.747287430299458,7.895823682675424,11.22312489602767,14.945160419364914,7.572746509682678,15.745728873580154,-0.09240898585436996,0.14645460122400467,-6.1780746394431105,-3.3273012133522464,-8.172982363897475,-0.5302047341666818,8.0,740.0,1.0,0.9879840016365052,0.8507232666015625,0.8518497943878174,0.5464004874229431,0.5443348288536072,7.423437118530273,16.660358428955078,5.961679458618164,16.418621063232422,-0.0011265277862548828,0.0020656585693359375,-9.236921310424805,-10.456941604614258,-732.0
28473855,0.430908241159059,0.3059163059163059,0.762936753648828,2766.0,1272.0,1725.0,0.8086418694281858,0.6842429905881933,0.8133477692991062,0.6186406559090893,0.7946785632088067,0.6109864658090124,15.526609612266377,8.207193242029907,18.58588659377612,10.508246565583123,6.377428359105827,12.92289115822572,15.525012505703463,8.206451056154783,18.58562883879531,-0.12910477871091297,0.1836920973997943,-10.378693351746213,-6.5454627991198935,-10.379177782640525,-0.45702044773252204,43.0,1327.0,1.0,1.0,0.7243214845657349,0.8071744441986084,0.7425342202186584,0.6210081577301025,8.168109893798828,20.4943790435791,8.1666898727417,20.490020751953125,-0.08285295963287354,0.12152606248855591,-12.326269149780273,-12.323330879211426,-1284.0
28f4eda9,0.4591798344620015,0.4093379446640316,0.94006309148265,2441.0,1657.0,1192.0,0.7974035816350282,0.7940551285153126,0.7882914835237169,0.6365475918813482,0.6417863686378629,0.6507050276066462,12.847424855845942,11.507917723229308,14.783327941720934,9.404595044871296,9.063305720992016,10.487762982035855,12.757946030325275,11.189025283500852,14.775592742275837,0.005763644991595651,-0.0089186589687833,-3.2754102184916256,-1.4244572610438393,-3.5865674587749847,-0.5307251468186184,47.0,516.0,1.0,1.0,0.8619739413261414,0.810355007648468,0.5254065990447998,0.6158652305603027,8.64949893951416,17.434040069580078,8.23922061920166,17.237220764160156,0.05161893367767334,-0.09045863151550293,-8.784541130065918,-8.998000144958496,-469.0
29b24409,0.5920688595142944,0.4685840707964602,0.9033232628398792,1926.0,1059.0,897.0,0.7782943314371181,0.8196130927463725,0.7446593112659996,0.6658913853818532,0.6006444992732848,0.7146197432677052,10.286912950276974,7.002899550612568,13.184996555312605,7.286523087900294,5.3553424030790096,9.66347143415646,10.168207791114082,6.900855587377793,12.185138361952838,0.0749537814803729,-0.11397524399442038,-6.1820970047000365,-4.30812903107745,-5.284282774575045,-0.434739192043419,42.0,567.0,1.0,1.0,0.9546225070953368,0.7677009701728821,0.3012556731700897,0.6816142797470093,4.309630393981934,13.993511199951172,4.02221155166626,13.736258506774902,0.18692153692245472,-0.38035860657691956,-9.683880805969238,-9.714046955108643,-525.0
29de15c8,0.3680064633407392,0.2510625379477838,0.7893783946891973,1822.0,827.0,1308.0,0.829250916033101,0.7821213842810025,0.8376950412252291,0.5843784458155503,0.6601191039789676,0.5697454848873678,10.110069884565586,7.719446207097172,10.607519949472405,7.166496865234878,5.886206629087905,7.374799547983526,10.10432294674981,7.719429014961873,10.574099423411145,-0.05557365694422656,0.0903736190915998,-2.8880737423752327,-1.4885929188956215,-2.8546704084492713,-0.5383158567414135,20.0,893.0,1.0,1.0,0.7716323733329773,0.8451037406921387,0.6758219003677368,0.5565900802612305,7.176240921020508,12.198204040527344,7.176239967346191,12.192639350891112,-0.07347136735916138,0.11923182010650635,-5.021963119506836,-5.01639938354492,-873.0
2ab29395,0.6382340334333476,0.4553872053872054,0.959825327510917,1489.0,541.0,1099.0,0.6606989974082641,0.6041616250018013,0.6390470452310333,0.8237730301384428,0.8897621873267022,0.8496504631540746,18.101976296419107,12.18451261810965,20.044550868114317,12.721465848723923,9.756533417140332,13.990718972054225,18.069343552479285,11.903597971659364,19.846690303218047,-0.03488542022923202,0.04011172417262765,-7.860038250004667,-4.234185554913893,-7.943092331558683,-0.5044381221237115,15.0,594.0,1.0,1.0,0.7881304621696472,0.581885576248169,0.6509524583816528,0.9144554734230042,12.928892135620115,22.236656188964844,12.928757667541504,22.040990829467773,0.20624488592147827,-0.2635030150413513,-9.307764053344728,-9.11223316192627,-579.0
2ac7cb6b,0.6098981077147017,0.5884808013355592,0.8662832494608196,3771.0,2820.0,1205.0,0.8943267853152616,0.874769715319068,0.909424237545449,0.459724297127612,0.500460357432898,0.4256189903060036,8.629028047462954,8.30686287515147,9.421197214579724,6.321189684299404,6.351812179046846,6.397708348159455,8.620751381316119,8.272704478399426,9.402030506169076,-0.03465452222638099,0.07484136712689438,-1.1143343394282539,-0.045896169112609186,-1.1293260277696504,-0.27780244812526034,133.0,709.0,1.0,1.0,0.9308359026908876,0.9083641171455384,0.3719249963760376,0.4281025230884552,6.317641258239746,11.422393798828123,6.31705379486084,11.323687553405762,0.02247178554534912,-0.0561775267124176,-5.104752540588377,-5.006633758544922,-576.0
2acc78d4,0.7090464547677262,0.6698599852616065,0.8422971741112124,1740.0,909.0,924.0,0.7727419714526508,0.6509172213058338,0.7767900828973633,0.6741780603777451,0.8355630182028955,0.668146566409851,17.72950145367706,14.238951473591456,20.241444231690267,12.20969838470464,10.3903890833226,13.77748046568438,17.692231681805197,13.995200630247544,19.84969979818245,-0.12587286159152944,0.16741645179304443,-6.0024927580988106,-3.387091382361781,-5.854499167934906,-0.1724371888496059,67.0,709.0,1.0,1.0,0.709100604057312,0.772843599319458,0.7627573609352112,0.6740273237228394,14.50958251953125,22.31351089477539,14.447163581848145,21.146692276000977,-0.063742995262146,0.08873003721237183,-7.803928375244141,-6.699528694152832,-642.0
2b034622,0.4036622583926755,0.3080568720379147,0.8125,1984.0,1105.0,1079.0,0.7916271134063415,0.7186164128011995,0.7941645146534367,0.6455584971072079,0.7501780951198196,0.6416159058916219,10.90093396757011,8.464323225311102,13.15932625584729,7.7764914273425,6.555744346115079,9.474042253460585,10.877053972344768,8.397479134689705,13.068646841083565,-0.07554810185223726,0.10856218922819771,-4.6950030305361885,-2.918297907345506,-4.6711677063938595,-0.5044431279620853,26.0,773.0,1.0,1.0,0.7661583423614502,0.8129576444625854,0.6838737726211548,0.6116246581077576,6.809124946594238,13.822709083557127,6.6960296630859375,13.812146186828612,-0.046799302101135254,0.07224911451339722,-7.013584136962889,-7.116116523742674,-747.0
2b06ad65,0.3037280701754385,0.1748593788212276,0.9385394070860448,1662.0,715.0,1298.0,0.8281103159339237,0.5282705098363611,0.8390297368718648,0.5863270146702714,0.9713181663735512,0.5673980315935812,8.832407797197876,5.531468778310373,9.542317370870768,5.690324270515377,4.532704265806295,5.930136295801683,8.83042018249719,5.456327718196803,9.516442998746944,-0.3107592270355036,0.40392013477997,-4.010848592560395,-1.3974320299953877,-4.060115280550141,-0.7636800282648172,16.0,675.0,1.0,1.0,0.6497637033462524,0.8357492685317993,0.8369424343109131,0.5731504559516907,5.172606468200684,12.346569061279297,5.083578109741211,12.340197563171388,-0.18598556518554688,0.2637919783592224,-7.173962593078613,-7.256619453430178,-659.0
2b547943,0.4987153868113046,0.4075892857142857,0.7260490894695171,1747.0,913.0,917.0,0.7823533676662231,0.6967128287793279,0.8167091979059424,0.6597675838259666,0.7788288274334381,0.6054598287154278,14.30389427264156,11.718809980317264,16.298618433648254,9.858789407269269,8.52026901547505,11.188833878715982,14.299060315313604,11.368131894883764,16.210114732568996,-0.11999636912661449,0.17336899871801026,-4.57980845333099,-2.668564863240933,-4.841982837685233,-0.31845980375523136,39.0,749.0,1.0,1.0,0.8679545521736145,0.8227304816246033,0.5138977766036987,0.5954318046569824,9.043874740600586,17.022563934326172,8.754257202148438,16.982118606567383,0.04522407054901123,-0.08153402805328369,-7.978689193725586,-8.227861404418945,-710.0
2be5c96a,0.6990353697749196,0.6294736842105263,0.9404958677685952,1087.0,598.0,569.0,0.8805739889835431,0.6432255513514272,0.8847347103971089,0.4887248940180086,0.8447182354472677,0.480136000739147,11.747461509178551,7.377676051458165,14.769331561407286,8.201254029826124,5.924654206511837,10.50237494178293,11.74033689300498,7.220611873478267,14.769020667275564,-0.2415091590456817,0.3645822347081207,-7.391655509949121,-4.577720735271093,-7.548408793797297,-0.3110221835580689,30.0,453.0,1.0,1.0,0.6451547145843506,0.8680870532989502,0.842431366443634,0.5136398673057556,6.155113220214844,16.71973991394043,6.153369426727295,16.68181610107422,-0.2229323387145996,0.3287914991378784,-10.564626693725586,-10.528446674346924,-423.0
2bff06cf,0.5440748440748441,0.4319076357911309,0.971971971971972,2617.0,1646.0,971.0,0.7781576174780148,0.7199206780752694,0.796069660081611,0.666096663438551,0.7484374682292845,0.6386397105072453,11.165136930979736,8.881970087026252,14.221436204307254,7.53256368627275,6.6003420918724665,9.1128280986135,11.113931023778202,8.623768499838263,14.20292960811383,-0.07614898200634157,0.10979775772203915,-5.3394661172810025,-2.5124860067410335,-5.579161108275567,-0.5400643361808412,89.0,775.0,1.0,1.0,0.7292956709861755,0.8242548704147339,0.7358047962188721,0.5928661227226257,8.850505828857422,13.860177993774414,8.354025840759277,13.85431957244873,-0.09495919942855835,0.14293867349624634,-5.009672164916992,-5.500293731689453,-686.0
2c0c4a4e,0.4197550251256281,0.3471309680245291,0.9195338512763596,2673.0,1585.0,1657.0,0.9018482044500604,0.8142151832622707,0.906102092453054,0.4430616109525614,0.6095651183224468,0.4333541451213915,10.899844182101946,10.765856862332049,12.172044519905892,7.559269272168221,8.116364165272033,8.045780396143952,10.897927053655009,10.648786158032124,12.146655996184943,-0.09188690919078324,0.17621097320105528,-1.4061876575738435,0.07058376912808129,-1.4978698381528197,-0.5724028832518304,41.0,915.0,1.0,1.0,0.880308985710144,0.9408411979675292,0.4892668128013611,0.3439732491970062,8.377888679504395,12.157167434692385,8.15181827545166,11.94606113433838,-0.06053221225738514,0.14529356360435486,-3.77927875518799,-3.7942428588867205,-874.0
2cee0cba,0.6378571428571429,0.5440521083304766,0.9298519095869056,2679.0,1587.0,1193.0,0.9238113672460976,0.8454992575215667,0.9521284008396772,0.390355306749895,0.5558790200725933,0.3094239782574152,5.8875592606074845,5.956991139077992,5.862052205171858,4.419154733670197,4.654519310479799,4.184057582909013,5.841106470744393,5.908631241669842,5.81834220022647,-0.10662914331811046,0.24645504181517808,0.09493893390613373,0.4704617275707861,0.09028904144337169,-0.385799801256429,36.0,357.0,0.5,0.4214875996112823,0.9227629899978638,0.9713601469993592,0.3930318355560303,0.2393317967653274,4.227678298950195,4.960488319396973,4.12494707107544,4.949417591094971,-0.04859715700149547,0.15370003879070288,-0.7328100204467773,-0.8244705200195304,-321.0
2d0c268a,0.6135483870967742,0.5252834814587802,0.8868060562364816,2853.0,1714.0,1230.0,0.9222183085235393,0.7130310876675423,0.9440670812904508,0.3944152417857627,0.757586842985618,0.3344635068570234,8.068675087955407,6.742452135919639,9.483969003495336,5.763350257982725,5.243668113543483,6.367174693090717,8.067377497543474,6.606786142176948,9.350472799606091,-0.2310359936229085,0.42312333612859454,-2.7415168675756965,-1.123506579547234,-2.7436866574291434,-0.36152257477770133,55.0,784.0,1.0,0.9836888313293456,0.7978849411010742,0.9410451650619508,0.6357909440994263,0.3433797657489776,5.78742790222168,11.268861770629885,5.693841934204102,11.264641761779783,-0.14316022396087658,0.29241117835044866,-5.481433868408205,-5.570799827575682,-729.0
2d179ded,0.577993648421446,0.4819148936170213,0.9698681732580038,3094.0,1812.0,1545.0,0.8218974601278692,0.81896250193458,0.8330231216192462,0.5968291880800247,0.6017266789256066,0.5778873218556604,10.347137067107107,7.025563784836529,12.943223728055123,6.993561828006442,5.410642552578421,8.811108310029589,10.26801606142744,7.013074631423613,12.494420368518766,-0.014060619684666209,0.02383935706994622,-5.917659943218594,-3.400465757451167,-5.481345737095152,-0.4879532796409825,51.0,1000.0,1.0,1.0,0.895052433013916,0.814833402633667,0.4581431448459625,0.6085500717163086,5.408440113067627,15.414278984069824,5.40481424331665,15.034558296203612,0.08021903038024902,-0.15040692687034607,-10.005838871002197,-9.629744052886961,-949.0
2d196986,0.3952044790652385,0.3436081990298857,0.8235616438356165,3247.0,2196.0,1503.0,0.7933229391618365,0.7621257549717831,0.8264016161812398,0.6429262179102101,0.68974523561706,0.5892340516615792,16.208952579653513,14.946611008290713,18.909497569692583,12.309808094142818,11.416572360385146,14.571414775734654,15.778937418909118,14.92274012968933,15.717896882840408,-0.06427586120945661,0.10051118395548087,-3.96288656140187,-3.154842415349508,-0.7951567531510779,-0.47995344480573077,64.0,927.0,1.0,0.9778481125831604,0.8500705361366272,0.8485546708106995,0.5475937724113464,0.5503550171852112,12.770816802978516,17.44419288635254,12.585501670837402,16.32024383544922,0.0015158653259277344,-0.002761244773864746,-4.673376083374023,-3.7347421646118164,-863.0
2d2d0c6b,0.5607272727272727,0.4124801692226335,0.9627473806752036,1542.0,780.0,827.0,0.6865415074212566,0.7523796430306176,0.689251498213805,0.7917808946656182,0.7037334111286495,0.7883508125018899,19.640691598404075,12.888329541129428,24.092113697936277,14.064802792849653,10.12234612484679,17.612644497760197,19.306580461272635,12.886440696070744,22.92343141179888,0.0631281448168125,-0.08461740137324036,-11.203784156806849,-7.490298372913408,-10.036990715728136,-0.5502672114525702,29.0,534.0,1.0,0.9726775884628296,0.9055198431015016,0.6580222845077515,0.4346956610679626,0.8270159959793091,9.77979564666748,26.41813087463379,9.501651763916016,25.634920120239254,0.2474975585937501,-0.3923203349113465,-16.63833522796631,-16.13326835632324,-505.0
2d35f86d,0.5290605095541401,0.4456908344733242,0.799853907962016,2658.0,1629.0,1095.0,0.7019610528473876,0.8005783207535978,0.7053309593304362,0.7720608099788674,0.6315404646519528,0.7676835815224444,19.595455723105637,12.071282962199442,27.026782029439303,13.302249829129076,9.09217673292643,19.506857963816927,19.365045292813825,11.535619143793806,24.02331412168275,0.09524736142316159,-0.13614311687049163,-14.955499067239861,-10.414681230890498,-12.487694977888943,-0.35416307348869186,63.0,828.0,1.0,1.0,0.7983914017677307,0.7359384298324585,0.634993851184845,0.7267208099365234,11.920204162597656,31.00775146484375,11.583999633789062,25.436670303344727,0.06245297193527222,-0.09172695875167847,-19.087547302246094,-13.852670669555664,-765.0
2d9f6cb9,0.289778206364513,0.2498585972850678,0.7883986928104575,2404.0,1767.0,965.0,0.8247654992753902,0.7961954012709547,0.8121255181482493,0.5920042241819052,0.6384427910612592,0.6129836569628112,9.262248269675151,6.827363378844678,12.497058386013505,6.107535669497164,5.396723015111595,7.814374431379088,9.236517260736266,6.807848801838474,12.374790030027492,-0.01593011687729462,0.025459134098448022,-5.669695007168826,-2.4176514162674927,-5.566941228189019,-0.5385400955253897,40.0,496.0,1.0,1.0,0.8501209616661072,0.8124632835388184,0.5475016832351685,0.6124324202537537,5.861020565032959,15.690524101257324,5.811591148376465,15.656100273132324,0.03765767812728882,-0.0649307370185852,-9.829503536224365,-9.84450912475586,-456.0
2ddad940,0.4704450625869263,0.4376401973979363,0.821483771251932,2706.0,1951.0,1063.0,0.5819180679101089,0.5408523274282118,0.7761772469762024,0.9144199605103676,0.9582772798848862,0.6690631554999836,20.26906437237141,13.26080842583834,27.472028728291168,15.19274647636894,10.418526459498343,21.918926670332304,20.22923499831841,10.26319590793538,21.48761742521234,-0.23532491954799062,0.28921412438490257,-14.211220302452828,-11.500400210833961,-11.224421517276959,-0.38384357385399565,50.0,695.0,1.0,1.0,0.6404763460159302,0.8802798986434937,0.8479665517807007,0.4893262684345245,12.761955261230469,32.938682556152344,9.154972076416016,17.854286193847656,-0.23980355262756348,0.3586402833461762,-20.176727294921875,-8.69931411743164,-645.0
2e29e833,0.3995966580236243,0.3247830279652844,0.908935685828116,2774.0,1684.0,1597.0,0.8440451573630932,0.861018929752011,0.8402034112376842,0.5584887512509216,0.5272211495150569,0.5653257269261958,10.19957112146641,3.7276150476115393,13.110228184472914,5.6751806268453535,2.928631675359,7.810239003584122,10.074752921995138,3.7273657037308014,12.684456355226647,0.020815518514326836,-0.03810457741113882,-9.382613136861375,-4.881607328225122,-8.957090651495847,-0.5841526578628315,36.0,955.0,1.0,1.0,0.936123549938202,0.8235957026481628,0.3574253916740417,0.5939769148826599,3.188112735748291,14.846580505371094,3.1865084171295166,14.471945762634276,0.11252784729003917,-0.23655152320861822,-11.658467769622803,-11.285437345504759,-919.0
2e43c2ea,0.5228945216680294,0.446066504460665,0.9740150880134116,2558.0,1650.0,1162.0,0.7380261295050069,0.7195532292349243,0.7584437063957582,0.723842345397108,0.7489282619384526,0.695063009523945,18.140319864949674,16.82592616296855,19.98098450048864,12.815528231239051,12.084169881998916,13.864465983400072,18.11561565267456,16.819770675188806,19.94179158624948,-0.038890477160833936,0.05386525241450768,-3.1550583375200887,-1.7802961014011558,-3.122020911060673,-0.5279485835527467,45.0,672.0,1.0,0.9725036025047302,0.7828741669654846,0.7675083875656128,0.658977746963501,0.6818968057632446,14.26495361328125,21.15433692932129,14.259195327758787,21.13739013671875,0.015365779399871826,-0.022919058799743652,-6.889383316040039,-6.878194808959963,-627.0
2e63d9de,0.6201046742465259,0.5814012096774194,0.8181818181818182,3436.0,2307.0,1287.0,0.8463484937377161,0.8162354780115113,0.8881637564664964,0.5543491792404565,0.6062417372442922,0.4729402573972819,12.656709463962011,12.43165087829627,12.680403305965893,8.70922731261268,8.43057872629467,9.002985333301911,12.459519642976174,12.398022880470746,11.903275046551489,-0.07192827845498506,0.1333014798470103,-0.24875242766962202,-0.5724066070072418,0.4947478339192575,-0.23678060850439886,84.0,865.0,1.0,0.987442910671234,0.8234740495681763,0.9010277390480042,0.5941817164421082,0.4449095726013183,12.226470947265623,14.631820678710938,12.04959487915039,13.18976879119873,-0.07755368947982788,0.14927214384078985,-2.4053497314453143,-1.1401739120483398,-781.0
2ee0235b,0.3953091022056539,0.3269426881501122,0.7583061889250814,2545.0,1603.0,1164.0,0.8295239748727796,0.7947145319825701,0.8484574123758234,0.5839109951477544,0.640758094786839,0.550531720474264,9.2464826867467,7.661436799587543,10.976995292000026,6.917240666799044,6.241418589477374,7.781085430186972,9.246141264907092,7.64455299111194,10.925139355843411,-0.053742880393253256,0.09022637431257496,-3.3155584924124835,-1.5396668407095984,-3.2805863647314712,-0.4313635007749692,39.0,837.0,1.0,1.0,0.8221217393875122,0.8644827008247375,0.5964533090591431,0.5206098556518555,6.4078779220581055,11.951464653015137,6.377223014831543,11.948987007141112,-0.04236096143722534,0.0758434534072876,-5.543586730957031,-5.5717639923095685,-798.0
2f19d536,0.5355623100303951,0.3627906976744186,0.9003690036900369,1762.0,702.0,1220.0,0.4835664336712143,-0.3545883301520586,0.6279899481976379,1.0163007097594547,1.6459576726951752,0.8625659995645112,18.77824162407026,19.102228614536347,18.483669891155053,13.937806138988034,13.21589087264301,14.292531434932563,18.772369270590413,15.378547833444149,17.909955829341673,-0.9825782783496965,0.783391673130664,0.6185587233812946,-1.076640562289553,-2.531407995897524,-0.5375783060156183,26.0,744.0,1.0,1.0,-0.3316823542118072,0.7512841820716858,1.6319818496704102,0.7052883505821228,18.70205307006836,19.50961303710937,15.540302276611328,17.393917083740234,-1.082966536283493,0.9266934990882874,-0.8075599670410121,-1.8536148071289062,-718.0
