query_label,split,well_id,view,query_grid_valid_points,provided_label,provided_in_primary_pool,provided_rank_by_z_rmse,primary_pool_candidates,provided_overlap_grid_points,provided_coverage_query,provided_coverage_candidate,provided_corr,provided_raw_rmse,provided_resid_std,provided_z_rmse,best_label,best_split,best_well_id,best_is_provided,best_overlap_grid_points,best_coverage_query,best_coverage_candidate,best_corr,best_raw_rmse,best_resid_std,best_z_rmse,best_minus_provided_z_rmse,best_minus_provided_raw_rmse
horizontal:train:73348914:full,train,73348914,full,577,typewell:train:73348914,True,7.0,94,577.0,1.0,0.4820384383201599,0.6986900568008423,13.289210319519043,13.173539161682129,0.7762859463691711,typewell:train:1a68190b,train,1a68190b,False,577.0,1.0,0.28023311495780945,0.6986900568008423,13.289210319519043,13.173539161682129,0.7762859463691711,0.0,0.0
horizontal:train:739a914f:prefix,train,739a914f,prefix,714,typewell:train:739a914f,True,10.0,466,708.0,0.9915966391563416,0.3345935642719269,0.867797315120697,15.79954719543457,15.204155921936035,0.5142036080360413,typewell:train:0be01c24,train,0be01c24,False,708.0,0.9915966391563416,0.3579373061656952,0.867797315120697,15.79954719543457,15.204155921936035,0.5142036080360413,0.0,0.0
horizontal:train:739a914f:hidden,train,739a914f,hidden,68,typewell:train:739a914f,True,16.0,245,68.0,1.0,0.03213610500097275,0.7963886857032776,9.64155387878418,9.378353118896484,0.6381399631500244,typewell:train:0be01c24,train,0be01c24,False,68.0,1.0,0.034378159791231155,0.7963886857032776,9.64155387878418,9.378353118896484,0.6381399631500244,0.0,0.0
horizontal:train:739a914f:full,train,739a914f,full,723,typewell:train:739a914f,True,10.0,466,717.0,0.9917012453079224,0.338846892118454,0.8686560988426208,15.628934860229492,15.108268737792969,0.5125308036804199,typewell:train:0be01c24,train,0be01c24,False,717.0,0.9917012453079224,0.3624873757362366,0.8686560988426208,15.628934860229492,15.108268737792969,0.5125308036804199,0.0,0.0
horizontal:train:73b1447d:prefix,train,73b1447d,prefix,836,typewell:train:73b1447d,True,8.0,300,836.0,1.0,0.4322647452354431,0.8176997303962708,17.814165115356445,16.313323974609375,0.6038216352462769,typewell:train:25939962,train,25939962,False,828.0,0.9904305934906006,0.4444444477558136,0.8178337812423706,17.84186363220215,16.370407104492188,0.6035995483398438,-0.00022208690643310547,0.027698516845703125
horizontal:train:73b1447d:hidden,train,73b1447d,hidden,105,typewell:train:73b1447d,True,16.0,168,105.0,1.0,0.05429162457585335,0.7880290746688843,19.63718605041504,19.621007919311523,0.6511081457138062,typewell:train:00bbac68,train,00bbac68,False,105.0,1.0,0.053956832736730576,0.7880290746688843,19.63718605041504,19.621007919311523,0.6511081457138062,0.0,0.0
horizontal:train:73b1447d:full,train,73b1447d,full,853,typewell:train:73b1447d,True,9.0,302,853.0,1.0,0.4410548210144043,0.8208799362182617,18.232059478759766,16.824501037597656,0.5985316634178162,typewell:train:25939962,train,25939962,False,845.0,0.9906213283538818,0.4535695016384125,0.8210280537605286,18.262451171875,16.882986068725586,0.598284125328064,-0.00024753808975219727,0.030391693115234375
horizontal:train:74b6186b:prefix,train,74b6186b,prefix,516,typewell:train:74b6186b,True,4.0,392,516.0,1.0,0.2668045461177826,0.8363129496574402,18.04006004333496,18.016183853149414,0.5721661448478699,typewell:train:10be2420,train,10be2420,False,516.0,1.0,0.260343074798584,0.8363129496574402,18.04006004333496,18.016183853149414,0.5721661448478699,0.0,0.0
horizontal:train:74b6186b:hidden,train,74b6186b,hidden,23,typewell:train:74b6186b,True,32.0,399,23.0,1.0,0.011892450973391533,0.6756771802902222,13.649136543273926,13.603571891784668,0.805385410785675,typewell:train:084d66f9,train,084d66f9,False,23.0,1.0,0.01116504892706871,0.6778993010520935,38.30813217163086,7.965332984924316,0.802621603012085,-0.002763807773590088,24.658995628356934
horizontal:train:74b6186b:full,train,74b6186b,full,538,typewell:train:74b6186b,True,4.0,397,538.0,1.0,0.27817994356155396,0.8344815969467163,17.88688087463379,17.867849349975586,0.575357973575592,typewell:train:10be2420,train,10be2420,False,538.0,1.0,0.2714429795742035,0.8344815969467163,17.88688087463379,17.867849349975586,0.575357973575592,0.0,0.0
horizontal:train:75c20ec7:prefix,train,75c20ec7,prefix,544,typewell:train:75c20ec7,True,18.0,299,544.0,1.0,0.26653599739074707,0.8179445266723633,16.356552124023438,16.35536003112793,0.6034160852432251,typewell:train:25939962,train,25939962,False,526.0,0.966911792755127,0.28234031796455383,0.8186729550361633,16.51384925842285,16.51360511779785,0.6022076606750488,-0.0012084245681762695,0.15729713439941406
horizontal:train:75c20ec7:hidden,train,75c20ec7,hidden,66,typewell:train:75c20ec7,True,17.0,189,66.0,1.0,0.032337088137865067,0.7830365896224976,10.401140213012695,10.388099670410156,0.65873122215271,typewell:train:00bbac68,train,00bbac68,False,66.0,1.0,0.033915724605321884,0.7830365896224976,10.401140213012695,10.388099670410156,0.65873122215271,0.0,0.0
horizontal:train:75c20ec7:full,train,75c20ec7,full,549,typewell:train:75c20ec7,True,16.0,299,549.0,1.0,0.268985778093338,0.8185070753097534,16.28558921813965,16.278533935546875,0.6024830937385559,typewell:train:25939962,train,25939962,False,531.0,0.9672130942344666,0.28502416610717773,0.819161593914032,16.439640045166016,16.438371658325195,0.6013957262039185,-0.0010873675346374512,0.1540508270263672
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,647,typewell:train:75cd5f11,True,24.0,479,647.0,1.0,0.42904508113861084,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656,typewell:train:09441b8d,train,09441b8d,False,647.0,1.0,0.3148418366909027,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656,0.0,0.0
horizontal:train:75cd5f11:hidden,train,75cd5f11,hidden,41,typewell:train:75cd5f11,True,29.0,323,41.0,1.0,0.02718832902610302,0.887355625629425,7.115124702453613,6.497908592224121,0.4746459126472473,typewell:train:09441b8d,train,09441b8d,False,41.0,1.0,0.019951337948441505,0.887355625629425,7.115124702453613,6.497908592224121,0.4746459126472473,0.0,0.0
horizontal:train:75cd5f11:full,train,75cd5f11,full,666,typewell:train:75cd5f11,True,24.0,481,666.0,1.0,0.441644549369812,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651,typewell:train:09441b8d,train,09441b8d,False,666.0,1.0,0.32408758997917175,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651,0.0,0.0
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,1001,typewell:train:75d20a82,True,1.0,378,1001.0,1.0,0.4350282549858093,0.8355033993721008,17.221424102783203,17.20589828491211,0.5735793113708496,typewell:train:75d20a82,train,75d20a82,True,1001.0,1.0,0.4350282549858093,0.8355033993721008,17.221424102783203,17.20589828491211,0.5735793113708496,0.0,0.0
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,88,typewell:train:75d20a82,True,10.0,279,88.0,1.0,0.03824423998594284,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073,typewell:train:1b6ba517,train,1b6ba517,False,88.0,1.0,0.04218600317835808,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073,0.0,0.0
horizontal:train:75d20a82:full,train,75d20a82,full,1013,typewell:train:75d20a82,True,1.0,380,1013.0,1.0,0.44024336338043213,0.8357367515563965,17.15839958190918,17.139015197753906,0.5731723308563232,typewell:train:75d20a82,train,75d20a82,True,1013.0,1.0,0.44024336338043213,0.8357367515563965,17.15839958190918,17.139015197753906,0.5731723308563232,0.0,0.0
horizontal:train:76201745:prefix,train,76201745,prefix,467,typewell:train:76201745,True,6.0,307,467.0,1.0,0.29575681686401367,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647,typewell:train:0390d174,train,0390d174,False,467.0,1.0,0.2732592225074768,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647,0.0,0.0
horizontal:train:76201745:hidden,train,76201745,hidden,60,typewell:train:76201745,True,9.0,371,60.0,1.0,0.037998732179403305,0.8998956680297852,4.380561828613281,4.148313999176025,0.4474468231201172,typewell:train:0390d174,train,0390d174,False,60.0,1.0,0.03510824963450432,0.8998956680297852,4.380561828613281,4.148313999176025,0.4474468231201172,0.0,0.0
horizontal:train:76201745:full,train,76201745,full,491,typewell:train:76201745,True,6.0,315,491.0,1.0,0.31095629930496216,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801,typewell:train:0390d174,train,0390d174,False,491.0,1.0,0.28730252385139465,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801,0.0,0.0
horizontal:train:764072a5:prefix,train,764072a5,prefix,596,typewell:train:764072a5,True,15.0,476,596.0,1.0,0.32783278822898865,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685,typewell:train:09441b8d,train,09441b8d,False,596.0,1.0,0.2900243401527405,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685,0.0,0.0
horizontal:train:764072a5:hidden,train,764072a5,hidden,30,typewell:train:764072a5,True,30.0,312,30.0,1.0,0.01650165021419525,0.8660972118377686,5.458174228668213,5.302635192871094,0.5174993276596069,typewell:train:09441b8d,train,09441b8d,False,30.0,1.0,0.014598540030419827,0.8660972118377686,5.458174228668213,5.302635192871094,0.5174993276596069,0.0,0.0
horizontal:train:764072a5:full,train,764072a5,full,611,typewell:train:764072a5,True,15.0,477,611.0,1.0,0.33608362078666687,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902,typewell:train:09441b8d,train,09441b8d,False,611.0,1.0,0.297323614358902,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902,0.0,0.0
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,856,typewell:train:77b0d905,True,9.0,295,856.0,1.0,0.47476428747177124,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301,typewell:train:00bbac68,train,00bbac68,False,856.0,1.0,0.4398766756057739,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301,0.0,0.0
horizontal:train:77b0d905:hidden,train,77b0d905,hidden,40,typewell:train:77b0d905,True,18.0,167,40.0,1.0,0.022185247391462326,0.815098226070404,10.37906551361084,10.371572494506836,0.6081147193908691,typewell:train:00bbac68,train,00bbac68,False,40.0,1.0,0.020554983988404274,0.815098226070404,10.37906551361084,10.371572494506836,0.6081147193908691,0.0,0.0
horizontal:train:77b0d905:full,train,77b0d905,full,879,typewell:train:77b0d905,True,9.0,298,879.0,1.0,0.4875207841396332,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844,typewell:train:00bbac68,train,00bbac68,False,879.0,1.0,0.4516957998275757,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844,0.0,0.0
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,577,typewell:train:77e4821c,True,14.0,450,551.0,0.9549393653869629,0.41933029890060425,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784,typewell:train:7acda2df,train,7acda2df,False,513.0,0.8890814781188965,0.4243176281452179,0.7810160517692566,17.611743927001953,17.388507843017578,0.6617914438247681,-0.014172017574310303,-0.9245796203613281
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,81,typewell:train:77e4821c,True,14.0,323,81.0,1.0,0.06164383515715599,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583,typewell:train:f08774c3,train,f08774c3,False,67.0,0.8271604776382446,0.033086419105529785,0.46192193031311035,20.60434913635254,18.276683807373047,1.037379503250122,-0.03462338447570801,0.6598281860351562
horizontal:train:77e4821c:full,train,77e4821c,full,656,typewell:train:77e4821c,True,14.0,457,630.0,0.9603658318519592,0.4794520437717438,0.7492453455924988,18.744396209716797,18.547405242919922,0.7081732153892517,typewell:train:7acda2df,train,7acda2df,False,592.0,0.9024389982223511,0.4896608889102936,0.7558729648590088,17.969051361083984,17.780866622924805,0.6987518072128296,-0.00942140817642212,-0.7753448486328125
horizontal:train:7850c72e:prefix,train,7850c72e,prefix,1266,typewell:train:7850c72e,True,4.0,206,1266.0,1.0,0.5401023626327515,0.8134570121765137,18.337411880493164,18.328876495361328,0.6108076572418213,typewell:train:27c3155b,train,27c3155b,False,1266.0,1.0,0.5053892135620117,0.8134570121765137,18.337411880493164,18.328876495361328,0.6108076572418213,0.0,0.0
horizontal:train:7850c72e:hidden,train,7850c72e,hidden,92,typewell:train:7850c72e,True,4.0,54,92.0,1.0,0.03924914821982384,0.8377515077590942,10.345656394958496,10.339303970336914,0.5696463584899902,typewell:train:27c3155b,train,27c3155b,False,92.0,1.0,0.03672654554247856,0.8377515077590942,10.345656394958496,10.339303970336914,0.5696463584899902,0.0,0.0
horizontal:train:7850c72e:full,train,7850c72e,full,1299,typewell:train:7850c72e,True,4.0,184,1299.0,1.0,0.5541808605194092,0.8151127099990845,18.14834976196289,18.136085510253906,0.6080909371376038,typewell:train:27c3155b,train,27c3155b,False,1299.0,1.0,0.5185628533363342,0.8151127099990845,18.14834976196289,18.136085510253906,0.6080909371376038,0.0,0.0
horizontal:train:78a4a386:prefix,train,78a4a386,prefix,258,typewell:train:78a4a386,True,19.0,362,258.0,1.0,0.3430851101875305,0.7485665678977966,17.880836486816406,17.668607711791992,0.7091310620307922,typewell:train:0498acab,train,0498acab,False,258.0,1.0,0.13629159331321716,0.7485665678977966,17.880836486816406,17.668607711791992,0.7091310620307922,0.0,0.0
horizontal:train:78a4a386:hidden,train,78a4a386,hidden,39,typewell:train:78a4a386,True,19.0,236,39.0,1.0,0.051861703395843506,0.6981964707374573,5.641677379608154,5.61927604675293,0.7769215106964111,typewell:train:0498acab,train,0498acab,False,39.0,1.0,0.020602218806743622,0.6981964707374573,5.641677379608154,5.61927604675293,0.7769215106964111,0.0,0.0
horizontal:train:78a4a386:full,train,78a4a386,full,258,typewell:train:78a4a386,True,19.0,362,258.0,1.0,0.3430851101875305,0.7472295165061951,17.893905639648438,17.712818145751953,0.7110140323638916,typewell:train:0498acab,train,0498acab,False,258.0,1.0,0.13629159331321716,0.7472295165061951,17.893905639648438,17.712818145751953,0.7110140323638916,0.0,0.0
horizontal:train:79507629:prefix,train,79507629,prefix,943,typewell:train:79507629,True,16.0,294,943.0,1.0,0.3787148594856262,0.7603381276130676,15.455611228942871,15.296687126159668,0.6923320889472961,typewell:train:4a035ec2,train,4a035ec2,False,784.0,0.8313891887664795,0.40558716654777527,0.7685673236846924,16.37888526916504,16.262939453125,0.6803420782089233,-0.011990010738372803,0.923274040222168
horizontal:train:79507629:hidden,train,79507629,hidden,46,typewell:train:79507629,True,16.0,94,46.0,1.0,0.018473895266652107,0.8507104516029358,6.503239154815674,6.070219039916992,0.5464239120483398,typewell:train:028d7b28,train,028d7b28,False,46.0,1.0,0.025930101051926613,0.8507104516029358,6.503239154815674,6.070219039916992,0.5464239120483398,0.0,0.0
horizontal:train:79507629:full,train,79507629,full,943,typewell:train:79507629,True,16.0,294,943.0,1.0,0.3787148594856262,0.7629515528678894,15.312475204467773,15.155259132385254,0.6885469555854797,typewell:train:4a035ec2,train,4a035ec2,False,784.0,0.8313891887664795,0.40558716654777527,0.7713242769241333,16.216447830200195,16.10252571105957,0.6762776374816895,-0.012269318103790283,0.9039726257324219
horizontal:train:796dbd4c:prefix,train,796dbd4c,prefix,801,typewell:train:796dbd4c,True,5.0,410,801.0,1.0,0.3856523931026459,0.8906974792480469,15.826186180114746,15.326844215393066,0.46755218505859375,typewell:train:89969c7a,train,89969c7a,False,797.0,0.995006263256073,0.3910696804523468,0.891384482383728,15.766926765441895,15.291242599487305,0.46608051657676697,-0.0014716684818267822,-0.05925941467285156
horizontal:train:796dbd4c:hidden,train,796dbd4c,hidden,39,typewell:train:796dbd4c,True,12.0,403,39.0,1.0,0.01877708174288273,0.8201306462287903,6.4819769859313965,6.2518229484558105,0.5997822284698486,typewell:train:01982c1d,train,01982c1d,False,39.0,1.0,0.017623135820031166,0.8201306462287903,6.4819769859313965,6.2518229484558105,0.5997822284698486,0.0,0.0
horizontal:train:796dbd4c:full,train,796dbd4c,full,819,typewell:train:796dbd4c,True,5.0,414,819.0,1.0,0.39431872963905334,0.8904125094413757,15.643932342529297,15.189117431640625,0.46816128492355347,typewell:train:89969c7a,train,89969c7a,False,815.0,0.9951159954071045,0.3999018669128418,0.8911145329475403,15.584403038024902,15.152008056640625,0.4666593372821808,-0.0015019476413726807,-0.05952930450439453
horizontal:train:7987f2f2:prefix,train,7987f2f2,prefix,800,typewell:train:7987f2f2,True,6.0,298,800.0,1.0,0.4010024964809418,0.7996059060096741,15.557674407958984,15.555400848388672,0.6330783367156982,typewell:train:08fecf00,train,08fecf00,False,800.0,1.0,0.3606852889060974,0.7996059060096741,15.557674407958984,15.555400848388672,0.6330783367156982,0.0,0.0
horizontal:train:7987f2f2:hidden,train,7987f2f2,hidden,86,typewell:train:7987f2f2,True,13.0,167,86.0,1.0,0.043107770383358,0.8002210855484009,9.56419563293457,9.489578247070312,0.6321058869361877,typewell:train:08fecf00,train,08fecf00,False,86.0,1.0,0.03877367079257965,0.8002210855484009,9.56419563293457,9.489578247070312,0.6321058869361877,0.0,0.0
horizontal:train:7987f2f2:full,train,7987f2f2,full,823,typewell:train:7987f2f2,True,6.0,298,823.0,1.0,0.412531316280365,0.8037781119346619,15.257370948791504,15.25395393371582,0.6264533400535583,typewell:train:08fecf00,train,08fecf00,False,823.0,1.0,0.371055006980896,0.8037781119346619,15.257370948791504,15.25395393371582,0.6264533400535583,0.0,0.0
horizontal:train:7993a768:prefix,train,7993a768,prefix,807,typewell:train:7993a768,True,5.0,288,478.0,0.5923172235488892,0.47514909505844116,0.8705040812492371,10.315321922302246,9.193598747253418,0.5089123845100403,typewell:train:02e7fe5a,train,02e7fe5a,False,478.0,0.5923172235488892,0.47514909505844116,0.8705040812492371,10.315321922302246,9.193598747253418,0.5089123845100403,0.0,0.0
horizontal:train:7993a768:hidden,train,7993a768,hidden,40,typewell:train:7993a768,True,5.0,216,40.0,1.0,0.03976143151521683,0.6481946706771851,9.104771614074707,8.687447547912598,0.8388150334358215,typewell:train:02e7fe5a,train,02e7fe5a,False,40.0,1.0,0.03976143151521683,0.6481946706771851,9.104771614074707,8.687447547912598,0.8388150334358215,0.0,0.0
horizontal:train:7993a768:full,train,7993a768,full,836,typewell:train:7993a768,True,5.0,290,507.0,0.6064593195915222,0.5039761662483215,0.8615972995758057,10.271175384521484,9.330327987670898,0.5261229872703552,typewell:train:02e7fe5a,train,02e7fe5a,False,507.0,0.6064593195915222,0.5039761662483215,0.8615972995758057,10.271175384521484,9.330327987670898,0.5261229872703552,0.0,0.0
horizontal:train:7a5660b0:prefix,train,7a5660b0,prefix,1088,typewell:train:7a5660b0,True,1.0,264,1080.0,0.9926470518112183,0.5222437381744385,0.7801662683486938,19.258811950683594,15.904848098754883,0.663074254989624,typewell:train:7a5660b0,train,7a5660b0,True,1080.0,0.9926470518112183,0.5222437381744385,0.7801662683486938,19.258811950683594,15.904848098754883,0.663074254989624,0.0,0.0
horizontal:train:7a5660b0:hidden,train,7a5660b0,hidden,62,typewell:train:7a5660b0,True,28.0,81,62.0,1.0,0.029980657622218132,0.09519936144351959,12.211385726928711,10.02408218383789,1.3452142477035522,typewell:train:89f1085d,train,89f1085d,False,62.0,1.0,0.05506216734647751,0.20901741087436676,11.656370162963867,10.870684623718262,1.2577619552612305,-0.08745229244232178,-0.5550155639648438
horizontal:train:7a5660b0:full,train,7a5660b0,full,1088,typewell:train:7a5660b0,True,1.0,264,1080.0,0.9926470518112183,0.5222437381744385,0.7784796357154846,19.224069595336914,15.953919410705566,0.665613055229187,typewell:train:7a5660b0,train,7a5660b0,True,1080.0,0.9926470518112183,0.5222437381744385,0.7784796357154846,19.224069595336914,15.953919410705566,0.665613055229187,0.0,0.0
horizontal:train:7acda2df:prefix,train,7acda2df,prefix,552,typewell:train:7acda2df,True,179.0,460,533.0,0.9655796885490417,0.44086021184921265,0.38277697563171387,30.68560028076172,30.248489379882812,1.1110563278198242,typewell:train:060ab2b8,train,060ab2b8,False,169.0,0.3061594069004059,0.15619224309921265,0.5392413139343262,57.16677474975586,28.31273651123047,0.9599569439888,-0.15109938383102417,26.48117446899414
horizontal:train:7acda2df:hidden,train,7acda2df,hidden,76,typewell:train:7acda2df,True,14.0,320,76.0,1.0,0.062861867249012,0.8789380788803101,9.352560997009277,9.33085823059082,0.4920608103275299,typewell:train:14a53cb3,train,14a53cb3,False,76.0,1.0,0.039603959769010544,0.8789380788803101,9.352560997009277,9.33085823059082,0.4920608103275299,0.0,0.0
horizontal:train:7acda2df:full,train,7acda2df,full,583,typewell:train:7acda2df,True,90.0,453,564.0,0.9674099683761597,0.46650123596191406,0.3949905037879944,29.687767028808594,29.298934936523438,1.1000086069107056,typewell:train:38991fd4,train,38991fd4,False,583.0,1.0,0.30619746446609497,0.4722611904144287,46.39203643798828,25.412002563476562,1.0273643732070923,-0.07264423370361328,16.704269409179688
horizontal:train:7b2c7b3c:prefix,train,7b2c7b3c,prefix,736,typewell:train:7b2c7b3c,True,12.0,452,736.0,1.0,0.5093425512313843,0.8905083537101746,13.232248306274414,11.901183128356934,0.4679565131664276,typewell:train:09053135,train,09053135,False,736.0,1.0,0.3965517282485962,0.8905083537101746,13.232248306274414,11.901183128356934,0.4679565131664276,0.0,0.0
horizontal:train:7b2c7b3c:hidden,train,7b2c7b3c,hidden,41,typewell:train:7b2c7b3c,True,13.0,249,41.0,1.0,0.028373701497912407,0.7405216097831726,10.455116271972656,10.351146697998047,0.7203865647315979,typewell:train:09053135,train,09053135,False,41.0,1.0,0.022090516984462738,0.7405216097831726,10.455116271972656,10.351146697998047,0.7203865647315979,0.0,0.0
horizontal:train:7b2c7b3c:full,train,7b2c7b3c,full,748,typewell:train:7b2c7b3c,True,12.0,454,748.0,1.0,0.5176470875740051,0.8940723538398743,13.051164627075195,11.727435111999512,0.46027740836143494,typewell:train:09053135,train,09053135,False,748.0,1.0,0.4030172526836395,0.8940723538398743,13.051164627075195,11.727435111999512,0.46027740836143494,0.0,0.0
horizontal:train:7b38844c:prefix,train,7b38844c,prefix,653,typewell:train:7b38844c,True,15.0,280,653.0,1.0,0.5304630398750305,0.8536413311958313,13.005948066711426,12.917734146118164,0.5410335659980774,typewell:train:5138a660,train,5138a660,False,590.0,0.9035221934318542,0.5514018535614014,0.882279098033905,12.4171142578125,12.387187004089355,0.4852234721183777,-0.05581009387969971,-0.5888338088989258
horizontal:train:7b38844c:hidden,train,7b38844c,hidden,61,typewell:train:7b38844c,True,59.0,278,61.0,1.0,0.04955320805311203,0.34848707914352417,15.087212562561035,14.968302726745605,1.141501545906067,typewell:train:1bcb2fcf,train,1bcb2fcf,False,61.0,1.0,0.041838135570287704,0.5347962975502014,29.499792098999023,14.683562278747559,0.9645763039588928,-0.17692524194717407,14.412579536437988
horizontal:train:7b38844c:full,train,7b38844c,full,681,typewell:train:7b38844c,True,15.0,282,681.0,1.0,0.5532087683677673,0.8410025835037231,13.38967514038086,13.258784294128418,0.5639103055000305,typewell:train:5138a660,train,5138a660,False,618.0,0.907489001750946,0.5775700807571411,0.8658979535102844,12.885041236877441,12.821036338806152,0.5178842544555664,-0.04602605104446411,-0.504633903503418
horizontal:train:7bb17b96:prefix,train,7bb17b96,prefix,483,typewell:train:7bb17b96,True,16.0,279,483.0,1.0,0.38857603073120117,0.8269471526145935,15.191598892211914,14.57659912109375,0.5883074998855591,typewell:train:5138a660,train,5138a660,False,427.0,0.8840579986572266,0.39906543493270874,0.8320883512496948,15.219202041625977,14.708746910095215,0.5795026421546936,-0.008804857730865479,0.0276031494140625
horizontal:train:7bb17b96:hidden,train,7bb17b96,hidden,63,typewell:train:7bb17b96,True,16.0,277,63.0,1.0,0.05068382993340492,0.7176592350006104,9.54344654083252,9.542859077453613,0.7514529228210449,typewell:train:16e4a047,train,16e4a047,False,63.0,1.0,0.03101920150220394,0.7176592350006104,9.54344654083252,9.542859077453613,0.7514529228210449,0.0,0.0
horizontal:train:7bb17b96:full,train,7bb17b96,full,518,typewell:train:7bb17b96,True,16.0,282,518.0,1.0,0.4167337119579315,0.8312427401542664,14.861783027648926,14.254618644714355,0.5809599757194519,typewell:train:5138a660,train,5138a660,False,462.0,0.8918918967247009,0.43177568912506104,0.8372231125831604,14.847493171691895,14.338716506958008,0.5705732107162476,-0.010386765003204346,-0.01428985595703125
horizontal:train:7c607683:prefix,train,7c607683,prefix,873,typewell:train:7c607683,True,16.0,482,873.0,1.0,0.42337536811828613,0.8296893239021301,13.981250762939453,13.594629287719727,0.5836277604103088,typewell:train:09441b8d,train,09441b8d,False,873.0,1.0,0.4248175323009491,0.8296893239021301,13.981250762939453,13.594629287719727,0.5836277604103088,0.0,0.0
horizontal:train:7c607683:hidden,train,7c607683,hidden,55,typewell:train:7c607683,True,31.0,322,55.0,1.0,0.026673132553696632,0.8940720558166504,6.220384120941162,6.206981658935547,0.46027806401252747,typewell:train:09441b8d,train,09441b8d,False,55.0,1.0,0.02676399052143097,0.8940720558166504,6.220384120941162,6.206981658935547,0.46027806401252747,0.0,0.0
horizontal:train:7c607683:full,train,7c607683,full,873,typewell:train:7c607683,True,16.0,482,873.0,1.0,0.42337536811828613,0.829757571220398,13.940430641174316,13.595685958862305,0.5835108160972595,typewell:train:09441b8d,train,09441b8d,False,873.0,1.0,0.4248175323009491,0.829757571220398,13.940430641174316,13.595685958862305,0.5835108160972595,0.0,0.0
horizontal:train:7cbbd047:prefix,train,7cbbd047,prefix,843,typewell:train:7cbbd047,True,6.0,323,843.0,1.0,0.4722689092159271,0.8800210952758789,14.567916870117188,14.556361198425293,0.4898548722267151,typewell:train:16e4a047,train,16e4a047,False,843.0,1.0,0.4150664806365967,0.8800210952758789,14.567916870117188,14.556361198425293,0.4898548722267151,0.0,0.0
horizontal:train:7cbbd047:hidden,train,7cbbd047,hidden,63,typewell:train:7cbbd047,True,17.0,275,63.0,1.0,0.03529411926865578,0.9272860288619995,5.5064897537231445,5.35045051574707,0.38135015964508057,typewell:train:16e4a047,train,16e4a047,False,63.0,1.0,0.03101920150220394,0.9272860288619995,5.5064897537231445,5.35045051574707,0.38135015964508057,0.0,0.0
horizontal:train:7cbbd047:full,train,7cbbd047,full,888,typewell:train:7cbbd047,True,6.0,324,888.0,1.0,0.49747899174690247,0.8820056319236755,14.202801704406738,14.192758560180664,0.48578670620918274,typewell:train:16e4a047,train,16e4a047,False,888.0,1.0,0.43722304701805115,0.8820056319236755,14.202801704406738,14.192758560180664,0.48578670620918274,0.0,0.0
horizontal:train:7cd4bb31:prefix,train,7cd4bb31,prefix,675,typewell:train:7cd4bb31,True,31.0,470,675.0,1.0,0.4783841371536255,0.8249277472496033,11.934699058532715,11.8341703414917,0.5917301177978516,typewell:train:729f4217,train,729f4217,False,613.0,0.9081481695175171,0.4838200509548187,0.8390840291976929,11.221992492675781,11.05980396270752,0.5673023462295532,-0.02442777156829834,-0.7127065658569336
horizontal:train:7cd4bb31:hidden,train,7cd4bb31,hidden,55,typewell:train:7cd4bb31,True,85.0,320,55.0,1.0,0.03897944837808609,0.7196214199066162,11.823897361755371,11.536664962768555,0.7488372325897217,typewell:train:0be01c24,train,0be01c24,False,55.0,1.0,0.027805864810943604,0.7971675992012024,39.38228988647461,10.177939414978027,0.6369181871414185,-0.11191904544830322,27.55839252471924
horizontal:train:7cd4bb31:full,train,7cd4bb31,full,695,typewell:train:7cd4bb31,True,31.0,474,695.0,1.0,0.49255847930908203,0.8226400017738342,11.960726737976074,11.867268562316895,0.5955837368965149,typewell:train:729f4217,train,729f4217,False,633.0,0.9107913374900818,0.49960535764694214,0.8365095257759094,11.275593757629395,11.125927925109863,0.571822464466095,-0.023761272430419922,-0.6851329803466797
