episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft,actual_mean_error_ft,current_mean_error_ft,actual_rmse_ft,current_prior_sign_matches_actual,cause_bucket,observed_rows,observed_candidate_nll,observed_truth_nll,observed_truth_gain_nll,observed_barrier_above_candidate_nll,observed_barrier_above_candidate_nll_per_row,observed_barrier_above_chord_nll,observed_barrier_fraction,observed_monotone_to_truth,all_rows,all_candidate_nll,all_truth_nll,all_truth_gain_nll,all_barrier_above_candidate_nll,all_barrier_above_candidate_nll_per_row,all_barrier_above_chord_nll,all_barrier_fraction,all_monotone_to_truth,imputed_rows,imputed_candidate_nll,imputed_truth_nll,imputed_truth_gain_nll,imputed_barrier_above_candidate_nll,imputed_barrier_above_candidate_nll_per_row,imputed_barrier_above_chord_nll,imputed_barrier_fraction,imputed_monotone_to_truth,datum_observed_rows,datum_observed_candidate_nll,datum_observed_corrected_nll,datum_observed_corrected_gain_nll,datum_observed_barrier_above_candidate_nll,datum_observed_barrier_above_candidate_nll_per_row,datum_observed_barrier_above_chord_nll,datum_observed_barrier_fraction,datum_observed_monotone_to_corrected,datum_all_rows,datum_all_candidate_nll,datum_all_corrected_nll,datum_all_corrected_gain_nll,datum_all_barrier_above_candidate_nll,datum_all_barrier_above_candidate_nll_per_row,datum_all_barrier_above_chord_nll,datum_all_barrier_fraction,datum_all_monotone_to_corrected,datum_imputed_rows,datum_imputed_candidate_nll,datum_imputed_corrected_nll,datum_imputed_corrected_gain_nll,datum_imputed_barrier_above_candidate_nll,datum_imputed_barrier_above_candidate_nll_per_row,datum_imputed_barrier_above_chord_nll,datum_imputed_barrier_fraction,datum_imputed_monotone_to_corrected
0e5e560d:000,0e5e560d,1844,4533,201,2689,3253,0.0617891177374731,0.8266215800799263,104,120.0,-0.0483380247436369,-3.930000000000291,-9.95299999999952,0.0599999999994906,0.0399999999990541,0.0344999999997526,-0.0200000000004365,0.0,-14.153448121978595,14.39657655767772,2.6346390340113413,0.0003579560754614,1.0,13.977638488720524,11.54988856573905,11.420287038587343,1.634112414431588,4.173744466344184,0.5846039419858684,0.9055410933432504,0.0013292509888623,3.5743559090509507,5.1029034001567,-1.5285474911057433,0.002691404746918,38,33,0.8749090909090909,0.8625338503473714,26.28245436898712,-17.966235182601913,-0.0094758624380811,0.0,0.0,-0.0019275504301459,0.4251569205065849,0.4116039130906073,0.4808376321521772,17.437837413684445,17.91885928687845,17.15376571809353,-7.946895956306459e-05,0.4986984008925251,0.5013015991074748,0.0308392296007345,0.0156928592516357,2.380092809170695,0.2397733103417627,0.0488846412650888,0.0003718854592785,0.2949051692078839,56.21002122333238,0.7548697143046559,27.509411188294703,0.1,near_tie,candidate_strong,truth_strong,partial_recovery,557325.9491865125,2.846687991938671,-14.153448121978595,-20.7113612355202,14.39657655767772,True,prior_and_wrong_gr_reinforce,1896,91.23596857966953,96.33887197982624,-5.1029034001567055,498.59049212837164,0.26296966884407785,494.2530242382384,0.8500000000000001,False,2689,131.64702943571817,135.22138534476912,-3.5743559090509507,704.125162728117,0.261853909530724,701.0869602054237,0.8500000000000001,False,793,40.41106085604862,38.88251336494288,1.5285474911057406,205.5346705997453,0.2591862176541555,206.83393596718517,0.8500000000000001,False,1896,91.23596857966953,228.05950926121972,-136.82354068155018,578.3872244832007,0.30505655299746876,475.76956897203814,0.75,False,2689,131.64702943571817,318.2861033440139,-186.63907390829573,822.149363730455,0.3057453937264615,682.1700582992332,0.75,False,793,40.41106085604862,90.22659408279418,-49.81553322674556,243.76213924725408,0.30739235718443136,206.40048932719492,0.75,False
46dfcfca:000,46dfcfca,4663,4921,3348,258,3606,0.9284525790349416,0.0715474209650582,145,,-0.0321212260803881,-5.804000000000087,-9.99200000000019,-0.0200000000004365,0.0099999999983992,-0.0280000000020663,0.0299999999988358,0.0300000000006548,-14.12046124031021,14.368283691665816,2.657094391452232,-0.0355717318336992,1.0,15.09645905387206,38.66360840274598,14.3222699768486,1.0032823475057375,24.423499110434275,0.2790697674418604,0.0,-0.0888414981906277,-22.921106533181955,-15.882245243533724,-7.038861289648233,-0.1167812150259832,5,11,0.8918918918918919,0.9730359828850258,29.635135332176056,-9.072432798687164,-0.0667090646962291,0.0,0.0,-0.0576955843413789,-0.2132704897171424,0.0405427781017069,0.7687153829940341,25.68163650955757,13.932467387758456,24.96213534073093,-0.0079872091068818,0.4689922480620155,0.5310077519379846,0.0384926498598562,0.0108957119283995,4.916630181782946,0.1814302435813953,0.0434397511168992,0.0,0.4728682170542636,44.64028958059753,0.6021940557744604,35.2372663169083,0.1,truth_strong,truth_strong,truth_strong,not_better,53263.474671000986,-24.295324711080163,-14.12046124031021,-12.011312250079712,14.368283691665816,True,prior_persists_against_truth_gr,136,22.506102679383066,6.623857435849346,15.88224524353372,34.16186566323556,0.25119018870026144,46.86766185806253,0.8,False,258,36.5678445967598,13.646738063577839,22.92110653318196,73.83242430214159,0.28617218721760307,91.02325420202806,0.75,False,122,14.061741917376725,7.022880627728493,7.038861289648232,44.44888950542088,0.364335159880499,49.728035472657055,0.75,False,136,22.506102679383066,28.260018542014848,-5.753915862631782,90.31593788745933,0.6640877785842597,87.00743626644605,0.5750000000000001,False,258,36.5678445967598,49.28387607503704,-12.716031478277245,183.29796515367093,0.7104572292777943,175.9862470536615,0.5750000000000001,False,122,14.061741917376725,21.0238575330222,-6.962115615645473,92.98202726621163,0.7621477644771445,88.97881078721548,0.5750000000000001,False
e9949a23:000,e9949a23,6113,6407,4265,294,4559,0.9355121737223075,0.0644878262776924,142,,-0.0317707408212795,-5.691000000000713,-9.97400000000016,0.0300000000006548,0.0500000000010913,0.0234999999993306,0.0200000000004365,0.0200000000004365,-14.18776020408184,14.363103661878805,2.2374555176244053,-0.0263418299465319,1.0,12.26570351224712,19.56859289492042,12.26570351224712,2.1520440448699745,5.362248173503349,1.0,0.0,-0.0013451374658073,-0.3954704149473605,-0.1082813191593316,-0.2871890957880289,-0.0005610431044524,10,8,0.8823529411764706,0.7858588289740758,23.532978125520103,-0.0317417539921645,-0.0001644650465915,0.0,0.0,-0.0028434563939408,-0.8905007110034447,-0.0982519424892945,-0.0134297682552293,9.031239421095377,8.865355022515047,4.485642852920613,0.0001791375927698,0.5102040816326531,0.4897959183673469,0.001504054277021,-0.0117320680388802,8.677802775510205,0.153022178377551,0.0142478485865068,0.0,0.3435374149659864,51.43690836443312,0.7466256337822367,25.50533055666357,0.1,near_tie,near_tie,near_tie,not_better,60651.83155975164,-5.205489233041616,-14.18776020408184,-54.47967679530521,14.363103661878805,True,prior_aligned_gr_ambiguous,193,2.974899579236982,2.866618260077651,0.10828131915933126,12.735568542140479,0.0659874017727486,12.800537333636079,0.6000000000000001,False,294,4.042900359167508,3.647429944220147,0.39547041494736046,18.819346092268376,0.06401138126621897,19.05662834123679,0.6000000000000001,False,101,1.0680007799305258,0.7808116841424967,0.2871890957880291,6.428523818188459,0.06364875067513326,6.5936575482665765,0.5750000000000001,False,193,2.974899579236982,2.8842285393879363,0.09067103984904579,13.608029867072467,0.0705079267723962,13.662432490981896,0.6000000000000001,False,294,4.042900359167508,3.864752998704511,0.17814736046299684,18.475472867893476,0.06284174444861726,18.58681496818285,0.625,False,101,1.0680007799305258,0.9805244593165745,0.08747632061395128,5.842088808555484,0.0578424634510444,5.8989484169545525,0.65,False
591cc951:000,591cc951,4154,5455,2094,1301,4609,0.4543284877413756,0.2822738121067477,577,436.0,0.0055438664507405,9.347999999999956,9.998999999999796,0.0499999999992724,0.0499999999974534,0.0500000000010913,-1.8189894035458565e-12,-0.0100000000002182,14.233989623366524,14.359961947978253,1.8979058325632263,0.0011478871432304,1.0,14.231672116808404,23.20369999363464,13.99834328200575,0.7622341291129923,9.739829062270951,0.3927747886241353,0.0,-0.0290588737552542,-37.80559475558577,-37.60868975153939,-0.1969050040463818,-0.0292674628416648,33,58,0.75,0.7506338326739922,23.953445242197866,-38.08306699792543,-0.0296366280139497,0.0,0.0,-0.0123065627528988,0.2251063112625688,0.2578090022315877,0.7484318736913111,14.264436777398178,10.250806422982013,16.464194928615093,-0.0051191883102259,0.409684857801691,0.5903151421983089,0.0093581031536077,-0.008767779204484,1.7304752415833975,0.1909014512221368,0.0298024408693951,0.0,0.0122982321291314,40.99956543980587,0.8255420568039348,12.404494184933196,0.1,truth_strong,truth_strong,truth_strong,not_better,268277.2677987458,-8.843738045656384,14.233989623366524,-28.58252172484621,14.359961947978253,False,neither_prior_nor_observed_gr,1285,77.77211000120627,40.163420249666885,37.60868975153939,151.7792992655116,0.11811618619884172,178.10538209158918,0.7000000000000001,False,1301,78.32070930233577,40.515114546750006,37.805594755585766,154.64591432538418,0.11886695951220921,181.10983065429423,0.7000000000000001,False,16,0.548599301129501,0.35169429708311906,0.1969050040463819,2.8943293766388374,0.18089558603992734,3.0370855045724645,0.7250000000000001,False,1285,77.77211000120627,162.930561227569,-85.15845122636273,158.01099880916883,0.12296575782814695,100.52904423137397,0.675,False,1301,78.32070930233577,164.43938967550145,-86.11868037316567,161.81226795389455,0.1243753020398882,103.68215870200774,0.675,False,16,0.548599301129501,1.508828447932471,-0.96022914680297,3.8012691447257385,0.23757932154535866,3.153114470633734,0.675,False
be063506:000,be063506,5810,6539,3771,729,4500,0.838,0.162,356,,-0.0149864221868727,-7.9539999999997235,-9.967999999998938,0.0300000000006548,0.0299999999988358,0.0199999999986175,-1.8189894035458565e-12,0.0,-14.27405624142676,14.33479942286712,1.3182537352183687,-0.0020766939920667,1.0,15.86943927853755,6.25784458053489,6.194409776585202,1.6133864672633849,20.25201997712364,0.0,0.9629629629629628,0.0003016748622874,0.2199209746075396,0.6648573068413386,-0.444936332233799,0.000943060009704,49,35,0.8663729809104258,0.892652322215847,20.4840557562348,4.360710373706816,0.0061854047853997,0.0,0.0,-0.0185390138430749,0.0839396870180667,-0.1997893818056497,0.2273915619259149,15.981744857092531,16.12971146144936,10.829874266029424,0.002361103479111,0.5308641975308642,0.4691358024691358,0.0218504529915249,0.0176577915847758,5.379009676131688,0.1632993778930041,0.0204545737675171,0.0,0.0329218106995884,50.19115530311249,0.8114518656440065,19.903084393266635,0.1,near_tie,near_tie,near_tie,large_recovery,149799.63990600317,8.07695484233223,-14.27405624142676,-60.12601306754896,14.33479942286712,True,prior_aligned_gr_ambiguous,705,35.73988268008155,36.40473998692289,-0.6648573068413413,93.6243295566192,0.13280046745619745,93.4747366625799,0.225,False,729,36.95835773369946,37.178278708307,-0.21992097460753968,95.86451448473942,0.13150139161143953,95.81503226545271,0.225,False,24,1.2184750536179052,0.7735387213841062,0.444936332233799,3.0297194119299595,0.12623830883041498,3.1965705365176342,0.375,False,705,35.73988268008155,39.66044708337053,-3.920564403288978,88.4243488484146,0.12542460829562355,87.54222185767458,0.225,False,729,36.95835773369946,40.38623688578624,-3.4278791520867813,92.04455220178595,0.1262613884798161,90.93049147735775,0.325,False,24,1.2184750536179052,0.7257898024157134,0.49268525120219175,5.051311234444717,0.21047130143519654,5.21143394108543,0.325,False
c70c0e01:000,c70c0e01,5289,6057,3544,768,4312,0.8218923933209648,0.1781076066790352,71,,0.0659454641434699,1.996000000001004,9.968000000000757,-0.0300000000006548,-0.0599999999994906,-0.0500000000010913,-0.0299999999988358,-0.0599999999994906,14.191109374999774,14.298422413161603,1.7485131432150114,0.0074359062883061,1.0,14.348333082363595,14.38995739503595,12.594790322303936,0.6570745534169995,3.320557833487645,0.6770833333333334,0.5494791666666666,0.0711521446385168,54.64484708238097,18.97944512903832,35.66540195334265,0.0687661055399939,15,3,0.875,0.6730221391534287,17.157962896814396,10.445537909186164,0.0378461518448774,0.0,0.0,0.0724906543767127,0.5287112033289245,0.5376935351857898,0.2720134454722599,9.280044443521854,19.076700937882645,20.760505208607658,0.0812160404014971,0.8151041666666666,0.1848958333333333,0.0742068139308453,0.0671372911464403,4.067437209114583,0.1936310442708333,0.0228482634400976,0.0078125,0.640625,44.94329604320527,0.587076365003957,36.88619017718382,0.1,candidate_strong,candidate_strong,candidate_strong,not_better,157013.67053199525,-0.0915349818743447,14.191109374999774,69.12724498433242,14.298422413161603,True,prior_and_wrong_gr_reinforce,276,5.883684271913957,24.863129400952282,-18.979445129038325,26.234900257544467,0.0950539864403785,13.898260923669554,0.65,False,768,12.606460788959126,67.25130787134009,-54.64484708238096,77.02775563091602,0.10029655681108857,41.50860502736839,0.65,False,492,6.72277651704517,42.388178470387814,-35.665401953342645,50.792855373371545,0.10323751092148688,27.610344103698825,0.65,False,276,5.883684271913957,42.0311396296818,-36.147455357767846,36.147455357767846,0.1309690411513328,9.776576163835859,1.0,False,768,12.606460788959126,110.92657465315932,-98.3201138642002,98.3201138642002,0.12802098159401068,19.73261559694466,1.0,False,492,6.72277651704517,68.89543502347752,-62.17265850643235,62.17265850643235,0.1263671920862446,10.038036907873035,1.0,False
3b21ea64:003,3b21ea64,5677,7534,3950,1857,7376,0.5355206073752712,0.2517624728850325,1226,1023.0,0.014889849615456,8.15599999999904,9.994000000000597,0.0300000000006548,0.0300000000006548,0.0300000000006548,0.0,0.0099999999993087,13.984310446957306,14.275814197818326,2.8701798434509462,-0.0028595064810293,1.0,15.418952237520728,14.76920777043584,11.929265258039337,1.2954549576436332,28.57540275122097,0.0,0.4604200323101777,-0.0248740589122928,-46.19112740012788,-44.55003250897031,-1.6410948911575691,-0.0258560838705573,48,53,0.9408866995073892,0.9597235183050242,27.654001768766232,-29.911021330923305,-0.0173598498728516,0.0,0.0,-0.0122469767996833,0.6303848952309724,0.5278739841214586,0.574303301705397,9.948933270649356,8.602463851386174,8.196698689698318,-0.0239998722183036,0.3909531502423263,0.6090468497576736,0.0460014337076212,0.0139870601268676,3.276518208777598,0.3557181567528271,0.1310157693852121,0.0032310177705977,0.0721593968766828,21.978102096675343,0.911981240525949,4.015725925614682,0.1,truth_strong,truth_strong,truth_strong,not_better,378454.5034667423,-0.4933935726175154,13.984310446957306,-63.8754116902869,14.275814197818326,False,neither_prior_nor_observed_gr,1723,176.53383046340124,131.98379795443094,44.550032508970304,375.2585024513917,0.2177936752474705,383.05475814046156,0.17500000000000002,False,1857,186.24254684183626,140.0514194417084,46.19112740012787,410.27647705554324,0.22093509803744923,418.3599243505656,0.17500000000000002,False,134,9.708716378435007,8.067621487277439,1.641094891157568,37.67016288794384,0.2811206185667451,37.91632712161747,0.15000000000000002,False,1723,176.53383046340124,395.09090630971195,-218.5570758463107,437.1362574149732,0.25370647557456366,398.88876914186886,0.17500000000000002,False,1857,186.24254684183626,431.1486434094883,-244.906096567652,476.19559278851335,0.2564327370966685,433.33702588917424,0.17500000000000002,False,134,9.708716378435007,36.05773709977633,-26.349020721341326,39.059335373540115,0.29148757741447845,34.44825674730538,0.17500000000000002,False
8902c3f6:000,8902c3f6,2635,3642,1061,1007,4959,0.2139544262956241,0.2030651340996168,724,432.0,-0.010988761215893,-8.552999999999884,-9.996999999999389,-0.0400000000008731,-0.0400000000008731,-0.0370000000002619,0.0,0.0100000000002182,-14.095145978153068,14.267887456442727,2.2134751691110397,0.0036905509652633,1.0,18.84792130273728,17.441136977928156,14.267887456442727,4.733799297135806,3.222695342327055,0.0,0.0,-0.0213369089685632,-21.486267331343203,-11.939121630730636,-9.547145700612568,-0.0225692280354076,9,8,0.858433734939759,0.8945581846027052,21.53189424107027,-7.799018051667646,-0.0147429452772545,0.0,0.0,-0.0199731081602773,0.2405167590224667,0.3175333573249224,0.2454933162068374,14.055309517267284,11.099005796891294,12.170039578543014,-0.0259759616439823,0.2512413108242304,0.7487586891757696,0.0220645915463591,0.0126896759132512,11.968928775074476,0.222780829612711,0.0349407370493197,0.0029791459781529,0.4746772591857001,40.5889134078471,0.8519605623240173,11.484319028442792,0.1,truth_strong,truth_strong,truth_strong,not_better,204997.62075700375,-3.1732495214854275,-14.095145978153068,2.929765357024359,14.267887456442727,False,neither_prior_nor_observed_gr,529,31.71696724976793,19.777845619037294,11.939121630730636,17.98146205356856,0.033991421651358336,20.667764420482953,0.225,False,1007,58.26328836097923,36.77702102963603,21.4862673313432,36.86685284195826,0.036610578790425286,41.70126299151048,0.225,False,478,26.546321111211306,16.99917541059874,9.547145700612568,18.885390788389707,0.03950918574976926,21.033498571027533,0.225,False,529,31.71696724976793,14.507095548827976,17.209871700939953,11.166870194204524,0.021109395452182465,21.23214369935345,0.25,False,1007,58.26328836097923,24.355571358488884,33.907717002490344,23.736114631919506,0.023571116814219965,43.66111000809007,0.225,False,478,26.546321111211306,9.848475809660911,16.697845301550394,13.229105288888405,0.027675952487214238,22.42896630873662,0.225,False
4cecf7b3:003,4cecf7b3,7330,7676,5673,346,6019,0.9425153680013292,0.0574846319986708,224,,0.0170031501785418,7.557999999999083,9.972999999998136,0.0200000000004365,0.0399999999990541,0.0570000000006984,0.0199999999986175,0.0299999999988358,14.092747109826384,14.256524785878565,2.154757032440066,0.0214839792918583,1.0,14.459335105021989,11.801427561436906,11.801427561436906,0.3185574138388798,3.437859943756691,0.2080924855491329,1.0,0.0266750164983249,9.229555708420442,3.514706967274935,5.714848741145508,0.0175735348363746,10,5,0.9,0.9108822298336232,14.134845243172649,-1.4487654377103572,-0.0072438271885517,0.0,0.0,0.039142799596887,0.6316268449484181,0.5195402764203642,0.7267541919424306,8.942887904457885,11.934222047423477,13.622404721287545,0.0126055700291729,0.6560693641618497,0.3439306358381503,0.0283852490131903,0.0189760053281823,1.9933079479768785,0.1713788034075144,0.0187438535574211,0.0,0.4219653179190751,42.15247622442294,0.589584351020371,33.06050181269743,0.1,candidate_strong,near_tie,near_tie,partial_recovery,70323.98064374796,2.4550972244416567,14.092747109826384,-68.81025928870775,14.256524785878565,False,opposed_prior_gr_ambiguous,200,4.50100390728755,8.015710874562485,-3.514706967274935,34.7908779068092,0.173954389534046,32.594186052262366,0.625,False,346,7.40152707594412,16.631082784364562,-9.229555708420442,60.8462706582831,0.1758562735788529,54.84705944780981,0.65,False,146,2.9005231686565702,8.615371909802079,-5.7148487411455084,26.70124389806392,0.18288523217852,22.98659221631934,0.65,False,200,4.50100390728755,23.037797240311768,-18.536793333024217,36.54558295906857,0.18272791479534284,22.957316442562412,0.75,False,346,7.40152707594412,38.112708533504005,-30.711181457559885,62.97418200470969,0.18200630637199333,41.47635498441777,0.7000000000000001,False,146,2.9005231686565702,15.074911293192239,-12.174388124535668,27.10478923783362,0.1856492413550248,18.58271755065865,0.7000000000000001,False
593876b6:000,593876b6,2939,5996,1415,3057,4842,0.292234613795952,0.6313506815365552,886,109.0,-0.0120837701428311,-8.416000000001077,-9.992999999998574,-0.0100000000002182,-0.0399999999990541,-0.0369999999984429,-0.0299999999988358,-0.0200000000004365,-14.111277723258244,14.241548956615675,1.9218630806477093,-0.0014116093875403,1.0,14.49122569724206,18.063639934876548,13.641065778428484,0.3875208529391376,5.340079082351269,0.1815505397448479,0.193653909061171,-0.0038558387169223,-11.787298957631512,-11.542024485365712,-0.2452744722657818,-0.0039098998934165,45,51,0.8101088101088101,0.9483899713781596,24.06755940288972,119.1030657739086,0.0403465669965815,0.0,0.0,-0.0023359473549122,0.4768171905018202,0.6875139827854407,0.5411158721629857,9.205615834226954,8.946614003438727,10.853311753031354,0.0007084729816098,0.5194635263330062,0.4805364736669937,0.0431877831484049,0.0166916650501597,1.836861862839385,0.3832966925024533,0.1214901293155165,0.0058881256133464,0.0343473994111874,24.519894146538128,0.727152048467858,22.30039163370568,0.1,truth_strong,truth_strong,candidate_strong,not_better,620025.987902013,-3.822090978260873,-14.111277723258244,27.27669761645376,14.241548956615675,False,neither_prior_nor_observed_gr,2952,208.0438440674459,196.50181958208015,11.542024485365744,1091.0815592780175,0.36960757428117125,1101.1808307027125,0.875,False,3057,212.9081324823991,201.12083352476756,11.787298957631549,1134.550474278545,0.3711319837352126,1144.8643608664727,0.875,False,105,4.864288414953183,4.619013942687402,0.24527447226578136,43.468915000527645,0.41398966667169185,43.683530163760196,0.875,False,2952,208.0438440674459,1012.1625307400428,-804.1186866725969,1416.8099872972355,0.4799491826887654,1135.3684469618265,0.35000000000000003,False,3057,212.9081324823991,1047.2443853010177,-834.3362528186186,1465.6256631170052,0.4794326670320593,1173.6079746304888,0.35000000000000003,False,105,4.864288414953183,35.08185456097466,-30.21756614602148,49.075213135857595,0.4673829822462628,39.254504138400605,0.325,False
261785ee:000,261785ee,4648,5424,2782,776,3646,0.7630279758639605,0.2128359846407021,117,80.0,-0.0434659274285885,-4.493999999998778,-9.988999999999578,0.0599999999994906,0.0499999999974534,0.0419999999976425,-0.0100000000020372,0.0100000000002182,-14.13099033505168,14.21069786211848,1.5030122684445126,-0.0002955973706138,1.0,14.235901010305785,14.263772825206123,12.604712015875284,0.1727334564194467,28.22581725866949,0.3724226804123711,0.6185567010309279,0.0008797910156362,0.6827178281337614,1.027064852485957,-0.3443470243521953,0.0019451985842537,11,12,0.6606217616580311,0.5369121757629514,14.225924329139142,-2.224196811893427,-0.0042124939619193,0.0,0.0,-0.0013884960659362,0.5773680910483233,0.6441821714302159,0.6627700370398766,5.561984413753084,5.998644143329677,5.627843974113669,0.0009862531944354,0.5244845360824743,0.4755154639175257,0.0019266292893411,0.0011812484963079,1.2301264242268042,0.2343803742139175,0.0187985523124896,0.0,0.3195876288659793,36.02179283860631,0.7454869896752608,15.071540599477236,0.1,near_tie,near_tie,near_tie,not_better,156708.49257325294,-0.0530749630876439,-14.13099033505168,-27.879077825184314,14.21069786211848,True,prior_aligned_gr_ambiguous,528,6.294088039280577,7.321152891766535,-1.0270648524859576,86.45710850883964,0.16374452369098416,86.07195918915741,0.375,False,776,8.958059886809465,9.640777714943226,-0.6827178281337609,123.50452522925643,0.15915531601708302,123.24850604370627,0.375,False,248,2.663971847528887,2.3196248231766914,0.3443470243521958,37.0474167204168,0.14938474484039033,37.17654685454887,0.375,False,528,6.294088039280577,11.421648657803512,-5.127560618522935,93.25422085156006,0.17661784252189405,91.20319660415089,0.4,False,776,8.958059886809465,17.439380417266623,-8.481320530457158,133.22538246024413,0.17168219389206718,129.83285424806127,0.4,False,248,2.663971847528887,6.017731759463111,-3.3537599119342234,39.971161608684056,0.16117403874469377,38.62965764391036,0.4,False
ab6fe95d:000,ab6fe95d,5805,6326,3872,521,5491,0.7051538881806593,0.0948825350573666,183,,-0.0298587398141327,-5.499000000001615,-9.92699999999968,0.0300000000015643,0.0200000000004365,0.0359999999982392,-0.0100000000011277,-9.094947017729282e-13,-13.961650671785137,14.203111671279496,2.607813579586837,0.0111072371536066,1.0,16.93353432788883,12.460679052700472,10.069685349018169,7.065082677414267,3.340421930133093,0.3838771593090211,0.7735124760076776,-0.0476447791026458,-24.822929912478507,-20.27253259652964,-4.550397315948866,-0.0481532840772675,21,17,0.8780487804878049,0.8944470779482026,27.14537273778654,-15.971895518730271,-0.0379379941062476,0.0,0.0,-0.0455039731594886,0.0702148062352707,-0.1337329568157158,0.6401698748011456,17.78468417214498,12.048363945014795,12.340121114298048,-0.0195101560000181,0.2879078694817658,0.7120921305182342,0.0146741184297677,-0.0118850294882179,7.1161207756238,0.1556267657428023,0.0180604733044625,0.1861804222648752,0.1919385796545105,42.15387996094601,0.9085453478982884,5.190112025558408,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,105100.48657750146,1.7424326185790235,-13.961650671785137,-57.36034657308503,14.203111671279496,True,prior_persists_against_truth_gr,421,37.46875870084788,17.196226104318242,20.272532596529636,14.62957882723898,0.03474959341386931,20.20452529128463,0.275,False,521,45.967643457436104,21.144713544957597,24.822929912478507,17.42042773210988,0.033436521558752166,24.24673345804146,0.275,False,100,8.498884756588222,3.9484874406393544,4.550397315948867,2.790848904870897,0.02790848904870897,4.787417146358167,0.275,False,421,37.46875870084788,22.054978623763475,15.413780077084404,23.076789473827375,0.05481422677868735,27.700923496952697,0.30000000000000004,False,521,45.967643457436104,27.28198711306174,18.685656344374365,29.34095836162195,0.056316618736318526,34.94665526493426,0.30000000000000004,False,100,8.498884756588222,5.227008489298261,3.2718762672899606,6.264168887794577,0.06264168887794577,7.245731767981566,0.30000000000000004,False
e46f4ef4:002,e46f4ef4,7051,7934,5316,883,7195,0.7388464211257818,0.1227241139680333,2304,210.0,-0.0021042219831491,10.11700000000019,9.97400000000016,-0.0399999999990541,-0.0200000000004365,-0.0195000000003346,0.0199999999986175,0.0299999999988358,14.113861834654449,14.20083663331376,1.5692881183360408,8.335483335236809e-05,1.0,15.279683003502338,4.894811175609632,4.894811175609632,1.2061250483229502,9.673377868422776,0.0464326160815402,1.0,0.0675259654580509,59.62542749945898,38.91307717113299,20.71235032832599,0.0711390807516142,11,7,0.8631578947368421,0.8616159892277416,27.993303880066325,7.473927998924648,0.0136634881150359,0.0,0.0,0.0616438997866844,0.3989069048182169,-0.4285171525434474,-0.2014958332449534,13.176439176012895,22.589991457054143,16.526397564079634,0.047534002080733,0.6987542468856173,0.3012457531143828,0.0842789279452656,0.073321213913568,5.454093446092865,0.1661871883771234,0.0278083947045662,0.0,0.3805209513023782,48.645810955401245,0.5106677112634241,41.37319962364784,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,178069.1010389964,9.306025457704129,14.113861834654449,38.051756680754885,14.20083663331376,True,prior_and_wrong_gr_reinforce,547,20.06608087956431,58.9791580506973,-38.91307717113299,55.20839155847129,0.10092941783998408,51.31708384135799,0.1,False,883,31.901089195817175,91.52651669527617,-59.62542749945899,87.1946668796934,0.09874820711177056,78.0792939547078,0.675,False,336,11.835008316252866,32.54735864457886,-20.71235032832599,36.53566320106525,0.10873709286031323,27.832837864167974,0.675,False,547,20.06608087956431,58.139340049454475,-38.073259169890164,69.79365957303014,0.1275935275558138,65.03450217679386,0.125,False,883,31.901089195817175,97.52732714718891,-65.62623795137173,110.92482807181236,0.1256226818480321,102.7215483278909,0.125,False,336,11.835008316252866,39.38798709773444,-27.55297878148157,43.732478985544255,0.13015618745697694,37.68704615109701,0.7250000000000001,False
