episode_id,well,rows,episode_sse,mean_error_ft,rmse_ft,pre128_true_minus_init_rate_median,observed_emission_evidence_class,viterbi_recovery_class,pre128_kernel_bias_sum_ft,pre128_rate_mean_reversion_position_bias_sum_ft,onset_kernel_bias_sum_ft,pre128_bias_sign_matches_episode_error,pre128_rate_mean_reversion_bias_sign_matches_episode_error,onset_bias_sign_matches_episode_error,episode_kernel_bias_mean_ft_per_row,episode_representation_error_abs_mean_ft_per_row,episode_supported_representation_error_abs_mean_ft_per_row,episode_supported_compensating_rate_shift_abs_mean,episode_supported_compensating_diffusion_rows_proxy_median,episode_true_rate_outside_fraction,episode_true_nearest_rate_edge_fraction,episode_best_compensating_rate_edge_fraction,episode_best_compensating_rate_edge_log_mass_loss_sum
4a335117:000,4a335117,3270,2107712.280172522,-24.024719877675984,25.38819273457621,0.0,candidate_strong,not_better,-4.565095527729137,0.008000000000000007,-4.744678110580766,True,False,True,0.0024157540559034134,0.0007541345942681573,0.0007541345942681573,0.03278134556588185,399.9999999869034,0.0,0.0,0.05871559633027523,11.880077513872763
4a8ecc0b:000,4a8ecc0b,2114,654388.347295261,-17.36048320719031,17.594028337980042,0.1199999999971623,candidate_strong,partial_recovery,1.7595844495841741,-0.009060000000001317,1.6354087666451373,False,True,False,0.0019376044987957338,0.0005573915193954226,0.0005573915193954226,0.02199621570489637,143.9999999917492,0.0,0.0,0.0,0.0
4b462989:000,4b462989,424,52333.63941350171,-11.099259433962446,11.10983325001615,-0.0099999999983992,candidate_strong,large_recovery,-2.3665588543365295,-0.01130000000000292,-4.044715508421929,True,True,True,0.0032990686909907573,0.0003894007792577032,0.0003894007792577032,0.03146226415099693,399.99999995779945,0.0,0.0,0.0047169811320754715,0.12375080743617461
4b831d20:000,4b831d20,1218,456607.8235642565,-18.115720443349893,19.3619025557461,0.0,candidate_strong,not_better,1.819190265198162,-0.00829999999999928,1.7027224559853713,False,True,False,0.0025096576457458034,0.0004756889072172381,0.0004756889072172381,0.02137110016442906,156.24999999454283,0.0,0.0,0.05993431855500821,4.516904471420373
4c2208f5:000,4c2208f5,4913,7612031.245126793,-37.79737929981695,39.36197662170222,0.0099999999983992,truth_strong,not_better,-3.9515552237319893,-0.012159999999999862,-5.2653004871444296,True,True,True,-0.0016139674969163128,0.0021164253860420416,0.0014326330960878258,0.025671672495456748,156.25000000272848,0.010584164461632404,0.012416039079991859,0.11866476694484022,36.0733603676449
4c3df468:000,4c3df468,3413,3487454.005810724,29.15204321711092,31.96583844308007,-0.0099999999983992,truth_strong,partial_recovery,0.37292271249435405,0.012000000000003647,0.38754713259110896,True,True,True,0.0011625192426391257,0.0015747787359043383,0.0015747787359043383,0.02717404043375898,156.25000001364234,0.0,0.0,0.21886903017872839,46.22092657741122
4caa7289:000,4caa7289,5099,8185301.076377558,-36.9613700725634,40.0658926684552,0.0500000000029103,truth_strong,large_recovery,-1.5204433990806947,-0.017000000000000015,-0.8289798386562953,True,True,True,-0.002416994669492332,0.0006140078347226864,0.0006140078347226864,0.020807020984786005,156.24999999181446,0.0,0.0,0.042165130417728965,13.30321179938877
4cd1ac61:000,4cd1ac61,605,73572.55933650269,-11.018147107438214,11.027580699926563,-0.0199999999986175,candidate_strong,not_better,-3.4859818538485765,-0.007959999999999134,-5.425950411470362,True,True,True,-0.002731675253092729,0.00027742266189064016,0.00027742266189064016,0.019561983471322722,156.24999999090514,0.0,0.0,0.024793388429752067,0.9281310557713096
4cd1ac61:001,4cd1ac61,1413,549627.8611967602,-19.520865888181365,19.722560129419573,0.0100000000020372,candidate_strong,partial_recovery,-0.19011746127103527,-0.016219999999997542,-0.5411035436169516,True,True,True,-1.1200670230297577e-06,0.00015498932994035527,0.00015498932994035527,0.012250530785992291,4.2881188357714265e-19,0.0,0.0,0.007077140835102618,0.6187540371808731
4cecf7b3:000,4cecf7b3,304,41979.97940699867,11.732756578947187,11.751256848653336,0.0099999999983992,near_tie,partial_recovery,3.122675602639098,-0.00722000000000117,5.161984157792434,True,False,True,0.0005513399538481044,0.0008368767951974998,0.0008368767951974998,0.03343750000006271,399.9999999869034,0.0,0.0,0.08552631578947369,1.60876049667027
4cecf7b3:001,4cecf7b3,153,17864.749883249642,10.799820261437798,10.80569623542836,0.0,truth_strong,large_recovery,-1.5457035816040705,-0.004439999999998694,3.232803148044648,False,False,True,-0.034011264736864694,0.004368940126848322,0.004368940126848322,0.046470588235297434,624.9999999836288,0.0,0.0,0.3202614379084967,3.031894782186278
4cecf7b3:002,4cecf7b3,2754,1251775.250567235,19.61687345679,21.31970604525145,0.0200000000004365,candidate_strong,large_recovery,-3.7668776497134004,-0.011379999999997389,-3.2661513516868492,False,False,False,0.00264963010980289,0.0008244991442682869,0.0008244991442682869,0.03282861292676958,399.9999999869034,0.0,0.0,0.07116920842411038,12.127579128745113
4cecf7b3:003,4cecf7b3,346,70323.98064374796,14.092747109826384,14.256524785878565,0.0299999999988358,near_tie,partial_recovery,3.2529925247214546,-0.012219999999997535,6.109302019457423,True,False,True,0.02691214415143782,0.0010613452576977208,0.0010613452576977208,0.0481647398843916,624.9999999763534,0.0,0.0,0.0,0.0
4ddde4c1:000,4ddde4c1,232,31244.0912162507,-11.58457974137944,11.604861350597767,0.0200000000004365,near_tie,partial_recovery,-2.1353787978804952,-0.01313999999999943,-1.6276126191105604,True,True,True,0.00017427701376489629,0.0006394568757992088,0.0006394568757992088,0.023103448276065922,156.25000000818557,0.0,0.0,0.11637931034482758,1.6706359003883573
4ddde4c1:001,4ddde4c1,217,40998.95204425056,-13.626882488479351,13.745372416807436,0.0299999999970168,candidate_strong,partial_recovery,-1.349877618263326,-0.012599999999998553,-1.4131378764035964,True,True,True,-0.023849598691721687,0.0015889087348890912,0.0010317791062488492,0.04602325581395111,506.2500000163709,0.009216589861751152,0.009216589861751152,0.37327188940092165,5.011907701165072
4e050c92:000,4e050c92,212,23892.415716498857,10.61094339622616,10.616029113299785,-0.0599999999976716,truth_strong,large_recovery,2.9321169799812856,0.020680000000000306,2.5850410412575826,True,True,True,0.0007365776717605029,0.0034024279864443715,0.002965555216147053,0.013684210526637808,100.00000001891755,0.014150943396226415,0.02358490566037736,0.14150943396226415,1.8562621115426192
4e050c92:001,4e050c92,996,212126.6408327456,14.333011546184585,14.593784809053387,-0.0099999999983992,near_tie,partial_recovery,0.3495353155343853,0.009959999999999134,2.8409286905154456,True,True,True,0.00454215032190838,0.004199008746767275,0.004199008746767275,0.030818273092429304,225.0000000043657,0.0,0.0,0.3785140562248996,23.327027201718913
4ed93db6:000,4ed93db6,3574,1202875.0144705193,-18.0750649132626,18.345644685399336,0.0400000000008731,candidate_strong,partial_recovery,-0.7170422541971795,-0.013799999999999282,-0.9509010878691863,True,True,True,0.0023844422849682665,0.00033442544321462696,0.00033442544321462696,0.021229714605675135,156.24999999727157,0.0,0.0,0.0002797985450475658,0.06187540371808731
4f4afcc6:000,4f4afcc6,348,46262.56980849824,11.491612068965292,11.529892410163136,-0.0399999999990541,truth_strong,not_better,2.619750236239324,0.01729999999999565,4.134536945022675,True,True,True,0.0008483078964109476,0.00394883385965325,0.00394883385965325,0.03456896551723699,399.99999997380667,0.0,0.0,0.46839080459770116,10.08569080604823
4f4afcc6:001,4f4afcc6,1357,380329.0251224944,16.46064038319811,16.741324376333377,-0.0099999999983992,candidate_strong,large_recovery,0.383157381815652,0.009240000000001608,2.4127857769684713,True,True,True,0.0011534879021111945,0.00032276666852298084,0.00032276666852298084,0.020368459838136056,156.24999999181463,0.0,0.0,0.0,0.0
516088b7:000,516088b7,348,48679.07819775038,-11.789794540229932,11.827189379316849,-0.0100000000020372,candidate_strong,not_better,-3.630229805313741,-0.00859999999999855,-5.717239543354421,True,True,True,-0.00018391646474873738,0.0005076600341350087,0.0005076600341350087,0.03500000000008468,400.00000001309695,0.0,0.0,0.0028735632183908046,0.06187540371808731
516088b7:001,516088b7,523,79688.40165824897,12.293628107074484,12.34373852605892,-0.0199999999986175,near_tie,partial_recovery,1.745195602677865,-0.008980000000003208,3.9570872506026746,True,False,True,-0.0008566570118563663,0.0005425609734220278,0.0005425609734220278,0.03565965583179032,399.9999999869034,0.0,0.0,0.015296367112810707,0.49500322974469846
521a7819:000,521a7819,828,264196.09454025526,-17.635663647343176,17.862738000235087,0.0,near_tie,not_better,-3.3346671404008648,-0.01620000000000074,-3.21939469247407,True,True,True,-0.009607608339161763,0.0014474371319087608,0.0014474371319087608,0.030072463768931364,400.0000000000002,0.0,0.0,0.12318840579710146,6.311291179017549
529e88ca:000,529e88ca,2099,2038179.811283266,-29.733632444021094,31.161261325185414,0.0100000000002182,truth_strong,partial_recovery,-3.841360728953788,-0.01746000000000278,-4.038600913634104,True,True,True,-0.00232815170599077,0.010801146756927756,0.006565241322548961,0.027788527988994685,225.0000000043657,0.3106241067174845,0.3854216293473082,0.4811815150071463,62.494157755268176
52f1e77a:000,52f1e77a,3113,3857558.370352467,33.86123289431401,35.201947654190946,-0.0399999999990541,candidate_strong,large_recovery,0.09505873063485658,0.004500000000000004,1.236732318278467,True,True,True,-0.0005427723612073326,0.00161716685217708,0.0009007762577956959,0.03054805528778944,225.00000003165053,0.00064246707356248,0.00064246707356248,0.023450048185030516,4.516904471420373
5305524b:000,5305524b,291,54047.98216049925,13.472185567010213,13.62834903642992,-0.0799999999999272,near_tie,not_better,3.584937244973142,0.0063200000000033524,2.634642884738992,True,True,True,-0.006622973131110109,0.004571794448586601,0.004571794448586601,0.04134020618555976,400.0000000101865,0.0,0.0,0.6838487972508591,12.313205339899373
53134831:000,53134831,4896,3630875.5328937154,26.620673508986787,27.232340971543064,0.0200000000004365,near_tie,partial_recovery,2.2006487826651453,0.00709999999999855,2.8799446691203037,True,True,True,0.0016234131845091532,0.000430609542535171,0.00037383521567491303,0.023598569969497486,156.25000000272848,0.0002042483660130719,0.0002042483660130719,0.0030637254901960784,0.9281310557713096
5397ceb1:000,5397ceb1,1257,275621.4617005062,-14.76574622116166,14.807743295182666,-2.7284841053187847e-12,candidate_strong,partial_recovery,-3.539615853425202,0.008880000000001026,-3.112634187705934,True,False,True,-0.003747024415483164,0.00045014715480705446,0.00045014715480705446,0.021825775656610296,156.24999999454312,0.0,0.0,0.011137629276054098,0.8662556520532223
543198e8:000,543198e8,2139,1629079.162472266,-26.40447709209926,27.597243278866184,-0.0100000000002182,truth_strong,not_better,-3.570988994577527,-0.010820000000003355,-5.7052631366103395,True,True,True,-0.0007781768913864174,0.0035286397202235415,0.003100100553808544,0.03475696083069495,400.0000000101865,0.009350163627863487,0.012622720897615708,0.2992052360916316,39.60025837957588
543198e8:001,543198e8,1139,490381.1309347568,-20.12380992098348,20.74937469962887,0.0399999999990541,candidate_strong,partial_recovery,-3.2733750683816396,-0.020459999999999146,-3.061452864855426,True,True,True,0.002124558702900536,0.0015415446975907958,0.0015415446975907958,0.039021071115026465,400.0000000101865,0.0,0.0,0.20983318700614575,14.788221488622867
54753541:000,54753541,2024,1994375.043769013,-27.619927371541618,31.3904948020495,0.0,candidate_strong,partial_recovery,-1.1411420667736705,0.007259999999998405,-3.0972268456140934,True,False,True,-0.017804538604987565,0.0010413290190590904,0.0010413290190590904,0.03331768774713943,400.0000000043656,0.0,0.0,0.010869565217391304,1.3612588817979208
54a7e3c2:000,54a7e3c2,417,59193.45626225238,-11.891034772182492,11.914307971588288,0.0,near_tie,not_better,-2.78811951790277,-0.009819999999999716,-6.660430497107216,True,True,True,0.0003093797317306622,0.00032762635185887805,0.00032762635185887805,0.025275779376742552,156.25000001091394,0.0,0.0,0.0,0.0
54a7e3c2:001,54a7e3c2,799,219126.06653450328,-16.427244055068964,16.560507122770524,1.8189894035458565e-12,candidate_strong,not_better,-2.0560750264774987,-0.011039999999997243,-1.945732436284949,True,True,True,0.000586070792159296,0.0012085749409235515,0.0012085749409235515,0.0271714643306292,156.2500000336513,0.0,0.0,0.09136420525657071,4.516904471420373
5542c301:000,5542c301,255,44385.52293925112,-13.072978431372722,13.193213189802286,0.0,near_tie,large_recovery,-2.435844967953201,-0.011079999999998116,-2.933963543925204,True,True,True,-0.004772747268674871,0.00039383048085674495,0.00039383048085674495,0.02425490196092498,156.2500000090951,0.0,0.0,0.0,0.0
5567d551:000,5567d551,2342,314708.6545055084,-11.53568018787377,11.59206740357149,0.0,candidate_strong,large_recovery,-3.8116970043107017,-0.007740000000001607,-4.706566007015036,True,True,True,0.0005753459888318883,0.0012378739470170568,0.0002920654377768496,0.01800898203624308,156.2499999881766,0.0017079419299743809,0.0017079419299743809,0.008539709649871904,1.2375080743617461
5567d551:001,5567d551,1682,476854.82530925726,-16.08182015457802,16.837596395674325,0.0299999999988358,near_tie,large_recovery,-2.345821770605185,-0.014239999999997973,-3.21052119699464,True,True,True,-0.008123963956240569,0.0012887966373743946,0.0007222752355431705,0.02206968433622919,156.24999999090514,0.0017835909631391202,0.0017835909631391202,0.17300832342449465,18.00574248196341
55efee7f:000,55efee7f,1551,507725.89335249097,17.868052869116532,18.09292393239052,-0.0399999999972351,near_tie,not_better,4.377280933174941,-0.007360000000000588,3.6311742949627197,True,False,True,0.0004184740421769662,0.0008664296387446208,0.0008664296387446208,0.03370180528618854,360.999999981752,0.0,0.0,0.007736943907156673,0.5665547557989558
55efee7f:001,55efee7f,1103,1157777.4314637615,-30.858316863100807,32.39849105347256,-0.0099999999983992,truth_strong,large_recovery,-4.455318164592825,-0.015600000000002195,-2.9825694993329566,True,True,True,-0.01477350844109797,0.0009308630836282551,0.0009308630836282551,0.0382719854929439,400.0000000174623,0.0,0.0,0.0743427017225748,3.871457497959531
5663b2b7:000,5663b2b7,303,36174.78563599941,10.913541254125322,10.926515065287068,-0.0150000000012369,truth_strong,not_better,0.2853080797978294,-0.001140000000003057,0.5636996132227589,True,False,True,-0.00011765734179150546,0.00046083108328613654,0.00046083108328613654,0.028382838283857924,156.25000000272848,0.0,0.0,0.0,0.0
5663b2b7:001,5663b2b7,416,64239.45436225201,-12.383078125000194,12.426655434744902,0.0399999999990541,near_tie,not_better,-1.9062791024559518,-0.015439999999998705,-3.2963278321902303,True,True,True,0.0010676954987658054,0.003464237895020781,0.003464237895020781,0.029218750000073283,156.2500000404726,0.0,0.0,0.2764423076923077,7.115671427580041
56b00794:000,56b00794,457,58111.933020499055,11.258363238511944,11.27650614572101,-0.0300000000006548,truth_strong,not_better,3.630575928485442,0.012939999999998703,3.024239490312416,True,True,True,-0.0031390327141608333,0.000862127438942259,0.000862127438942259,0.02427789934371935,156.25000000545685,0.0,0.0,0.10722100656455143,3.031894782186278
56b00794:001,56b00794,922,110969.63755450428,-10.965646420824504,10.97075769774294,0.0099999999983992,near_tie,not_better,-2.599157293567637,0.004900000000001459,-3.6608896982559367,True,False,True,-0.0006398526160379722,0.0002525934326703121,0.0002525934326703121,0.01780911062915184,156.24999999727157,0.0,0.0,0.0,0.0
57796579:000,57796579,898,142343.9557044984,12.569572383073426,12.59016283120945,-0.0099999999965803,candidate_strong,large_recovery,5.2511098241455,-0.010479999999995934,5.864652331514245,True,False,True,0.0021310363046395855,0.0010658582119719197,0.0003610121528790851,0.018483835005920258,156.2499999881766,0.0011135857461024498,0.0011135857461024498,0.0033407572383073497,0.18562621115426192
577eec7c:000,577eec7c,1945,381398.3959532585,-13.894132904884476,14.00327534130682,1.8189894035458565e-12,truth_strong,not_better,-3.0117642623116376,0.006980000000003208,-4.3910075961944095,True,False,True,-0.0011702630751502217,0.003042941234908728,0.0007641815717415024,0.022092125579282657,156.24999999454312,0.0010282776349614395,0.0010282776349614395,0.061182519280205655,7.36317304245239
577eec7c:001,577eec7c,403,77700.58598249807,13.781610421836056,13.885439289924852,-0.0299999999988358,near_tie,large_recovery,1.6092312954170362,0.01313999999999579,0.9241126246676635,True,True,True,0.007516789253452158,0.0010567597255746863,0.0010567597255746863,0.02240694789098695,156.24999999181463,0.0,0.0,0.2803970223325062,6.9919206201438655
57f05c51:000,57f05c51,1915,456376.5268912423,15.3134603133158,15.4375102987882,-0.0300000000006548,candidate_strong,not_better,4.589255363537965,0.013740000000001612,3.1496497827279732,True,True,True,-0.006859873467057186,0.0005750608221199378,0.0005750608221199378,0.03227676240215679,399.9999999956342,0.0,0.0,0.01723237597911227,2.041888322696881
57f05c51:001,57f05c51,765,244915.3428880046,-17.55042352941194,17.89275761354296,0.0899999999983265,truth_strong,not_better,-4.348642783200694,-0.01684000000000016,-0.7528360202343098,True,True,True,-0.00032385469078770703,0.0006564173857323909,0.0006564173857323909,0.03276470588244958,399.9999999956345,0.0,0.0,0.0,0.0
57f05c51:002,57f05c51,317,98143.22703074856,16.973077287066126,17.595456381421318,-0.0200000000004365,truth_strong,partial_recovery,1.9421299444481737,0.010479999999995934,3.165158476688756,True,True,True,0.03495449358172796,0.0024433882301831316,0.0024433882301831316,0.04298107255520116,624.9999999781725,0.0,0.0,0.15141955835962145,2.9700193784681908
591cc951:000,591cc951,1301,268277.2677987458,14.233989623366524,14.359961947978253,-0.0100000000002182,truth_strong,not_better,0.17549304117428033,-0.009879999999997387,2.586755012628634,True,False,True,0.007440644744770084,0.0023974843763174022,0.0023974843763174022,0.03442352036899249,399.99999998108257,0.0,0.0,0.15680245964642583,12.622582358489812
593876b6:000,593876b6,3057,620025.987902013,-14.111277723258244,14.241548956615675,-0.0200000000004365,truth_strong,not_better,0.39485934264014755,0.009159999999999863,1.7016721854593082,False,False,False,0.003314450151641945,0.0006563154527340206,0.00023647239447963046,0.014146100691493899,3.3881253266717473e-19,0.005888125613346418,0.0062152437029767745,0.019299967288191038,3.6506488193671505
5a5269a9:000,5a5269a9,566,66324.78436624807,10.816988515900904,10.825044933866383,-0.0099999999965803,truth_strong,partial_recovery,3.6750660402210094,0.014359999999996955,4.403620329858583,True,True,True,-0.006106739181380037,0.0009064046877796738,0.0009064046877796738,0.026413427561914452,156.25000001637088,0.0,0.0,0.07773851590106007,2.7225177635958415
5a63b5d1:000,5a63b5d1,380,65019.21649800139,-12.981389473684354,13.080642236164476,-0.0100000000002182,near_tie,not_better,-0.6535317907188538,-0.0022200000000011664,-5.91505500251704,True,True,True,-0.0006026674115691086,0.0009637120227570079,0.0009637120227570079,0.04151315789475388,506.2500000049113,0.0,0.0,0.0,0.0
5aa03df7:000,5aa03df7,456,57221.59005850151,-11.179782894736991,11.202050843963749,0.0100000000002182,candidate_strong,large_recovery,-1.773334717222398,0.0037600000000020404,-1.9631884027108444,True,False,True,0.0001652815346104634,0.0002173628934839527,0.0002173628934839527,0.01655701754418627,156.24999998635775,0.0,0.0,0.015350877192982455,0.43312782602661115
5aa03df7:001,5aa03df7,205,23302.416621750697,-10.659178048780644,10.66162862719152,0.0,candidate_strong,large_recovery,-1.7688802564578223,0.005260000000002042,-2.3218630377402434,True,False,True,0.004942677264566535,0.001284987648440471,0.001284987648440471,0.021195121951338415,156.24999999454312,0.0,0.0,0.1024390243902439,1.2993834780798335
5aa403d0:000,5aa403d0,2232,708293.6683502601,-17.287689292114827,17.8139235688487,0.0100000000002182,candidate_strong,not_better,-4.522306180736044,-0.019899999999994197,-3.174107502429715,True,True,True,-0.0008410559078564411,0.0008231024684444572,0.00044906394450765517,0.015146067416101625,156.24999996816774,0.0031362007168458782,0.004032258064516129,0.08915770609318996,12.313205339899373
5aef5c6c:000,5aef5c6c,614,116600.34775075236,-13.598865635179294,13.780524173615335,0.0200000000004365,near_tie,partial_recovery,-5.21390503695546,-0.0038199999999997125,-8.79129059951475,True,True,True,-0.01058298086103611,0.0013024204761506245,0.0013024204761506245,0.04364820846908192,506.25000004583865,0.0,0.0,0.0,0.0
5aef5c6c:001,5aef5c6c,181,72963.62210749916,19.25981767955789,20.077697435103843,0.0,near_tie,not_better,2.360487712843981,0.008300000000002918,2.6961899356320247,True,True,True,0.03043964654946141,0.0409499559648026,0.01102399230974762,0.036532258064517896,399.99999996143754,0.3149171270718232,0.3149171270718232,0.7955801104972375,8.910058135404572
5b7b6324:000,5b7b6324,376,42577.63195125207,-10.634586436170473,10.641352491533896,0.0099999999983992,near_tie,partial_recovery,-1.480599711657404,-0.0101800000000003,-1.8241416960623082,True,True,True,0.0018280525122209514,0.00013900119169131056,0.00013900119169131056,0.012234042553656689,3.3881253266717473e-19,0.0,0.0,0.0,0.0
5b7b6324:001,5b7b6324,403,47993.077638751,-10.900648883374808,10.912814608376772,0.0,near_tie,partial_recovery,-0.504542493371759,-0.007559999999997678,-1.0709840610272052,True,True,True,0.002570791132504284,0.0003332549081670393,0.0003332549081670393,0.01946650124101291,156.2499999890861,0.0,0.0,0.0,0.0
5b7b6324:002,5b7b6324,272,63383.64878825044,-15.026406250000036,15.265258613762112,0.0199999999986175,truth_strong,not_better,-0.4691599344671134,-0.008380000000001026,-5.329244508305451,True,True,True,-0.023595996629072843,0.0020674084357152787,0.0020674084357152787,0.044227941176472725,506.2499999803548,0.0,0.0,0.4227941176470588,7.11567142758004
5beded95:000,5beded95,1641,392726.9145227446,15.08679677026192,15.47002595146194,-0.0100000000002182,truth_strong,not_better,3.946176006002687,0.015400000000001466,3.8657416954645853,True,True,True,0.00019119591084111392,0.0006131977891281548,0.0006131977891281548,0.031218769043368195,399.9999999767168,0.0,0.0,0.018890920170627667,1.9181375152607065
5beded95:001,5beded95,416,56426.97101599898,11.588504807692196,11.646534130375334,0.0100000000002182,truth_strong,not_better,0.9930097998351597,0.007639999999999425,2.3972808114175894,True,True,True,0.006843344696537624,0.0015022727325631935,0.0003387702612515657,0.02277108433751666,156.24999999181463,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.06187540371808731
5cb483ac:000,5cb483ac,350,45434.052963998336,11.36669999999979,11.393488486725133,-0.020000000001346,candidate_strong,partial_recovery,0.9591323280322772,0.01300000000000001,1.5914612673319803,True,True,True,0.0002665548065942366,0.0004407285735303389,0.0004407285735303389,0.02591428571441149,156.2500000090951,0.0,0.0,0.0,0.0
5cdd8dbc:000,5cdd8dbc,1163,768378.0943495099,-23.496917454858306,25.703817568948924,0.0399999999954161,candidate_strong,not_better,-2.316832521065565,-0.011400000000005102,-3.1318434097818755,True,True,True,-0.009137958288091042,0.0005603563768181187,0.0005603563768181187,0.034823731728336395,399.99999998108257,0.0,0.0,0.025795356835769563,1.8562621115426192
5d11dfb5:000,5d11dfb5,419,73983.53129075287,-13.198982100238927,13.288027458014495,0.020000000001346,truth_strong,not_better,-3.148779719869968,-0.012240000000001609,-5.67470016804705,True,True,True,-0.003170274776873789,0.0018373279531693008,0.0018373279531693008,0.037696897374707744,400.0000000101865,0.0,0.0,0.31026252983293556,8.04380248335135
5def1ce5:000,5def1ce5,141,15673.18637775044,-10.539372340425684,10.543118618170414,0.0599999999976716,near_tie,partial_recovery,-4.0273031995715955,-0.011799999999995647,-1.5990552362172323,True,True,True,0.015538499071235156,0.007881383904604654,0.0054564751023951944,0.04191729323309257,506.25000002128235,0.05673758865248227,0.0851063829787234,0.3546099290780142,3.0937701859043654
5def1ce5:001,5def1ce5,333,41717.17694425072,-11.161680180180271,11.192712255766809,-0.0300000000006548,near_tie,large_recovery,1.427526757148429,0.008099999999994913,1.0096445166696935,False,False,False,-0.0012856413104365496,0.0030196923422898493,0.0030196923422898493,0.02845345345350546,156.25000001364234,0.0,0.0,0.25825825825825827,5.321284719755509
5def1ce5:002,5def1ce5,1317,201875.35529099408,12.284832194380988,12.38080161025626,-0.0600000000031286,candidate_strong,partial_recovery,1.6636890097403425,0.018639999999995795,1.5331243319960115,True,True,True,0.000425270173481371,0.00031873019846206143,0.00031873019846206143,0.01417995444233265,156.2499999690773,0.0,0.0,0.008352315869400152,0.6806294408989604
5f6756c5:000,5f6756c5,1445,325095.06850275525,-14.912968512110847,14.999309522810584,0.0200000000022555,candidate_strong,large_recovery,-2.392600533825979,-0.010520000000000446,-2.0595444391356077,True,True,True,-0.000192595146051593,0.00030093237341946696,0.00030093237341946696,0.022024221453529846,156.24999999636222,0.0,0.0,0.0,0.0
5f75f796:000,5f75f796,535,81755.10677025128,-12.317367289719725,12.36176701296027,0.0100000000002182,near_tie,not_better,-2.5393678854140997,-0.010719999999997534,-3.650725190162953,True,True,True,0.0010051895927310193,0.0004104008280700785,0.0004104008280700785,0.027186915888019653,156.25000001455186,0.0,0.0,0.001869158878504673,0.06187540371808731
5f75f796:001,5f75f796,1260,472657.7714422578,-18.66710595238112,19.368149509707,0.0100000000002182,truth_strong,partial_recovery,-1.006051565229551,-0.011000000000000008,-2.5877885134513283,True,True,True,-0.008294309451431038,0.000424416275755614,0.000424416275755614,0.023619047619261046,156.2500000090951,0.0,0.0,0.0380952380952381,2.9700193784681908
5fb1c15f:000,5fb1c15f,2426,1837790.3803672672,-27.0674841302557,27.523432124236837,1.8189894035458565e-12,near_tie,partial_recovery,-4.723433836965283,-0.013420000000001903,-3.47674885160696,True,True,True,-0.0010019515439115073,0.0011272886042719157,0.0011272886042719157,0.018804616653266614,156.2499999881766,0.0,0.0,0.1393239901071723,20.913886456713513
5fffa282:000,5fffa282,3299,897487.3012312347,16.32204228554093,16.493886374442518,-0.0099999999983992,candidate_strong,partial_recovery,0.1462442009781262,0.0070800000000017516,1.6490687747721187,True,True,True,-0.0006113928457461191,0.0009626899925662151,0.0006913290148149411,0.020120097294269938,156.24999999181463,0.003031221582297666,0.003031221582297666,0.044255835101545925,9.033808942840746
62569ae3:000,62569ae3,1670,715431.9194749895,20.18662934131721,20.697882669273486,-0.0199999999986175,candidate_strong,partial_recovery,0.7634297546970471,0.008099999999998553,3.350369457297614,True,True,True,0.005797364192284455,0.0004669473565010212,0.0004669473565010212,0.026850299401289017,156.2500000118235,0.0,0.0,0.0,0.0
633774dc:000,633774dc,258,80180.81178625186,-17.31093992248081,17.628906382892563,0.0399999999990541,truth_strong,not_better,-3.333015854374052,-0.015980000000003214,-3.0748215135471124,True,True,True,-0.027625975389664704,0.010152832800913858,0.00970356095711362,0.0361176470588261,400.00000001455186,0.011627906976744186,0.011627906976744186,0.5077519379844961,8.105677887069437
647f2a41:000,647f2a41,179,20109.20265750085,-10.594659217877316,10.599146866031916,-0.0200000000004365,near_tie,large_recovery,-1.1872741617494733,0.010579999999998115,-1.4482963084708254,True,False,True,0.0026994602758600543,0.000417827478233618,0.000417827478233618,0.029189944134211943,156.25000001091394,0.0,0.0,0.0111731843575419,0.12375080743617461
653612bc:000,653612bc,4035,1570539.0203980252,-19.505479058240557,19.72888748353035,-1.8189894035458565e-12,truth_strong,large_recovery,0.3217372421510844,0.005760000000002041,-0.8822715459665078,False,False,True,0.0012778647841528172,0.0013035836344371117,0.00020442161188670898,0.014348149987885996,156.24999997453418,0.001982651796778191,0.001982651796778191,0.001982651796778191,0.49500322974469846
656a067b:000,656a067b,357,104194.27801125188,-16.78217787114862,17.08393171142385,-0.0099999999983992,truth_strong,large_recovery,-3.6976451011489964,-0.01330000000000292,-3.8046695683935194,True,True,True,-0.015214396653280568,0.009604582296024747,0.007756837973300145,0.025406976744326064,156.25000001091394,0.036414565826330535,0.05322128851540616,0.45098039215686275,9.961939998612056
65a5466a:000,65a5466a,1593,482014.0386342589,-16.90761487758962,17.39490077300994,0.0099999999983992,truth_strong,not_better,-3.2923483995911447,0.006139999999999424,-3.5767001717283655,True,False,True,-0.0013544598284123159,0.0005932741386465656,0.0005932741386465656,0.03264595103584668,399.9999999723512,0.0,0.0,0.07156308851224105,7.053796023861953
65a5466a:001,65a5466a,298,43205.0964777492,12.021001677852238,12.040911312161814,-0.0100000000020372,candidate_strong,not_better,-3.9278242440157856,0.01122000000000117,-10.316029761118251,False,True,False,-0.018997598946299155,0.0007695404432180586,0.0007695404432180586,0.041963087248322636,506.2499999402461,0.0,0.0,0.0,0.0
