well,rows,initial_position_prior_mean_bias_ft,initial_position_prior_variance_ft2,initial_rate,rate_span,rate_step,initial_rate_prior_mean_bias,initial_rate_prior_variance,initial_rate_prior_edge_mass,initial_rate_transition_mass_loss,initial_rate_transition_conditional_mean_error,kernel_bias_mean_ft_per_row,kernel_bias_abs_mean_ft_per_row,kernel_bias_sum_ft,rate_mean_reversion_position_bias_abs_mean_ft_per_row,rate_mean_reversion_position_bias_sum_ft,representation_error_abs_mean_ft_per_row,supported_representation_error_abs_mean_ft_per_row,supported_compensating_rate_shift_abs_mean,supported_compensating_diffusion_rows_proxy_median,true_rate_outside_fraction,true_nearest_rate_edge_fraction,best_compensating_rate_edge_fraction,prediction_error_vs_cumulative_kernel_bias_corr,end_prediction_error_ft,end_cumulative_kernel_bias_ft
24d8997e,3442,3.9898639947466563e-17,0.5625,0.020000000002255547,0.1,0.0050000000000000044,-3.469446951953614e-18,9.999999999999973e-05,2.526135546326701e-15,1.1102230246251565e-16,-1.3877787807814457e-17,-0.0011528108084599407,0.012578643849603485,-3.967974802719116,6.227774549683823e-05,-0.2141200000000028,0.0005629307136258662,0.0005629307136258662,0.0305185938409191,399.99999995488906,0.0,0.0,0.0002905287623474724,0.4977585568441866,-0.680000000000291,-3.96797480271912
25050f63,6124,3.9898639947466563e-17,0.5625,0.050000000001091394,0.1,0.0050000000000000044,-3.1529657981699266e-09,9.999983128623667e-05,7.433598001628205e-07,4.4601587978476687e-08,-2.4575477486354913e-09,-0.0031876965595147664,0.011205472518459308,-19.52145373046843,5.6544741998730944e-05,-0.34456000000000164,0.0005351833918044753,0.0005351833918044753,0.02577808621833513,156.25000000818557,0.0,0.0,0.017635532331809273,0.0647075108867353,6.806000000000495,-19.521453730468444
25939962,4319,3.9898639947466563e-17,0.5625,0.030000000000654836,0.1,0.0050000000000000044,-9.329342853803269e-15,9.999999999931137e-05,4.567360206276476e-12,2.7400304247748863e-13,-2.057035097813298e-14,-0.0004180040955030655,0.012805807902890775,-1.8053596884777399,6.761287335034558e-05,-0.2767799999999991,0.0016289844887917267,0.0009022909682320392,0.028756368689341474,156.2500000118235,0.00023153507756425097,0.00023153507756425097,0.036814077332715904,0.686126586558019,2.253000000000611,-1.8053596884777265
25fd32b3,2885,3.9898639947466563e-17,0.5625,-0.020000000002255547,0.1,0.0050000000000000044,6.938893903907228e-18,9.999999999999969e-05,2.5261355463266996e-15,3.3306690738754696e-16,1.0408340855860843e-17,-0.0007007489923369894,0.007201710489823702,-2.0216608428922145,3.139688041605867e-05,0.08986000000000066,0.0003543785010915922,0.0003543785010915922,0.02181975736582737,156.24999999727157,0.0,0.0,0.0,-0.21484022560610833,4.674000000000888,-2.021660842892217
261785ee,3646,3.9898639947466563e-17,0.5625,0.05999999999949068,0.1,0.0050000000000000044,-3.9995864482833543e-07,9.998266255962627e-05,6.691570120873332e-05,4.014942072472216e-06,-1.811565162462836e-07,0.005411588854122732,0.01456052020525301,19.73065296213148,7.873834339002e-05,-0.28707999999999834,0.0018287737966227072,0.0018287737966227072,0.028871365880591412,225.0000000043657,0.0,0.0,0.10175534832693363,0.15301009583579414,-4.559000000001106,19.73065296213138
264feceb,5665,3.9898639947466563e-17,0.5625,0.030000000002473826,0.1,0.0050000000000000044,-9.336281747707176e-15,9.999999999931135e-05,4.567360212092061e-12,2.7411406477995115e-13,-2.057035097813298e-14,0.001190682144536237,0.008957415038313672,6.7452143487977825,7.124801412181454e-05,-0.403179999999997,0.0004366858454572127,0.0004366858454572127,0.024752868490930783,156.25000000818557,0.0,0.0,0.016063548102383054,-0.029199370392872553,-0.8709999999991851,6.745214348797783
26623a50,5735,3.9898639947466563e-17,0.5625,0.06000000000130967,0.10000000000130968,0.00500000000006548,-3.9995864491160216e-07,9.998266255962275e-05,6.691570122324229e-05,4.014942073360395e-06,-1.8115651627403917e-07,0.0019936735927473517,0.010457775720770435,11.43371805440606,8.882999128160403e-05,-0.5094399999999991,0.0004927341838120486,0.0004927341838120486,0.02748299912866429,156.25000002137313,0.0,0.0,0.033304272013949435,0.30367340695880574,-20.827000000001135,11.433718054406034
26d3a96a,4721,3.9898639947466563e-17,0.5625,0.06999999999970896,0.10999999999970897,0.005499999999985447,-3.456856151745624e-07,9.998486888257526e-05,7.360717852086172e-05,3.3944467450197635e-06,-1.549242464038425e-07,0.0030171317657439935,0.01118596599370892,14.243879066077394,7.019275577211329e-05,-0.3277799999999955,0.0006390633604535169,0.0006390633604535169,0.026031984748929007,156.25000003547052,0.0,0.0,0.03770387629739462,-0.15044559505058536,0.2900000000008731,14.243879066077506
272abef3,4135,3.9898639947466563e-17,0.5625,-0.020000000000436557,0.1,0.0050000000000000044,6.938893903907228e-18,9.999999999999969e-05,2.5261355426506887e-15,2.220446049250313e-16,1.3877787807814457e-17,3.566664962617282e-05,0.011479452282437894,0.14748159620422463,7.49600967351864e-05,0.3099599999999958,0.0015077221322887684,0.0012649132080415166,0.02770545454558888,156.250000014552,0.0024183796856106408,0.0024183796856106408,0.06844014510278114,0.8013286607567286,-9.999000000001615,0.14748159620419335
27300fd5,5467,3.9898639947466563e-17,0.5625,0.020000000000436557,0.1,0.0050000000000000044,0.0,9.999999999999973e-05,2.5261355426506895e-15,0.0,-1.734723475976807e-17,-0.0007198091738927549,0.013058329527510744,-3.9351967536716908,7.427473934516352e-05,-0.4060200000000008,0.0007112715009221402,0.0007112715009221402,0.029198829339847493,225.0000000043657,0.0,0.0,0.04115602707152003,0.3196782080065791,9.430000000000291,-3.9351967536716663
276b012a,4837,3.9898639947466563e-17,0.5625,-0.050000000001091394,0.1,0.0050000000000000044,3.1529657981699266e-09,9.999983128623665e-05,7.433598001628203e-07,4.460158820052129e-08,2.4575477416965974e-09,-0.0005254232443339417,0.015224881964725505,-2.541472232843276,6.761215629524938e-05,0.306200000000001,0.0014208493503354005,0.0011844858550367624,0.030414139301481295,399.9999999359714,0.011577424023154847,0.011577424023154847,0.06388257184205086,0.9612352354382406,1.6049999999995634,-2.5414722328434673
27c3155b,4958,3.9898639947466563e-17,0.5625,0.0,0.1,0.0050000000000000044,3.84729931335321e-24,9.999999999999999e-05,7.694598626706419e-23,0.0,-2.423798567933052e-25,0.002204829971161885,0.009755480944534406,10.931546997020627,5.209762000811683e-05,0.23593999999999526,0.0010747867981529776,0.0010747867981529776,0.02296893908849942,156.24999999727157,0.0,0.0,0.03892698668818072,0.35254363777847336,11.527999999998428,10.931546997020677
27ebb9b9,5766,3.9898639947466563e-17,0.5625,0.020000000000436557,0.1,0.0050000000000000044,0.0,9.999999999999973e-05,2.5261355426506895e-15,0.0,-1.734723475976807e-17,-0.0004377463925165209,0.013548656441944053,-2.5240456992502596,6.665972944855e-05,-0.3415200000000007,0.0009991393796403415,0.0009991393796403415,0.026934616718821677,156.25000001455186,0.0,0.0,0.12105445716267776,0.14432833295093617,-7.29700000000048,-2.524045699250175
283269ac,2626,3.9898639947466563e-17,0.5625,0.030000000000654836,0.1,0.0050000000000000044,-9.329342853803269e-15,9.999999999931137e-05,4.567360206276476e-12,2.7400304247748863e-13,-2.057035097813298e-14,6.167599944915786e-05,0.004136583872721107,0.16196117455348852,6.79588728103563e-05,-0.17845999999999565,0.00018541064519174877,0.00018541064519174877,0.013467250571630705,4.777726152005914e-19,0.0,0.0,0.0,0.5312770906674161,1.2750000000014552,0.16196117455348777
