episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,audit_start_row_idx,audit_start_suffix_offset,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,max_abs_error_ft,episode_sse,last_known_tvt,last_known_md,episode_start_md_since,episode_end_md_since,shard_index
8cc21f01:000,8cc21f01,2860,5806,1098,2946,4044,2732,970,0.271513353115727,0.728486646884273,64,,0.06288838242462891,2.30859375,9.986328125,20.11792439695774,20.300934740613307,2.7197553752006645,0.002476456001477519,1.0,28.205078125,1214128.9446554184,11753.97,12325.0,1099.0,4044.0,1
8cc800b3:000,8cc800b3,2827,2964,1312,137,6576,2699,1184,0.19951338199513383,0.020833333333333332,283,,0.0017213149071612914,8.083984375,9.9189453125,12.494532675638686,12.535106218434366,1.0077406039398822,0.004120246205978027,1.0,14.453125,21526.657643318176,10910.32,12025.0,1313.0,1449.0,2
8cc800b3:001,8cc800b3,3019,8091,1504,5072,6576,2891,1376,0.22871046228710462,0.7712895377128953,475,,-0.049904943975068956,12.88671875,9.9033203125,16.407042494331623,16.931584369844334,4.181806530956838,0.0013230147999339832,1.0,32.552734375,1454033.6019134521,10910.32,12025.0,1505.0,6576.0,2
8d5d46d7:000,8d5d46d7,2673,3152,1146,479,5755,2545,1018,0.19913119026933102,0.08323197219808862,267,159.0,0.00013480320057138116,-7.2373046875,-9.8291015625,-14.644751435281837,14.797222347726205,2.1187365590979907,-0.0012213399153025385,1.0,18.013671875,104880.7810306549,11208.18,12235.0,1147.0,1625.0,0
8d5d46d7:001,8d5d46d7,3744,4874,2217,1130,5755,3616,2089,0.38523023457862726,0.19635099913119028,130,148.0,-0.03202490395317364,-5.078125,-9.888671875,-14.083834001659293,14.214299548944126,1.9214399498341836,0.004166735939250418,1.0,17.0126953125,228312.3321838379,11208.18,12235.0,2218.0,3347.0,0
8f201368:000,8f201368,2009,8151,207,6142,6349,1881,79,0.03260355961568751,0.9673964403843125,76,,-0.05246063886250229,-2.6826171875,-9.9794921875,-27.706282371886193,28.16894203713526,5.084408777900761,-0.0010260641951677948,1.0,39.611328125,4873611.252908707,11169.49,12188.0,208.0,6349.0,0
90386ee4:000,90386ee4,3166,3349,1702,183,3840,3038,1574,0.4432291666666667,0.04765625,131,245.0,-0.035449617752944175,-5.1103515625,-9.9912109375,-10.973115181010929,10.98232299680576,0.4496238766303537,-0.001817096336931066,1.0,11.5966796875,22071.889568328857,11183.43,12279.0,1703.0,1885.0,0
91b301ce:000,91b301ce,3905,4113,1963,208,6570,3777,1835,0.29878234398782344,0.031659056316590564,115,350.0,0.05123412113577384,-1.578125,9.9208984375,11.66321270282452,11.693334488939582,0.8387734610112036,-0.0077905248303672394,1.0,13.0087890625,28440.68686580658,11011.78,12110.0,1964.0,2171.0,3
91b301ce:001,91b301ce,5013,8512,3071,3499,6570,4885,2943,0.467427701674277,0.532572298325723,377,,0.011455762912405867,8.6103515625,9.9990234375,37.48122957005573,43.389976530343525,21.85972308197297,0.02056965428076284,1.0,84.408203125,6587532.531499863,11011.78,12110.0,3072.0,6570.0,3
91db7070:000,91db7070,2784,5646,1211,2862,4073,2656,1083,0.29732383992143385,0.7026761600785661,154,,-0.020641349955937558,-6.1806640625,-9.955078125,-41.066723240413175,43.66320409791328,14.832384649520776,-0.015437583995409034,1.0,61.2978515625,5456332.572178841,12029.18,13146.0,1212.0,4073.0,1
925a7cd1:000,925a7cd1,3813,4143,1829,330,4517,3685,1701,0.40491476643790125,0.07305733894177552,156,1802.0,-0.02215390920508063,-7.044921875,-9.96875,-12.007353811553031,12.042822789669584,0.9235990404758978,-0.004027784926493607,1.0,13.18359375,47859.76164531708,12096.4,13239.0,1830.0,2159.0,0
9283ae69:000,9283ae69,2198,4242,451,2044,3371,2070,323,0.13378819341441708,0.6063482646099081,209,,-0.028632836864885665,-6.41015625,-9.9541015625,-20.653468899064336,20.919285120126855,3.3242611769448973,0.00031484405913340244,1.0,31.572265625,894488.1054315567,10981.86,11722.0,452.0,2495.0,1
9283ae69:001,9283ae69,4649,5118,2902,469,3371,4521,2774,0.860872144764165,0.13912785523583507,2660,,-0.008365242019762291,-8.8564453125,-9.9970703125,-11.10097531316631,11.11327256522456,0.5226606982019859,-0.0032245693277097097,1.0,12.126953125,57923.76391410828,10981.86,11722.0,2903.0,3371.0,1
9298ad5b:000,9298ad5b,3280,3472,1437,192,3964,3152,1309,0.3625126135216953,0.04843592330978809,675,1533.0,-0.018015128224569677,-7.748046875,-9.9970703125,-13.216557820638021,13.468429830651887,2.592528008898953,-0.036919317950979386,1.0,16.994140625,34828.53160381317,11147.6,12378.0,1438.0,1629.0,0
9298ad5b:001,9298ad5b,3589,4830,1746,1241,3964,3461,1618,0.44046417759838546,0.31306760847628656,984,175.0,0.005968469334399607,-13.787109375,-9.9619140625,-16.84118858909146,17.244460759342513,3.707532034542573,-0.0009373034893327174,1.0,24.7958984375,369037.94075870514,11147.6,12378.0,1747.0,2987.0,0
9314ff13:000,9314ff13,3962,4129,2216,167,2748,3834,2088,0.8064046579330422,0.06077147016011645,263,38.0,-0.030747608351764214,-5.9501953125,-9.98828125,-10.636233392589821,10.640654014294196,0.3066872515648939,-0.002277706447045668,1.0,11.423828125,18908.327481269836,11995.94,12818.0,2217.0,2383.0,3
93209a3d:000,93209a3d,2340,2595,737,255,4697,2212,609,0.15690866510538642,0.05428997232275921,404,889.0,-0.026681927616529426,-6.830078125,-9.9970703125,-11.36301700367647,11.391475810188556,0.8047146750683731,0.004039953460622684,1.0,12.6015625,33090.2588891983,11871.78,13315.0,738.0,992.0,2
93209a3d:001,93209a3d,3145,3324,1542,179,4697,3017,1414,0.3282946561635086,0.038109431552054505,1209,160.0,-0.0016995820997399171,-9.4169921875,-9.9814453125,-10.615649004888269,10.619227201208444,0.27564933502556954,-8.738858200991777e-05,1.0,11.0380859375,20185.46955680847,11871.78,13315.0,1543.0,1721.0,2
93209a3d:002,93209a3d,4739,5485,3136,746,4697,4611,3008,0.6676602086438153,0.15882478177560144,583,169.0,-0.0032034795202630015,-9.431640625,-9.9580078125,-12.025480950485925,12.042186763086143,0.6340898568399025,-0.0016240836035407798,1.0,12.845703125,108180.63947963715,11871.78,13315.0,3137.0,3882.0,2
939d9c34:000,939d9c34,2388,4209,862,1821,5101,2260,734,0.16898647324054106,0.356988825720447,151,87.0,0.045693012454793076,-10.580078125,-9.9482421875,-15.517355569570292,15.801044278899642,2.9807174356642685,-0.00010467866160108163,1.0,22.734375,454654.5335531235,11860.97,12145.0,863.0,2683.0,3
939d9c34:001,939d9c34,6274,6627,4748,353,5101,6146,4620,0.9307978827680847,0.06920211723191531,81,,-0.05324814437924888,-2.2802734375,-9.9375,-29.209283153328613,30.689584907745214,9.416389938738524,-0.09114515539286443,1.0,42.7021484375,332473.2694988251,11860.97,12145.0,4749.0,5101.0,3
93f5d2e6:000,93f5d2e6,3976,5171,2496,1195,3691,3848,2368,0.676239501490111,0.3237604985098889,307,,0.018597418256479183,7.9453125,9.9736328125,41.38461852771967,43.78763450127206,14.306302266208192,0.03941847731924304,1.0,59.8125,2291241.537584305,11037.89,12062.0,2497.0,3691.0,1
940a48d9:000,940a48d9,4332,4472,2668,140,3963,4204,2540,0.6732273530153924,0.03532677264698461,391,69.0,0.02433831341164908,7.5390625,9.669921875,12.521700613839286,12.549278161605631,0.8315023239467757,0.004686216594733332,1.0,13.873046875,22047.813532829285,10918.16,11852.0,2669.0,2808.0,0
940e709a:000,940e709a,1957,4623,316,2666,3348,1829,188,0.09438470728793309,0.7962962962962963,182,,-0.011603815916627564,-6.982421875,-9.958984375,-19.314566312476558,19.608343756324956,3.381519337095922,-0.00017205856322426527,1.0,25.720703125,1025042.7282133102,11031.33,11817.0,317.0,2982.0,0
94467f50:000,94467f50,4011,5007,1930,996,3035,3883,1802,0.6359143327841845,0.328171334431631,231,16.0,-0.017030219633573578,-8.4091796875,-9.978515625,-28.829672204442772,30.75191269983981,10.70187531617468,0.0009738283656024986,1.0,48.0224609375,941897.4141597748,10764.77,11984.0,1931.0,2926.0,0
94d813a4:000,94d813a4,4288,6591,2544,2303,4847,4160,2416,0.5248607386011966,0.47513926139880336,1008,,-0.008803270693075044,9.9287109375,7.95703125,25.267028570071645,25.5823566914857,4.004277853694263,0.0022221527830115456,1.0,30.2998046875,1507214.4108695984,12740.53,13845.0,2545.0,4847.0,3
95b559e7:000,95b559e7,4404,4638,2653,234,2887,4276,2525,0.9189470038101836,0.08105299618981641,304,,0.036569066895514785,6.447265625,9.966796875,12.407001201923077,12.44464174819141,0.9671760006885405,0.009916652874166742,1.0,14.326171875,36239.37132835388,11940.93,13017.0,2654.0,2887.0,0
96ae5806:000,96ae5806,5155,5943,3467,788,9839,5027,3339,0.3523732086594166,0.08008943998373819,225,508.0,0.018965680091465334,7.8212890625,9.970703125,15.088119894114847,15.400092543621554,3.0840701050598596,0.00650266082943159,1.0,19.6708984375,186884.32607746124,12120.82,13125.0,3468.0,4255.0,3
96ae5806:001,96ae5806,6101,6431,4413,330,9839,5973,4285,0.44852119117796524,0.03353999390181929,1171,20.0,0.007529803061087999,9.2265625,9.9853515625,12.128474195075757,12.19854918829754,1.3056477314712462,0.01035032578665469,1.0,13.986328125,49105.518758773804,12120.82,13125.0,4414.0,4743.0,3
96ae5806:002,96ae5806,8888,9774,7200,886,9839,8760,7072,0.7317816851306027,0.09004980180912694,137,,0.03754046303386371,5.2109375,9.998046875,15.925769125634876,16.12997325790685,2.558498594442666,-0.002377481203956246,1.0,20.3134765625,230515.96904850006,12120.82,13125.0,7201.0,8086.0,3
96ae5806:003,96ae5806,10221,11527,8533,1306,9839,10093,8405,0.8672629332249212,0.13273706677507877,1470,,0.013915370179060898,7.9736328125,9.9482421875,21.749229068960567,22.2041521219145,4.471622340828982,0.0044000510590992414,1.0,28.73046875,643889.829117775,12120.82,13125.0,8534.0,9839.0,3
96b7eea1:000,96b7eea1,5164,6078,3418,914,4332,5036,3290,0.7890120036934442,0.21098799630655588,500,,-0.009673767704554168,-8.8115234375,-9.98828125,-16.01021330518326,16.218237778411133,2.589267572039435,-0.004802091087092273,1.0,22.0595703125,240410.55028629303,11126.92,12226.0,3419.0,4332.0,3
974802e7:000,974802e7,7199,7537,5505,338,5843,7071,5377,0.9421530035940442,0.05784699640595584,154,,-0.015377179494905639,-8.533203125,-9.9970703125,-12.731748682507396,12.755756085202163,0.7822332073257717,-0.0015169581529557285,1.0,13.6357421875,54995.74789714813,10092.6,11224.0,5506.0,5843.0,0
98177ced:000,98177ced,5642,6789,3625,1147,4772,5514,3497,0.759639564124057,0.240360435875943,68,,-0.005726435489651048,9.275390625,9.9853515625,22.403374802473845,22.59125468466792,2.907505062318946,0.00391227728766429,1.0,26.71484375,585388.4120969772,12663.64,13702.0,3626.0,4772.0,1
9896fc0b:000,9896fc0b,4705,5081,3191,376,3595,4577,3063,0.8876216968011127,0.10458970792767733,78,,0.0414045271343461,4.4677734375,9.83984375,17.43624293550532,18.22094557868694,5.289639881458089,-0.024022264236130707,1.0,27.3544921875,124833.07452583313,10977.98,11983.0,3192.0,3567.0,3
992c99e8:000,992c99e8,6284,6740,4448,456,4904,6156,4320,0.9070146818923328,0.0929853181076672,989,,-0.00959951906845129,-8.908203125,-9.982421875,-11.435619688870615,11.451062796130287,0.5945094552939845,0.0020918265048430495,1.0,12.53515625,59793.83865737915,11389.55,12610.0,4449.0,4904.0,3
992ce078:000,992ce078,3165,3447,1383,282,2879,3037,1255,0.48037513025356027,0.09795067731851337,337,,0.019839029918112525,-8.677734375,-9.9892578125,-13.035114694148936,13.180899606668746,1.954967864560127,0.013355278600483843,1.0,17.44140625,48993.58427238464,11989.02,12724.0,1384.0,1665.0,0
992ce078:001,992ce078,3663,3958,1881,295,2879,3535,1753,0.6533518582841265,0.10246613407433136,835,,-0.04246920278451749,-5.8115234375,-9.98828125,-12.411642611228814,12.607943748640121,2.2161618307341,-0.015561189340959127,1.0,19.044921875,46893.27244281769,11989.02,12724.0,1882.0,2176.0,0
995ff498:000,995ff498,5605,6127,4004,522,4526,5477,3876,0.8846663720724701,0.11533362792752982,132,,0.05064048690251041,5.046875,9.998046875,16.81740713302203,17.29940969715152,4.055168700816254,0.026277896909673814,1.0,22.2001953125,156218.71860408783,11214.69,12173.0,4005.0,4526.0,3
9a6b0392:000,9a6b0392,3660,4035,2113,375,4255,3532,1985,0.4965922444183314,0.0881316098707403,893,229.0,-0.014007001149307304,-8.3896484375,-9.986328125,-10.531744791666666,10.534056670627043,0.2206843519240462,-0.00014766838341961542,1.0,10.763671875,41612.381227493286,10626.66,11659.0,2114.0,2488.0,1
9a95e33f:000,9a95e33f,2987,4885,1278,1898,6447,2859,1150,0.19823173569101907,0.29440049635489374,94,490.0,-0.039782831638729456,-4.6884765625,-9.927734375,-14.35320022309668,14.53330475770058,2.2809187920440537,0.002254793995815606,1.0,20.712890625,400889.765748024,11500.37,12292.0,1279.0,3176.0,2
9a95e33f:001,9a95e33f,6586,8156,4877,1570,6447,6458,4749,0.7564758802543818,0.2435241197456181,420,,-0.016730324773643505,-8.0810546875,-9.9501953125,-24.5390724522293,26.162461083221302,9.072391807859175,-0.018172119044152682,1.0,50.6796875,1074624.7607917786,11500.37,12292.0,4878.0,6447.0,2
9ab94eeb:000,9ab94eeb,2359,4025,429,1666,4442,2231,301,0.09657811796488068,0.375056280954525,159,56.0,-0.035013852331625676,-5.7265625,-9.9697265625,-22.384932684011105,22.915617029777966,4.903090106018996,-0.0006399484484024483,1.0,30.8740234375,874859.0894231796,10983.39,12117.0,430.0,2095.0,3
9ab94eeb:001,9ab94eeb,5232,5975,3302,743,4442,5104,3174,0.7433588473660513,0.16726699684826654,388,294.0,-0.024057879724731335,-6.357421875,-9.9521484375,-19.36266744826716,19.68692916061775,3.5584110306423096,-0.0015167866265165773,1.0,23.125,287968.3585729599,10983.39,12117.0,3303.0,4045.0,3
9ad5410a:000,9ad5410a,4566,4988,3022,422,4205,4438,2894,0.7186682520808562,0.10035671819262783,241,410.0,-0.005073023462356654,-9.2138671875,-9.9892578125,-11.037984115817535,11.045762532980056,0.4144593996349534,-0.0008757761545730593,1.0,11.935546875,51487.74311256409,11901.57,13035.0,3023.0,3444.0,1
9af1ffd0:000,9af1ffd0,2822,3340,893,518,3525,2694,765,0.25333333333333335,0.14695035460992908,464,635.0,-0.005737841162046786,-9.7802734375,-9.884765625,-11.535578547297296,11.549033472421671,0.5573165404422764,0.0007711523928394548,1.0,12.8623046875,69090.93020820618,10813.69,11884.0,894.0,1411.0,2
9b5b61c1:000,9b5b61c1,4689,4866,3006,177,5532,4561,2878,0.5433839479392625,0.031995661605206074,227,,0.006855272936790423,-10.73046875,-9.9970703125,-11.546334304378531,11.566000588408304,0.6741911765907118,-0.0020969228602019524,1.0,12.8759765625,23677.709421157837,11132.91,11943.0,3007.0,3183.0,1
9b5b61c1:001,9b5b61c1,5006,7215,3323,2209,5532,4878,3195,0.6006869125090383,0.39931308749096167,544,,-0.014150304118479331,-7.8701171875,-9.978515625,-16.874869585361022,17.088255441664234,2.692071788906236,-0.0018569444711963588,1.0,23.75,645046.7191534042,11132.91,11943.0,3324.0,5532.0,1
9b9e3b49:000,9b9e3b49,3781,3935,2024,154,5118,3653,1896,0.39546697928878466,0.03008987885892927,706,225.0,0.014361093909154115,8.119140625,9.958984375,11.144093699269481,11.172851573862378,0.8011166665731412,0.01135154735464567,1.0,12.4130859375,19224.222292900085,11913.23,12900.0,2025.0,2178.0,0
9b9e3b49:001,9b9e3b49,6138,6875,4381,737,5118,6010,4253,0.8559984368894099,0.14400156311059006,168,,0.015094499320823223,8.0078125,9.9580078125,15.5643722968962,15.72112949977519,2.214549108128285,0.0027125875265193783,1.0,19.6279296875,182152.43369579315,11913.23,12900.0,4382.0,5118.0,0
9c350a6a:000,9c350a6a,4420,4750,2678,330,6052,4292,2550,0.4424983476536682,0.05452742894910773,137,87.0,-0.03488243842076915,-5.533203125,-10.0,-12.896827651515151,13.068714353122127,2.1126124515903273,-0.007966662147431858,1.0,16.634765625,56361.1272983551,11396.99,12790.0,2679.0,3008.0,1
9c350a6a:001,9c350a6a,5944,6672,4202,728,6052,5816,4074,0.6943159286186384,0.12029081295439524,139,169.0,-0.03592576685459966,-5.74609375,-9.9814453125,-13.115243765024038,13.255732220244038,1.9247902947630433,-0.006013429795472926,1.0,16.2783203125,127920.10991382599,11396.99,12790.0,4203.0,4930.0,1
9c350a6a:002,9c350a6a,7439,7794,5697,355,6052,7311,5569,0.9413417052214144,0.05865829477858559,116,,0.039452164934092315,3.814453125,9.9990234375,17.456805677816902,18.144089576137624,4.9465060470847035,0.04756275255082198,1.0,24.423828125,116868.83522415161,11396.99,12790.0,5698.0,6052.0,1
9d3ec64c:000,9d3ec64c,2569,3030,1112,461,3480,2441,984,0.3195402298850575,0.1324712643678161,163,741.0,-0.00039499335576273807,9.0751953125,9.9736328125,11.767230714479393,11.794814292044041,0.8061795680983134,-0.0016073525876268173,1.0,13.05078125,64133.23396873474,10811.14,11493.0,1113.0,1573.0,3
9d3ec64c:001,9d3ec64c,3454,3586,1997,132,3480,3326,1869,0.5738505747126437,0.03793103448275862,1048,185.0,0.01846845480488063,7.486328125,9.931640625,12.532981178977273,12.580777525553868,1.0956029914538996,-0.0005665706299275253,1.0,13.7578125,20892.42713546753,10811.14,11493.0,1998.0,2129.0,3
9d4272e3:000,9d4272e3,3746,4010,2005,264,4030,3618,1877,0.4975186104218362,0.06550868486352357,107,,-0.038887477973249235,-3.5771484375,-9.98046875,-13.164972478693182,13.271765685472175,1.6802571366692123,-0.00045383543108283374,1.0,16.7841796875,46500.897804260254,12500.21,13492.0,2006.0,2269.0,3
9d4272e3:001,9d4272e3,4016,5771,2275,1755,4030,3888,2147,0.5645161290322581,0.43548387096774194,377,,0.026985463238618158,-16.01953125,-9.99609375,-22.352936921296298,22.880913357120402,4.886962967794993,-0.00863468286678047,1.0,29.3798828125,918806.0240783691,12500.21,13492.0,2276.0,4030.0,3
9dede370:000,9dede370,5064,6986,3304,1922,6297,4936,3176,0.524694298872479,0.3052247101794505,996,,0.0045818642499442066,-9.935546875,-9.9814453125,-15.784642055801248,16.24123061337847,3.823956982913442,0.004920906942705527,1.0,25.7744140625,506980.4930706024,12201.56,13162.0,3305.0,5226.0,3
9dede370:001,9dede370,7154,8057,5394,903,6297,7026,5266,0.8565983801810386,0.1434016198189614,3086,,-0.0023508370522941084,-9.65625,-9.998046875,-16.491334224460132,16.93039892020794,3.8307052998799085,-0.012969308877577248,1.0,22.2451171875,258834.48206043243,12201.56,13162.0,5395.0,6297.0,3
9def2eb2:000,9def2eb2,2155,2744,408,589,6003,2027,280,0.06796601699150424,0.0981176078627353,124,374.0,-0.014459235221556834,-4.8291015625,-9.701171875,-11.89698177525467,11.932025673674936,0.9138168944028502,0.0020839717774051724,1.0,13.509765625,83857.83640289307,11437.97,12736.0,409.0,997.0,2
9def2eb2:001,9def2eb2,2839,3009,1092,170,6003,2711,964,0.18190904547726136,0.0283191737464601,808,109.0,0.014958832731528109,-10.3984375,-9.91015625,-11.710891544117647,11.741883367989388,0.8525516227065739,0.012218847607946948,1.0,12.7490234375,23438.21025466919,11437.97,12736.0,1093.0,1262.0,2
9def2eb2:002,9def2eb2,6115,6988,4368,873,6003,5987,4240,0.7276361819090454,0.1454272863568216,333,388.0,0.019165452594963148,7.4521484375,9.9951171875,15.13064236111111,15.421914110289617,2.9831353581927837,-0.0006384726156276799,1.0,21.65625,207630.33460235596,11437.97,12736.0,4369.0,5241.0,2
9df1b1f9:000,9df1b1f9,2258,2477,515,219,4701,2130,387,0.1095511593278026,0.04658583280153159,82,,-0.06521765990607403,-3.8701171875,-9.9736328125,-11.950980129851597,12.027797012676846,1.3571937643720338,-0.017042797999117416,1.0,14.5576171875,31682.270314216614,11989.71,13384.0,516.0,734.0,2
9df1b1f9:001,9df1b1f9,4026,4323,2283,297,4701,3898,2155,0.4856413529036375,0.0631780472239949,1850,,0.02656046642617109,-9.45703125,-9.962890625,-11.952227351641413,11.989577066259699,0.9456318324038161,0.001150652599766484,1.0,13.1728515625,42693.73759365082,11989.71,13384.0,2284.0,2580.0,2
9df1b1f9:002,9df1b1f9,4653,4781,2910,128,4701,4525,2782,0.6190172303765157,0.02722824930865773,2477,,-0.0030752537211662812,-9.4208984375,-9.9990234375,-10.135055541992188,10.135311589851277,0.07204293238791921,0.0005682327223007462,1.0,10.232421875,13148.741250991821,11989.71,13384.0,2911.0,3038.0,2
9df1b1f9:003,9df1b1f9,4785,5110,3042,325,4701,4657,2914,0.6470963624760689,0.06913422676026378,2609,,0.0009272962541201246,-10.03125,-9.9990234375,-11.035207331730769,11.05734242503352,0.699300114515687,-0.0036639656169707934,1.0,12.103515625,39736.06698894501,11989.71,13384.0,3043.0,3367.0,2
9df1b1f9:004,9df1b1f9,5334,5589,3591,255,4701,5206,3463,0.7638800255264837,0.054243777919591576,3158,,-0.003875388742868465,-9.330078125,-9.9951171875,-10.669312959558823,10.67276212707525,0.27131603734749127,0.0002346065321582621,1.0,10.9794921875,29046.50211238861,11989.71,13384.0,3592.0,3846.0,2
9df1b1f9:005,9df1b1f9,6265,6444,4522,179,4701,6137,4394,0.961922995107424,0.038077004892576045,4089,,-0.010540241156932396,-8.2763671875,-9.98828125,-11.069144989525139,11.07724842976063,0.4236295262429548,-0.007776833901538928,1.0,11.953125,21964.272466659546,11989.71,13384.0,4523.0,4701.0,2
9dfff011:000,9dfff011,4649,6067,2901,1418,4319,4521,2773,0.6716832600138921,0.3283167399861079,68,,-0.08009101994809072,-1.662109375,-9.94921875,-20.22441723047426,20.429858789354284,2.889996166200301,0.0007887968780504536,1.0,27.7314453125,591843.6065568924,11419.13,12519.0,2902.0,4319.0,2
9e3e364d:000,9e3e364d,1825,3554,306,1729,4290,1697,178,0.07132867132867132,0.403030303030303,99,,0.05043530774147077,3.5869140625,9.9697265625,13.059036563765183,13.196649377836337,1.900820566963715,0.0012730772003325041,1.0,18.234375,301108.03825187683,11394.6,12910.0,307.0,2035.0,0
9e3e364d:001,9e3e364d,3676,5744,2157,2068,4290,3548,2029,0.5027972027972027,0.48205128205128206,1950,,0.0005695264083172152,10.197265625,9.99609375,13.816990865268375,13.924299432729788,1.7253631853639793,0.0006019067720596393,1.0,17.4560546875,400956.4851837158,11394.6,12910.0,2158.0,4225.0,0
9efc812e:000,9efc812e,2247,5758,597,3511,4450,2119,469,0.13415730337078652,0.7889887640449438,150,233.0,-0.02981427396485448,-6.5869140625,-9.873046875,-19.889120520773997,20.207960721937255,3.5755505099894207,-0.0015640915897220937,1.0,25.8115234375,1433757.846329689,11167.54,12389.0,598.0,4108.0,3
9f0c7bae:000,9f0c7bae,2646,3518,1148,872,2542,2518,1020,0.45161290322580644,0.3430369787568843,266,,2.2626931666018127e-05,-8.8427734375,-9.966796875,-14.397595326834862,14.563096398213819,2.1892979487432105,0.002743870755497136,1.0,18.2265625,184937.05328559875,12791.0,14070.0,1149.0,2020.0,0
9f0c7bae:001,9f0c7bae,3562,4040,2064,478,2542,3434,1936,0.8119590873328089,0.1880409126671912,1182,,0.009566363823804592,-11.0224609375,-9.9853515625,-15.149585675993723,15.619803667660062,3.803724551275036,-0.027282815863295323,1.0,21.6611328125,116621.61144256592,12791.0,14070.0,2065.0,2542.0,0
9ffce529:000,9ffce529,1769,1915,306,146,5212,1641,178,0.058710667689946275,0.028012279355333843,85,38.0,0.04609921589327304,3.0146484375,9.79296875,12.766588184931507,12.84498518644575,1.4169934920027176,-0.0235961140921886,1.0,14.4716796875,24089.072088241577,12054.09,13253.0,307.0,452.0,0
a056d01e:000,a056d01e,8039,8292,6304,253,6557,7911,6176,0.9614152813786793,0.03858471862132073,89,,0.05331895343114814,2.53125,9.826171875,15.749722084980236,16.077162289564942,3.228219560515496,0.042848486452085666,1.0,19.8251953125,65394.2122631073,11730.37,12625.0,6305.0,6557.0,1
a0b83014:000,a0b83014,4320,4449,2482,129,5035,4192,2354,0.4929493545183714,0.025620655412115195,180,148.0,-0.023084044303677498,-7.0146484375,-9.978515625,-10.347633539244185,10.34874381035765,0.15158690551826054,0.0004224255174558363,1.0,10.6982421875,13815.448300361633,11396.69,12433.0,2483.0,2611.0,2
a0e92ed6:000,a0e92ed6,1936,2180,387,244,4897,1808,259,0.07902797631202778,0.04982642434143353,240,287.0,-0.016308314895001202,-7.275390625,-9.9697265625,-12.99932361039959,13.090813956730111,1.5449905248342637,-0.004386122072728605,1.0,15.4658203125,41814.13605213165,11956.48,12893.0,388.0,631.0,1
a0e92ed6:001,a0e92ed6,3859,4052,2310,193,4897,3731,2182,0.47171737798652236,0.03941188482744538,172,433.0,-0.018158908991384934,-6.4912109375,-9.974609375,-13.711868523316062,13.836336469955194,1.851720418720485,-0.006149574818949141,1.0,16.2548828125,36948.73193359375,11956.48,12893.0,2311.0,2503.0,1
a0e92ed6:002,a0e92ed6,4113,4420,2564,307,4897,3985,2436,0.5235858688993261,0.06269144374106596,426,65.0,0.060365568956292345,-15.5634765625,-9.998046875,-12.128387749389251,12.150014692908616,0.7246155107089695,-0.003063009019216955,1.0,13.138671875,45320.21711063385,11956.48,12893.0,2565.0,2871.0,1
a0e92ed6:003,a0e92ed6,6178,6446,4629,268,4897,6050,4501,0.945272615887278,0.05472738411272207,268,,0.023029075221599752,7.2880859375,9.9560546875,18.14064686333955,18.30514801956796,2.4485455678630217,0.024949773525962768,1.0,20.697265625,89801.02299690247,11956.48,12893.0,4630.0,4897.0,1
a15bc102:000,a15bc102,3546,3891,1658,345,3236,3418,1530,0.5123609394313968,0.10661310259579727,309,303.0,-0.015107511622721056,-8.1494140625,-9.9892578125,-10.88165477807971,10.896508349083115,0.5687560921283008,-0.004019778950774268,1.0,12.3603515625,40963.193499565125,10944.61,12035.0,1659.0,2003.0,2
a15bc102:001,a15bc102,4701,4840,2813,139,3236,4573,2685,0.869283065512979,0.04295426452410383,244,,-0.009053164448761674,-9.2138671875,-9.9970703125,-10.49304462679856,10.49562209859305,0.23258911515509395,0.0008492327838040129,1.0,10.9091796875,15311.973569869995,10944.61,12035.0,2814.0,2952.0,2
a247e7cf:000,a247e7cf,6600,7174,5037,574,5674,6472,4909,0.8877335213253437,0.10116320056397603,581,,0.02021281576444762,7.55078125,9.990234375,11.567626102460801,11.599239661552556,0.8557961672042009,0.0030831853834715666,1.0,13.0654296875,77227.31505680084,10976.45,11939.0,5038.0,5611.0,0
a2e8e7f6:000,a2e8e7f6,2058,2503,1006,445,4760,1930,878,0.21134453781512605,0.0934873949579832,23,507.0,0.09077762924387131,-1.9775390625,9.98046875,12.867613237359551,12.920642138169626,1.1694113204402592,-0.0032858405973773693,1.0,14.3642578125,74289.63200187683,10775.26,11533.0,1007.0,1451.0,0
a2e8e7f6:001,a2e8e7f6,2598,2742,1546,144,4760,2470,1418,0.32478991596638657,0.030252100840336135,563,268.0,-0.007294545001630882,11.1123046875,9.990234375,10.796854654947916,10.804426835070146,0.4044363909360832,0.0018111796272154567,1.0,11.4169921875,16809.93204975128,10775.26,11533.0,1547.0,1690.0,0
a2e8e7f6:002,a2e8e7f6,3431,5812,2379,2381,4760,3303,2251,0.49978991596638656,0.5002100840336134,170,,-0.027274779491078784,-5.498046875,-9.982421875,-19.619572510893533,20.037021766751852,4.068736385055976,-0.005579397121391825,1.0,28.880859375,955929.2164907455,10775.26,11533.0,2380.0,4760.0,0
