variant,feature,mean_importance,std_importance,folds
lgb_candidate_error_ranker,sc_ens_vs_hyb_abs,11.6,1.816590212458495,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_own_z_gt2p0_corr_abs_c40,11.2,7.563068160475615,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_any_outlier_signal_k8_gate_x_dense_family,10.8,6.906518659932803,5
lgb_candidate_error_ranker,tvt_densew_minus_last,10.8,4.919349550499537,5
lgb_candidate_error_ranker,candidate_range,10.6,4.722287581247038,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_valid_prior,10.6,7.127411872482185,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_own_z_gt2p0_corr_abs_c20,9.0,5.52268050859363,5
lgb_candidate_error_ranker,multiobs_mae_pf_ancc,8.4,4.449719092257398,5
lgb_candidate_error_ranker,copcf_spatial_xy_only_k8_nearest_other_closer_gate_x_dense_family,7.6,5.319774431308154,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_neighbor_wells_x_candidate,7.6,4.929503017546495,5
lgb_candidate_error_ranker,copcf_nearby_majority_diff_k8,7.4,3.2093613071762426,5
lgb_candidate_error_ranker,multiobs_mae_likpf_mean,7.2,1.7888543819998317,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_any_outlier_signal_k8_gate_x_dense_family,7.0,2.5495097567963922,5
lgb_candidate_error_ranker,copcf_nearby_majority_share_k5,6.8,3.1144823004794873,5
lgb_candidate_error_ranker,copcf_spatial_xy_plus_trajectory_shape_k8_own_z_gt2p0_gate_x_dense_family,6.8,9.148770409186143,5
lgb_candidate_error_ranker,pf_ancc_vs_hyb_abs,6.4,1.3416407864998738,5
lgb_candidate_error_ranker,beam_mean_vs_sc_ens_abs,5.8,2.16794833886788,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_count_x_candidate,5.8,1.7888543819998317,5
lgb_candidate_error_ranker,sc_ens_minus_last,5.8,7.758865896508329,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearby_majority_diff_k8_gate_x_dense_family,5.4,3.7815340802378077,5
lgb_candidate_error_ranker,self_gr_quality,5.4,2.1908902300206647,5
lgb_candidate_error_ranker,beam_mean_vs_hyb_abs,5.0,2.121320343559643,5
lgb_candidate_error_ranker,hyb_vs_tvt_dense50_abs,5.0,2.0,5
lgb_candidate_error_ranker,hyb_vs_tvt_dense_abs,4.8,4.266145801540309,5
