episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,prefix_init_rate,episode_true_rate_median,episode_candidate_rate_median,episode_true_minus_init_rate_median,pre128_true_minus_init_rate_median,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,map_rmse_ft,viterbi_rmse_ft,rowwise_oracle_decoder_rmse_ft,posterior_mean_to_map_rmse_ft,posterior_mean_to_viterbi_rmse_ft,fraction_map_improves_mean,fraction_viterbi_improves_mean,mean_truth_minus_candidate_nll,total_truth_minus_candidate_nll,observed_total_truth_minus_candidate_nll,imputed_total_truth_minus_candidate_nll,observed_mean_truth_minus_candidate_nll,observed_longest_candidate_favoring_run,observed_longest_truth_favoring_run,observed_adjacent_sign_persistence,observed_advantage_lag1_correlation,observed_advantage_positive_sequence_iat_lag20,affine_observed_total_truth_minus_candidate_nll,affine_observed_mean_truth_minus_candidate_nll,observed_truth_emission_cap_fraction,observed_candidate_emission_cap_fraction,imputed_mean_truth_minus_candidate_nll,reference_candidate_truth_gr_corr_observed,raw_candidate_gr_corr_observed,raw_truth_gr_corr_observed,raw_candidate_gr_rmse_observed,raw_truth_gr_rmse_observed,reference_candidate_truth_gr_rmse_observed,median_truth_minus_candidate_nll,fraction_gr_favors_candidate,fraction_gr_favors_truth,mean_map_nll_advantage,mean_viterbi_nll_advantage,posterior_std_mean,marginal_mode_mass_mean,marginal_mode_gap_mean,true_rate_outside_fraction,raw_gr_missing_fraction,prefix_sigma_gr,prefix_cal_a,prefix_cal_b,rate_span,emission_evidence_class,observed_emission_evidence_class,affine_observed_emission_evidence_class,viterbi_recovery_class,episode_sse,viterbi_rmse_gain_ft
62569ae3:000,62569ae3,3572,5242,1918,1670,3588,0.5345596432552955,0.4654403567447046,639,,0.008446967702809553,8.8700000000008,10.0,-0.010000000002037268,-0.030000000000654836,-0.020000000000436557,-0.019999999998617568,-0.019999999998617568,20.18662934131721,20.697882669273486,4.571908007307536,0.00914369046065702,1.0,21.536371966742422,11.997793028186555,11.997793028186555,1.1967398166828336,9.099920325434487,0.162874251497006,1.0,0.0037264559959082092,6.223181513166709,6.761867339500042,-0.5386858263333324,0.005839263678324734,25,10,0.8519388954171563,0.80555762785024,22.8513720507485,24.45084884291209,0.02111472266227296,0.0,0.0,-0.0010521207545572898,0.3155749831192567,0.18269418579526223,0.29849890441811044,6.121236789017577,6.7848595747046865,6.64439040623117,0.002511761068341789,0.5377245508982036,0.4622754491017964,0.018363629401773295,0.008975975520738673,3.5761140785628744,0.1796181674191617,0.02453370243294012,0.0,0.3065868263473054,27.080959965287864,1.133052441240752,-10.697291324162093,0.1,candidate_strong,candidate_strong,candidate_strong,partial_recovery,715431.9194749895,8.700089641086931
c07fd0cd:000,c07fd0cd,3306,6035,1462,2729,4191,0.3488427582915772,0.6511572417084228,241,,0.030678165342888784,7.06999999999789,9.996000000001004,-0.039999999999054126,-0.020000000002255547,-0.024000000001251465,0.01999999999679858,-0.010000000002037268,19.912248625870124,20.672105372961813,5.553223857577673,0.005438064187907272,1.0,20.937768110774424,4.523491964503876,4.523491964503876,0.5020164956383014,22.121089934262677,0.41077317698790766,1.0,0.005148734542136392,14.050896565490213,6.594977483734512,7.455919081755701,0.005120324133334249,10,13,0.8079877112135176,0.8512947888631226,23.382769551150112,2.160974461394578,0.001677775202946101,0.0,0.0,0.0051741284398027065,0.09884740370664871,0.5262314223789657,0.44088963229195843,5.684355809691081,6.754031820046039,6.79209237625613,0.002990300857301744,0.5976548186148772,0.40234518138512276,0.006926778882705128,0.0006143861128583409,2.166036827592525,0.1588968527944302,0.01144505133978985,0.010993037742762916,0.5280322462440454,36.04495159312141,0.8365746518633493,10.593604817726655,0.1,candidate_strong,candidate_strong,near_tie,large_recovery,1166199.7817632332,16.148613408457937
09053135:000,09053135,2347,5139,539,2792,5907,0.09124767225325885,0.47265955645843916,182,384.0,-0.025397041235579815,-6.061999999999898,-9.931000000000495,-0.030000000002473826,-0.030000000000654836,-0.030999999999039574,1.8189894035458565e-12,0.010000000002037268,-20.38964971346719,20.618842219794583,3.0657526069288323,0.000565093969747631,1.0,22.046881325432647,18.3630617612012,18.35005846063968,1.6389236719742175,2.991107593463825,0.0,0.9229942693409742,-0.01733286772347453,-48.39336668394088,-35.95818975632457,-12.435176927616315,-0.022278927977896264,26,26,0.9310679611650485,0.9622309372383454,34.83416686037931,-34.600162166693664,-0.02143752302769124,0.0,0.0,-0.010556177357908586,-0.322772168039976,0.17148646599632966,0.10017985705431083,16.8054738304597,14.915332284539504,14.77370009535305,0.0021400426265127557,0.5222063037249284,0.4777936962750716,0.055393025815344415,0.04227650063691286,3.7392011319842404,0.2724690891833811,0.06420091243317155,0.0,0.42191977077363896,36.6823482156285,0.9220218511087307,7.044844517368292,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,1186981.539321516,2.2557804585933816
9df1b1f9:000,9df1b1f9,2574,6444,831,3870,4701,0.17677089980855137,0.8232291001914487,433,,-0.034191176638893685,-6.261000000002241,-9.997999999999593,0.040000000000873115,0.040000000000873115,0.03900000000066939,0.0,0.019999999998617568,-20.358587596899383,20.61118431583441,3.2169597387398565,-0.001912283680529319,1.0,20.830831432314675,11.103005473310695,11.103005473310695,1.0839280273425815,10.157345207432995,0.4689922480620155,1.0,-0.02179468836785089,-84.34544398358295,-30.333058921193295,-54.01238506238967,-0.02492445268791561,7,6,0.673469387755102,0.8269113654141345,30.93610498319162,-19.150277988086778,-0.015735643375584862,0.0,0.0,-0.020358984192382083,0.44587144369697895,0.4646451005671707,0.7623367225945303,13.373069023512656,7.857302486145041,12.465555262164195,-0.006411577197748267,0.29689922480620157,0.7031007751937984,0.004066677482773719,-0.005981538752396617,2.8338317853746773,0.20783817850723513,0.03694083726139511,0.0012919896640826874,0.685529715762274,48.4678685957926,0.7768134004786328,20.117055389361468,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,1644056.9561480249,9.508178842523716
fa667be2:000,fa667be2,7587,8798,6085,1211,7296,0.8340186403508771,0.1659813596491228,101,,-0.053643614951475266,-2.9950000000008004,-9.981999999999971,0.029999999998835847,0.010000000002037268,-0.0020000000004074536,-0.01999999999679858,1.8189894035458565e-12,-20.179811312964606,20.526895211013457,3.7588086379959464,-0.007763223772268502,1.0,21.419262825337796,12.916213845453285,12.697195393182273,2.0082856264597466,33.054633504774785,0.1486374896779521,1.0,0.04929738863501814,59.69913763700696,54.41815029596337,5.280987341043579,0.05507909948984147,71,17,0.9235955056179775,0.9699819392941431,24.967236022433262,38.56780040175368,0.03903623522444705,0.0,0.0,0.02368155758315506,0.501291754941041,0.6864511808084212,0.6047568262327389,12.142923329123517,16.598660928620696,14.607048732534166,0.013915303733191692,0.6226259289843105,0.37737407101568954,0.0854509982187868,0.009353816232297469,2.533947207514451,0.29419266741618494,0.09174439510695376,0.0016515276630883566,0.18414533443435177,34.09625981115867,0.6480644368938608,30.202887736531327,0.1,candidate_strong,candidate_strong,candidate_strong,partial_recovery,510259.00010175584,7.610681365560172
8bb9c1e6:000,8bb9c1e6,3443,6382,1607,2939,4546,0.35349758029036515,0.6465024197096348,452,,-0.013081856001646134,-8.310999999999694,-9.993999999998778,0.040000000000873115,0.039999999997235136,0.028499999998530257,-3.637978807091713e-12,-0.010000000000218279,-20.0715855733244,20.522224404450913,4.277048875025446,-0.003682694587626507,1.0,24.782815262888025,7.010982785626752,7.010982785626752,4.331735210796961,27.172524679328255,0.0,1.0,-0.025953052003483062,-76.27601983823672,-67.07972257240773,-9.196297265828996,-0.025313102857512353,48,44,0.8740254411161263,0.9284484596650946,29.797113207648533,-52.64679408491915,-0.019866714749026095,0.0,0.0,-0.03182109780563666,-0.02136560115542424,0.04948145088062009,0.6069312919724693,10.225946345826234,7.349325553668506,11.071012232379456,-0.007024909504865403,0.3841442667574005,0.6158557332425996,0.013197674621951238,0.0037139806152876884,7.896331633923104,0.14810024995508678,0.02308486216490099,0.0,0.0983327662470228,31.601277829373313,0.8023269254397587,18.01258097536449,0.1,truth_strong,truth_strong,truth_strong,large_recovery,1237794.2201550168,13.511241618824162
389ae58f:001,389ae58f,7754,8201,6016,447,6463,0.9308370725669194,0.06916292743308061,2083,,0.010192034998165657,8.671000000000276,9.981999999999971,0.030000000000654836,-0.039999999999054126,-0.011000000000422006,-0.06999999999970896,-0.06999999999970896,19.870175615212343,20.458225078537158,4.869814615024639,0.03547508312678168,1.0,27.342246744865403,48.3988877582008,20.458225078537158,6.9707550833170915,68.03110874162779,0.0,0.0,-0.02188103445797368,-9.780822402714236,-8.043931155906096,-1.736891246808141,-0.02128024115319073,11,17,0.9226006191950464,0.9362928904597199,19.715789278569144,-3.965110872596668,-0.010489711303165788,0.0,0.0,-0.025172336910262914,0.7174024069017698,0.3209971466718754,0.3796731938078452,12.296834208940549,9.587805911874398,9.396022092915178,-0.015800562166734422,0.2214765100671141,0.7785234899328859,0.015116944119792364,-0.003183354783120523,10.850306678970917,0.10906347200894853,0.02080701003064989,0.0044742729306487695,0.15436241610738255,37.32271297706322,0.6868200850605578,26.049522492949606,0.1,truth_strong,truth_strong,near_tie,not_better,187086.92109374676,-27.940662679663642
9def2eb2:000,9def2eb2,3890,5155,2143,1265,6003,0.35698817258037646,0.210727969348659,835,,0.012993201794543587,8.284999999999854,9.985999999998967,-0.020000000000436557,-0.030000000000654836,-0.02900000000045111,-0.010000000000218279,-0.029999999998835847,19.52795415019747,20.353727489484566,5.7387480711375645,0.006106361448330047,1.0,20.36292070041132,5.820644864610636,5.79876556984739,0.12086204203590849,21.600809499374265,0.4015810276679842,0.9881422924901185,0.15453681981380338,195.48907706446127,160.24707812950604,35.24199893495525,0.1499037213559458,29,9,0.7926315789473685,0.8360784500757212,17.62510754837166,109.42726618025412,0.10236414048667364,0.0,0.0,0.1798061170150778,0.3021358366638454,0.7989757959629283,0.2448662941375982,10.118692976845395,18.764372409585256,15.073050540645,0.06513673595484742,0.7683794466403162,0.2316205533596838,0.15468524693974559,0.06793820992998803,0.6342668554940712,0.6784498618656126,0.4466712084545297,0.0,0.1549407114624506,28.86024416435986,0.7504993100475478,17.644485126091833,0.1,candidate_strong,candidate_strong,candidate_strong,large_recovery,524056.8917359926,14.53308262487393
c03b9305:001,c03b9305,5262,6067,3450,805,4255,0.8108108108108109,0.1891891891891892,1163,,-0.009992918535980735,-8.726000000000568,-9.996999999999389,0.050000000001091394,0.049999999999272404,0.01900000000023283,-1.8189894035458565e-12,-3.637978807091713e-12,-19.521178260869746,20.262830713529695,5.431934078439162,-0.022947835667922058,1.0,22.902138791781628,14.0788259276303,14.0788259276303,3.414319491926037,7.285197573294393,0.01987577639751553,1.0,-0.008568458369950098,-6.897608987809829,-1.1331747621632267,-5.7644342256466015,-0.0030461687154925447,5,4,0.581081081081081,0.37436442791089225,17.161945414384014,2.244549006585193,0.006033733888669873,0.0,0.0,-0.013312781121585685,-0.09330393550941272,0.14985914210745166,0.5081256069016112,12.681550398171641,12.333469452239676,10.696244669317341,-0.003959348615468293,0.4236024844720497,0.5763975155279503,0.011306488195744846,-0.002188357857922709,4.3745634129192545,0.11920302331552794,0.014078296800648695,0.0,0.537888198757764,37.804942040131486,0.41269455852078774,34.9559092223667,0.1,truth_strong,near_tie,near_tie,partial_recovery,330518.75836275565,6.184004785899395
109d9d70:000,109d9d70,3172,5851,1536,2679,4215,0.3644128113879004,0.6355871886120996,553,,-0.022523006889763084,-7.09099999999853,-9.985999999998967,0.06000000000130967,0.049999999999272404,0.039999999999054126,-0.010000000002037268,-0.030000000000654836,-20.030939156401768,20.21195277690892,2.6989834324290674,-0.0024491010265171886,1.0,21.176068481438925,12.761081259875208,12.761081259875208,1.109907060150904,9.562209785582533,0.05300485255692423,1.0,-0.031128540829522048,-83.39336088228957,-50.56835272999367,-32.8250081522959,-0.03172418615432476,26,21,0.8986568986568987,0.9478305400346009,29.95309453692723,-43.4212178807382,-0.027240412723173273,0.0,0.0,-0.03025346373483493,0.6341492718298345,0.4012226721808403,0.7264293802188769,13.868668033652101,9.887461862010557,12.313837568663917,-0.004795840576727214,0.3994027622247107,0.6005972377752893,0.015517688956536532,-0.006647663040269851,2.301343577528929,0.24759027942366552,0.05539386980907316,0.0,0.4050018663680478,38.60867854450934,0.6604842261992423,28.14143709297852,0.10000000000130968,truth_strong,truth_strong,truth_strong,partial_recovery,1094433.2109150137,7.450871517033711
73348914:000,73348914,2191,5686,726,3495,4221,0.17199715707178392,0.828002842928216,97,,0.06828963903131263,1.5240000000012515,10.0,-0.05999999999949068,-0.030000000000654836,-0.03299999999944703,0.029999999998835847,-0.08999999999741704,19.74362618025735,20.17594468419705,4.154271194088762,0.0019726803674408044,1.0,20.143283860824493,9.749090541103627,8.787656199134451,0.4125275834103973,28.980974747213445,0.6477825464949929,0.8243204577968527,-0.002779373950605998,-9.713911957367962,0.20152106627144306,-9.915433023639402,7.553263353502363e-05,48,25,0.8419134396355353,0.875676039735045,29.004126044309803,2.5484674905975826,0.000955197710119034,0.0,0.0,-0.011989640899201211,0.6552225210942585,0.7769757709641326,0.7902353979226824,6.877949453407294,6.8887157938540335,6.836968170898084,-0.0009976547198490627,0.4698140200286123,0.5301859799713877,0.008000717200853087,-0.001904152043063947,1.2688502992818311,0.3085780958855508,0.0591958571962329,0.0002861230329041488,0.23662374821173104,31.32319967818339,0.8856236803663832,10.269143418143434,0.1,truth_strong,near_tie,near_tie,large_recovery,1422705.259929728,10.426854143093422
2d196986:000,2d196986,2536,4371,694,1835,6474,0.10719802286067347,0.28344145814025334,269,1646.0,-0.0221947102179085,-7.318999999999505,-9.947000000000116,0.010000000000218279,0.029999999998835847,0.022500000000945874,0.019999999998617568,0.010000000000218279,-19.678156403269927,20.161927586054183,4.390157691215605,0.0014343310617089568,1.0,22.378530368815372,12.711337188957792,12.711337188957792,2.7291895007545612,7.814403745962531,0.1444141689373297,1.0,-0.48221785957518837,-884.8697723204707,-878.8804756032403,-5.9892967172305305,-0.48237128188981354,26,131,0.8611725663716814,0.8787142799948795,20.361974658728922,-937.1690022277376,-0.5143627893675837,0.0,0.0,-0.4607151320946562,-0.3420990663911438,-0.040865736893079985,0.6204781770257343,23.468675739439096,13.97220116625612,22.108891735046885,-0.25893798517363625,0.291008174386921,0.708991825613079,0.1652919813672886,0.13367206001960055,3.0758458363651227,0.521530006893733,0.294330880373079,0.0010899182561307902,0.007084468664850136,19.197668623981848,0.9819921247012354,-10.086715078377809,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,745933.5995130121,7.450590397096391
38991fd4:000,38991fd4,2185,6545,438,4360,4798,0.09128803668195082,0.9087119633180492,150,,0.03266990363486649,5.738000000001193,9.970000000001164,0.050000000001091394,0.039999999999054126,0.0389999999988504,-0.010000000002037268,-0.010000000002037268,19.51307545871546,20.119977489750536,4.904424566709608,0.002817452817877232,1.0,20.77945112187638,14.971605469914227,14.971605469914227,1.0855857031858815,7.094839087179293,0.19655963302752294,1.0,-0.004380174113349086,-19.097559134202015,-11.183679608780213,-7.913879525421796,-0.0035069550356789632,25,19,0.7689859026830378,0.7494994681437005,21.213396797839117,-16.312321847429008,-0.00511518402239856,0.0,0.0,-0.00675822333511682,0.24176047819326787,0.4000740631316697,0.6348969380849985,12.153683623100457,11.496377441805707,14.64933939833201,-0.0034963054829563285,0.43302752293577984,0.5669724770642202,0.014486829800806301,0.007935803349053942,3.6252637543119266,0.23010029012500002,0.05047495237239608,0.0,0.26857798165137614,47.07820490068617,0.9233741094099612,6.262234204714297,0.1,truth_strong,truth_strong,truth_strong,partial_recovery,1764986.8346599776,5.148372019836309
