well,rows,initial_rate,rate_span,actual_hmm_rmse_ft,current_rmse_ft,current_error_vs_actual_hmm_error_corr,exact_mean_position_rmse_ft,exact_mean_position_error_vs_actual_hmm_error_corr,boundary_normalized_rmse_ft,boundary_normalized_error_vs_actual_hmm_error_corr,exact_mean_plus_boundary_rmse_ft,exact_mean_plus_boundary_error_vs_actual_hmm_error_corr,momentum_one_rmse_ft,momentum_one_error_vs_actual_hmm_error_corr,exact_mean_plus_momentum_one_rmse_ft,exact_mean_plus_momentum_one_error_vs_actual_hmm_error_corr,boundary_plus_momentum_one_rmse_ft,boundary_plus_momentum_one_error_vs_actual_hmm_error_corr,all_three_corrections_rmse_ft,all_three_corrections_error_vs_actual_hmm_error_corr
3b21ea64,7376,0.030000000000654836,0.1,9.719176953274484,51.75023385415611,-0.42470311423861823,125.78367254621585,-0.39501953020376457,51.86482632482834,-0.42426360214404985,125.3476186190234,-0.39480036226492865,56.50349413703452,-0.4116271489219943,112.6872509395874,-0.3866739466850949,52.758952565994214,-0.391030251867529,83.17003869174793,-0.3666951167014996
3bbe1f5d,6918,-0.020000000000436557,0.1,1.018614177135689,40.816988001883516,-0.2779761515095539,119.24605517193741,-0.33070649698591725,41.00491639290848,-0.2778153435335034,118.98566785543596,-0.33033173716189573,47.53318865794882,-0.2757432613818665,110.54074917405165,-0.31751277299993963,49.59163599872308,-0.2636369583519168,91.474979073035,-0.29929154528888624
3bfee975,3603,-0.059999999997671694,0.1,9.872608630908509,15.948514477010855,0.3129632074994155,37.21985735425833,-0.08155613362613744,15.603712251566826,0.32215245424499434,36.06408538683028,-0.07396591988195061,12.345970699868003,0.39971632663064616,20.62747204207253,0.0693248691838251,7.942569986619206,0.8958596001111164,20.472220877831774,0.6957879264202522
3c3dbcbc,5069,0.010000000000218279,0.1,2.274592090896052,27.417429266323506,-0.23026608544151256,68.23271980005228,-0.2065033461363884,27.504054693697125,-0.22986942138075012,68.112108302165,-0.20629263004741116,30.63609689341345,-0.21972944118337906,63.91288899614645,-0.20120235274928314,31.964098676333744,-0.20285953781282284,55.85227042756748,-0.18631658722629246
3d96d897,5659,-0.020000000000436557,0.1,1.35399567285765,37.76937773051412,-0.3972532763752884,96.64753055855188,-0.4196787053597308,37.89718546671297,-0.39836586335080276,96.3966143298695,-0.4203745467657841,42.415716206322706,-0.42349438909417986,88.27275737592912,-0.43836124188106124,42.91504936880297,-0.4567826632346398,71.44668316062332,-0.47258845079222805
3df4b19e,4988,0.020000000002255547,0.1,4.455904301451719,24.97104457135332,0.2981563541207783,79.07422667600726,0.21173919187271756,25.0418178825852,0.2971103568355248,78.81221117089123,0.21165181740031913,27.904604235927405,0.26430833410860305,70.22553226448618,0.20301969341391582,26.558819443358736,0.26337374365163785,54.19140042920008,0.21897454648485887
3e011332,2723,0.029999999998835847,0.1,2.100467868722447,35.247803873346335,0.3273751595895821,64.34845469161128,0.20509461381388266,35.20671125015405,0.3274884845582447,64.01089373319704,0.20562935424297699,34.766960482354776,0.32889645869345085,54.16189731293239,0.23308227759400152,31.257043396966424,0.34324148679044786,41.26267403584969,0.2555776119955701
3e678ea7,6858,-0.020000000000436557,0.1,16.79651251501199,24.894737985326927,0.9345897308818805,74.92757432268458,0.8712200740846109,24.959112254680612,0.9342915413853091,74.65960354217852,0.8712212999445665,27.51401828687326,0.9240511531876184,65.98376698620349,0.8718526121726348,24.929032295032563,0.9029536673394324,46.75601841558072,0.8512275680238791
3ef6372a,4727,-0.040000000000873115,0.1,3.9658045010893366,22.28876573290573,0.6834233876841975,57.6603771210195,0.5554807957689655,22.173193288459338,0.6823365386779122,57.04487043899218,0.5550441783871081,20.517869315693606,0.6475062982835869,42.04578801126185,0.5401394709413817,11.962327298737199,0.5982760272728134,13.835127713296446,0.4045487423401075
3ef98781,3892,0.019999999998617568,0.1,3.7897616046619036,13.39442438766733,-0.03366048350528373,52.11957942788229,-0.22754047859504095,13.416011549560125,-0.0349414986832575,51.87573739723444,-0.22743933297855148,14.490996179940861,-0.07946266638342138,43.909061492569734,-0.22908177251513429,12.740043460441631,-0.07466390162662398,30.938777667350855,-0.20313122364644282
3f603129,5051,-0.05999999999949068,0.1,2.8018289691134926,25.410771512953236,0.7961046803509046,77.78056098005032,0.7175770359345053,25.27147207272617,0.7955971726165159,76.56269612651566,0.7184714372070296,25.953464424252697,0.7800024540752745,58.93574094381523,0.7288614005909636,21.661794016133808,0.7569624712401272,25.384348281113734,0.7142373855387175
404c4384,911,0.039999999999054126,0.1,0.7433343194942694,5.353635692208617,0.7693766602385684,8.72593632448214,0.7097829793935532,5.299129345127843,0.7704105681677104,8.557819098664869,0.7106470833231766,3.661612964096836,0.7901579457997746,3.2371847744759497,0.7184058880312694,2.733144218729601,0.8183404468935768,1.2510837824730283,0.694937048591501
4121c517,3723,0.040000000000873115,0.1,4.567900753848036,34.13467659275518,0.6765310706291721,74.21393421443577,0.5989856139906197,34.01329041186076,0.679079613415848,73.6239223986348,0.6008038333191935,32.778510144687175,0.7196784270120068,59.049419734870355,0.6432305230923776,25.369028577193536,0.7918368295203293,34.944157115356305,0.7186457779769396
41fb0192,2973,-0.029999999998835847,0.1,2.4775661587646782,18.42879397204502,0.7165499250147495,53.037366511424906,0.6648419688309267,18.39805088758998,0.7162524003999416,52.68234184428337,0.6647309481428486,18.377363291250795,0.7052704663542712,42.366591465292196,0.6630741565660753,15.017782180272468,0.7068020187957607,27.970233044871488,0.6607107254901191
42669188,4282,0.05999999999949068,0.1,3.3463356803143927,15.303764199099696,0.18424758561595875,65.53923715615915,0.1030709662388674,14.967172250589423,0.18704897558446676,64.24152115987577,0.10484497029083589,12.855585574008469,0.21218843110589847,45.11896001674794,0.12901710025458074,9.244360732066628,0.20549504980382016,8.131695350570826,0.08626115695139824
42c538a1,3279,1.8189894035458565e-12,0.1,0.3247859186527684,25.720157475780866,0.009057680001128575,26.6948005685869,-0.153267995295648,25.722426021853067,0.008338149855032317,26.69480056856789,-0.1532679952957051,25.557648749863304,-0.016171430263875484,26.69480056787927,-0.15326799529825863,26.126996189376726,-0.041585718025931855,26.694800566889022,-0.1532679952989199
43b06c70,4846,0.050000000001091394,0.1,23.181791241156944,48.531055938917646,0.9426904126692707,108.53971671882731,0.9213468215989764,48.38812071144478,0.9429626881914803,107.66121043079049,0.9217884336928747,48.963266736967135,0.943666957279859,90.40700476169988,0.9279203533928997,38.45620086531407,0.9392888878037307,54.87779165787297,0.9302296562174862
43c7f85a,5978,-0.029999999998835847,0.1,1.6377337876418379,49.329850441590416,0.15018471032902164,114.32957966541842,0.10934999699994133,49.4204124796804,0.149068162020513,113.9123602393463,0.1086047607880232,53.25013893654565,0.12239832849179341,101.85727712980344,0.089581745876153,50.061401746743215,0.09449053818075313,75.71511529969669,0.0584849732366998
43e16325,3720,-0.010000000000218279,0.1,2.0717079359249775,24.212345011499888,-0.26651839301947516,14.67376411850104,-0.2370971066565521,24.144507891253628,-0.2663431407107384,14.562812174045872,-0.238361950227564,21.530238515891885,-0.2666583023423852,10.579756706424416,-0.2620182603897424,20.54090268616981,-0.2611490935811544,6.180774556568963,-0.4626695197384682
44441e54,4357,-0.030000000000654836,0.1,1.465971257061911,21.9526870666214,0.6541300328447244,56.784272821069024,0.5815633337019335,21.91085778859009,0.6544788369517001,56.379830800439,0.5822041753719615,21.506457026869395,0.6573324110363443,44.71813749984524,0.6003706471022616,15.943196231729033,0.6814264274868886,23.749269379305318,0.6324267472829741
445af6c2,6041,-0.010000000000218279,0.1,3.7237909868868964,62.45275734847457,0.6598786731996468,121.19197134367228,0.7328666630185012,62.59292978192241,0.6607936088753985,121.06277304798141,0.7330941902138186,67.4938934174897,0.6847965276137263,116.54113606790212,0.7400571186521556,70.5276300351122,0.7064521739577185,107.34620481286669,0.7432331686143868
4463446c,3256,-0.049999999999272404,0.1,4.639279343581098,14.9223488441987,0.8386301679354402,59.60768198387109,0.7608149568533216,14.710040636841612,0.8398921413144851,58.78525361829699,0.7613776609574716,12.86137435342947,0.8395069253294257,42.80837030317725,0.7691646840221277,4.188815773814479,0.8811273426792962,17.168005430609803,0.7682292403530235
44a94013,4903,0.030000000000654836,0.1,4.341343510327069,21.971961219336347,0.13292895181100225,81.48207384436395,0.00032084672758237804,21.99628050311298,0.1307873992306973,81.06994125097044,-0.000535868385681589,23.708868620049813,0.07393870798073555,69.17463339472756,-0.02243964652072766,19.985643317469343,0.0498168491430273,46.08300386904638,-0.030757349890992408
45fb3e21,3649,0.030000000000654836,0.1,0.8514691123105534,6.680418855346161,-0.3688141720499544,54.78613764071109,-0.4087263516545599,6.665384328510008,-0.3747184324012749,54.39452683809423,-0.40994662452330294,7.263215734216251,-0.5129863791058054,42.93527505462696,-0.4485798398657258,4.1512410413923115,-0.5085815431341864,24.84312210078216,-0.47300828301729425
460f859e,3336,-0.010000000002037268,0.1,1.5772722578805072,20.480818549529555,-0.11321264956080464,28.545019553277548,-0.1420650498232539,20.45532056538242,-0.11340238435934799,28.44173644155995,-0.1421030962398696,19.83326288861624,-0.12091026175890217,24.890262299412345,-0.14985557746892983,17.70185680095405,-0.12409783549877215,19.55766289384791,-0.14445929190408321
4630ab92,3373,0.020000000000436557,0.1,5.165153541842411,12.846865436654038,-0.6247904889846224,42.92213048430253,-0.7705483835377324,12.855369795768251,-0.6258956284864158,42.69272670057718,-0.7707219667190186,13.556621049760633,-0.6700207739072923,35.16375206649327,-0.7822749849833792,11.51896886662899,-0.6539651579921354,24.05299785510062,-0.770160602325488
463c38f2,4460,0.05999999999949068,0.1,7.451380664492522,33.49714952483264,-0.06930818557223907,82.0354311155616,-0.21750203520728825,33.20229646621942,-0.0642279904812502,80.7958050861224,-0.21216139251354163,31.834815360210563,-0.011588560211845138,62.66007342282044,-0.12590778813071685,20.130398169497635,0.17697658523922025,26.764735467496948,0.1517493389954146
4654e7de,5373,-0.030000000000654836,0.1,3.498323473029892,30.967935285896466,0.535003565852518,79.31136401222629,0.4732134883122807,30.98639741096744,0.5343694420573353,78.90579464631931,0.4728884965475928,32.50471353896696,0.5141261963567556,67.2858778249266,0.4618504154024906,27.706445898423816,0.49424897460433087,43.671002701363626,0.4331925999844276
466fc788,6197,0.020000000000436557,0.1,2.248711358884561,41.05462727080875,-0.26625629718988325,79.96161328686019,-0.37015512706811243,41.10098375495167,-0.2677964714382587,79.70972698446352,-0.3711093310066641,42.784597203872636,-0.30949387020945307,71.60257135459369,-0.3986025367602594,40.27417896366665,-0.36002590247966626,54.1480847174029,-0.45501309105776133
46a301e9,8226,-0.029999999998835847,0.1,1.9249297074797223,57.86139863624113,0.17083627199292215,138.5558054749397,0.11589958586123054,57.995595197480746,0.17037538523549617,138.11757694559756,0.11590480746145707,63.337691160548104,0.15618259637408838,125.3869585922465,0.11504806018044195,60.56762044725359,0.14566597198210843,94.7639940404058,0.11143973732167335
46a7190b,4215,-0.020000000000436557,0.1,4.880302737070491,3.9296517213379034,0.049783145536129086,21.97355687522016,-0.8664373838621121,3.912176555692497,0.05076857085292918,21.71951676289325,-0.8661133314757318,3.634036175237104,0.00939719253249768,13.517833819577993,-0.8439291026542851,5.657054463122178,0.5487618468751587,2.6873159568295555,0.05350776599808732
46d24a09,4449,0.029999999998835847,0.1,2.082047521658855,72.11106222144097,0.6548358257146293,129.6022706826717,0.6327228542114313,72.13748909185307,0.655244421632203,129.19267880953285,0.6331503085616317,74.6179798296173,0.6619932211297848,117.24147912070919,0.6437122901084087,69.29809699752055,0.6701226344075698,95.54345373870838,0.6502646279851246
46d41ff6,7901,-0.020000000000436557,0.1,6.468841087931797,52.47752486280236,0.5771340355477491,138.2618212084146,0.627401923417112,52.67856678122261,0.5781659925409737,137.99322214082972,0.6277742573326329,59.633350295734786,0.6037081260152248,129.2614406693365,0.6379225695526386,61.78528133641037,0.6405952051790841,108.76165772682357,0.6672022228743159
46dfcfca,3606,-0.020000000000436557,0.1,4.824772137744665,8.170989072924636,0.7032689907817699,21.9883837443505,-0.06816553670171095,8.204838098703588,0.7021400074172374,21.747725336135087,-0.06826294405806756,9.361406592311353,0.6341099133466329,13.927107007366017,-0.05556693860108678,11.957207863706234,0.7396075714631721,2.855171304147583,0.3314311461750556
47222616,4406,-0.019999999998617568,0.1,23.432750476947735,34.37180593066705,0.9731193122222194,73.34151687642199,0.9318033723857637,34.60837233627387,0.9727924417577757,73.59202202011927,0.9317540680941105,42.35258303387071,0.9632788346707408,81.87660457837066,0.9304092244368051,54.559566307165596,0.950480191502397,96.41064334113923,0.9272222570029277
47ee27ab,6397,0.030000000000654836,0.1,4.694733343636398,38.88113386015295,-0.32030806666781825,105.39395757839007,-0.4412156427840163,38.958607332460765,-0.3206855330622809,104.96534988317903,-0.44061373483717375,42.46214267367592,-0.33973129952918524,92.53923684412065,-0.4268926503534083,38.462947893335496,-0.31091948629531774,65.19668079395261,-0.3823026900221511
481de5fc,5952,0.030000000000654836,0.1,3.81337240215765,25.826575012211954,0.5130564898183176,77.42902954015202,0.44405017054803086,25.891471475273285,0.5127455251110408,77.04523063427783,0.4444438599144145,28.736541364694336,0.5016179193905306,66.21740644121421,0.45395673345005894,26.07577509976648,0.5113215738532363,43.698618888172845,0.4849314098094889
48c1f673,2917,0.06000000000130967,0.10000000000130968,16.371847906479747,43.76566650719088,0.8246267911437801,82.23172392432639,0.7446675218000849,43.41693250974315,0.8230228570897548,81.0659790400863,0.7418022260396626,40.55264613673146,0.7877587193219395,64.1512047945508,0.6969082883862128,30.324134701538608,0.8055916853345942,37.28229503285811,0.658599021216234
4936af16,3991,-0.040000000000873115,0.1,6.407835445596724,23.842987142038798,0.7028794266988286,57.849085126695535,0.6637772880764766,23.74999650235074,0.7047014602384544,57.27262667306877,0.6659205759228785,22.69927426668754,0.7364345170664218,43.41923081161303,0.7153475921425703,15.494299729212253,0.7824864974317147,19.516241307278367,0.7898776249838814
493b5b31,4671,-0.040000000000873115,0.1,14.670059954532608,9.394047624597647,-0.16403265038264458,32.620086989624305,-0.8708619002420975,9.425282077399832,-0.1636962026960173,32.11710592922447,-0.8677125187376634,10.85086442599699,-0.22523683375115858,21.967411446112546,-0.7668955079869525,16.608733817516892,0.0860754405494272,25.39371465532353,-0.16993050434365098
49dbc14c,3872,-0.039999999999054126,0.1,16.527750744925903,23.465431830736595,0.6045905921972985,56.08655363346854,0.5268344699271664,23.361083848164995,0.6020655669183054,55.50938772830173,0.524161222334931,22.009825433874585,0.5368784411406297,41.61546117417549,0.4456886019765197,14.84050213616457,0.48954304441135144,17.9656104260937,0.3108240634361996
4a035ec2,2588,-0.030000000000654836,0.1,3.1561742660201375,30.28593350389229,0.7015782706067896,51.90364972562444,0.7585929680136424,30.218237638973317,0.7025346804894625,51.567319070888786,0.7595215838433536,28.693796794068696,0.7310806490905597,41.53044558064955,0.7907113888336628,25.156710729581953,0.7383462390771757,29.25402900503814,0.8003831687303108
4a335117,5015,-0.030000000000654836,0.1,20.575515744970765,26.211598056251756,0.5465750483713632,84.67881445388628,0.39514345229170833,26.23816263728767,0.5474995904720977,84.26879292447664,0.39672278085784785,27.7763300568263,0.5610522533109625,72.42002086545719,0.43924881973515595,23.74628803053987,0.6174792782057892,49.136305731164406,0.5176723343676466
4a8ecc0b,5809,-0.07999999999992724,0.11999999999992725,11.02588192769367,54.661144188667706,0.6803273888538857,123.60866136845102,0.7377533929196797,55.07422197092215,0.6791525348137641,124.13949288516666,0.7367211515912181,97.17010316484647,0.6595538029141726,173.78859638689474,0.6780399085522021,152.3445664548286,0.712641132437598,242.9085278599328,0.7120586540148024
4b462989,3106,0.050000000001091394,0.1,5.981749817589542,30.388069806598335,0.8939849246670079,76.14256177770005,0.8288869980152804,30.17158216476,0.8952371831089257,75.33825249644343,0.830322491177989,28.059339459013444,0.9124686096494865,59.68722567986616,0.8598587054686003,19.81898611402046,0.9332031079024656,35.19125995505107,0.8771976913881142
4b831d20,7312,0.030000000000654836,0.1,8.141770690126133,44.152759394856204,0.5949420213215231,140.4900756481078,0.6734793618603286,44.326731052641634,0.5967021600300979,140.05650630827398,0.6740239881903471,50.89124238961468,0.637947623639421,127.47824853708397,0.6877549953434837,49.89704349878511,0.6857218256760815,98.13723711950546,0.7220722380297262
4c2208f5,5384,0.040000000000873115,0.1,37.629492862502964,40.72609696444154,0.9175690093025666,46.78406742134154,0.7180750342593424,40.52443005244966,0.9175694209722324,46.12364794875709,0.7176680531355286,35.877205364616565,0.9114945343300934,29.714006142735105,0.7033866930713034,24.63480348338515,0.9722539272385889,7.8540873769140855,0.343281811863173
4c3168cf,4334,0.029999999998835847,0.1,3.018023425986634,25.472183074361023,-0.1684903116079264,66.33784061638138,-0.2819970387194213,25.45421898032577,-0.16839432068755844,65.93151322643483,-0.281367935646599,25.763935118076787,-0.18233855877739713,54.135549653402045,-0.27337615788305153,21.15153094029011,-0.13562262829887028,33.07328250721391,-0.21926973304001868
4c3df468,5392,-0.040000000000873115,0.1,25.476416378994482,46.84557451496165,0.9861079426721137,132.89991469663676,0.9866562209611798,46.89280887481463,0.9860083531380208,132.28963445892563,0.9867886214407036,50.65772700722789,0.9845715335676634,117.29029772539654,0.9887042236291438,44.63459490750288,0.9713681937816508,85.48736722659139,0.9831507167255022
4caa7289,5396,0.020000000000436557,0.1,38.95583123984636,37.39552578337088,0.9616076364477226,88.06894244731878,0.9398654712753729,37.45156130261351,0.961490494696142,87.8094088203532,0.9399816811060774,39.64333723892846,0.9562793444027553,79.3155056807602,0.9407736025628406,37.947733464845754,0.9534340669646401,62.611040986172036,0.9440679556606758
4cd1ac61,4489,0.049999999999272404,0.1,12.18678792307214,56.1520237041313,0.6455402217816136,114.82965208232368,0.649353100625855,56.01526403357734,0.6476299329751048,113.96597100502595,0.6512668737675236,56.643288587729714,0.6816455750831562,97.02960035563085,0.6858812940180382,45.837902167550936,0.7280933259829296,63.01391631222579,0.7429242441419751
4cecf7b3,6019,0.020000000000436557,0.1,15.648942224902772,38.28740638605174,0.17394433835326908,93.34752214887988,0.022787779445430135,38.390584568616916,0.17379937397791884,93.08829488986244,0.023720514738919046,42.26524673938276,0.1617484274833067,84.6643922105886,0.0505473319214347,41.28436839756362,0.18786277939393012,66.93107522786174,0.10499661441172535
4ddde4c1,4472,0.020000000000436557,0.1,5.003767623748046,29.902891200503074,0.78986716881874,82.2913507862103,0.7508494111262202,29.978336118204158,0.7902114165235711,82.04222344154104,0.7513782324735884,32.93646354312394,0.7951858097405857,73.92813447667737,0.7662565358488831,32.25223133615464,0.807919765737299,59.33125295720563,0.7841063171142991
4e050c92,3705,-0.030000000000654836,0.1,9.763492776772527,24.695026979752544,0.9215044542508013,57.644455638369564,0.9102001643915857,24.660680810760628,0.9210006200409978,57.26045533259022,0.9099371219043652,24.391749631163986,0.9066824750776651,46.18120343460339,0.8969775547337794,19.96155121265645,0.8930554217635721,28.10274643860763,0.8813262344056015
4ed93db6,4657,0.010000000000218279,0.1,16.212575705509465,20.45708257127316,0.9178865826618497,69.79794439265433,0.9134231165435576,20.556620750351435,0.9174602254094797,69.67317396268301,0.9132331594190872,24.33286242819456,0.9082628014191234,65.26565275592792,0.9068022571933008,26.018486732857983,0.8980510516238113,57.647935659253676,0.9085401602400213
4f3eb9e9,4697,0.029999999998835847,0.1,3.352046725096741,48.33136227898345,0.6916437786894765,78.06833571693568,0.7251048125049331,48.26889745532627,0.6912236279279128,77.65668893069527,0.7242411393917019,47.01827260592478,0.6839372192284287,65.7555137823296,0.7022011452722278,40.37157209247512,0.6705618666696569,43.25494208008732,0.672891049831601
4f4ac5ce,5162,0.030000000000654836,0.1,3.679523459682369,32.88498906094653,0.4924171754602737,75.60773220624601,0.48595571715968344,32.86796497089208,0.4932546599195674,75.19687665592903,0.4868573278921312,33.28412876335512,0.5099894681123519,63.38187160947018,0.5090475398269755,27.28379195945683,0.5543129874992943,39.780285419527075,0.566677176573347
4f4afcc6,5645,-0.030000000000654836,0.1,9.478586974930286,42.521744915007105,0.899884872513333,99.24302600765397,0.8701140541037107,42.5413880591662,0.9006001245754285,98.83346070293652,0.870836936183576,44.357656947783504,0.914019803653076,87.02181669081975,0.889625381098531,39.55711678739661,0.936414221524028,62.16725300581086,0.9160531505379222
4f69febf,5460,0.010000000000218279,0.1,1.2313956186921746,36.90552148356293,0.44660055325899733,77.22887492765238,0.4093447337594328,37.01188586268505,0.4462423263131502,77.1061019162059,0.4092650327425517,40.42959590477326,0.43552364078472067,72.82991261731578,0.40619436952392923,42.54196773465975,0.424377493051304,64.32842497913992,0.40036788259516526
4fbe9c06,6287,-0.020000000000436557,0.1,1.2643084710043595,51.17616728929379,0.12831839850797683,120.35037575447515,0.14717310722661295,51.31110138356685,0.12851476521286845,120.08130127325074,0.14712115199546066,56.31088357277538,0.13475571656677998,111.30990806436292,0.14599879248765396,56.643689122781744,0.14289674258462598,92.6747964182414,0.1504838303343936
504c8b08,6367,0.010000000000218279,0.1,4.1624634581698405,17.471933450389187,0.47743756047505914,76.48832102601725,0.33313018005918993,17.622199707631232,0.4757355524660071,76.36196948854165,0.33297667031944206,22.767727213346543,0.4318636341697817,71.98193226271201,0.32939449627620665,26.157217715554285,0.3973888637223361,62.58635417584824,0.3253682409795441
511e1db0,3821,-0.05999999999949068,0.1,1.7266640548684284,35.18638401326029,-0.31822906667356055,87.43777556012188,-0.3633724261341673,34.8433092111667,-0.3170185511460339,86.22069714223797,-0.36272427433923404,33.50411202913825,-0.3065110027583247,68.42133727540174,-0.3530295325457474,21.342120596185204,-0.2614029827178932,34.53358091577649,-0.32425028874253553
512943b2,5029,-0.020000000000436557,0.1,1.6313160946719565,32.79630940063551,0.39232660907349437,80.7921482269543,0.3387652914276103,32.8794625839655,0.39259217787166395,80.54208185066554,0.339388129203735,35.93136909117819,0.3960055342370797,72.43401294119681,0.3566363750228522,35.05883775000871,0.41808678350643136,56.704363182066864,0.3946153656161256
5138a660,3559,-0.039999999999054126,0.1,4.44166895468919,28.854131908581078,-0.1929976334988378,69.35766744721421,-0.27441283600175026,28.73510229194953,-0.19017764514243504,68.77708023095364,-0.27184361566381704,27.062285010933437,-0.13975208611877904,54.429993466959736,-0.21007757819946835,20.170795414380606,-0.041320977616917,31.420001490179814,-0.09045806337511929
516088b7,6645,0.050000000001091394,0.1,6.230136546934844,48.141705419664504,-0.4393085634200202,123.34093734936307,-0.5477111613103111,48.04822380564323,-0.4419178674997523,122.41183278143838,-0.5491865193049448,50.05447593249481,-0.49673596516841956,104.0239485528597,-0.5761294492944083,38.19428013406604,-0.5300806529134993,60.21193051093982,-0.6141282005379626
521a7819,5200,0.06000000000130967,0.10000000000130968,8.157290828688136,17.79621506295776,0.8261165659299076,79.15692734419825,0.6930450374040686,17.562506759658195,0.8254949093609257,77.86791855490809,0.6944667765153217,17.609051153964618,0.8019922017065721,58.89714366982795,0.715476054253771,13.17451493596104,0.7735086380198274,19.886323274664317,0.7892367897552804
5254b6db,3274,0.049999999997453415,0.1,5.688951939288402,19.714110506907602,0.05272105962023166,42.06250674922781,-0.035112147866586466,19.48563584963284,0.0568159711024918,41.25927960286169,-0.03156596803814109,16.33623602517119,0.11739050616530572,26.08649744112856,0.042841149116491235,7.756160632378584,0.3483053196799753,8.124999142339709,0.3619887057513404
529e88ca,3417,0.05999999999949068,0.1,24.48180347600674,69.24562019057876,0.9737085064486989,124.60316901076935,0.9649174429809632,68.84853924452003,0.9735886260651474,123.40427893373052,0.9648074861900904,66.35996417661747,0.9696994143989939,105.81830638350964,0.961785987696745,51.8444275067916,0.9718395777363709,74.33155989364742,0.9528473718229178
52f1e77a,4442,0.020000000000436557,0.1,29.555069749643376,20.801155166037404,0.8478524589322224,67.48088067687983,0.7205365092549559,21.035083748448333,0.8472858427068138,67.73350541100498,0.7213325871550752,29.278927879705414,0.8276264097859465,76.09561617087981,0.7393402216176008,41.48937377375967,0.7877739047500877,90.7251788559046,0.7482833515537776
5305524b,4898,0.039999999999054126,0.1,5.136696486975456,30.186467993530922,-0.044964821343803654,90.77533989024049,-0.19506107181139445,30.113781595757505,-0.043849308294583805,90.16034617979555,-0.19363407294680868,30.38505399316121,-0.0377384352356238,75.0461167781731,-0.16138285843289776,22.744218750918975,0.052743296400029296,45.1373609550826,-0.05264096211484248
53134831,5126,-0.040000000000873115,0.1,26.653452319590155,30.319231172498974,0.8318457401194639,53.69557600372287,0.7479331134319159,30.189841680388504,0.8296774193718162,53.097353864857645,0.7451656906746575,27.937368139259497,0.773663274755844,38.91987117949777,0.6677429275597284,17.780792991315284,0.6833172166880364,14.303372654014103,0.3714259021960442
5397ceb1,5255,-0.029999999998835847,0.1,7.707161209222805,35.85132739515211,-0.7534307310558775,97.66320712378865,-0.8363481819875627,35.90429503391472,-0.7545980160253379,97.24445655736358,-0.8366118050339794,38.7878534383013,-0.786197099180822,85.0876743174619,-0.8429597137187665,35.0245566129781,-0.800270592046681,60.68230569882908,-0.8534899276936592
53f23031,8550,-0.029999999998835847,0.1,2.0021705098752123,48.34611447438947,-0.47314291183295004,141.28391574915744,-0.510810881142162,48.54594624112237,-0.4732236379812197,140.8463614977547,-0.5105620236850584,55.96565871221971,-0.4776569466036809,128.16071455139846,-0.5042122400921684,54.98336429894892,-0.46577753079409223,97.02756929720954,-0.48454577090298523
543198e8,6503,0.050000000001091394,0.1,18.273778865078977,78.1173255798801,0.058971584713302154,168.55032001785813,-0.13753082203063333,78.07025721112842,0.05604191119320986,167.61071112543297,-0.13885262262652548,81.68754073449983,-0.01894292232767341,148.90048685149398,-0.1629798329844261,69.25706441297224,-0.035783671289926856,104.4974058502606,-0.1861551119662023
54753541,4026,-0.030000000000654836,0.1,22.438565429727323,19.098125553123733,0.14909365289540677,50.35404739702129,-0.8224785594102816,19.0376033297159,0.1453312433293966,49.94469730457541,-0.8233651043010795,17.93249884362683,-0.057089229061436764,37.937081672539236,-0.849152764345673,13.177429110982551,0.24456105568819214,18.102465063153428,-0.7937443483789784
54a7e3c2,6155,0.039999999999054126,0.1,8.61889879304039,45.498656872008866,0.4226521998802287,107.57863111093786,0.3295410714607537,45.484592019465175,0.42232045557491843,106.94750561941024,0.3297435178654695,47.37862638938809,0.4042601270078396,91.44863684387605,0.33109730009428157,39.85417572748296,0.4167631164412471,57.03211637324884,0.350157656093426
5542c301,3591,0.040000000000873115,0.1,4.915207659794571,34.89810842749178,0.85219873666189,85.36366340249657,0.8328321320616537,34.79566836344953,0.8531396027295383,84.78026694533472,0.8333631631702487,34.16519477768664,0.8707282722653558,70.38379361170817,0.8472549631092792,26.9898581537833,0.8848124967727665,46.93648383476159,0.8553929584071127
5567d551,6889,0.030000000000654836,0.1,10.966751129979022,47.978930461835084,0.7703561364374201,129.3180167047278,0.6968229501691818,48.08163057762373,0.7694765556067727,128.8939092044783,0.6965237025386757,52.20709780239702,0.7453054957492219,116.60052684794164,0.6888771620804075,49.473020250271965,0.7287939324344984,88.63721548920088,0.6810261773638776
55efee7f,4801,0.06999999999788997,0.10999999999788998,18.781493854483717,35.169571086248645,0.8269328335808926,92.53515702453876,0.6056406766973577,34.95553598006807,0.8282827742208284,91.72376613140476,0.6078230020989066,31.11515822581645,0.8547325401083598,62.0244440196157,0.7028152416025973,20.60944118455465,0.9592194909800864,19.579882517330176,0.9284600006753728
5663b2b7,4972,0.020000000000436557,0.1,6.324076886404478,30.26516169334692,0.831472766679979,63.162108517401485,0.7547393838409169,30.300118515613285,0.8313577821841908,62.94393851413648,0.7550984394144213,31.699796431269302,0.8250448909567214,56.06967023360027,0.7653925301886993,29.84268459723059,0.8181750053444536,42.7147500471305,0.7624446506109152
