well,suffix_rows,posterior_mean_rmse_ft,persistent_episodes,persistent_rows,persistent_row_fraction,has_persistent_episode,top1_joint_path_log_probability,top5_joint_path_log_mass,top1_joint_path_log10_probability,top5_joint_path_log10_mass,top1_surprisal_nats_per_row,top5_surprisal_nats_per_row,top5_vs_top1_log_mass_gain
367456ce,5569,5.229156030726153,0,0,0.0,False,-1287.9956091957893,-1286.386268935433,-559.3693857893485,-558.670458194771,0.2312795132332177,0.2309905313225773,1.609340260356248
368131f9,4991,25.647477876493465,2,3719,0.7451412542576638,True,-1083.4257128547372,-1081.8165678943635,-470.5258086449093,-469.8269658680366,0.2170758791534236,0.2167534698245569,1.6091449603736692
368fe682,4936,5.161563556211779,0,0,0.0,False,-1085.1135942649958,-1083.5069367747435,-471.2588462274917,-470.5610837451666,0.21983662768739784,0.2195111298166012,1.6066574902522461
3690a146,4073,5.4349606073513455,1,552,0.13552663884114902,True,-948.4708829061954,-946.8628602210823,-411.91567069206593,-411.21731531314606,0.2328678818821987,0.23247308132115943,1.608022685113042
37344c2a,5197,14.11926276028184,2,3005,0.578218202809313,True,-1138.100411593955,-1136.492291732685,-494.27072860707426,-493.57233102508576,0.2189918051941418,0.21868237285601022,1.60811986126987
373ef48b,3509,3.0799203082132744,0,0,0.0,False,-820.9422248482069,-819.334860132137,-356.53067821295485,-355.8326085863597,0.23395332711547648,0.23349525794589257,1.6073647160699238
374be387,9965,3.4005952419537304,0,0,0.0,False,-2150.3074452892724,-2148.700203736272,-933.8666578846095,-933.1686417470559,0.21578599551322353,0.2156247068475938,1.6072415530002218
37d36812,4367,6.974857588630117,2,675,0.15456835356079687,True,-968.0701758626956,-966.4630807600424,-420.4275354722792,-419.72958293730323,0.22167853809541918,0.22131052914129665,1.6070951026531475
38991fd4,4798,19.235440384663406,1,4360,0.9087119633180492,True,-1019.8108946097336,-1018.2030187162296,-442.89824411382597,-442.19995248569194,0.21254916519585945,0.21221405142063976,1.6078758935040014
389ae58f,6463,7.873985267566128,2,1040,0.16091598328949405,True,-1505.6707102240016,-1504.0626392504414,-653.9044810136339,-653.206104663308,0.23296777196719815,0.232718960119208,1.6080709735601886
3932faa6,5452,8.434710765572985,1,1021,0.1872707263389582,True,-1353.9939552433311,-1352.3846638110995,-588.0321032925372,-587.3331969037448,0.24834812091770564,0.24805294640702485,1.6092914322316574
398dce4b,3166,2.17719058958842,0,0,0.0,False,-695.5332417167837,-693.9266590231788,-302.06624885787977,-301.3685188593259,0.21968832650561707,0.2191808777710609,1.606582693604878
39b51819,4231,1.921442228718035,0,0,0.0,False,-957.5551501671364,-955.9462248832572,-415.86091783562694,-415.1621704630436,0.22631887264645154,0.225938601957754,1.6089252838792163
3a0af893,2927,8.096331528718826,3,1049,0.35838742740006835,True,-619.682639356763,-618.0759062805937,-269.12475080388504,-268.42695549501326,0.21171255188136762,0.2111636167682247,1.6067330761693484
3a223519,4583,6.192059371585211,1,959,0.2092515819332315,True,-1057.97634612997,-1056.3669814579353,-459.47328910841065,-458.774350911976,0.23084799173684703,0.23049683208770133,1.6093646720346442
3a7dd95d,3072,2.8653940262978614,0,0,0.0,False,-674.9826153428859,-673.3745686755376,-293.1412252240405,-292.44285942976825,0.219720903431929,0.2191974507407349,1.608046667348276
3a824aa7,4201,13.588274630990407,1,2084,0.4960723637229231,True,-888.0266005405576,-886.4231845069781,-385.6650523980674,-384.96869766248864,0.21138457522983994,0.21100290038252276,1.6034160335794923
3a86fe8d,5118,5.585259099839317,0,0,0.0,False,-1130.1958773244642,-1128.5869763944677,-490.83783299181925,-490.1390961959928,0.22082764308801567,0.22051328182775845,1.60890092999648
3aaa2b30,4711,3.3417488154105026,0,0,0.0,False,-1018.2463950227194,-1016.6499375216317,-442.2187905762458,-441.5254578929304,0.21614230418652502,0.21580342549811754,1.5964575010876842
3ac16ad0,5649,1.7742414386183223,0,0,0.0,False,-1261.4687401444548,-1259.8609374836133,-547.8489129381837,-547.1506531145909,0.22330832716311821,0.22302370994576265,1.6078026608415712
3b21ea64,7376,9.719176953274484,5,3254,0.44116052060737526,True,-1865.9295463185667,-1864.3201572294895,-810.3629055863915,-809.6639567857701,0.2529730946744261,0.2527549020105056,1.60938908907724
3bbe1f5d,6918,1.018614177135689,0,0,0.0,False,-1625.964964696043,-1624.3559661991817,-706.147611935507,-705.4488327669296,0.23503396425210218,0.2348013827983784,1.6089984968612043
3bfee975,3603,9.872608630908509,1,1047,0.29059117402164863,True,-762.8762537778578,-761.2790698717125,-331.3129473907484,-330.6192992337248,0.21173362580567798,0.2112903330201811,1.5971839061452329
3c3dbcbc,5069,2.274592090896052,0,0,0.0,False,-1091.4508745794665,-1089.845165291589,-474.01109209834044,-473.31374141507445,0.21531877580971917,0.21500200538401834,1.6057092878775165
3d96d897,5659,1.35399567285765,0,0,0.0,False,-1232.4500517814265,-1230.8407603462147,-535.2462567100505,-534.5473503199638,0.21778583703506388,0.2175014596830208,1.6092914352118441
3df4b19e,4988,4.455904301451719,0,0,0.0,False,-1081.6292556939316,-1080.0222328916848,-469.74561721299585,-469.04769607768736,0.21684628221610497,0.21652410442896647,1.6070228022467745
3e011332,2723,2.100467868722447,0,0,0.0,False,-659.8755028608348,-658.2664066941666,-286.580289635594,-285.8814680495583,0.24233400766097496,0.24174307994644384,1.6090961666682233
3e678ea7,6858,16.79651251501199,2,4776,0.6964129483814523,True,-1420.313559807763,-1418.7134497528652,-616.8343415968757,-616.1394226295956,0.2071031729086852,0.2068698526907065,1.6001100548978684
3ef6372a,4727,3.9658045010893366,0,0,0.0,False,-1058.556469389847,-1056.9498131859095,-459.72523343899906,-459.0274715153133,0.22393832650515064,0.2235984373145567,1.6066562039375185
3ef98781,3892,3.7897616046619036,0,0,0.0,False,-866.6641237386615,-865.0568450789734,-376.3874466032177,-375.68941435043433,0.22267834628434263,0.2222653764334464,1.6072786596880633
3f603129,5051,2.8018289691134926,0,0,0.0,False,-1191.056982088478,-1189.4476906532661,-517.2694749533662,-516.5705685632795,0.23580617344852067,0.23548756496797985,1.6092914352118441
404c4384,911,0.7433343194942694,0,0,0.0,False,-199.04673990633324,-197.46209326466865,-86.4449007821523,-85.75669748991086,0.21849257948005846,0.2167531210369579,1.584646641664591
4121c517,3723,4.567900753848036,1,238,0.0639269406392694,True,-813.2247628278196,-811.6255397385486,-353.1790270432027,-352.48449328020007,0.21843265184738642,0.21800309958059322,1.5992230892710495
41fb0192,2973,2.4775661587646782,0,0,0.0,False,-654.3799088629752,-652.7713984618414,-284.1935834875429,-283.49501629624655,0.22010760473023047,0.21956656524111717,1.608510401133799
42669188,4282,3.3463356803143927,0,0,0.0,False,-1169.9191870468485,-1168.310725524039,-508.0894472071846,-507.39090124347473,0.2732179325191145,0.2728422992816532,1.6084615228094208
42c538a1,3279,0.3247859186527684,0,0,0.0,False,-783.8658495003945,-782.2564848283597,-340.42861299042613,-339.7296747939914,0.2390563737421148,0.23856556414405602,1.6093646720347579
43b06c70,4846,23.181791241156944,2,4145,0.8553446141147338,True,-1105.8946961079837,-1104.286600608349,-480.28396408577083,-479.5855770839061,0.22820773753775975,0.2278758977730807,1.6080954996346009
43c7f85a,5978,1.6377337876418379,0,0,0.0,False,-1292.219737271918,-1290.6113487392927,-561.2039013036638,-560.5053870391881,0.2161625522368548,0.21589350096006904,1.608388532625213
43e16325,3720,2.0717079359249775,0,0,0.0,False,-869.4293626732976,-867.8213525762612,-377.5883746136742,-376.89002470168657,0.23371757061110152,0.23328530983232829,1.6080100970364128
44441e54,4357,1.465971257061911,0,0,0.0,False,-1052.5442770799575,-1050.9354005759315,-457.11417149467286,-456.41544530691056,0.2415754595088266,0.24120619705667465,1.6088765040260569
445af6c2,6041,3.7237909868868964,0,0,0.0,False,-1284.3307778544468,-1282.7239996665703,-557.7777697606973,-557.0799548600601,0.21260234693832922,0.21233636809577394,1.6067781878764436
4463446c,3256,4.639279343581098,1,175,0.05374692874692875,True,-742.7752745650781,-741.1659465119019,-322.5832030377862,-321.88428074471966,0.22812508432588394,0.22763081895328682,1.6093280531762275
44a94013,4903,4.341343510327069,1,407,0.0830104017948195,True,-1094.095059169847,-1092.486866105155,-475.1594468750763,-474.4610175012455,0.22314808467669733,0.22282008282789212,1.6081930646919318
45fb3e21,3649,0.8514691123105534,0,0,0.0,False,-818.806752271944,-817.1988762540934,-355.60325425682817,-354.90496257469107,0.22439209434692903,0.22395145964760027,1.6078760178505718
460f859e,3336,1.5772722578805072,0,0,0.0,False,-814.6875106820108,-813.0795000808124,-353.8142903646938,-353.1159402337514,0.24421088449700565,0.24372886693069917,1.6080106011984299
4630ab92,3373,5.165153541842411,0,0,0.0,False,-811.218625327489,-809.6106396096036,-352.30777259686994,-351.6094332726131,0.24050359481989,0.24002687210483356,1.6079857178854127
463c38f2,4460,7.451380664492522,1,998,0.22376681614349775,True,-981.7518356355006,-980.1479091369279,-426.36940481488614,-425.6728283871776,0.22012372996311672,0.219764105187652,1.6039264985727186
4654e7de,5373,3.498323473029892,0,0,0.0,False,-1168.0612482682145,-1166.4521033078408,-507.28255464790976,-506.58371187103705,0.21739461162631948,0.21709512438262438,1.6091449603736692
466fc788,6197,2.248711358884561,0,0,0.0,False,-1397.063029927912,-1395.455764192041,-606.7367647687297,-606.0387381286887,0.22544183151975344,0.2251824696130452,1.607265735871124
46a301e9,8226,1.9249297074797223,0,0,0.0,False,-1761.0504024212364,-1759.4417211527973,-764.814472125044,-764.1158307270197,0.21408344303686316,0.21388788246447815,1.6086812684391134
46a7190b,4215,4.880302737070491,0,0,0.0,False,-932.4181311924758,-930.8158386533265,-404.94404920343453,-404.24818239528724,0.22121426600058738,0.22083412542190428,1.602292539149289
46d24a09,4449,2.082047521658855,0,0,0.0,False,-1038.2929589098633,-1036.683691885138,-450.9249026535534,-450.22600686480627,0.23337670463247095,0.23301499030908923,1.6092670247253409
46d41ff6,7901,6.468841087931797,1,871,0.1102392102265536,True,-1751.8291309467393,-1750.2223773767998,-760.8097248075379,-760.1119205983349,0.22172245677088206,0.2215190959849133,1.6067535699394284
46dfcfca,3606,4.824772137744665,1,258,0.07154742096505824,True,-783.1043667409988,-781.4977713166215,-340.09790522995615,-339.4001697024981,0.21716704568524647,0.21672151173505866,1.6065954243772467
47222616,4406,23.432750476947735,2,2597,0.5894235133908307,True,-962.1030178572568,-960.4950932899701,-417.8360316778723,-417.13771891098304,0.2183620104079112,0.2179970706513777,1.6079245672866591
47ee27ab,6397,4.694733343636398,0,0,0.0,False,-1368.2206331558418,-1366.6157333792667,-594.2106710057554,-593.5136718887811,0.2138847323989123,0.21363384920732634,1.6048997765751665
481de5fc,5952,3.81337240215765,1,311,0.05225134408602151,True,-1421.5221363393086,-1419.9130402016951,-617.3592197154837,-616.6603981420664,0.23883100408926555,0.23856065863603748,1.6090961376135056
48c1f673,2917,16.371847906479747,1,2200,0.7541995200548509,True,-646.6861025164023,-645.0782633603202,-280.8522058463941,-280.15393017311965,0.22169561279273306,0.22114441664735007,1.6078391560821501
4936af16,3991,6.407835445596724,0,0,0.0,False,-897.1493277971022,-895.5418178581951,-389.62700250549307,-388.92886980942114,0.2247931164613135,0.22439033271315337,1.6075099389070147
493b5b31,4671,14.670059954532608,2,2225,0.4763433954185399,True,-1216.2735829355772,-1214.6641450231432,-528.2209055536183,-527.5219355492823,0.2603882643835532,0.26004370477909294,1.6094379124340321
49dbc14c,3872,16.527750744925903,1,3439,0.8881714876033058,True,-857.9276492029733,-856.3209198575797,-372.59324392108005,-371.8954502324636,0.2215722234511811,0.22115726235991212,1.6067293453935463
4a035ec2,2588,3.1561742660201375,0,0,0.0,False,-573.6411364025704,-572.0344928838219,-249.1291801323469,-248.4314237177688,0.2216542258124306,0.2210334207433624,1.6066435187484558
4a335117,5015,20.575515744970765,1,3270,0.6520438683948155,True,-1136.05000675861,-1134.4405932590462,-493.3802491014162,-492.6812896994551,0.2265304101213579,0.22620949018126543,1.6094134995637432
4a8ecc0b,5809,11.02588192769367,1,2114,0.3639180581855741,True,-1084.644400732839,-1083.0351093006072,-471.0550780655313,-470.3561716767389,0.1867179205943947,0.18644088643494702,1.6092914322316574
4b462989,3106,5.981749817589542,1,424,0.1365099806825499,True,-659.5430865871735,-657.9418630805857,-286.43592308224805,-285.7405205490432,0.21234484436161416,0.21182931844191424,1.6012235065878713
4b831d20,7312,8.141770690126133,1,1218,0.16657549234135668,True,-1684.531679905191,-1682.9243406650194,-731.5828131740393,-730.8847546114862,0.23037905906799658,0.2301592369618462,1.607339240171541
4c2208f5,5384,37.629492862502964,1,4913,0.912518573551263,True,-1151.248453127906,-1149.64038203517,-499.980850493104,-499.2824740910206,0.21382772160622326,0.21352904569746842,1.6080710927360542
4c3168cf,4334,3.018023425986634,0,0,0.0,False,-944.4945137479432,-942.8899021558892,-410.1887555086267,-409.4918815485997,0.21792674521180047,0.21755650718871464,1.6046115920539705
4c3df468,5392,25.476416378994482,1,3413,0.6329747774480712,True,-1204.5244832626486,-1202.9169489001674,-523.118336398334,-522.4201930952386,0.22339103918075826,0.22309290595329515,1.6075343624811467
4caa7289,5396,38.95583123984636,1,5099,0.9449592290585619,True,-1123.5864095653992,-1121.9779967318507,-487.9673776157399,-487.2688527975074,0.20822579865926596,0.20792772363451645,1.6084128335485275
4cd1ac61,4489,12.18678792307214,2,2018,0.4495433281354422,True,-1024.3732806093683,-1022.7683530404357,-444.87966317777995,-444.1826519907381,0.22819632002881896,0.22783879550911912,1.6049275689325668
4cecf7b3,6019,15.648942224902772,4,3557,0.5909619538129257,True,-1342.084646260386,-1340.476135913635,-582.8599561179633,-582.1613889502851,0.222974687865158,0.2227074490635712,1.608510346751018
4ddde4c1,4472,5.003767623748046,2,449,0.10040250447227192,True,-1033.131455152161,-1031.5223101888068,-448.68329005326035,-447.98444727509326,0.23102223952418624,0.23066241283291744,1.6091449633540833
4e050c92,3705,9.763492776772527,2,1208,0.3260458839406208,True,-799.6295410087748,-798.0260431271043,-347.2746972269409,-346.5783069451879,0.21582443751923747,0.21539164456871912,1.603497881670478
4ed93db6,4657,16.212575705509465,1,3574,0.7674468541979815,True,-1044.3542272797554,-1042.7451555305763,-453.55727805993223,-452.85846707827733,0.22425471919256074,0.22390920239007436,1.6090717491790656
4f3eb9e9,4697,3.352046725096741,0,0,0.0,False,-1103.0171736934433,-1101.4128824291442,-479.034271979583,-478.33753713613237,0.2348343993386083,0.2344928427568968,1.604291264299036
4f4ac5ce,5162,3.679523459682369,0,0,0.0,False,-1147.0759175233256,-1145.466504023762,-498.1687413044899,-497.4697819025288,0.22221540440203907,0.2219036234063855,1.6094134995637432
4f4afcc6,5645,9.478586974930286,2,1705,0.3020372010628875,True,-1336.2277430520537,-1334.618817777113,-580.3163353735431,-579.6175880048417,0.23670996333960206,0.23642494557610505,1.6089252749407024
4f69febf,5460,1.2313956186921746,0,0,0.0,False,-1249.5645348180014,-1247.955414238911,-542.6789822534618,-541.9801500652459,0.22885797340989036,0.22856326268111923,1.6091205790903587
4fbe9c06,6287,1.2643084710043595,0,0,0.0,False,-1351.1301603227362,-1349.5233328357967,-586.7883729612203,-586.0905366502719,0.21490856693538032,0.2146529875673289,1.6068274869394372
504c8b08,6367,4.1624634581698405,0,0,0.0,False,-1553.798409218345,-1552.190020870369,-674.8060751135779,-674.1075609292944,0.24403932923171742,0.2437867160154498,1.6083883479759606
511e1db0,3821,1.7266640548684284,0,0,0.0,False,-866.0502302276484,-864.4426471538134,-376.12083603890846,-375.4226715807409,0.22665538608417912,0.2262346629557219,1.6075830738350305
512943b2,5029,1.6313160946719565,0,0,0.0,False,-1061.915052586873,-1060.314533305975,-461.1838475884803,-460.4887508966066,0.21115829242133086,0.21084003446131933,1.60051928089797
5138a660,3559,4.44166895468919,0,0,0.0,False,-764.5081463644303,-762.9037793211842,-332.02166933615564,-331.3249015823264,0.21480981915269187,0.2143590276260703,1.6043670432461568
516088b7,6645,6.230136546934844,2,871,0.1310759969902182,True,-1409.0766739184469,-1407.4783879006004,-611.9542240613691,-611.2600972633153,0.21205066575145928,0.21181014114380745,1.5982860178464762
521a7819,5200,8.157290828688136,1,828,0.15923076923076923,True,-1184.2539795645134,-1182.644639304157,-514.3149684968345,-513.6160409022569,0.22774114991625258,0.22743166140464557,1.6093402603564755
5254b6db,3274,5.688951939288402,0,0,0.0,False,-714.5107971033985,-712.9022379313516,-310.3080964422999,-309.6095080700651,0.21823787327532027,0.21774656015007685,1.6085591720469665
529e88ca,3417,24.48180347600674,1,2099,0.614281533508926,True,-742.9389055236403,-741.3296140928989,-322.6542670601583,-321.9553606720131,0.2174243211950952,0.21695335501694435,1.6092914307414503
52f1e77a,4442,29.555069749643376,1,3113,0.7008104457451598,True,-1084.4612433535349,-1082.8520007458521,-470.97553382637966,-470.27664864181946,0.2441380556851722,0.24377577684508153,1.609242607682745
5305524b,4898,5.136696486975456,1,291,0.05941200489995917,True,-1149.8381097418287,-1148.2310144842681,-499.36834614294185,-498.67039354069044,0.23475665776680862,0.2344285452193279,1.6070952575605588
53134831,5126,26.653452319590155,1,4896,0.9551307062036676,True,-1078.728759791244,-1077.1224694972161,-468.48594784767573,-467.7883448366446,0.21044259847663754,0.21012923712392043,1.6062902940279855
5397ceb1,5255,7.707161209222805,1,1257,0.23920076117982875,True,-1203.1671143257056,-1201.560457605996,-522.5288385591128,-521.8310764114301,0.22895663450536738,0.22865089583368142,1.6066567197096902
53f23031,8550,2.0021705098752123,0,0,0.0,False,-2013.152997517784,-2011.5438037340534,-874.3012380489643,-873.6023740683771,0.2354564909377525,0.23526828113848577,1.6091937837304613
543198e8,6503,18.273778865078977,2,3278,0.5040750422881747,True,-1407.211011768496,-1405.6016226794188,-611.1439772845498,-610.4450284839282,0.2163941275978004,0.21614664349983373,1.60938908907724
54753541,4026,22.438565429727323,1,2024,0.5027322404371585,True,-961.7417241417808,-960.1323838784442,-417.6791238108948,-416.980196215023,0.23888269352751634,0.2384829567507313,1.6093402633365486
54a7e3c2,6155,8.61889879304039,2,1216,0.19756295694557272,True,-1301.3470775453611,-1299.7411708385443,-565.1678548188735,-564.4704183976515,0.21142925711541205,0.21116834619635164,1.6059067068167678
5542c301,3591,4.915207659794571,1,255,0.07101086048454469,True,-782.0768400330703,-780.4745400737947,-339.6516560506946,-338.9557860200274,0.2177880367677723,0.21734183794870363,1.6022999592755696
5567d551,6889,10.966751129979022,2,4024,0.5841196109740165,True,-1450.824130190831,-1449.2173270259293,-630.0849139539629,-629.3870882059414,0.21060010599373363,0.21036686413498756,1.6068031649017485
55efee7f,4801,18.781493854483717,2,2654,0.5528014996875651,True,-909.0990630850343,-907.4897472399326,-394.8167066012466,-394.11778961007946,0.18935618893668701,0.18902098463652003,1.6093158451017189
5663b2b7,4972,6.324076886404478,2,719,0.14460981496379727,True,-1131.8119812814757,-1130.202567781912,-491.5396980225314,-490.8407386205703,0.22763716437680526,0.22731346898268542,1.6094134995637432
5693dde2,3488,3.1545513733062998,0,0,0.0,False,-734.3980308501774,-733.0811504238352,-318.9450123188461,-318.3730984163593,0.21054989416576186,0.2101723481719711,1.316880426342209
56b00794,6065,6.505977584870022,2,1379,0.2273701566364386,True,-1283.6957605726475,-1282.0863959006128,-557.5019852592987,-556.803047062864,0.2116563496409971,0.21139099685088422,1.6093646720346442
57796579,5890,6.464880707580117,1,898,0.15246179966044143,True,-1234.767796742805,-1233.1662801130294,-536.2528405572363,-535.5573107222484,0.20963799605141004,0.209366091700005,1.6015166297756878
577eec7c,4539,10.870033232958704,2,2348,0.5172945582727473,True,-988.5920855452196,-986.9864500630575,-429.3400876055163,-428.64276897566526,0.2177995341584533,0.21744579203856743,1.605635482162029
57f05c51,4771,13.380016450391336,3,2997,0.6281701949276881,True,-1198.4397605644758,-1196.8314698012246,-520.4757749066061,-519.7773031028302,0.2511925719061991,0.25085547470157715,1.6082907632512615
58850d2c,4995,5.825334473034529,0,0,0.0,False,-1124.8444424501822,-1123.2363957709174,-488.513734355654,-487.81536855620647,0.22519408257260906,0.22487215130548896,1.6080466792648167
58fa8486,4475,2.8891419242942633,0,0,0.0,False,-980.8176940550838,-979.2114272728481,-425.9637122811948,-425.2661194812053,0.2191771383363316,0.2188181960386253,1.606266782235707
591cc951,4609,8.688903424377475,1,1301,0.2822738121067477,True,-1000.8346745082248,-999.2480412162327,-434.6569764363591,-433.9679103528429,0.21714790073947163,0.2168036539848628,1.5866332919921433
593876b6,4842,11.855428492250937,1,3057,0.6313506815365552,True,-1121.8333507798577,-1120.2263528429298,-487.2060338587272,-486.50812352228957,0.23168801131347744,0.23135612408982442,1.6069979369278826
59f8b2e8,3747,2.0565011643154385,0,0,0.0,False,-822.4697699884813,-820.861771815506,-357.19408263823414,-356.4957379048005,0.21950087269508442,0.21907172986802936,1.6079981729752717
5a1a8fd8,5260,1.4146877707256738,0,0,0.0,False,-1154.0055444559198,-1152.3968143951422,-501.1782400429637,-500.4795774546961,0.2193926890600608,0.21908684684318291,1.6087300607775887
5a5269a9,6513,6.091564120614007,1,566,0.08690311684323661,True,-1370.8475734874276,-1369.2383064686624,-595.3515366960522,-594.6526409098936,0.21047866935167012,0.21023158398106284,1.6092670187651947
5a5d1982,3894,0.6768335872297148,0,0,0.0,False,-848.3659512473693,-846.7661187376892,-368.4406512613356,-367.7458528304121,0.21786490787040813,0.21745406233633519,1.5998325096800272
5a63b5d1,6217,6.134887880653406,1,380,0.061122728003860385,True,-1352.6432834441362,-1351.0523583724953,-587.4455139832845,-586.7545840035493,0.21757170394790673,0.21731580478888457,1.5909250716408678
5aa03df7,4871,5.876251332385479,2,661,0.13570108807226441,True,-1049.179810212738,-1047.5705431939728,-455.6530020996931,-454.95410631353445,0.2153931041290778,0.2150627269952726,1.6092670187651947
5aa403d0,3118,15.215269411805263,1,2232,0.7158434894162925,True,-679.8634581839499,-678.2565819456217,-295.2609483369516,-294.5630908535442,0.21804472680691145,0.2175293720159146,1.606876238328141
5aef5c6c,3121,8.860493342745398,2,795,0.25472604934315923,True,-683.1323446108239,-681.5285154362712,-296.6806076741114,-295.98407351368775,0.21888251990093685,0.218368636794704,1.603829174552743
5b7b6324,6564,7.505569769068189,3,1051,0.1601157830591103,True,-1404.8899909608938,-1403.2807971771638,-610.1359707554254,-609.4371067748385,0.21402955377222635,0.21378439932619803,1.6091937837300065
5bd25f59,4210,2.7260850368299403,0,0,0.0,False,-867.5896561827193,-865.9825117516675,-376.78940023649443,-376.0914262784671,0.20607830313128725,0.2056965586108474,1.607144431051779
5beded95,3057,12.764675084470454,2,2057,0.6728819103696434,True,-633.09157419571,-631.4857324665563,-274.94817721263996,-274.25076901085856,0.2070957063119758,0.20657040643328634,1.605841729153667
5cb483ac,3852,4.734178239585592,1,350,0.0908618899273105,True,-848.5741099010081,-846.9779500530954,-368.53105341597137,-367.83785000178733,0.22029442105425964,0.2198800493388098,1.5961598479127588
5cdd8dbc,4010,14.245334047450193,1,1163,0.29002493765586035,True,-917.1226615758652,-915.5138827578799,-398.30131115082173,-397.60262738756785,0.22870889316106363,0.22830770143588025,1.6087788179853533
5d11dfb5,5895,4.5339725170458705,1,419,0.07107718405428329,True,-1285.9606638214634,-1284.3519580329685,-558.4856202423042,-557.786968195355,0.2181443025990608,0.21787140933553326,1.6087057884949445
5d7198fd,3368,1.5145404893657182,0,0,0.0,False,-746.8908226091935,-745.2839100117918,-324.37056284335324,-323.67268956940086,0.22176093307873915,0.2212838212624085,1.6069125974016742
5def1ce5,6443,6.913270178088896,3,1791,0.2779760980909514,True,-1563.96046799294,-1562.3557144377646,-679.2194011641611,-678.5224655503338,0.24273792767234828,0.24248885836376916,1.6047535551754208
5eae34a8,4904,1.5027714529372524,0,0,0.0,False,-1090.7700763000123,-1089.163322399454,-473.71542516228425,-473.01762080949527,0.22242456694535323,0.22209692544850204,1.6067539005582603
5f4d2a52,5225,3.373045373050953,0,0,0.0,False,-1496.0954012079387,-1494.4861341832132,-649.7459771454394,-649.0470813566922,0.2863340480780744,0.2860260543891317,1.6092670247255683
5f6756c5,5931,7.752097024511591,1,1445,0.2436351374135896,True,-1302.7850347735946,-1301.1766464017992,-565.7923517083082,-565.09383751368,0.2196568934030677,0.21938571006605956,1.6083883717953995
5f75f796,5562,10.759678270755062,2,1795,0.32272563825961886,True,-1188.0143524805983,-1186.408110755174,-515.9480777041886,-515.2504957862341,0.21359481346289075,0.2133060249469928,1.6062417254242973
5fb1c15f,2860,25.391966663916705,1,2426,0.8482517482517482,True,-620.746346656818,-619.1388732952012,-269.5867130146591,-268.88859620390247,0.21704417715273355,0.21648212352979063,1.607473361616826
5fffa282,4201,14.836366818557295,1,3299,0.7852892168531302,True,-968.6816066403794,-967.0728522334756,-420.6930764850931,-419.99440332343727,0.23058357691987133,0.23020063133384328,1.608754406903813
60e37807,2699,1.385834254603906,0,0,0.0,False,-694.8863646373551,-693.2785862773686,-301.78531371181424,-301.08706444194866,0.2574606760419989,0.256864981947895,1.6077783599864688
61f27424,6220,4.280813893031989,0,0,0.0,False,-1312.4159657311563,-1310.8071624252057,-569.9750118787684,-569.2763174805264,0.2109993514037229,0.21074070135453468,1.608803305950687
62569ae3,3588,14.542779271165191,1,1670,0.4654403567447046,True,-773.3904902913205,-771.8022855073218,-335.8792222899709,-335.1894737161479,0.2155491890444037,0.21510654557060252,1.5882047839986626
62a6f539,3693,2.943968926605873,0,0,0.0,False,-905.6163438736404,-904.0077480933171,-393.3041808657198,-392.6055765947125,0.24522511342367734,0.24478953373769757,1.6085957803232986
633774dc,6233,3.8788097746252803,1,258,0.041392587838921864,True,-1341.221074555994,-1339.6139057458142,-582.484911692018,-581.7869271462699,0.2151806633332254,0.21492281497606516,1.6071688101797008
63559d57,4069,4.563589137730868,0,0,0.0,False,-870.6416162042583,-869.7072481937274,-378.1148496328381,-377.7090587617977,0.2139694313601028,0.2137398004899797,0.9343680105308749
647f2a41,3881,5.2070914559249,1,179,0.04612213347075496,True,-822.8931201838211,-821.2876097951832,-357.3779412919829,-356.6806769895591,0.21203120849879442,0.21161752378128917,1.6055103886378674
65156b96,3221,2.727712364577481,0,0,0.0,False,-734.7363502877436,-733.1316787906098,-319.0919425837017,-318.39504260722913,0.22810814973230165,0.227609959264393,1.6046714971337224
653612bc,4605,18.614036943438954,1,4035,0.8762214983713354,True,-974.2222900648118,-972.623165395822,-423.0993647222969,-422.40487370267925,0.21155750055696237,0.21121024221407642,1.5991246689898162
656a067b,3051,6.527459391951071,1,357,0.11701081612586037,True,-665.1694962780383,-663.5740893491314,-288.8794417639176,-288.1865653383031,0.21801687849165463,0.2174939656994859,1.5954069289068684
65a5466a,4683,11.16910764502299,2,1891,0.4038009822763186,True,-1022.014387864612,-1020.4067057200646,-443.85520907533066,-443.1570015912994,0.21823924575370746,0.21789594399318057,1.6076821445474252
660d9546,4732,1.7078702123695988,0,0,0.0,False,-1075.948422431556,-1074.3432545399812,-467.2784626745337,-466.5813471166945,0.22737709687902707,0.22703788134826314,1.6051678915748653
6767c111,6783,5.65935783737273,1,451,0.06648975379625534,True,-1351.5876862432397,-1349.978321571205,-586.9870739438226,-586.288135747388,0.19926104765490782,0.19902378321851763,1.6093646720346442
67847288,7429,12.600008007812713,3,5399,0.7267465338538162,True,-1622.4696751580186,-1620.8604569649942,-704.6296269764889,-703.9307523950802,0.21839677953399092,0.2181801665049124,1.6092181930243896
67a8da4a,4911,8.508505937279454,1,952,0.19385053960496842,True,-1103.9739685357783,-1102.3657020674564,-479.44980269992266,-478.7513414473004,0.2247961654522049,0.22446868297036374,1.6082664683219718
684a6fc1,9818,7.436944666162289,2,1124,0.11448360154817681,True,-2207.3901811745845,-2205.7808897393725,-958.6573750915413,-957.9584687014545,0.22483094124817524,0.22466702889991572,1.6092914352120715
