well_id,fold,start_suffix_offset,end_suffix_offset_exclusive,rows,signed_error_median,abs_error_mean,abs_error_max,episode_sse,geometry_episode_rmse,pre_u_episode_rmse,final_episode_rmse,crossing_component,onset_error,onset_geometry_error,onset_gr_delta,onset_u_adjust,onset_one_row_error_change,pre_onset_64row_error_rate,distance_to_k16_boundary_rows,gr_cap_fraction,u_worsens_episode_sse,gr_worsens_episode_sse
1b1c5372,0,2356,4261,1905,21.096585994197085,20.30427704699191,25.83461817737043,820784.7490655715,24.67097995597259,20.940996621757865,20.757122536431343,geometry_already_over_threshold,10.01094829626345,12.863312082559787,-4.0,1.147636213703663,0.015740632288725465,0.007523799220962246,40,0.7181102362204724,False,False
1b82b665,0,3660,3806,146,10.559124274615897,10.575109973533348,11.192362537369265,16345.141272582929,7.974721642091919,11.008414141695697,10.580785529201108,gr_crossed_threshold,10.00655371745961,6.980985986006999,3.0406284905497767,-0.015060759098560084,0.010961442258121679,0.006368182008458234,92,0.0,False,True
1bcb2fcf,0,3619,4524,905,-13.923061485507787,15.067296206812383,23.769916187136914,216889.98655466817,14.88990948567057,15.186174252557338,15.480873480098456,u_projection_crossed_threshold,-10.006078055650503,-8.207918885716936,-1.0360899031840978,-0.7620692667496769,-0.006134836145063716,-0.0037353476631949156,56,0.0,True,True
206b6193,0,1815,2000,185,10.115114223895944,10.109721160683172,10.195747048064732,18908.883645250873,9.617251310494716,9.036250500487093,10.10990513636112,u_projection_crossed_threshold,10.007905971571745,9.048598613822833,-0.5451285509474124,1.5044359086987242,0.009491290547885,0.0008930691791135814,182,0.0,True,False
206b6193,0,2633,3078,445,10.683334791658126,10.652805125232588,11.10307137333075,50543.1305183041,15.492313991688981,11.496762434712233,10.657395018505163,geometry_already_over_threshold,10.00203041568784,13.633765862819928,-4.0,0.36826455286791315,0.0050396996139152606,0.007333941501116187,183,1.0,False,False
206b6193,0,4379,6535,2156,18.544768470001145,17.42616879934815,24.65543227804301,702344.0877927059,21.941818677421743,18.06380742956818,18.048893703251554,geometry_already_over_threshold,10.000088785831394,14.978723278551115,-4.0,-0.9786344927197206,0.00752669030589459,0.014763947898558172,113,1.0,False,False
22c5f93f,0,3124,3384,260,-11.065933609412241,11.167765750323305,13.300711141668216,32594.947700023673,7.0312323370110805,9.06324484325148,11.196659477792004,u_projection_crossed_threshold,-10.008053420480792,-6.427573461769498,-2.528423800003169,-1.0520561587072734,-0.05054347331497411,-0.027849113229734712,108,0.0,True,True
28f4eda9,0,3713,5266,1553,-16.703949470012958,16.302117492690574,20.765758839439517,426018.81936892436,16.10177801669386,16.628202740232435,16.562605756508862,geometry_already_over_threshold,-10.00423408993629,-10.643389924111034,0.4410963481704397,0.19805948600514967,-0.017755506924004294,-0.011697517790054207,93,0.0,False,True
2ac7cb6b,0,2393,3182,789,-15.357294814422858,14.11035781461994,15.857918763584166,159937.8404038084,18.315610163151746,14.368366136125053,14.237610646183041,geometry_already_over_threshold,-10.02154444243024,-12.821474624650364,3.850517848483877,-1.0505876662646187,-0.02744939200783847,-0.02326232859914512,102,0.9873257287705957,False,False
2ac7cb6b,0,4422,4990,568,15.526417706812026,15.333129542852209,20.28167008332457,138117.7424769635,19.30204557023458,15.378492656487307,15.593750016340485,geometry_already_over_threshold,10.018380568271825,13.215345540744238,-4.0,0.803035027527585,0.020765468698302314,0.019718288078763663,56,1.0,True,False
2d0c268a,0,3035,3691,656,-11.120378658049958,10.975080697262827,11.47380558065015,79144.30606697212,8.64512121861232,12.2011177719085,10.983934087061927,gr_crossed_threshold,-10.004041436301122,-7.718690923804388,-3.4922593863619604,1.2069088738662686,-0.006867890448120306,-0.00528868533814375,93,0.024390243902439025,False,True
2fe023be,0,1522,1745,223,-10.257285676387257,10.509484540945085,11.596224313878338,24686.338549563527,12.270768554983505,10.50339338306265,10.521457585761794,geometry_already_over_threshold,-10.02501502940686,-12.344076091447278,2.5473212376864645,-0.22826017564875656,-0.028724582216456795,-0.017063983435519986,60,0.0,True,False
2fe023be,0,2333,4066,1733,-12.19133008407698,12.347344849135917,14.619762786756835,266871.0894981261,12.811906454793066,12.356849574979895,12.40941998116635,geometry_already_over_threshold,-10.005497283947989,-11.960004937887788,1.7295570614557174,0.22495059248467442,-0.00944719369908853,-0.006341918419394688,41,0.0,True,False
35b3ef6a,0,1480,3904,2424,16.694510316545347,16.633036919647864,19.963414442698195,678392.3670964289,19.93200271133396,16.773706699731903,16.729161303277223,geometry_already_over_threshold,10.053941626505548,13.68989236874404,-4.0,0.36404925775968877,0.061860618905484444,0.01405709308582459,16,0.42326732673267325,False,False
38991fd4,0,3407,3915,508,11.240899764337883,11.235358657602527,12.33553813171784,64335.862800969684,9.751175348077734,11.66340614846228,11.25368380640345,u_projection_crossed_threshold,10.02043219143161,7.502948493205622,1.0079376479510525,1.5095460502743663,0.03529566907855042,0.03514141435135798,109,0.0,False,True
389ae58f,0,188,6463,6275,-50.97667340076441,51.387329771179516,73.12439250634998,17679000.808875307,53.29782238782169,53.116036609199845,53.07890962362281,geometry_already_over_threshold,-10.06269544897259,-10.540075635812173,-0.2444121796701788,0.7217923665102717,-0.08051641602287418,-0.04150601091953378,188,0.1956972111553785,False,False
3a86fe8d,0,1142,5016,3874,13.662824768912287,14.129121691756202,19.52986608305946,786550.7277939493,11.84880317478338,14.499934954458755,14.248972898107205,gr_crossed_threshold,10.004423047183082,8.631005580982674,2.12990318499856,-0.7564857187990128,0.014902606135365204,0.0182191030719423,137,0.3701600413009809,False,True
3aaa2b30,0,2593,3233,640,12.183956279425729,12.348525254527516,14.724927605915582,98957.9909299672,14.88302636824019,12.694030183548909,12.434703889842885,geometry_already_over_threshold,10.013582142293671,12.990955732902876,-2.96222909742412,-0.01514449318710831,0.015289547178326757,0.013530439025544183,56,0.0,False,False
3bfee975,0,2913,3603,690,11.440146440628268,11.32113453609249,12.039004272926832,88635.64833738781,12.600205537208124,11.436823127424226,11.333907594405959,geometry_already_over_threshold,10.00545159772264,12.52441499431552,-1.1521866510049716,-1.3667767455881403,0.009879243072646204,0.008022584126052806,14,0.0,False,False
3e011332,0,1640,2265,625,-14.624311836567358,14.102560696691894,15.11008339329237,125367.40464727508,12.848828226210996,14.862411340313797,14.162903919593614,gr_crossed_threshold,-10.015180412468908,-7.988155275585086,-3.43285767024931,1.4058325333662651,-0.052999644525698386,-0.04442911335874555,61,0.0,False,True
43b06c70,0,2590,4177,1587,13.061368916229185,15.268803299100588,24.54853718864615,408242.0267501606,11.866547151392572,15.650522972193063,16.038745359585207,gr_crossed_threshold,10.016407150991654,7.662657376882635,3.1404570675506185,-0.786707293442305,0.018577379245469317,0.015311214838533288,135,0.6452425960932577,True,True
