episode_id,well,decoder_rows,posterior_mean_error_recomputed_ft,marginal_map_mean_error_ft,viterbi_mean_error_ft
e46f4ef4:002,e46f4ef4,883,14.113861834654447,15.221800679616315,4.453454133739974
fd8f77fa:003,fd8f77fa,288,14.08379687499986,12.187986111241603,-11.776076388783306
19fb4f7b:000,19fb4f7b,1005,14.098336815920247,13.885810945369348,13.631930348354308
ec13af42:001,ec13af42,1928,13.919360217842176,13.867821576879692,-1.9186670123486405
153552f5:001,153552f5,557,-14.01121184919224,-17.75005385989053,12.114937163479864
7e208414:000,7e208414,1152,14.058040364583201,14.11749131955411,4.8819878473221605
99529c45:000,99529c45,399,-14.045553884711847,-8.69345864653044,6.893383458750858
368131f9:000,368131f9,755,-13.87525033112601,-9.821748344263826,-12.458105960160813
94d813a4:001,94d813a4,1952,14.011968493852311,14.916255123018525,49.51658811485783
577eec7c:000,577eec7c,1945,-13.894132904884477,-14.885141388059532,-25.032622107865507
c84c65be:001,c84c65be,2764,-13.911102749638326,-14.037098408004097,-12.052836468782944
d60430e6:000,d60430e6,490,-13.89482653061241,-12.907408163172763,-1.406693877446697
493b5b31:000,493b5b31,624,-13.783670673077022,-14.575576922974964,3.2890064103764316
577eec7c:001,577eec7c,403,13.781610421836056,12.652779156442929,3.4676674938998864
26623a50:000,26623a50,2244,-13.475647950089273,-14.195815507950202,21.539901960892443
ab18d3fc:001,ab18d3fc,626,13.735519968050955,2.4192651758004358,23.235319488922137
5aef5c6c:000,5aef5c6c,614,-13.598865635179294,-13.260765472215413,-7.397980455922872
4ddde4c1:001,4ddde4c1,217,-13.626882488479353,-13.473410138152893,-13.295990783313998
c66be2b8:000,c66be2b8,747,-13.666206827309393,-13.575502007939155,-5.5854752341705245
b1efb8a4:000,b1efb8a4,1503,-13.603106453759299,-14.071909514198214,-17.56073186948956
70925e23:000,70925e23,1892,13.62357663847762,2.4229809725997953,32.842272727387886
5305524b:000,5305524b,291,13.472185567010213,13.477079037892143,35.05920962210733
96b7eea1:000,96b7eea1,575,-13.531346956521881,-13.650052173808717,-10.96753043467425
6dbe4b60:000,6dbe4b60,377,13.378458885941582,14.520928382082646,-1.9309283818608638
69c1bdad:000,69c1bdad,1334,-13.468542353823283,-13.440772113845204,-7.812698650570996
3e678ea7:000,3e678ea7,1057,-13.492661778618833,-12.676792809731854,-16.238382213709386
a5e6f7dc:000,a5e6f7dc,523,13.383652963670999,14.110076481940393,14.340956023049197
08fecf00:000,08fecf00,1658,13.390917671893671,15.664324487446418,9.632418576706772
206b6193:000,206b6193,2705,-13.31149168207041,-13.476402957434836,28.15677634020643
dd7d638e:000,dd7d638e,2103,13.351981930575182,14.695782215999815,-0.10340941501756486
89969c7a:000,89969c7a,822,-13.375479318734957,-11.291703162910274,-14.016763990163906
9d4272e3:000,9d4272e3,217,-13.253891705069238,-21.939032257960836,-22.25354838699342
00e12e8b:000,00e12e8b,933,-13.282504823151212,-13.231864951664733,-13.21685959260731
347242c8:000,347242c8,1699,13.223133313713793,14.027987051325564,1.4312831078175787
70925e23:001,70925e23,2702,13.162160066617233,13.345962250290599,23.431843079316682
5d11dfb5:000,5d11dfb5,419,-13.198982100238927,-11.459785202751648,-14.020047732587361
c99f9fae:000,c99f9fae,1237,12.977035974130777,12.917736459283118,8.770929668656585
e85074c5:000,e85074c5,361,13.161757617728297,14.780858725888324,-4.916094182717179
b85f7b06:002,b85f7b06,2151,13.17898628544851,13.21702463982461,-3.099549046851326
9d3ec64c:000,9d3ec64c,601,13.141668885191194,12.490565723895706,12.649550748853947
08fecf00:001,08fecf00,246,13.146388211382012,15.246341463528863,7.621747967585764
19871e7f:000,19871e7f,3461,-13.140733747472,-13.02891649803584,3.70160936155997
b0f53bf4:000,b0f53bf4,453,-13.132204194260696,-11.146754966795145,1.4965121413842326
1590af81:000,1590af81,971,-12.972371781668537,-4.625962924717231,2.0099794027870463
cd7f1687:000,cd7f1687,369,-13.095456639566514,-15.799972899640549,-2.3415718156136442
5542c301:000,5542c301,255,-13.072978431372722,-16.4754901959934,-0.3974509802902236
0dc835f3:002,0dc835f3,477,13.09973689727454,13.108825995911458,13.699496855449038
a622ce4d:000,a622ce4d,536,-13.05809981343299,-12.892910447641409,-26.56902985064005
cb879f40:001,cb879f40,730,13.014026027397145,14.898835616547236,7.558424657636039
f8662c22:000,f8662c22,477,-13.061285115304162,-12.12509433951118,-23.348574423380736
5a63b5d1:000,5a63b5d1,380,-12.981389473684354,-13.98568421044626,14.530105263267007
febb4411:002,febb4411,700,12.938443571428497,13.777228571530548,14.292228571532757
cbb406b5:000,cbb406b5,730,-12.893888356164542,-12.90278082180401,-24.42161643825421
fcfcc902:000,fcfcc902,252,12.95678373015863,13.796071428674695,13.573849206452277
c2c4db09:000,c2c4db09,533,12.92593808630376,14.157223264662472,-4.246341463310384
fb03ae90:000,fb03ae90,153,-12.916009803921684,-18.26111111106323,33.91176470598445
9dfff011:000,9dfff011,1390,-12.914892086331033,-13.920640287676735,-3.106143884788152
f8f59188:000,f8f59188,895,-12.925003910614647,-20.111329608842293,-13.764402234532508
ab6fe95d:001,ab6fe95d,782,-12.846859974424728,-15.049092071514702,-7.98732736562533
22c5f93f:000,22c5f93f,931,-12.8993399570356,-14.853512352216311,-3.3219334048376137
b7cdcecb:000,b7cdcecb,590,12.82796949152519,13.57871186453777,-6.8197627117543975
bb337fa0:000,bb337fa0,544,12.829475183823414,4.82836397070799,-9.603345588130722
e7818f7a:000,e7818f7a,326,12.781211656441565,12.172852760839255,10.757822085991325
9a95e33f:000,9a95e33f,146,-12.758356164383706,-11.605684931427003,-18.852602739654436
7b2c7b3c:000,7b2c7b3c,306,12.748535947712304,12.812124183122565,13.004281045867863
3a223519:000,3a223519,959,12.621484358706828,12.92396246099678,6.876152242013273
c9e980e8:000,c9e980e8,3858,-12.745859771902687,-16.011982892611123,10.80139191301577
15e154a1:001,15e154a1,462,-12.72280627705643,-5.6145670994386725,-24.3403246752148
19137a89:000,19137a89,1174,-12.741625212947335,-13.135349233282348,-13.315417376382758
ab18d3fc:000,ab18d3fc,467,-12.660783725910168,-12.983490363926892,-8.698051391759362
3690a146:000,3690a146,552,12.727731884057818,12.597608695757941,12.224782608801005
1beca81d:000,1beca81d,241,-12.694678423236716,-12.277676348452172,-5.489709543464762
764072a5:000,764072a5,1240,-12.635499596774364,-12.882717741835611,-9.151548386993014
9e3e364d:001,9e3e364d,889,12.651220472440778,12.74662542194145,0.2009561305892785
6e6d122c:000,6e6d122c,593,12.5840177065766,12.883827993368545,4.623709949515152
96936c22:000,96936c22,295,-12.620803389830616,-16.427220338884833,-8.838745762605722
2ddad940:000,2ddad940,1384,12.582019869942055,12.784002890281181,9.596322254438578
2be5c96a:001,2be5c96a,532,12.557713345864562,12.500357142972376,0.15956766927516391
2be5c96a:000,2be5c96a,647,12.536808346213226,12.550880989296019,0.19647604337896193
57796579:000,57796579,898,12.569572383073426,12.430501113701185,1.4249888642466157
67847288:001,67847288,1979,12.440265032844732,15.99398686215745,15.153916119355904
463c38f2:000,463c38f2,998,12.513531062124056,13.335080160429293,7.033677354812639
71642c7d:000,71642c7d,536,-12.477139925373217,-12.592817164066092,-17.279291044667747
77e4821c:000,77e4821c,336,12.478254464285648,20.32193452395604,-15.53952380941497
27c3155b:000,27c3155b,1330,12.487101503759233,18.128030075289587,21.799345864765655
f16e25e3:001,f16e25e3,1494,-12.403580655957285,-14.316144578225147,1.5317804552569116
c2717d4f:001,c2717d4f,249,-12.374979919678806,-11.748072289060508,-3.7472690762020777
5663b2b7:001,5663b2b7,416,-12.383078125000194,-12.873485576816567,-17.070961538359747
9ab94eeb:000,9ab94eeb,598,-12.37564715719082,-12.139882943045663,-9.568729096890696
a3518960:000,a3518960,316,-12.311784810126724,-12.321677215091013,-6.3661392404022745
5def1ce5:002,5def1ce5,1317,12.284832194380988,12.367243735876013,7.146742596918562
d4f60a28:001,d4f60a28,384,12.32175520833323,8.600651041766605,11.725130208437202
5f75f796:000,5f75f796,535,-12.317367289719723,-5.767757009236587,-12.789345794290995
516088b7:001,516088b7,523,12.293628107074484,12.443862332800393,10.359254302206292
9e3e364d:000,9e3e364d,1328,12.29354028614446,12.41682228927475,0.14758283143067916
09ec2ca9:000,09ec2ca9,2162,-12.223706290471906,-14.075744680759994,0.035309898348104364
0dc5e64d:000,0dc5e64d,486,-12.209359053498083,-10.719012345574646,-17.72765432089235
76201745:000,76201745,609,12.217912972085188,13.824367816193284,21.726091954132844
85380836:000,85380836,305,-12.193545901639467,-12.15990163923306,-15.043672131037535
807f0298:000,807f0298,250,12.197415999999851,14.705520000107892,12.137920000105835
96ae5806:000,96ae5806,769,12.142083875162296,1.6734330299975435,13.464655396718902
13f598d9:000,13f598d9,403,-12.182008684863614,-15.855880893195298,-11.995459056961982
2ddad940:001,2ddad940,495,12.093979797979664,12.735434343542577,8.189676767781481
a76db406:003,a76db406,1136,12.115558978873052,11.958864436739486,-17.17401408441777
481de5fc:000,481de5fc,311,-12.073683279742891,-14.058713826278524,-2.4456913182278615
992ce078:000,992ce078,644,-12.083025621118175,-12.990993788729496,3.95031055911406
81bf5923:002,81bf5923,463,12.07190388768879,14.26127429815852,22.200151188015273
c9e6734f:000,c9e6734f,1335,-12.081844569288565,-12.005280898772583,-14.788764044844008
9b9e3b49:001,9b9e3b49,771,12.044275616082764,11.312490272472083,17.612036316575125
8478df29:000,8478df29,312,12.043660256410138,11.100512820611135,15.402596153948176
8995c945:000,8995c945,723,-12.016289073305837,-12.400470262682187,-17.634495158951715
27300fd5:003,27300fd5,313,12.019597444089364,12.572332268499009,34.27904153369742
81fc01c6:001,81fc01c6,152,-12.00195065789493,-11.760460526206723,-16.62592105252752
09441b8d:000,09441b8d,716,-11.988943435754267,-12.15896648037504,15.999902234736208
230eaaa3:000,230eaaa3,324,12.00350617283948,12.236604938358983,26.448333333435485
65a5466a:001,65a5466a,298,12.021001677852238,12.14379194643464,-14.10855704688022
276b012a:002,276b012a,502,-12.02133665338659,-12.966075697096336,-17.896055776782514
276b012a:001,276b012a,1029,-11.97221914480092,-12.952050534386872,-15.511574343913383
f49fdea3:000,f49fdea3,673,11.940601040118697,12.611322436973982,5.524992570695361
d00e7eb9:000,d00e7eb9,240,11.934820833333182,8.929125000103628,5.029541666765681
b3388334:000,b3388334,251,11.892790836653228,8.69103585665428,18.507768924393943
684a6fc1:000,684a6fc1,280,-11.895105357143049,-9.395928571299022,-28.792178571319184
ac6f01d5:001,ac6f01d5,154,11.922061688311661,7.358831168927884,13.772467532570914
6ea22614:000,6ea22614,438,11.927247716894724,14.803926940754847,5.262831050333569
7224331b:000,7224331b,212,11.918596698113003,10.297500000107524,7.3026886793493
c2717d4f:000,c2717d4f,1067,-11.868641986879222,-3.420637300731462,-10.47902530448899
86454a6f:000,86454a6f,538,-11.894774163568977,-11.833828996101548,-75.82527881029385
01869cd4:000,01869cd4,363,11.8943209366389,10.792258953287,-7.239972451690966
8cc800b3:000,8cc800b3,472,-11.873724576271366,-13.488665254154139,2.5423728814554525
54a7e3c2:000,54a7e3c2,417,-11.891034772182493,-12.171774580225561,-19.614100719320206
ab94878e:001,ab94878e,722,-11.899993767313097,-10.846675900177003,-7.060180055297721
81bf5923:000,81bf5923,941,11.89207066950034,11.976131774811268,18.591912858770872
eeda36f5:000,eeda36f5,286,-11.866064685314786,-13.684580419486853,-6.780034964934221
dd64382d:000,dd64382d,188,-11.84451063829798,-14.255159574366653,-14.491595744579337
ec13af42:000,ec13af42,644,11.791141304347791,12.46798136657858,-5.6124534160495045
43b06c70:000,43b06c70,462,-11.873008658008846,-11.919826839718786,-20.416038960939197
ea3a0e38:000,ea3a0e38,492,-11.849174796748141,-11.134878048673635,-11.321260162495635
fde20ecf:001,fde20ecf,253,11.851381422924755,8.512885375622178,-12.88276679831301
2b034622:000,2b034622,771,-11.859691309987172,-15.127743190575885,-5.194280155546283
a08d9e63:000,a08d9e63,333,-11.751468468468572,-11.77468468458467,-1.5616216215111562
1285a37b:000,1285a37b,697,-11.836032998565424,-11.541635580972647,-7.304476327024672
764072a5:001,764072a5,306,-11.81556699346426,-13.844607843049648,1.325490196181788
da3bfe4e:000,da3bfe4e,1319,11.81682752084897,11.245913570966202,38.11683851413334
19137a89:001,19137a89,242,11.820371900826284,11.808842975343419,22.372479338991372
516088b7:000,516088b7,348,-11.789794540229932,-11.355057471156215,-14.924454022885396
8b12bab6:000,8b12bab6,343,-11.767801749271227,-15.871020408051592,-23.89551020397785
bc4381e2:002,bc4381e2,367,-11.75349046321543,-15.441580381371706,-15.51310626693008
d9d6d94d:000,d9d6d94d,596,-11.759860738255211,-11.682550335463903,-18.32080536902825
98177ced:001,98177ced,871,11.797126865671421,11.77430539620771,11.4636854191695
9d3ec64c:001,9d3ec64c,542,11.676559040590245,10.656033210432891,10.81682656836734
d4f60a28:000,d4f60a28,433,11.730280600461704,11.95829099317528,12.336581986246987
4cecf7b3:000,4cecf7b3,304,11.732756578947189,13.238651315899766,6.585197368524429
e201fd6d:000,e201fd6d,388,-11.721877577319727,-11.826778350412768,-10.36453608237023
a76db406:002,a76db406,148,11.719702702702492,11.805945946065771,-16.236621621531352
bf39bc20:000,bf39bc20,380,-11.710442105263356,-19.57507894726859,-18.875999999898028
d7ba4f9d:000,d7ba4f9d,760,-11.700921052631696,-11.601802631483961,-1.7686447367366662
f0188a48:000,f0188a48,406,11.700253694581043,12.886945812927362,-4.3863300491596915
44a94013:000,44a94013,407,-11.702894348894441,-12.352923832846804,8.54904176914216
f8afa78a:000,f8afa78a,946,-11.70397621564498,-11.242906976628602,-25.9595560252697
389ae58f:000,389ae58f,593,11.679419055649097,18.07338954486752,-48.50156829668556
27ebb9b9:000,27ebb9b9,168,-11.652815476190415,-9.320714285611757,-8.701964285610009
1beca81d:002,1beca81d,720,-11.661463194444604,-12.01124999990679,-2.1592361110073526
e5864244:000,e5864244,578,-11.648265570934358,-7.145449826864829,-21.075813148678375
8995c945:002,8995c945,558,-11.643886200717017,-11.587903225684807,-25.451164874444782
f631da6e:000,f631da6e,208,11.64718990384591,12.177548077018182,16.700625000101624
febb4411:000,febb4411,199,11.627472361808882,11.670452261406734,12.257889447338162
d0a0e7b5:000,d0a0e7b5,481,11.611901247401056,12.110623700746993,-4.124719334614922
5beded95:001,5beded95,416,11.588504807692196,16.1238221154925,12.908197115488257
15e154a1:000,15e154a1,215,-11.61001627906992,-10.483906976614044,-30.03181395337855
e46f4ef4:000,e46f4ef4,483,11.619960662525711,11.630517598457828,0.9355900622161754
f5859199:000,f5859199,222,-11.585202702702789,-11.319009008900402,-15.749189189087005
4ddde4c1:000,4ddde4c1,232,-11.584579741379441,-11.498146551629706,-11.389525861974555
82aab6d2:000,82aab6d2,954,11.5789213836477,12.169895178295533,17.61764150953789
5567d551:000,5567d551,2342,-11.53568018787377,-11.169752348330563,3.214171648268378
a0e92ed6:000,a0e92ed6,222,11.571522522522377,11.76887387396607,22.52900900911281
6d1d74e1:000,6d1d74e1,585,-11.562646153846256,-12.488905982799478,-14.477623931519478
ac6f01d5:000,ac6f01d5,263,11.550083650190032,11.920304182605431,19.12258555143421
b7fea9ef:000,b7fea9ef,581,11.551006884681437,9.742616179098023,18.36731497428785
4f4afcc6:000,4f4afcc6,348,11.491612068965292,9.666896551828248,12.176235632289561
a87433c9:000,a87433c9,274,11.504662408758998,-1.150912408658696,1.68485401470252
f053a1b9:000,f053a1b9,300,11.498463333333202,18.832933333437055,18.63810000010352
d4f60a28:002,d4f60a28,512,11.438662109374889,12.611699218864064,2.6373828126038923
75d20a82:001,75d20a82,1098,-11.399525956284336,-9.163378870564465,-17.207003642887276
c03fba65:000,c03fba65,192,11.399924479166515,11.27651041675324,28.563229166769815
20402d71:001,20402d71,145,11.424010344827447,12.279241379410012,12.168206896651276
cf50c9d1:000,cf50c9d1,1135,11.33872951541836,11.1402466961201,27.590555066181018
37d36812:000,37d36812,386,-11.352634715026058,-9.855984455832736,-32.914274611297046
93209a3d:000,93209a3d,569,-11.377813708260147,-10.658049209028004,-16.734762741548444
5cb483ac:000,5cb483ac,350,11.36669999999979,11.379800000108911,7.208800000103079
b95e7121:000,b95e7121,466,11.356607296137156,15.406309012998408,-1.6287768239298566
05a0ee4d:000,05a0ee4d,287,11.358712543553795,9.724738676035162,35.745470383379164
fd8f77fa:000,fd8f77fa,408,-11.345337009804071,-7.07909313713633,-19.594166666560746
3b21ea64:002,3b21ea64,713,11.356099579242501,11.35460028062748,-17.190771388406166
3b21ea64:001,3b21ea64,128,11.323046874999875,11.338906250108167,-5.403671874909065
9efc812e:000,9efc812e,623,-11.357703049759337,-11.62340288914324,-4.181268057674482
37d36812:001,37d36812,289,-11.31678027681675,-20.523356401272263,-30.257958477406948
9283ae69:001,9283ae69,807,-11.343844485749859,-11.310346963974757,1.3802973978725384
ab94878e:000,ab94878e,497,-11.340435613682246,-12.273541247380862,-12.400301810761093
9314ff13:000,9314ff13,401,-11.312860349127378,-17.122768079712486,2.655286783151775
8612b37f:000,8612b37f,613,-11.325380097879405,-10.392185970532372,-10.789575856340047
c84c65be:002,c84c65be,239,11.267027196652672,11.164309623531047,12.950920502193991
0498acab:000,0498acab,278,-11.261519784172764,-12.426690647378773,-13.586223021478945
56b00794:000,56b00794,457,11.258363238511944,10.675776805383682,-17.72247264759918
c84c65be:000,c84c65be,333,-11.244381381381471,-10.964774774662912,-20.24030030019723
6e9ccd38:000,6e9ccd38,269,-11.234390334572618,-10.829330854903153,-13.112788103972765
05a0ee4d:001,05a0ee4d,445,-11.234428089887778,-17.87260674151193,23.853685393362333
75d20a82:000,75d20a82,305,11.22492622950808,10.727081967301418,23.77806557387087
27300fd5:001,27300fd5,571,11.217331873905257,12.106217163003388,30.87259194410903
3a0af893:000,3a0af893,268,-11.196399253731535,0.0380970150548507,-26.16749999989778
796dbd4c:000,796dbd4c,504,11.205968253968122,9.978472222334226,-3.670138888790923
ad2133a8:000,ad2133a8,912,-11.197785087719424,-11.650032894672643,22.07200657904744
5aa03df7:000,5aa03df7,456,-11.179782894736993,-11.179912280603503,-3.7201535086661957
9b9e3b49:000,9b9e3b49,396,-11.18057828282842,-11.234722222121983,-6.33207070696719
5def1ce5:001,5def1ce5,333,-11.161680180180273,-10.787837837741984,-3.3779279278236785
37344c2a:000,37344c2a,1381,11.163605720492217,11.760883417924694,4.3536060826528225
cbe62450:000,cbe62450,313,-11.11653194888204,-11.126677316194622,-11.002555910443874
4463446c:000,4463446c,175,11.115965714285558,12.5620000001421,-19.40599999989144
20402d71:000,20402d71,638,11.103912225705155,11.647664576902063,11.648761755585394
22c5f93f:001,22c5f93f,163,-11.085693251533936,-12.41644171769624,-2.324417177809564
00e12e8b:001,00e12e8b,197,11.110842639593868,10.775786802130565,13.804974619391544
1beca81d:001,1beca81d,229,-11.094973799126748,-11.203406113441577,-3.269563318673505
4b462989:000,4b462989,424,-11.099259433962446,-12.486249999904015,-3.3169103772523476
eb934281:000,eb934281,146,11.08771917808201,7.630342465863291,11.18787671244227
940a48d9:000,940a48d9,442,11.081582579185412,12.84174208154652,15.975904977479924
bcebcc5f:000,bcebcc5f,150,-11.085296666666885,-10.661266666535255,-30.3989333332232
71ccf778:000,71ccf778,131,-11.080080152671991,-11.524122137315532,0.9663358779646266
939d9c34:001,939d9c34,203,11.070416256157447,11.785369458218,20.783645320296227
ccedb12b:000,ccedb12b,1041,-11.039987512007782,-8.851258405275107,-5.495494716510714
bc4381e2:003,bc4381e2,488,-11.054893442623158,-6.167663934309076,-23.419508196621784
974802e7:000,974802e7,253,-11.049964426877597,-19.569723320081494,2.8952964427874974
1e5e3573:000,1e5e3573,467,11.037607066381064,9.891734475482703,4.023426124298874
9dede370:000,9dede370,143,11.039017482517329,12.1550349651575,-6.206503496399742
9da441ba:000,9da441ba,205,11.019326829268042,12.180243902567733,-8.76853658525759
67847288:000,67847288,908,11.011226321585688,11.183590308480104,6.814757709356313
4cd1ac61:000,4cd1ac61,605,-11.018147107438214,-15.564545454445602,-15.577272727172879
bcebcc5f:001,bcebcc5f,307,-11.015701954397565,-12.184690553614312,-31.40618892496877
cb34231f:000,cb34231f,1140,11.001696052631452,13.621061403624438,0.49268421062889867
f021b650:001,f021b650,167,11.00202694610763,11.10113772465876,6.859221556990998
f40cd091:000,f40cd091,605,-10.986091735537384,-1.5750578511357072,-1.6826611569210603
94d813a4:000,94d813a4,670,10.982724626865597,10.392432835920971,13.022134328461364
2d196986:001,2d196986,795,-10.973554088050397,-10.257182389853098,-6.786238993621778
56b00794:001,56b00794,922,-10.965646420824505,-15.918687635444067,-42.561203904452235
33c40295:002,33c40295,258,10.959965116278973,11.219573643535247,-13.710465116179629
1fdbba44:001,1fdbba44,475,-10.957432631579186,0.10124210537386381,-0.04612631567892095
cc08aa63:000,cc08aa63,427,-10.939948477751928,-7.819274004568069,-21.556159250481294
cc08aa63:001,cc08aa63,342,-10.93400730994167,-9.915233918018155,-17.55792397650364
bc4381e2:000,bc4381e2,426,-10.925059859155159,-13.156150234637783,-17.45392018769383
2d0c268a:000,2d0c268a,414,10.920550724637584,23.381666666769615,25.68033816435749
5663b2b7:000,5663b2b7,303,10.913541254125322,12.557524752565207,23.986237623864216
1131525f:000,1131525f,195,10.908671794871704,10.695076923198707,-4.004923076814754
a692b17e:001,a692b17e,217,-10.905133640553165,-13.554746543685903,-3.5418433178683824
5b7b6324:001,5b7b6324,403,-10.900648883374807,-11.452208436625185,-8.781612903124069
0dc5e64d:001,0dc5e64d,162,10.891580246913522,11.018148148282398,-29.506234567810274
dbee6c86:000,dbee6c86,328,-10.885271341463506,-10.904512195027499,-9.580274390148155
3b21ea64:000,3b21ea64,301,10.883347176079628,11.1830564785278,-8.501827242422271
f8afa78a:001,f8afa78a,1372,-10.87644241982521,-13.920932944503464,-16.111749271036775
89f1085d:000,89f1085d,348,-10.853781609195492,-9.511781609129695,29.345258620795235
a48640d9:000,a48640d9,265,-10.852258490566134,-13.849396226310938,-11.577698113099212
da3cf798:000,da3cf798,182,10.828082417582264,19.202307692441867,-3.74576923065895
5a5269a9:000,5a5269a9,566,10.816988515900904,12.979522968307581,9.07386925805595
1aaf1da0:001,1aaf1da0,134,-10.813078358209086,-13.557462686461125,-12.904477611832318
0dc835f3:001,0dc835f3,183,10.803336065573523,10.895519125787484,11.356448087534778
00bbac68:000,00bbac68,295,10.797291525423608,10.717016949233653,24.7798983051808
4cecf7b3:001,4cecf7b3,153,10.799820261437798,12.579281045870149,-2.3197385619883324
3a0af893:001,3a0af893,288,-10.795074652777979,-25.837638888785648,-26.49753472212
ab94878e:002,ab94878e,147,-10.786316326530747,-9.754013605342628,-5.52782312914776
3a0af893:002,3a0af893,493,-10.773224137931177,-25.16523326561788,-24.77831642991815
1aaf1da0:000,1aaf1da0,223,-10.748775784753562,-13.554394618726846,-13.560672645632641
f6bc699b:000,f6bc699b,204,10.733877450980273,11.101960784423566,4.39534313735959
a76db406:000,a76db406,466,-10.704038626609611,-11.302618025656553,-11.294356223081621
fd8f77fa:001,fd8f77fa,737,-10.704381953867161,-10.087150610447752,-38.68077340559283
ab94878e:003,ab94878e,145,-10.684679310345093,-9.62510344817624,-5.690620689551461
1fdbba44:000,1fdbba44,261,-10.680747126437016,-5.649080459666864,-0.15367816081004765
944f36b9:000,944f36b9,324,-10.681188271605174,-10.805895061623843,-6.8824382714963095
0c1b160c:000,0c1b160c,233,-10.669452789699486,-15.09708154495262,-19.994077253110397
0dc835f3:000,0dc835f3,131,10.664980916030515,10.90496183216562,11.254961832164165
5aa03df7:001,5aa03df7,205,-10.659178048780644,-10.808829268193248,-4.081999999894319
f8afa78a:002,f8afa78a,994,-10.637104124748623,-14.054245472736245,-14.504597585413434
5b7b6324:000,5b7b6324,376,-10.634586436170473,-10.814148936070355,-9.067872340323857
93209a3d:001,93209a3d,183,-10.636262295082155,-8.62912568294863,-16.06136612011513
4e050c92:000,4e050c92,212,10.61094339622616,14.905377358605902,4.8858018868954876
7224331b:003,7224331b,184,10.613967391304156,10.588206521859082,-5.953097825983724
647f2a41:000,647f2a41,179,-10.594659217877316,-11.976759776440609,-1.644916201009056
9896fc0b:000,9896fc0b,206,10.592485436893087,19.841504854484942,7.791990291365958
c03b9305:000,c03b9305,259,-10.592030888031005,-9.34996138985533,-11.868880308775731
f16e25e3:000,f16e25e3,443,-10.570311512415545,-12.507246049567007,-2.681173814795362
f72b268f:001,f72b268f,291,-10.577963917525873,-12.361993127037458,-19.119037800584
8995c945:001,8995c945,385,-10.573445454545553,-10.660467532356197,-14.544103895996287
dc7da28f:000,dc7da28f,312,-10.55225480769246,-13.844262820406806,-16.43897435887104
5def1ce5:000,5def1ce5,141,-10.539372340425684,-10.543262411248211,-5.248581560179214
fde20ecf:000,fde20ecf,396,10.52254924242412,4.344848484974747,-13.978888888781604
7224331b:002,7224331b,275,10.519858181817968,10.818145454664846,-6.340763636260308
7224331b:001,7224331b,263,10.49173954372617,11.09228136894121,-5.666463878223627
f72b268f:000,f72b268f,204,-10.486914215686399,-12.135049019496828,-19.4404411763673
d9ae59b2:000,d9ae59b2,397,10.488028967254238,10.665717884240065,3.998085642419532
b3388334:001,b3388334,377,-10.476505305039957,-10.4980901855728,-22.485358090094195
9dede370:002,9dede370,246,-10.473479674796936,-9.185853658423524,-18.560447154367836
33c40295:001,33c40295,161,10.471357142857002,10.479254658508896,-13.714223602385047
bc4381e2:001,bc4381e2,190,-10.468452631579154,-14.299105263055122,-16.579631578847472
ed6e6e54:000,ed6e6e54,143,-10.45789160839191,-4.581118880982752,-37.85314685304713
b85f7b06:000,b85f7b06,200,10.450357499999864,11.583300000115933,1.9548000001032142
8c167025:000,8c167025,461,-10.44396854663793,-10.49830802592732,-9.876507592087194
ab3ced07:000,ab3ced07,172,10.441898255813845,10.522441860572556,7.299186046615717
ea0b99b7:000,ea0b99b7,184,-10.432644021739238,-11.447336956409186,-18.755489130330826
47222616:000,47222616,531,-10.428743879472817,-10.418229755079079,-10.473596986717205
91db7070:001,91db7070,129,-10.422282945736619,-10.691162790597177,-5.441162790593539
0c1b160c:001,0c1b160c,211,10.409869668246351,5.462606635177577,6.141042654137128
3b21ea64:004,3b21ea64,255,10.379045098038985,12.18741176482392,-5.355137254801885
2fd68f7b:000,2fd68f7b,211,-10.373819905213512,-1.2045497628576638,-66.8104739335415
c908edd0:000,c908edd0,155,-10.36048387096793,-12.651290322508746,16.46419354848926
b95e7121:001,b95e7121,155,10.322032258064393,13.773354838830299,-2.2295483869924575
27300fd5:002,27300fd5,673,10.318121842496126,10.707756315147094,21.71169390802789
2f8e53c3:000,2f8e53c3,273,10.314562271062051,11.693589743697258,4.7730769231772445
b85f7b06:001,b85f7b06,159,10.31182389937084,11.07427672967608,-0.11251572316729189
000d7d20:000,000d7d20,242,10.309940082644415,10.341157024897,7.4384710744805504
81bf5923:001,81bf5923,225,10.30025555555539,11.336266666767907,18.944488888998297
ce55ba43:000,ce55ba43,139,-10.300003597122426,-9.312374100598849,-29.121366906374835
fd8f77fa:002,fd8f77fa,158,-10.289085443038179,-10.22436708847235,-37.66613924040041
91db7070:000,91db7070,206,-10.288888349514743,-10.315679611550232,-6.548932038730783
cc08aa63:002,cc08aa63,231,-10.27164935064932,-10.450909090805046,-12.337272727168115
272abef3:000,272abef3,221,-10.25147511312239,-9.773484162802495,-1.1501809953733013
aaaf3c03:000,aaaf3c03,169,10.243781065088555,8.821479290028117,27.45017751490096
a76db406:001,a76db406,318,-10.243270440251745,-10.201981131980265,-11.124308176006439
000d7d20:001,000d7d20,271,10.182964944649308,10.456125461358377,6.412398524085594
f021b650:000,f021b650,228,10.149866228070008,10.117017543963732,9.925131579051387
