candidate_a,candidate_b,layer_a,layer_b,family_a,family_b,rmse_a,rmse_b,better_single_rmse,residual_cosine,equal_50_rmse,equal_50_delta_vs_better,full_oof_opt_weight_b,full_oof_opt_rmse_diagnostic,grid05_weight_b_diagnostic,grid05_rmse_diagnostic,crossfit_weight_b_mean,crossfit_weight_b_std,crossfit_weight_b_min,crossfit_weight_b_max,crossfit_rmse,crossfit_delta_vs_better,crossfit_folds_beating_better_parent,crossfit_fold_weights_b
pf_medoid_k8_m5,exp218_lgb_mean,candidate_path,model_output,pf_medoid,ml_output,14.482404087953581,8.475793751656624,8.475793751656624,0.5778832504874178,10.288941827541713,1.8131480758850884,0.993529505468197,8.47544868932759,1.0,8.475793751656624,0.9879730129702053,0.006593967671582862,0.9824821439379559,1.0,8.483465392348249,0.007671640691624404,0,"[0.9825469221921646, 1.0, 0.9849134587658858, 0.9899225399550212, 0.9824821439379559]"
pf_temp_t4,exp238_addonly,candidate_path,model_output,robust_pf,ml_output,13.532730350229121,7.936690030870403,7.936690030870403,0.6244938119642672,9.750300798122192,1.813610767251789,1.0,7.936690030870403,1.0,7.936690030870403,1.0,0.0,1.0,1.0,7.936690030870403,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_temp_t2,exp238_addonly,candidate_path,model_output,robust_pf,ml_output,13.52988710902271,7.936690030870403,7.936690030870403,0.6259272843849024,9.752899469754029,1.816209438883626,1.0,7.936690030870403,1.0,7.936690030870403,1.0,0.0,1.0,1.0,7.936690030870403,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_medoid_k8_m5,exp193_lgb_mean,candidate_path,model_output,pf_medoid,ml_output,14.482404087953581,8.456665438542778,8.456665438542778,0.5762704137157071,10.27630981807777,1.8196443795349921,0.993306845986333,8.456294347072786,1.0,8.456665438542778,0.9879612250148451,0.0068243893157656325,0.9816041993218824,1.0,8.464476836044144,0.007811397501365391,0,"[0.9821356277466801, 1.0, 0.9816041993218824, 0.9906379176308053, 0.9854283803748577]"
pf_medoid_k8_m4,exp238_addonly,candidate_path,model_output,pf_medoid,ml_output,13.92265944517539,7.936690030870403,7.936690030870403,0.5607148948245197,9.756399162875113,1.8197091320047099,0.9922344588801078,7.936185070185253,1.0,7.936690030870403,0.9862305645307439,0.010512951460435066,0.9679312198664031,1.0,7.949783938209984,0.013093907339581712,1,"[0.9864841121579438, 1.0, 0.9914460374061258, 0.985291453223247, 0.9679312198664031]"
pf_mix_e05,exp238_addonly,candidate_path,model_output,mixture_pf,ml_output,13.55017306854338,7.936690030870403,7.936690030870403,0.6237172119131217,9.756430342588596,1.819740311718193,1.0,7.936690030870403,1.0,7.936690030870403,1.0,0.0,1.0,1.0,7.936690030870403,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_mix_e02,exp255_assertive,candidate_path,model_output,mixture_pf,selector_correction_output,13.519962656874812,7.8779902277703,7.8779902277703,0.6188121612901949,9.704015307193812,1.8260250794235118,1.0,7.8779902277703,1.0,7.8779902277703,1.0,0.0,1.0,1.0,7.8779902277703,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_medoid_k8_m4,exp255_assertive,candidate_path,model_output,pf_medoid,selector_correction_output,13.92265944517539,7.8779902277703,7.8779902277703,0.5506000701492897,9.704195524264,1.8262052964936997,0.9876296052448813,7.876677786807208,1.0,7.8779902277703,0.9831305227181938,0.010973767323894743,0.9660416059734862,1.0,7.890775188571632,0.012784960801331735,1,"[0.9813672909071148, 1.0, 0.987318186562365, 0.9809255301480029, 0.9660416059734862]"
pf_temp_t4,exp255_assertive,candidate_path,model_output,robust_pf,selector_correction_output,13.532730350229121,7.8779902277703,7.8779902277703,0.6189773955984029,9.710519672321322,1.8325294445510218,1.0,7.8779902277703,1.0,7.8779902277703,1.0,0.0,1.0,1.0,7.8779902277703,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
hmm_lgb_exp148,pf_medoid_k8_m3,candidate_path,candidate_path,hmm_ml,pf_medoid,8.3277284922205,13.936274952538461,8.3277284922205,0.6441102643876591,10.162166273036027,1.8344377808155272,0.0,8.3277284922205,0.0,8.3277284922205,0.0,0.0,0.0,0.0,8.3277284922205,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
pf_temp_t2,exp255_assertive,candidate_path,model_output,robust_pf,selector_correction_output,13.52988710902271,7.8779902277703,7.8779902277703,0.6203436599331582,9.712921166298067,1.8349309385277666,1.0,7.8779902277703,1.0,7.8779902277703,1.0,0.0,1.0,1.0,7.8779902277703,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
hmm_exp218_residual_scale,pf_medoid_k8_m5,candidate_path,candidate_path,hmm_ml,pf_medoid,8.427220066306026,14.482404087953581,8.427220066306026,0.5760984441622592,10.263765827255703,1.8365457609496776,0.005047170810061606,8.427008260121843,0.0,8.427220066306026,0.01099468548579268,0.006193725489663977,0.0,0.016372580764762053,8.434644185266961,0.007424118960935644,0,"[0.016073119990924794, 0.0, 0.014098550284946405, 0.008429176388330146, 0.016372580764762053]"
beam_stiff,exp226_k16,candidate_path,candidate_path,beam,geometry,15.942217962914864,9.42710967407494,9.42710967407494,0.5471321504541478,11.263665462371668,1.836555788296728,0.9628018255949841,9.413995455538023,0.9500000000000001,9.415549664900647,0.9628663128660625,0.01540708310577696,0.9417603107664461,0.9791857441602575,9.434091928613181,0.006982254538241861,3,"[0.9486434149807919, 0.9791857441602575, 0.9655838124084645, 0.9791582820143525, 0.9417603107664461]"
pf_mix_e05,exp255_assertive,candidate_path,model_output,mixture_pf,selector_correction_output,13.55017306854338,7.8779902277703,7.8779902277703,0.6182086399202291,9.716675794714588,1.8386855669442879,1.0,7.8779902277703,1.0,7.8779902277703,1.0,0.0,1.0,1.0,7.8779902277703,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_medoid_k8_m3,hmm_exp218_shrink_a050,candidate_path,candidate_path,pf_medoid,hmm_ml,13.936274952538461,8.33685425907129,8.33685425907129,0.6495192143349875,10.181493993657556,1.8446397345862664,1.0,8.33685425907129,1.0,8.33685425907129,1.0,0.0,1.0,1.0,8.33685425907129,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
hmm_lgb_exp148,pf_medoid_k8_m5,candidate_path,candidate_path,hmm_ml,pf_medoid,8.3277284922205,14.482404087953581,8.3277284922205,0.5653300195385097,10.191355924493685,1.8636274322731854,0.008191398523892064,8.327153474256585,0.0,8.3277284922205,0.013336844150635957,0.0075016990604945145,0.0,0.01958585032373163,8.336610086373227,0.008881594152727601,0,"[0.018577499630883315, 0.0, 0.018460759343312313, 0.010060111455252523, 0.01958585032373163]"
beam_median,exp226_k16,candidate_path,candidate_path,beam,geometry,15.987519271713838,9.42710967407494,9.42710967407494,0.5491610879943485,11.291656228527186,1.8645465544522466,0.965893005423928,9.416063003093711,0.9500000000000001,9.41846269738209,0.9658537464829232,0.015338686541989418,0.9441570258092614,0.9825191371149069,9.436013171058649,0.008903496983709402,3,"[0.9514012176512547, 0.9794171693011864, 0.9717741825380067, 0.9825191371149069, 0.9441570258092614]"
exp103_xy_likpf_scale_12,exp238_addonly,candidate_path,model_output,xy_likpf,ml_output,13.91627054554864,7.936690030870403,7.936690030870403,0.5783479121298565,9.8031841388398,1.8664941079693973,1.0,7.936690030870403,1.0,7.936690030870403,0.9943197559492498,0.006028802607726143,0.9837406154382519,1.0,7.944865908401563,0.008175877531160225,0,"[0.9923513474674255, 1.0, 1.0, 0.9955068168405717, 0.9837406154382519]"
pf_ancc,exp148_lgb_mean,candidate_path,model_output,pf,ml_output,14.493050689549028,8.50128118189582,8.50128118189582,0.5995164958575263,10.368854256033723,1.867573074137903,1.0,8.50128118189582,1.0,8.50128118189582,0.9994216198177808,0.0009996611844908857,0.9974387726382513,1.0,8.50191902456621,0.0006378426703896878,0,"[0.9996693264506529, 1.0, 1.0, 1.0, 0.9974387726382513]"
beam_cons,exp226_k16,candidate_path,candidate_path,beam,geometry,16.023008184955053,9.42710967407494,9.42710967407494,0.5463554932626001,11.298914758219901,1.8718050841449614,0.9648687100605113,9.41528319167425,0.9500000000000001,9.417402712919547,0.9648693325643476,0.014332363122092379,0.9450690338542084,0.9786300161059125,9.432909305383529,0.0057996313085890705,3,"[0.9503038009740684, 0.978430293258947, 0.9719135186286023, 0.9786300161059125, 0.9450690338542084]"
pf_medoid_k8_m5,hmm_exp218_shrink_a050,candidate_path,candidate_path,pf_medoid,hmm_ml,14.482404087953581,8.33685425907129,8.33685425907129,0.5701932588054073,10.209441750882572,1.8725874918112826,0.9953423172089183,8.336670080436164,1.0,8.33685425907129,0.9890955250878279,0.006344602311096907,0.9826816462998266,1.0,8.344817174499754,0.007962915428464612,0,"[0.9845409202627706, 1.0, 0.9859276853371326, 0.9923273735394105, 0.9826816462998266]"
last_anchor,exp226_k16,candidate_path,candidate_path,aggregate_or_anchor,geometry,15.909866082049096,9.42710967407494,9.42710967407494,0.5633164310519491,11.302336017870973,1.875226343796033,0.9746735364601009,9.421221703142244,0.9500000000000001,9.426810087399016,0.9746859550395696,0.012486037210643777,0.9582116866120681,0.9881761090724076,9.434023165720689,0.006913491645748948,3,"[0.9624602478947174, 0.9881761090724076, 0.9767689730517134, 0.9878127585669418, 0.9582116866120681]"
pf_ancc,exp218_lgb_mean,candidate_path,model_output,pf,ml_output,14.493050689549028,8.475793751656624,8.475793751656624,0.5986532933807027,10.355733544857696,1.8799397932010713,1.0,8.475793751656624,1.0,8.475793751656624,0.9990288507266388,0.0014081630279907647,0.9963802514595701,1.0,8.476978097803821,0.0011843461471965355,0,"[0.9987640021736245, 1.0, 1.0, 1.0, 0.9963802514595701]"
beam_mid,exp226_k16,candidate_path,candidate_path,beam,geometry,16.081738799175714,9.42710967407494,9.42710967407494,0.5414651149017217,11.310057645053394,1.8829479709784547,0.9630040188829494,9.413792644803786,0.9500000000000001,9.415438996209238,0.9630234551008872,0.014200320847854614,0.9417405221886745,0.978585680508031,9.43130758669622,0.004197912621281219,3,"[0.9509884840408889, 0.9742063842811892, 0.9695962044856522, 0.978585680508031, 0.9417405221886745]"
exp103_xy_likpf_scale_8,exp238_addonly,candidate_path,model_output,xy_likpf,ml_output,13.961015173264387,7.936690030870403,7.936690030870403,0.5768928130303884,9.820200407946468,1.8835103770760648,1.0,7.936690030870403,1.0,7.936690030870403,0.9944855523689451,0.005874457923041029,0.9840276524758156,1.0,7.944694878421935,0.008004847551532634,0,"[0.9931518834040369, 1.0, 1.0, 0.9952482259648733, 0.9840276524758156]"
pf_ancc,exp193_lgb_mean,candidate_path,model_output,pf,ml_output,14.493050689549028,8.456665438542778,8.456665438542778,0.5984163374433868,10.347112751598832,1.890447313056054,1.0,8.456665438542778,1.0,8.456665438542778,0.9995740496375909,0.0008519007248183108,0.9978702481879542,1.0,8.457191404013912,0.0005259654711338158,0,"[1.0, 1.0, 1.0, 1.0, 0.9978702481879542]"
exp103_xy_likpf_scale_12,exp255_assertive,candidate_path,model_output,xy_likpf,selector_correction_output,13.91627054554864,7.8779902277703,7.8779902277703,0.5745557045732239,9.768635749000554,1.8906455212302538,1.0,7.8779902277703,1.0,7.8779902277703,0.995175419971349,0.0056285951419365555,0.9863572609490723,1.0,7.884898263772676,0.006908036002376328,0,"[0.9906521791047405, 1.0, 1.0, 0.9988676598029316, 0.9863572609490723]"
pf_medoid_k8_m6,exp237_viterbi,candidate_path,model_output,pf_medoid,selector_output,15.721455750271643,8.545093285823208,8.545093285823208,0.43346260763187305,10.448045938982693,1.9029526531594847,0.9274162354134075,8.482060238773817,0.9500000000000001,8.488182840193993,0.9277818884905505,0.015194141926773149,0.9176733900715787,0.9580480485276378,8.506560842191721,-0.03853244363148711,3,"[0.9204082523409217, 0.9580480485276378, 0.9213634454600191, 0.9176733900715787, 0.9214163060525954]"
pf_medoid_k8_m6,exp237_row_selector,candidate_path,model_output,pf_medoid,selector_output,15.721455750271643,8.545227678368821,8.545227678368821,0.4341986691260086,10.450461165651399,1.9052334872825778,0.9278249532354459,8.482966677246687,0.9500000000000001,8.488863403461227,0.9281810604552531,0.015094174609690774,0.9181688212489298,0.958253462613574,8.50712493657641,-0.03810274179241091,3,"[0.9209947839723365, 0.958253462613574, 0.9219246499662652, 0.9181688212489298, 0.9215635844751601]"
exp103_xy_likpf_scale_8,exp255_assertive,candidate_path,model_output,xy_likpf,selector_correction_output,13.961015173264387,7.8779902277703,7.8779902277703,0.5730312226335613,9.785474643949582,1.9074844161792823,1.0,7.8779902277703,1.0,7.8779902277703,0.995279215808574,0.005426658293897215,0.9865326521900875,1.0,7.884734155479293,0.006743927708993347,0,"[0.9913311854452403, 1.0, 1.0, 0.9985322414075426, 0.9865326521900875]"
exp103_xy_likpf_scale_5,exp238_addonly,candidate_path,model_output,xy_likpf,ml_output,14.030091561584465,7.936690030870403,7.936690030870403,0.5745178907406778,9.846097078856674,1.9094070479862717,1.0,7.936690030870403,1.0,7.936690030870403,0.9946582762407429,0.005893410970050715,0.9838687824320568,1.0,7.944700657966944,0.008010627096541434,0,"[0.994415800389518, 1.0, 1.0, 0.9950067983821393, 0.9838687824320568]"
pf_ancc,hmm_exp218_residual_scale,candidate_path,candidate_path,pf,hmm_ml,14.493050689549028,8.427220066306026,8.427220066306026,0.6014626973006364,10.343925824072054,1.916705757766028,1.0,8.427220066306026,1.0,8.427220066306026,1.0,0.0,1.0,1.0,8.427220066306026,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
beam_vcons,exp226_k16,candidate_path,candidate_path,beam,geometry,16.047008813782124,9.42710967407494,9.42710967407494,0.5578644911967031,11.348578366844787,1.9214686927698477,0.9747828859170934,9.421118033790938,0.9500000000000001,9.426905166388606,0.9747900089347171,0.013611323993580959,0.9579228802099619,0.9899438856598597,9.436755645111631,0.009645971036691847,3,"[0.9603798929918431, 0.9899438856598597, 0.9767456403889324, 0.9889577454229884, 0.9579228802099619]"
exp226_k16,exp192_beam_sm5,candidate_path,candidate_path,geometry,pf_hard_window,9.42710967407494,16.15293029030483,9.42710967407494,0.5444304462739636,11.353351170102187,1.926241496027247,0.032432780351017716,9.416839711054166,0.05,9.419853923340707,0.032301838623220995,0.012600621527260589,0.014406712480256009,0.04730873368611634,9.430777142048067,0.0036674679731270032,3,"[0.04730873368611634, 0.025395026686372325, 0.02845978376087425, 0.014406712480256009, 0.04593893650248605]"
exp103_xy_likpf_scale_3,exp238_addonly,candidate_path,model_output,xy_likpf,ml_output,14.092583519763123,7.936690030870403,7.936690030870403,0.5722813635732267,9.86926473291788,1.9325747020474777,1.0,7.936690030870403,1.0,7.936690030870403,0.9947117604764314,0.0058901190824433205,0.9839362312621712,1.0,7.944785267962681,0.008095237092278218,0,"[0.9956493545242366, 1.0, 1.0, 0.9939732165957484, 0.9839362312621712]"
exp103_xy_likpf_scale_5,exp255_assertive,candidate_path,model_output,xy_likpf,selector_correction_output,14.030091561584465,7.8779902277703,7.8779902277703,0.5705468633351373,9.811091444059493,1.9331012162891925,1.0,7.8779902277703,1.0,7.8779902277703,0.9953729427823312,0.005338690963781261,0.986242022085411,1.0,7.884693687933831,0.006703460163531183,0,"[0.992455869777642, 1.0, 1.0, 0.9981668220486032, 0.986242022085411]"
beam_loose,exp226_k16,candidate_path,candidate_path,beam,geometry,16.314849584612546,9.42710967407494,9.42710967407494,0.5266991918257388,11.369469663592623,1.9423599895176835,0.9592650357420739,9.410105993891014,0.9500000000000001,9.410986382329433,0.959079086286349,0.016900599426615658,0.9360489930007387,0.9818994711777927,9.43625259960341,0.009142925528470514,3,"[0.9453433392578093, 0.9818994711777927, 0.9593032018569834, 0.9728004261384198, 0.9360489930007387]"
exp103_xy_likpf_scale_3,exp255_assertive,candidate_path,model_output,xy_likpf,selector_correction_output,14.092583519763123,7.8779902277703,7.8779902277703,0.568204317686501,9.833986103576262,1.9559958758059617,1.0,7.8779902277703,1.0,7.8779902277703,0.9953583607076366,0.00516507190977517,0.9861799839296014,1.0,7.884673509030769,0.00668328126046891,0,"[0.993566354394018, 1.0, 1.0, 0.9970454652145637, 0.9861799839296014]"
pf_ancc,hmm_exp218_shrink_a050,candidate_path,candidate_path,pf,hmm_ml,14.493050689549028,8.33685425907129,8.33685425907129,0.596950848986662,10.293281336329319,1.956427077258029,1.0,8.33685425907129,1.0,8.33685425907129,1.0,0.0,1.0,1.0,8.33685425907129,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_ancc,hmm_lgb_exp148,candidate_path,candidate_path,pf,hmm_ml,14.493050689549028,8.3277284922205,8.3277284922205,0.5954161526621311,10.285014852153747,1.9572863599332475,1.0,8.3277284922205,1.0,8.3277284922205,1.0,0.0,1.0,1.0,8.3277284922205,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
exp226_k16,exp106_pf_z_ms_mean,candidate_path,candidate_path,geometry,pf_z_multiseed,9.42710967407494,17.01511018780775,9.42710967407494,0.43912265284751,11.393614718451646,1.9665050443767065,0.07761188429818139,9.350921075214682,0.1,9.357284435759887,0.0778384183666873,0.009946149694249375,0.06382142956903661,0.09222906991313974,9.362112607887527,-0.06499706618741286,4,"[0.08221649554254543, 0.06382142956903661, 0.06995775204556115, 0.08096734476315362, 0.09222906991313974]"
exp103_xy_likpf_mean,exp148_lgb_mean,candidate_path,model_output,xy_likpf,ml_output,14.58055395716079,8.50128118189582,8.50128118189582,0.6202709981089175,10.47179211061322,1.9705109287174007,1.0,8.50128118189582,1.0,8.50128118189582,1.0,0.0,1.0,1.0,8.50128118189582,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
exp192_beam_mean,exp237_row_selector,candidate_path,model_output,pf_hard_window,selector_output,15.677016390009442,8.545227678368821,8.545227678368821,0.4628376623788314,10.521366673893938,1.9761389955251172,0.9434371154534077,8.508685885745205,0.9500000000000001,8.509178872519612,0.9437474103420402,0.011446071701070456,0.9247472843115627,0.9593535845291153,8.52234664774124,-0.0228810306275804,4,"[0.9247472843115627, 0.9593535845291153, 0.940791736957383, 0.9502093531309866, 0.9436350927811537]"
tvt_dense,likpf_mean,candidate_path,candidate_path,dense,pf,23.47039625126426,11.594897672217703,11.594897672217703,0.09486717609830893,13.573272079802626,1.9783744075849228,0.8285775935705337,10.762013181458117,0.8500000000000001,10.775515303825577,0.8270267907173274,0.0185465919518312,0.792788990092959,0.8474275443546468,10.849138893976857,-0.7457587782408464,4,"[0.8474275443546468, 0.792788990092959, 0.8255754673778347, 0.8321720609643238, 0.8371698907968722]"
formation_ancc_full,formation_egfdl_weighted,candidate_path,candidate_path,formation,formation,47.25117120218997,56.84885249308085,47.25117120218997,0.7873570636942228,49.23012978164059,1.9789585794506195,0.09533713530336181,47.13228755694607,0.1,47.1325722976841,0.1146771233257828,0.10008363583537118,0.03546109376617844,0.3102888704246845,48.151898273782514,0.9007270715925415,2,"[0.3102888704246845, 0.05873597202913813, 0.10159256708315687, 0.06730711332575601, 0.03546109376617844]"
exp192_beam_mean,exp237_viterbi,candidate_path,model_output,pf_hard_window,selector_output,15.677016390009442,8.545093285823208,8.545093285823208,0.46415166421531423,10.52549798280794,1.9804046969847313,0.9442467352078103,8.509656065861154,0.9500000000000001,8.510034196136617,0.9445506501580813,0.01148389938920457,0.9255022916342774,0.9603417002980246,8.52337704717875,-0.021716238644458485,4,"[0.9255022916342774, 0.9603417002980246, 0.9421093268944711, 0.9509358702741492, 0.9438640616894844]"
exp103_xy_likpf_mean,exp218_lgb_mean,candidate_path,model_output,xy_likpf,ml_output,14.58055395716079,8.475793751656624,8.475793751656624,0.6207822971491826,10.46262850845901,1.986834756802386,1.0,8.475793751656624,1.0,8.475793751656624,1.0,0.0,1.0,1.0,8.475793751656624,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
exp192_beam_mean,exp251_error_row,candidate_path,model_output,pf_hard_window,selector_output,15.677016390009442,8.548425417721944,8.548425417721944,0.46769306231423613,10.538015397577679,1.9895899798557348,0.9462594311407889,8.51567785013861,0.9500000000000001,8.51583680727655,0.9466339953571756,0.014334788761091424,0.9270265738570671,0.9668283195124123,8.536741764843935,-0.011683652878009099,3,"[0.9270265738570671, 0.9668283195124123, 0.9403571476959358, 0.958954794592163, 0.9400031411283004]"
exp103_xy_likpf_mean,exp193_lgb_mean,candidate_path,model_output,xy_likpf,ml_output,14.58055395716079,8.456665438542778,8.456665438542778,0.6204654022446389,10.453684393996905,1.997018955454127,1.0,8.456665438542778,1.0,8.456665438542778,1.0,0.0,1.0,1.0,8.456665438542778,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
pf_medoid_k8_m3,exp238_addonly,candidate_path,model_output,pf_medoid,ml_output,13.936274952538461,7.936690030870403,7.936690030870403,0.6220588984342412,9.935039735698966,1.9983497048285637,1.0,7.936690030870403,1.0,7.936690030870403,1.0,0.0,1.0,1.0,7.936690030870403,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
formation_ancc_full,formation_buda_weighted,candidate_path,candidate_path,formation,formation,47.25117120218997,56.255511162754,47.25117120218997,0.8099757067943444,49.25294764008048,2.0017764378905056,0.07298207054736314,47.18962278380847,0.05,47.19572964250551,0.09824219590964092,0.11605588975632417,0.015042134256625777,0.32709279326014457,48.37895254728204,1.1277813450920675,3,"[0.32709279326014457, 0.034188610913080786, 0.07502366134627932, 0.039863779772074184, 0.015042134256625777]"
formation_ancc_full,formation_egfdu_weighted,candidate_path,candidate_path,formation,formation,47.25117120218997,56.86715912489749,47.25117120218997,0.7887634453668484,49.25805675426661,2.006885552076639,0.09223522313678699,47.14052380023827,0.1,47.14130887559323,0.11154749496839345,0.09972226739254168,0.034641941967388956,0.3067006834141737,48.14688041352644,0.8957092113364666,2,"[0.3067006834141737, 0.053329808322947536, 0.09784701737112703, 0.06521802376632994, 0.034641941967388956]"
pf_medoid_k8_m3,exp255_assertive,candidate_path,model_output,pf_medoid,selector_correction_output,13.936274952538461,7.8779902277703,7.8779902277703,0.6131684903473282,9.885871583826745,2.007881356056445,1.0,7.8779902277703,1.0,7.8779902277703,1.0,0.0,1.0,1.0,7.8779902277703,0.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
beam_sm5,exp226_k16,candidate_path,candidate_path,beam,geometry,16.31354225385345,9.42710967407494,9.42710967407494,0.5488580112143625,11.443549634920327,2.0164399608453873,0.9760358037053091,9.421436944292688,1.0,9.42710967407494,0.9758438056933784,0.01571832119755986,0.9527655131198758,0.996091194369957,9.443117250401965,0.01600757632702532,3,"[0.9630355038177488, 0.9854548876451594, 0.9818719295141508, 0.996091194369957, 0.9527655131198758]"
pf_medoid_k8_m6,exp251_error_row,candidate_path,model_output,pf_medoid,selector_output,15.721455750271643,8.548425417721944,8.548425417721944,0.46967475353352733,10.565065029451134,2.0166396117291896,0.9486886505161041,8.518498163915034,0.9500000000000001,8.518517745083672,0.9491742638327316,0.017384024683563714,0.9376009405668565,0.9836855062230356,8.548870547206956,0.0004451294850120746,2,"[0.9401991878411954, 0.9836855062230356, 0.9401901659289468, 0.9441955186036244, 0.9376009405668565]"
pf_medoid_k8_m6,exp259_probability_row,candidate_path,model_output,pf_medoid,selector_output,15.721455750271643,8.55605266725529,8.55605266725529,0.47123704234563873,10.572911063189764,2.0168583959344737,0.9492845179603159,8.526904493197618,0.9500000000000001,8.526910304443094,0.9496737557108785,0.01601033818390452,0.9358418638133033,0.9804857033595232,8.552690826133173,-0.0033618411221176814,2,"[0.9438805049912082, 0.9804857033595232, 0.9393462621979707, 0.9488144441923877, 0.9358418638133033]"
hmm_exp218_residual_scale,exp103_xy_likpf_mean,candidate_path,candidate_path,hmm_ml,xy_likpf,8.427220066306026,14.58055395716079,8.427220066306026,0.622773234377366,10.448149258540303,2.020929192234277,0.0,8.427220066306026,0.0,8.427220066306026,0.0,0.0,0.0,0.0,8.427220066306026,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
pf_medoid_k8_m5,exp238_addonly,candidate_path,model_output,pf_medoid,ml_output,14.482404087953581,7.936690030870403,7.936690030870403,0.5391366825335798,9.958292444643066,2.021602413772663,0.9931353056641941,7.936248293565499,1.0,7.936690030870403,0.9866599766367594,0.01240054285882787,0.9664485999597424,1.0,7.956179722732344,0.01948969186194116,1,"[0.9803115747783647, 1.0, 0.9880387847387758, 0.9985009237069142, 0.9664485999597424]"
pf_medoid_k8_m6,exp259_error_row,candidate_path,model_output,pf_medoid,selector_output,15.721455750271643,8.532211478197349,8.532211478197349,0.46856907864664693,10.555441459341663,2.023229981144315,0.9488029509640825,8.502320880588902,0.9500000000000001,8.502337249919975,0.9492897162339036,0.01782568668461603,0.936425917499124,0.9846859531563518,8.534324479492183,0.0021130012948340493,1,"[0.9417207360535972, 0.9846859531563518, 0.941045549038442, 0.9425704254220033, 0.936425917499124]"
tvt_dense,exp192_likpf,candidate_path,candidate_path,dense,pf_hard_window,23.47039625126426,11.544811567971532,11.544811567971532,0.09639717345077795,13.568179516927215,2.0233679489556824,0.8304124559636308,10.72889570640867,0.8500000000000001,10.740188371206822,0.8290096436835516,0.016561019895559137,0.7987342258678366,0.8488557887871919,10.798488630200834,-0.7463229377706977,5,"[0.8488557887871919, 0.7987342258678366, 0.8304854271799416, 0.8365364767342722, 0.8304362998485157]"
beam_mean,exp237_row_selector,candidate_path,model_output,beam,selector_output,15.77432703246548,8.545227678368821,8.545227678368821,0.4638628172186099,10.570043597982407,2.0248159196135855,0.9466739343715243,8.512419723453359,0.9500000000000001,8.512547601074363,0.9468429057165043,0.011529596511597686,0.9287823936376379,0.9629141699461368,8.526416775359923,-0.018810903008898094,4,"[0.9287823936376379, 0.9629141699461368, 0.9462371899415821, 0.9543232888866158, 0.9419574861705483]"
exp192_beam_mean,exp259_error_row,candidate_path,model_output,pf_hard_window,selector_output,15.677016390009442,8.532211478197349,8.532211478197349,0.47629966243145194,10.559199762914115,2.026988284716767,0.952450645658234,8.506847711957878,0.9500000000000001,8.506915185074394,0.9529124377873872,0.015181782564706014,0.9323583304977804,0.9753184770700958,8.530239313197152,-0.0019721650001969238,3,"[0.9323583304977804, 0.9753184770700958, 0.943890010919945, 0.964270024044028, 0.9487253464050872]"
exp192_beam_mean,exp251_error_viterbi,candidate_path,model_output,pf_hard_window,selector_output,15.677016390009442,8.502212004569888,8.502212004569888,0.4710206977449833,10.53115029334298,2.0289382887730927,0.9506184035692087,8.474562417105094,0.9500000000000001,8.474566760308484,0.9509911106382946,0.015014489650332875,0.9317337374837089,0.9735571175334949,8.497620908743428,-0.004591095826459224,2,"[0.9317337374837089, 0.9735571175334949, 0.9450298315208794, 0.9625166562585489, 0.9421182103948407]"
beam_mean,exp237_viterbi,candidate_path,model_output,beam,selector_output,15.77432703246548,8.545093285823208,8.545093285823208,0.465910023353577,10.576517877043628,2.0314245912204196,0.9479367150255741,8.513910975768633,0.9500000000000001,8.513960039085958,0.9480894627878662,0.011725430728421943,0.9300519641906609,0.9644992565460921,8.528326528575187,-0.016766757248021236,4,"[0.9300519641906609, 0.9644992565460921, 0.9481200179704674, 0.9556526353451076, 0.9421234398870032]"
pf_medoid_k8_m5,exp255_assertive,candidate_path,model_output,pf_medoid,selector_correction_output,14.482404087953581,7.8779902277703,7.8779902277703,0.5304546877988815,9.910149885911549,2.032159658141249,0.9897721213208278,7.876989207258157,1.0,7.8779902277703,0.984646247554649,0.01328562071470517,0.96353450718195,1.0,7.898589387318793,0.02059915954849334,1,"[0.9776709380894502, 1.0, 0.9850391235828834, 0.9969866689189619, 0.96353450718195]"
