well,rows,original_episode_rows,exp209_rmse_ft,exp355_rmse_ft,rmse_gain_ft,original_episode_exp209_rmse_ft,original_episode_exp355_rmse_ft,outside_exp209_rmse_ft,outside_exp355_rmse_ft
67847288,7429,5399,12.600008007812713,18.08600922494171,-5.486001217128996,14.392976089448219,19.21768475918696,5.481037129416231,14.65696637803895
67a8da4a,4911,952,8.508505937279454,8.31925246507949,0.18925347219996347,18.0613605160189,17.564682655809943,3.3705149353196324,3.4153758458698498
684a6fc1,9818,1124,7.436944666162289,7.085776065852864,0.35116860030942565,17.242338263782845,14.282171534379545,4.901281832300434,5.507072765727429
698930d1,4741,0,2.714135276500629,2.7819772656821717,-0.06784198918154294,,,2.714135276500629,2.7819772656821717
699ea575,4120,1894,14.341209793409881,10.266761109703758,4.074448683706123,20.855513196535643,14.828676855916637,3.2534262419786266,2.82805304624409
69c1bdad,2714,1334,10.01622285302382,10.076713777260196,-0.06049092423637603,13.558080637926803,13.620561263648955,4.428444148507525,4.5122000820482375
69e41fa6,5772,0,4.700848762019163,4.638835906447731,0.06201285557143166,,,4.700848762019163,4.638835906447731
6a0ff78e,6465,611,4.864018931370818,5.3293884437438,-0.4653695123729813,14.475680540735706,15.933312189023047,2.063278609181701,2.2067138740752554
6a8fa194,3017,0,2.1419749100606866,2.7642858391307428,-0.6223109290700561,,,2.1419749100606866,2.7642858391307428
6ae68655,4204,0,4.989295107213599,5.632875891556581,-0.6435807843429817,,,4.989295107213599,5.632875891556581
6d1d74e1,5830,1709,10.336746339133342,5.428694290151483,4.908052048981858,18.471572990944647,7.544961354543353,3.1083572829035795,4.2526100976420596
6d590e26,6096,3141,11.687016408995262,23.31960850400579,-11.632592095010526,15.464919412412753,30.021497332258015,5.249030900444743,12.799074672972438
6d6d93af,3595,0,2.8328433968957025,7.537427947802901,-4.704584550907199,,,2.8328433968957025,7.537427947802901
