well_id,hidden_query_label,prefix_selected_label,prefix_selected_is_provided,prefix_selected_hidden_overlap_grid_points,prefix_selected_hidden_coverage_query,prefix_selected_hidden_coverage_candidate,prefix_selected_hidden_corr,prefix_selected_hidden_raw_rmse,prefix_selected_hidden_resid_std,prefix_selected_hidden_z_rmse,provided_hidden_z_rmse,provided_hidden_raw_rmse,oracle_hidden_z_rmse,oracle_hidden_raw_rmse,prefix_selected_minus_provided_hidden_z_rmse,prefix_selected_minus_provided_hidden_raw_rmse
1590af81,horizontal:train:1590af81:hidden,typewell:train:09053135,False,40.0,1.0,0.021551724523305893,0.9094537496566772,6.484717845916748,6.368904113769531,0.4255496561527252,0.4255496561527252,6.484717845916748,,,0.0,0.0
15e154a1,horizontal:train:15e154a1:hidden,typewell:train:15e154a1,True,74.0,1.0,0.03991369903087616,0.8723510503768921,6.9966206550598145,6.9906487464904785,0.5052701234817505,0.5052701234817505,6.9966206550598145,,,0.0,0.0
1619e2ca,horizontal:train:1619e2ca:hidden,typewell:train:09053135,False,59.0,1.0,0.031788792461156845,0.8655246496200562,8.084104537963867,8.057154655456543,0.518604576587677,0.518604576587677,8.084104537963867,,,0.0,0.0
16e4a047,horizontal:train:16e4a047:hidden,typewell:train:16e4a047,True,30.0,1.0,0.014771048910915852,0.7436643242835999,11.083771705627441,10.258947372436523,0.7160107493400574,0.7160107493400574,11.083771705627441,,,0.0,0.0
173ed841,horizontal:train:173ed841:hidden,typewell:train:1285a37b,False,88.0,1.0,0.04375932365655899,0.7202741503715515,11.24311637878418,11.014631271362305,0.7479650378227234,0.7479650378227234,11.24311637878418,0.7479650378227234,11.24311637878418,0.0,0.0
1770d7c6,horizontal:train:1770d7c6:hidden,typewell:train:0dd99dc5,False,60.0,1.0,0.0301204826682806,0.3802562952041626,15.5548095703125,14.399691581726074,1.1133227348327637,1.1133227348327637,15.5548095703125,,,0.0,0.0
177622d7,horizontal:train:177622d7:hidden,typewell:train:ba48188d,False,40.0,1.0,0.03325020894408226,0.8441984057426453,7.865966796875,7.8646016120910645,0.5582143068313599,0.5582143068313599,7.865966796875,,,0.0,0.0
18d24f7b,horizontal:train:18d24f7b:hidden,typewell:train:09441b8d,False,40.0,1.0,0.01946472004055977,0.9496484398841858,4.410392761230469,4.318777084350586,0.3173375427722931,0.3173375427722931,4.410392761230469,,,0.0,0.0
19137a89,horizontal:train:19137a89:hidden,typewell:train:09ec2ca9,False,83.0,1.0,0.046524662524461746,0.9335336685180664,14.173196792602539,13.875171661376953,0.3645993173122406,0.3645993173122406,14.173196792602539,0.3645993173122406,14.173196792602539,0.0,0.0
1944513c,horizontal:train:1944513c:hidden,typewell:train:0be01c24,False,36.0,1.0,0.01820020191371441,0.9293174147605896,3.318979501724243,3.2006447315216064,0.37598559260368347,0.37598559260368347,3.318979501724243,,,0.0,0.0
197f8a5a,horizontal:train:197f8a5a:hidden,typewell:train:28473855,False,105.0,1.0,0.04085602983832359,-0.0077217863872647285,27.56019401550293,21.33278465270996,1.4196631908416748,0.8439909815788269,11.923965454101562,0.8439909815788269,11.923965454101562,0.5756722092628479,15.636228561401367
19871e7f,horizontal:train:19871e7f:hidden,typewell:train:4a035ec2,False,35.0,1.0,0.018106570467352867,0.863226592540741,7.170562267303467,6.562036514282227,0.5230170488357544,0.5230170488357544,7.170562267303467,,,0.0,0.0
198a5607,horizontal:train:198a5607:hidden,typewell:train:a612d5a0,False,48.0,1.0,0.026504693552851677,0.8449451923370361,11.190467834472656,11.151071548461914,0.5568748712539673,0.5568748712539673,11.190467834472656,,,0.0,0.0
19fb4f7b,horizontal:train:19fb4f7b:hidden,typewell:train:94d813a4,False,68.0,1.0,0.0352880135178566,0.6952766180038452,7.963092803955078,7.346553802490234,0.780670702457428,0.780670702457428,7.963092803955078,,,0.0,0.0
1a518997,horizontal:train:1a518997:hidden,typewell:train:09441b8d,False,31.0,1.0,0.015085157938301563,0.9484286904335022,6.042607307434082,5.2015557289123535,0.3211582601070404,0.3211582601070404,6.042607307434082,,,0.0,0.0
1a68190b,horizontal:train:1a68190b:hidden,typewell:train:c03d4aed,False,65.0,1.0,0.035577449947595596,0.6936745047569275,11.150327682495117,10.906923294067383,0.7827202677726746,0.7827202677726746,11.150327682495117,,,0.0,0.0
1a730ac2,horizontal:train:1a730ac2:hidden,typewell:train:0498acab,False,59.0,1.0,0.03116745874285698,0.7758127450942993,7.051866054534912,7.004475116729736,0.6696076989173889,0.6696076989173889,7.051866054534912,,,0.0,0.0
1aaf1da0,horizontal:train:1aaf1da0:hidden,typewell:train:2d35f86d,False,37.0,1.0,0.021179163828492165,0.7946938276290894,13.223328590393066,12.54500961303711,0.6407904028892517,0.6407904028892517,13.223328590393066,,,0.0,0.0
1b08ed48,horizontal:train:1b08ed48:hidden,typewell:train:1b08ed48,True,44.0,1.0,0.029372496530413628,0.909284770488739,5.3907012939453125,5.250032901763916,0.42594653367996216,0.42594653367996216,5.3907012939453125,,,0.0,0.0
1b1c5372,horizontal:train:1b1c5372:hidden,typewell:train:0390d174,False,93.0,1.0,0.05441778898239136,0.3889300525188446,12.871992111206055,12.752735137939453,1.1055043935775757,1.1055043935775757,12.871992111206055,1.1055043935775757,12.871992111206055,0.0,0.0
1b1eba53,horizontal:train:1b1eba53:hidden,typewell:train:81bf5923,False,199.0,1.0,0.09544364362955093,0.654017984867096,13.898682594299316,13.066890716552734,0.8318437337875366,0.8318437337875366,13.898682594299316,0.8318437337875366,13.898682594299316,0.0,0.0
1b6ba517,horizontal:train:1b6ba517:hidden,typewell:train:1b6ba517,True,38.0,1.0,0.018216682597994804,0.8155954480171204,10.579818725585938,10.577231407165527,0.6072965264320374,0.6072965264320374,10.579818725585938,,,0.0,0.0
1b82b665,horizontal:train:1b82b665:hidden,typewell:train:0390d174,False,38.0,1.0,0.02223522588610649,0.1117192953824997,14.916158676147461,14.826743125915527,1.3328771591186523,1.3328771591186523,14.916158676147461,,,0.0,0.0
1bcb2fcf,horizontal:train:1bcb2fcf:hidden,typewell:train:1bcb2fcf,True,46.0,1.0,0.03155006840825081,0.7471014261245728,15.115676879882812,15.112665176391602,0.7111941576004028,0.7111941576004028,15.115676879882812,,,0.0,0.0
1beca81d,horizontal:train:1beca81d:hidden,typewell:train:1beca81d,True,52.0,1.0,0.0343007929623127,0.8911855816841125,6.0716872215271,6.024370193481445,0.46650704741477966,0.46650704741477966,6.0716872215271,,,0.0,0.0
