query_label,split,well_id,view,rank_by_z_rmse,candidate_label,candidate_split,candidate_well_id,candidate_is_provided,overlap_grid_points,coverage_query,coverage_candidate,corr,raw_rmse,resid_std,z_rmse
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,3,typewell:train:13ce113d,train,13ce113d,False,647.0,1.0,0.2952989637851715,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,4,typewell:train:18d24f7b,train,18d24f7b,False,647.0,1.0,0.39235901832580566,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,5,typewell:train:1a518997,train,1a518997,False,647.0,1.0,0.3405263125896454,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,6,typewell:train:203721ab,train,203721ab,False,647.0,1.0,0.42762723565101624,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,7,typewell:train:2075c696,train,2075c696,False,647.0,1.0,0.24951793253421783,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,8,typewell:train:264feceb,train,264feceb,False,647.0,1.0,0.34287229180336,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,9,typewell:train:29b24409,train,29b24409,False,647.0,1.0,0.3535519242286682,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:prefix,train,75cd5f11,prefix,10,typewell:train:2ee0235b,train,2ee0235b,False,647.0,1.0,0.3499188721179962,0.6636962890625,16.2387752532959,16.21976661682129,0.820126473903656
horizontal:train:75cd5f11:full,train,75cd5f11,full,1,typewell:train:09441b8d,train,09441b8d,False,666.0,1.0,0.32408758997917175,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,2,typewell:train:10a1281a,train,10a1281a,False,666.0,1.0,0.3512658178806305,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,3,typewell:train:13ce113d,train,13ce113d,False,666.0,1.0,0.3039707839488983,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,4,typewell:train:18d24f7b,train,18d24f7b,False,666.0,1.0,0.40388113260269165,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,5,typewell:train:1a518997,train,1a518997,False,666.0,1.0,0.3505263030529022,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,6,typewell:train:203721ab,train,203721ab,False,666.0,1.0,0.4401850700378418,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,7,typewell:train:2075c696,train,2075c696,False,666.0,1.0,0.2568453550338745,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,8,typewell:train:264feceb,train,264feceb,False,666.0,1.0,0.3529411852359772,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,9,typewell:train:29b24409,train,29b24409,False,666.0,1.0,0.3639344274997711,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75cd5f11:full,train,75cd5f11,full,10,typewell:train:2ee0235b,train,2ee0235b,False,666.0,1.0,0.36019471287727356,0.6635045409202576,16.07298469543457,16.04716682434082,0.8203602433204651
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,1,typewell:train:75d20a82,train,75d20a82,True,1001.0,1.0,0.4350282549858093,0.8355033993721008,17.221424102783203,17.20589828491211,0.5735793113708496
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,2,typewell:train:3932faa6,train,3932faa6,False,996.0,0.9950050115585327,0.4403183162212372,0.8346958756446838,17.263490676879883,17.248056411743164,0.5749854445457458
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,3,typewell:train:71ccf778,train,71ccf778,False,986.0,0.9850149750709534,0.446153849363327,0.8331584930419922,17.340347290039062,17.326711654663086,0.5776530504226685
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,4,typewell:train:27ebb9b9,train,27ebb9b9,False,984.0,0.9830169677734375,0.44931507110595703,0.8328920006752014,17.357608795166016,17.344085693359375,0.5781141519546509
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,5,typewell:train:5663b2b7,train,5663b2b7,False,981.0,0.9800199866294861,0.4518654942512512,0.8325948119163513,17.376270294189453,17.36371612548828,0.5786280035972595
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,6,typewell:train:f140c2fa,train,f140c2fa,False,972.0,0.9710289835929871,0.4571966230869293,0.8311281800270081,17.446685791015625,17.434988021850586,0.5811571478843689
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,7,typewell:train:e9949a23,train,e9949a23,False,971.0,0.9700299501419067,0.45866793394088745,0.8309935927391052,17.451536178588867,17.440258026123047,0.5813887119293213
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,8,typewell:train:1b6ba517,train,1b6ba517,False,965.0,0.9640359878540039,0.46260786056518555,0.8298527002334595,17.503692626953125,17.492948532104492,0.583347737789154
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,9,typewell:train:992ce078,train,992ce078,False,957.0,0.9560439586639404,0.46433770656585693,0.8289263844490051,17.5643310546875,17.55527687072754,0.5849335193634033
horizontal:train:75d20a82:prefix,train,75d20a82,prefix,10,typewell:train:f08774c3,train,f08774c3,False,939.0,0.9380619525909424,0.4637036919593811,0.8268071413040161,17.67888832092285,17.672245025634766,0.5885454416275024
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,1,typewell:train:1b6ba517,train,1b6ba517,False,88.0,1.0,0.04218600317835808,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,2,typewell:train:27ebb9b9,train,27ebb9b9,False,88.0,1.0,0.040182650089263916,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,3,typewell:train:3932faa6,train,3932faa6,False,88.0,1.0,0.038903623819351196,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,4,typewell:train:481de5fc,train,481de5fc,False,88.0,1.0,0.046958379447460175,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,5,typewell:train:5254b6db,train,5254b6db,False,88.0,1.0,0.04473818093538284,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,6,typewell:train:5663b2b7,train,5663b2b7,False,88.0,1.0,0.04053431749343872,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,7,typewell:train:58fa8486,train,58fa8486,False,88.0,1.0,0.046462513506412506,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,8,typewell:train:6a8fa194,train,6a8fa194,False,88.0,1.0,0.048645660281181335,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,9,typewell:train:71ccf778,train,71ccf778,False,88.0,1.0,0.039819005876779556,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:hidden,train,75d20a82,hidden,10,typewell:train:75d20a82,train,75d20a82,True,88.0,1.0,0.03824423998594284,0.7435274720191956,10.76749324798584,10.699919700622559,0.7162018418312073
horizontal:train:75d20a82:full,train,75d20a82,full,1,typewell:train:75d20a82,train,75d20a82,True,1013.0,1.0,0.44024336338043213,0.8357367515563965,17.15839958190918,17.139015197753906,0.5731723308563232
horizontal:train:75d20a82:full,train,75d20a82,full,2,typewell:train:3932faa6,train,3932faa6,False,1008.0,0.9950641393661499,0.44562333822250366,0.8349227905273438,17.19986343383789,17.180564880371094,0.5745906829833984
horizontal:train:75d20a82:full,train,75d20a82,full,3,typewell:train:71ccf778,train,71ccf778,False,998.0,0.9851924777030945,0.45158371329307556,0.8333705067634583,17.275442123413086,17.25811004638672,0.577285885810852
horizontal:train:75d20a82:full,train,75d20a82,full,4,typewell:train:27ebb9b9,train,27ebb9b9,False,996.0,0.9832181930541992,0.4547945261001587,0.8330987095832825,17.292428970336914,17.275217056274414,0.5777565240859985
horizontal:train:75d20a82:full,train,75d20a82,full,5,typewell:train:5663b2b7,train,5663b2b7,False,993.0,0.9802566766738892,0.4573929011821747,0.8327975869178772,17.310678482055664,17.294544219970703,0.5782774686813354
horizontal:train:75d20a82:full,train,75d20a82,full,6,typewell:train:f140c2fa,train,f140c2fa,False,984.0,0.9713721871376038,0.4628410041332245,0.8313156366348267,17.379901885986328,17.364702224731445,0.5808345079421997
horizontal:train:75d20a82:full,train,75d20a82,full,7,typewell:train:e9949a23,train,e9949a23,False,983.0,0.9703850150108337,0.4643363356590271,0.8311792612075806,17.3846435546875,17.369916915893555,0.5810692310333252
horizontal:train:75d20a82:full,train,75d20a82,full,8,typewell:train:1b6ba517,train,1b6ba517,False,977.0,0.9644619822502136,0.4683605134487152,0.8300285339355469,17.436006546020508,17.42186737060547,0.5830462574958801
horizontal:train:75d20a82:full,train,75d20a82,full,9,typewell:train:992ce078,train,992ce078,False,969.0,0.9565646648406982,0.4701601266860962,0.8290862441062927,17.49551010131836,17.483278274536133,0.5846601724624634
horizontal:train:75d20a82:full,train,75d20a82,full,10,typewell:train:f08774c3,train,f08774c3,False,951.0,0.9387956857681274,0.4696296155452728,0.8269345164299011,17.607831954956055,17.598358154296875,0.5883289575576782
horizontal:train:76201745:prefix,train,76201745,prefix,1,typewell:train:0390d174,train,0390d174,False,467.0,1.0,0.2732592225074768,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,2,typewell:train:1b82b665,train,1b82b665,False,467.0,1.0,0.27715134620666504,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,3,typewell:train:2fd68f7b,train,2fd68f7b,False,467.0,1.0,0.2620650827884674,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,4,typewell:train:48c1f673,train,48c1f673,False,467.0,1.0,0.2347913533449173,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,5,typewell:train:5bd25f59,train,5bd25f59,False,467.0,1.0,0.20618101954460144,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,6,typewell:train:76201745,train,76201745,True,467.0,1.0,0.29575681686401367,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,7,typewell:train:9a6b0392,train,9a6b0392,False,467.0,1.0,0.2434827983379364,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,8,typewell:train:ae8959c3,train,ae8959c3,False,467.0,1.0,0.19948740303516388,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,9,typewell:train:c472c0b5,train,c472c0b5,False,467.0,1.0,0.21914593875408173,0.9425168037414551,11.298888206481934,10.32060718536377,0.3390669524669647
horizontal:train:76201745:prefix,train,76201745,prefix,10,typewell:train:01982c1d,train,01982c1d,False,467.0,1.0,0.21102575957775116,0.7914869785308838,38.35936737060547,19.74015235900879,0.645775556564331
horizontal:train:76201745:full,train,76201745,full,1,typewell:train:0390d174,train,0390d174,False,491.0,1.0,0.28730252385139465,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,2,typewell:train:1b82b665,train,1b82b665,False,491.0,1.0,0.2913946509361267,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,3,typewell:train:2fd68f7b,train,2fd68f7b,False,491.0,1.0,0.27553310990333557,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,4,typewell:train:48c1f673,train,48c1f673,False,491.0,1.0,0.24685771763324738,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,5,typewell:train:5bd25f59,train,5bd25f59,False,491.0,1.0,0.216777041554451,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,6,typewell:train:76201745,train,76201745,True,491.0,1.0,0.31095629930496216,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,7,typewell:train:9a6b0392,train,9a6b0392,False,491.0,1.0,0.25599583983421326,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,8,typewell:train:ae8959c3,train,ae8959c3,False,491.0,1.0,0.20973943173885345,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,9,typewell:train:c472c0b5,train,c472c0b5,False,491.0,1.0,0.23040826618671417,0.9463545680046082,11.078639030456543,10.139411926269531,0.327552855014801
horizontal:train:76201745:full,train,76201745,full,10,typewell:train:01982c1d,train,01982c1d,False,491.0,1.0,0.2218707650899887,0.8032961487770081,38.07461166381836,19.44068145751953,0.6272222399711609
horizontal:train:764072a5:prefix,train,764072a5,prefix,1,typewell:train:09441b8d,train,09441b8d,False,596.0,1.0,0.2900243401527405,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,2,typewell:train:10a1281a,train,10a1281a,False,596.0,1.0,0.31434598565101624,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,3,typewell:train:13ce113d,train,13ce113d,False,596.0,1.0,0.27202191948890686,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,4,typewell:train:1a518997,train,1a518997,False,596.0,1.0,0.31368422508239746,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,5,typewell:train:2075c696,train,2075c696,False,596.0,1.0,0.22984959185123444,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,6,typewell:train:264feceb,train,264feceb,False,596.0,1.0,0.315845251083374,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,7,typewell:train:29b24409,train,29b24409,False,596.0,1.0,0.325683057308197,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,8,typewell:train:2ee0235b,train,2ee0235b,False,596.0,1.0,0.3223364055156708,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,9,typewell:train:310c71a5,train,310c71a5,False,596.0,1.0,0.3047034740447998,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:prefix,train,764072a5,prefix,10,typewell:train:3690a146,train,3690a146,False,596.0,1.0,0.3033078908920288,0.8775676488876343,11.781426429748535,11.743744850158691,0.49483805894851685
horizontal:train:764072a5:full,train,764072a5,full,1,typewell:train:09441b8d,train,09441b8d,False,611.0,1.0,0.297323614358902,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,2,typewell:train:10a1281a,train,10a1281a,False,611.0,1.0,0.3222573697566986,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,3,typewell:train:13ce113d,train,13ce113d,False,611.0,1.0,0.2788681089878082,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,4,typewell:train:1a518997,train,1a518997,False,611.0,1.0,0.3215789496898651,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,5,typewell:train:2075c696,train,2075c696,False,611.0,1.0,0.23563440144062042,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,6,typewell:train:264feceb,train,264feceb,False,611.0,1.0,0.3237943947315216,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,7,typewell:train:29b24409,train,29b24409,False,611.0,1.0,0.3338797688484192,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,8,typewell:train:2ee0235b,train,2ee0235b,False,611.0,1.0,0.3304488956928253,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,9,typewell:train:310c71a5,train,310c71a5,False,611.0,1.0,0.3123721778392792,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:764072a5:full,train,764072a5,full,10,typewell:train:3690a146,train,3690a146,False,611.0,1.0,0.3109414875507355,0.8775155544281006,11.677541732788086,11.633471488952637,0.4949433207511902
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,1,typewell:train:00bbac68,train,00bbac68,False,856.0,1.0,0.4398766756057739,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,2,typewell:train:153552f5,train,153552f5,False,856.0,1.0,0.40472814440727234,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,3,typewell:train:155887bb,train,155887bb,False,856.0,1.0,0.403393030166626,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,4,typewell:train:25939962,train,25939962,False,856.0,1.0,0.45947396755218506,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,5,typewell:train:2b547943,train,2b547943,False,856.0,1.0,0.47502774000167847,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,6,typewell:train:3584a6eb,train,3584a6eb,False,856.0,1.0,0.4669939875602722,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,7,typewell:train:73b1447d,train,73b1447d,False,856.0,1.0,0.44260600209236145,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,8,typewell:train:75c20ec7,train,75c20ec7,False,856.0,1.0,0.41940224170684814,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,9,typewell:train:77b0d905,train,77b0d905,True,856.0,1.0,0.47476428747177124,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:prefix,train,77b0d905,prefix,10,typewell:train:8050c789,train,8050c789,False,856.0,1.0,0.45947396755218506,0.8745816946029663,14.181031227111816,14.181024551391602,0.5008358955383301
horizontal:train:77b0d905:full,train,77b0d905,full,1,typewell:train:00bbac68,train,00bbac68,False,879.0,1.0,0.4516957998275757,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,2,typewell:train:153552f5,train,153552f5,False,879.0,1.0,0.41560283303260803,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,3,typewell:train:155887bb,train,155887bb,False,879.0,1.0,0.4142318665981293,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,4,typewell:train:25939962,train,25939962,False,879.0,1.0,0.4718196392059326,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,5,typewell:train:2b547943,train,2b547943,False,879.0,1.0,0.4877913296222687,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,6,typewell:train:3584a6eb,train,3584a6eb,False,879.0,1.0,0.47954174876213074,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,7,typewell:train:73b1447d,train,73b1447d,False,879.0,1.0,0.45449844002723694,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,8,typewell:train:75c20ec7,train,75c20ec7,False,879.0,1.0,0.43067124485969543,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,9,typewell:train:77b0d905,train,77b0d905,True,879.0,1.0,0.4875207841396332,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77b0d905:full,train,77b0d905,full,10,typewell:train:8050c789,train,8050c789,False,879.0,1.0,0.4718196392059326,0.873504102230072,14.110687255859375,14.110631942749023,0.5029829144477844
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,1,typewell:train:7acda2df,train,7acda2df,False,513.0,0.8890814781188965,0.4243176281452179,0.7810160517692566,17.611743927001953,17.388507843017578,0.6617914438247681
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,2,typewell:train:49dbc14c,train,49dbc14c,False,523.0,0.9064124822616577,0.42451298236846924,0.7787981033325195,17.938337326049805,17.71640968322754,0.6651344299316406
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,3,typewell:train:14a53cb3,train,14a53cb3,False,551.0,0.9549393653869629,0.2871287167072296,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,4,typewell:train:24d8997e,train,24d8997e,False,551.0,0.9549393653869629,0.3163031041622162,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,5,typewell:train:25fd32b3,train,25fd32b3,False,551.0,0.9549393653869629,0.409970223903656,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,6,typewell:train:2d196986,train,2d196986,False,551.0,0.9549393653869629,0.300108939409256,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,7,typewell:train:2d2d0c6b,train,2d2d0c6b,False,551.0,0.9549393653869629,0.29308509826660156,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,8,typewell:train:2e43c2ea,train,2e43c2ea,False,551.0,0.9549393653869629,0.30679288506507874,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,9,typewell:train:460f859e,train,460f859e,False,551.0,0.9549393653869629,0.35162732005119324,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:prefix,train,77e4821c,prefix,10,typewell:train:4a335117,train,4a335117,False,551.0,0.9549393653869629,0.22958333790302277,0.7715367078781128,18.53632354736328,18.305736541748047,0.6759634613990784
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,1,typewell:train:14a53cb3,train,14a53cb3,False,81.0,1.0,0.04220948368310928,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,2,typewell:train:24d8997e,train,24d8997e,False,81.0,1.0,0.04649827629327774,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,3,typewell:train:25fd32b3,train,25fd32b3,False,81.0,1.0,0.0602678582072258,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,4,typewell:train:2d196986,train,2d196986,False,81.0,1.0,0.04411764815449715,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,5,typewell:train:2d2d0c6b,train,2d2d0c6b,False,81.0,1.0,0.04308510571718216,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,6,typewell:train:2e43c2ea,train,2e43c2ea,False,81.0,1.0,0.045100223273038864,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,7,typewell:train:460f859e,train,460f859e,False,81.0,1.0,0.05169112980365753,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,8,typewell:train:49dbc14c,train,49dbc14c,False,81.0,1.0,0.06574675440788269,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,9,typewell:train:4a335117,train,4a335117,False,81.0,1.0,0.03375000134110451,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:hidden,train,77e4821c,hidden,10,typewell:train:504c8b08,train,504c8b08,False,81.0,1.0,0.042275574058294296,0.4254048466682434,19.944520950317383,19.896343231201172,1.07200288772583
horizontal:train:77e4821c:full,train,77e4821c,full,1,typewell:train:7acda2df,train,7acda2df,False,592.0,0.9024389982223511,0.4896608889102936,0.7558729648590088,17.969051361083984,17.780866622924805,0.6987518072128296
horizontal:train:77e4821c:full,train,77e4821c,full,2,typewell:train:49dbc14c,train,49dbc14c,False,602.0,0.917682945728302,0.4886363744735718,0.754642128944397,18.241823196411133,18.05377769470215,0.7005110383033752
horizontal:train:77e4821c:full,train,77e4821c,full,3,typewell:train:14a53cb3,train,14a53cb3,False,630.0,0.9603658318519592,0.3282959759235382,0.7492453455924988,18.744396209716797,18.547405242919922,0.7081732153892517
horizontal:train:77e4821c:full,train,77e4821c,full,4,typewell:train:24d8997e,train,24d8997e,False,630.0,0.9603658318519592,0.36165326833724976,0.7492453455924988,18.744396209716797,18.547405242919922,0.7081732153892517
horizontal:train:77e4821c:full,train,77e4821c,full,5,typewell:train:25fd32b3,train,25fd32b3,False,630.0,0.9603658318519592,0.46875,0.7492453455924988,18.744396209716797,18.547405242919922,0.7081732153892517
horizontal:train:77e4821c:full,train,77e4821c,full,6,typewell:train:2d196986,train,2d196986,False,630.0,0.9603658318519592,0.343137264251709,0.7492453455924988,18.744396209716797,18.547405242919922,0.7081732153892517
horizontal:train:77e4821c:full,train,77e4821c,full,7,typewell:train:2d2d0c6b,train,2d2d0c6b,False,630.0,0.9603658318519592,0.33510637283325195,0.7492453455924988,18.744396209716797,18.547405242919922,0.7081732153892517
