well,rows,persistent_rows,episodes,grid_count,rate_span,truth_rows,truth_out_of_grid_fraction,truth_local_illegal_fraction,truth_dynamic_break_fraction,truth_best_position_nll_median,truth_best_position_nll_p90,truth_support_rate_count_median,truth_conditioned_transition_nll_mean,truth_conditioned_transition_nll_median,truth_conditioned_transition_nll_p90,truth_conditioned_rate_edge_mass_mean,posterior_mean_rows,posterior_mean_out_of_grid_fraction,posterior_mean_local_illegal_fraction,posterior_mean_dynamic_break_fraction,posterior_mean_best_position_nll_median,posterior_mean_best_position_nll_p90,posterior_mean_support_rate_count_median,posterior_mean_conditioned_transition_nll_mean,posterior_mean_conditioned_transition_nll_median,posterior_mean_conditioned_transition_nll_p90,posterior_mean_conditioned_rate_edge_mass_mean,marginal_map_rows,marginal_map_out_of_grid_fraction,marginal_map_local_illegal_fraction,marginal_map_dynamic_break_fraction,marginal_map_best_position_nll_median,marginal_map_best_position_nll_p90,marginal_map_support_rate_count_median,marginal_map_conditioned_transition_nll_mean,marginal_map_conditioned_transition_nll_median,marginal_map_conditioned_transition_nll_p90,marginal_map_conditioned_rate_edge_mass_mean,global_viterbi_rows,global_viterbi_out_of_grid_fraction,global_viterbi_local_illegal_fraction,global_viterbi_dynamic_break_fraction,global_viterbi_best_position_nll_median,global_viterbi_best_position_nll_p90,global_viterbi_support_rate_count_median,global_viterbi_conditioned_transition_nll_mean,global_viterbi_conditioned_transition_nll_median,global_viterbi_conditioned_transition_nll_p90,global_viterbi_conditioned_rate_edge_mass_mean
764072a5,2949,1546,2,573,0.11999999999992725,2949,0.0,0.0,0.0,0.03323811077022153,0.0332381107702862,41.0,0.22836308035813851,0.10798750640701223,0.13815309230702683,0.0372166618656594,2949,0.0,0.0,0.0,0.03323811077022153,0.0332381107702862,41.0,,,,,2949,0.0,0.0013563919972872161,0.0013563919972872161,0.03323811077022153,0.0332381107702862,41.0,,,,,2949,0.0,0.0,0.0,0.03323811077022153,0.0332381107702862,41.0,0.1093839085920077,0.10427703383726539,0.13352729681780406,0.03304789457591431
77b0d905,4174,4030,1,573,0.1,4174,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.2314302246691896,0.08547404866073505,0.10692207568380399,0.040454593227991685,4174,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4174,0.0,0.00023957834211787255,0.00023957834211787255,0.033202573760260125,0.033202573760260146,41.0,,,,,4174,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.09802242143101127,0.08446344624640982,0.10479984329234181,0.036537556347426246
77e4821c,5393,336,1,573,0.1,5393,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.28940207863309997,0.07868061948121687,0.1958636265043808,0.0419426392564213,5393,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5393,0.0,0.0009271277582050807,0.0009271277582050807,0.03320257376026013,0.033202573760260146,41.0,,,,,5393,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10491200417868142,0.07806582436771752,0.11861624795430567,0.03674926069521731
7850c72e,5497,0,0,573,0.1,5497,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.29662576929821693,0.09339029447109269,0.16233555533736993,0.0417196647469682,5497,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,5497,0.0,0.0009095870474804438,0.0009095870474804438,0.03320257376026013,0.03320257376026015,41.0,,,,,5497,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1392516696164294,0.08547404866238331,0.13473402454944597,0.03754321782363221
78a4a386,5119,0,0,573,0.1,5119,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.23869644357948885,0.0917183326288402,0.13858048190708236,0.04015490791736095,5119,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,5119,0.0,0.0017581558898222308,0.0017581558898222308,0.033202573760260125,0.033202573760260146,41.0,,,,,5119,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.09948014126661402,0.08547404866073505,0.11861624795758453,0.03632289564422469
79507629,5302,0,0,573,0.1,5302,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.18405304713503465,0.08547404866073505,0.10692207568380399,0.03865747989148846,5302,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,5302,0.0,0.000943040362127499,0.000943040362127499,0.033202573760260125,0.033202573760260146,41.0,,,,,5302,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.09918257281085459,0.08547404866073505,0.10501206653360615,0.03636424805932177
796dbd4c,6248,504,1,573,0.1,6248,0.0,0.00016005121638924455,0.00016005121638924455,0.03320257376026013,0.03320257376026015,41.0,0.24587190075288307,0.09339029447352161,0.1385804819077512,0.04003224660414663,6248,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6248,0.0,0.003681177976952625,0.003681177976952625,0.03320257376026013,0.033202573760260146,41.0,,,,,6248,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10596918104154063,0.09339029447352161,0.13055730139094215,0.03617495952570261
7987f2f2,3705,888,1,573,0.1,3705,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.3175358569617229,0.10479984329234181,0.36808839158466866,0.040806408332064205,3705,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3705,0.0,0.004048582995951417,0.004048582995951417,0.033202573760260125,0.033202573760260146,41.0,,,,,3705,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.11750465354365316,0.10479984329193508,0.1733644433841373,0.03601253479304172
7993a768,5487,0,0,573,0.1,5487,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.15524131001368086,0.07806582436654727,0.09489264604838514,0.03880802139041239,5487,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5487,0.0,0.00018224895206852561,0.00018224895206852561,0.03320257376026013,0.033202573760260146,41.0,,,,,5487,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09427961813608489,0.07806582436654727,0.09339029447109368,0.03698094363643286
7a5660b0,4998,1576,1,573,0.1,4998,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.17152150494301613,0.083331621760263,0.1047998432919352,0.03884053747701208,4998,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4998,0.0,0.0014005602240896359,0.0014005602240896359,0.03320257376026013,0.033202573760260146,41.0,,,,,4998,0.0,0.0,0.0,0.03320257376026013,0.03320257376026014,41.0,0.08700609651233503,0.08333162176004544,0.09489264605059552,0.03641513016852253
7acda2df,3091,0,0,573,0.1,3091,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.2607148767311347,0.08333162176026289,0.1156073000211463,0.041535417318093355,3091,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,3091,0.0,0.0016175994823681655,0.0016175994823681655,0.03320257376026013,0.033202573760260146,41.0,,,,,3091,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09840768847579177,0.08333162175851969,0.09489264605059552,0.03679076882217074
7b2c7b3c,2584,306,1,573,0.1,2584,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.3075638954863193,0.0917183326288402,0.19586362651079378,0.0417734158947761,2584,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,2584,0.0,0.008126934984520124,0.008126934984520124,0.03320257376026012,0.033202573760260146,41.0,,,,,2584,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.16195996069603807,0.08547404866255696,0.1580021456923377,0.038199365812448226
7b38844c,3749,2721,1,573,0.1,3749,0.0,0.00026673779674579886,0.00026673779674579886,0.03320257376026013,0.03320257376026015,41.0,0.26060279962507454,0.09339029447352161,0.1623355553432747,0.040463589738442156,3749,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,3749,0.0,0.0018671645772205922,0.0018671645772205922,0.03320257376026013,0.033202573760260146,41.0,,,,,3749,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.12995464915066268,0.09339029447109269,0.12151368187260163,0.03700787246178749
7bb17b96,3922,0,0,573,0.1,3922,0.0,0.0005099439061703213,0.0005099439061703213,0.03320257376026012,0.033202573760260146,41.0,0.222905855286703,0.10245248944793707,0.15302664551007053,0.03909387877063461,3922,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,3922,0.0,0.0053544110147883735,0.0053544110147883735,0.03320257376026012,0.033202573760260146,41.0,,,,,3922,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.10975889782276767,0.10245248944748911,0.13055730139094215,0.036164554460658624
7c607683,5328,0,0,573,0.1,5328,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.2107950960504799,0.08547404866073505,0.1347340245501759,0.03939069428028668,5328,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5328,0.0,0.0007507507507507507,0.0007507507507507507,0.03320257376026013,0.033202573760260146,41.0,,,,,5328,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10318662382107971,0.08446344624640982,0.11861624795758453,0.036449041799455795
7cbbd047,5121,0,0,573,0.1,5121,0.0,0.00019527436047646945,0.00019527436047646945,0.03320257376026012,0.03320257376026015,41.0,0.2648051450086033,0.10479984329504516,0.1733644433841373,0.03983526027734978,5121,0.0,0.0,0.0,0.03320257376026012,0.03320257376026015,41.0,,,,,5121,0.0,0.0027338410466705722,0.0027338410466705722,0.03320257376026012,0.03320257376026015,41.0,,,,,5121,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.12976310657420265,0.10479984329504516,0.15302664551007053,0.03628103234808142
7cd4bb31,6439,0,0,573,0.1,6439,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.19298595512790692,0.09171833263122259,0.11861624795430567,0.038917748973016746,6439,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6439,0.0,0.0009318217114458767,0.0009318217114458767,0.03320257376026013,0.033202573760260146,41.0,,,,,6439,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1039990416262282,0.09171833262916072,0.10692207568380399,0.036442484329204855
7d50373e,5122,0,0,573,0.1,5122,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1884669292741585,0.07806582436759832,0.09489264605085444,0.039741007609527465,5122,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5122,0.0,0.001952362358453729,0.001952362358453729,0.03320257376026013,0.033202573760260146,41.0,,,,,5122,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10153370506837449,0.07806582436654716,0.09339029447352161,0.037168114577213154
7d57c75d,4405,0,0,573,0.1,4405,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.30194500118355366,0.09339029447109269,0.27964089779296647,0.041127667717373105,4405,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4405,0.0,0.0022701475595913734,0.0022701475595913734,0.03320257376026013,0.033202573760260146,41.0,,,,,4405,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.12015998562136311,0.09171833262884009,0.1476883165755738,0.036614783744800226
7e208414,4226,1152,1,573,0.1,4226,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1628333664096264,0.08333162176026289,0.09489264605085444,0.03867199614426362,4226,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4226,0.0,0.00709891150023663,0.00709891150023663,0.03320257376026013,0.033202573760260146,41.0,,,,,4226,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09201082866087149,0.08333162176026289,0.09489264605059552,0.036557697876171004
7e721392,6174,0,0,573,0.1,6174,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.20680509375084039,0.07806582436759843,0.10479984329504503,0.040197771582378077,6174,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6174,0.0,0.0012957563977972141,0.0012957563977972141,0.03320257376026013,0.033202573760260146,41.0,,,,,6174,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.08569658766092425,0.07806582436759843,0.09339029447109368,0.03664113100197071
7ff89f8f,7337,3695,1,573,0.1,7337,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.20282808458957224,0.08446344624462622,0.09489264605085444,0.03992649313487794,7337,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,7337,0.0,0.0004088864658579801,0.0004088864658579801,0.03320257376026013,0.033202573760260146,41.0,,,,,7337,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09450112441707484,0.083331621760263,0.09339029447352161,0.03671495371582367
8050c789,3077,0,0,573,0.1,3077,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.22584259460004583,0.08446344624640982,0.12151368187260163,0.04003661183277708,3077,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3077,0.0,0.00032499187520311994,0.00032499187520311994,0.03320257376026012,0.033202573760260146,41.0,,,,,3077,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09687183700935208,0.08446344624640982,0.10479984329504503,0.036390003798830235
807f0298,3747,985,2,573,0.10999999999970897,3747,0.0,0.0002668801708033093,0.0002668801708033093,0.03322256189798413,0.03325810544720126,41.0,0.3279765542362655,0.14115121822970592,0.21818186803119194,0.04018596358803037,3747,0.0,0.0,0.0,0.03322256189798413,0.03325810544716248,41.0,,,,,3747,0.0,0.0005337603416066186,0.0005337603416066186,0.03322256189798413,0.03325810544716248,41.0,,,,,3747,0.0,0.0,0.0,0.03322256189798413,0.03325810544716248,41.0,0.14478818205188534,0.13601551506593065,0.1841124997377648,0.034997992593956584
811f52b3,4836,3195,1,573,0.1,4836,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.22170281463213667,0.0917183326288402,0.15302664551007067,0.03940081579237174,4836,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4836,0.0,0.002688172043010753,0.002688172043010753,0.033202573760260125,0.033202573760260146,41.0,,,,,4836,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.1109146631283706,0.08547404866238331,0.14768831657557394,0.036460306231606066
81bf5923,4543,3374,4,573,0.1,4543,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.22927226153721186,0.074501708092126,0.11456241914824326,0.04092388520044666,4543,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4543,0.0,0.007704160246533128,0.007704160246533128,0.03320257376026013,0.033202573760260146,41.0,,,,,4543,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.09403224573014259,0.074501708092126,0.09339029447109368,0.036985941535194064
81fc01c6,5909,1292,3,573,0.1,5909,0.0,0.0008461668641056016,0.0008461668641056016,0.033202573760260125,0.033202573760260146,41.0,0.3296665621110745,0.10245248944793707,0.27528064095056903,0.042113965877630166,5909,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,5909,0.0,0.002538500592316805,0.002538500592316805,0.033202573760260125,0.033202573760260146,41.0,,,,,5909,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.10518351254459118,0.09339029447352161,0.1385804819077512,0.03607632222492977
8255c867,3589,0,0,573,0.1,3589,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.33112476279890113,0.08547404866073505,0.2944722275632456,0.04275213936636003,3589,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3589,0.0,0.0008358874338255781,0.0008358874338255781,0.033202573760260125,0.033202573760260146,41.0,,,,,3589,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.09827560487127829,0.08446344624640982,0.1154374297208308,0.03640166209109938
82aab6d2,6140,1523,2,573,0.1,6140,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.23441931482376582,0.09171833263122271,0.13858048191174224,0.03948188144912402,6140,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,6140,0.0,0.0035830618892508143,0.0035830618892508143,0.033202573760260125,0.033202573760260146,41.0,,,,,6140,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10079685828108373,0.09171833262916085,0.12151368187598566,0.036273962874090605
82fcf37c,6014,0,0,573,0.1,6014,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.20448184314814272,0.07806582436654727,0.10479984329504503,0.04022580192574586,6014,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6014,0.0,0.0003325573661456601,0.0003325573661456601,0.03320257376026013,0.033202573760260146,41.0,,,,,6014,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.08846117153381089,0.07736674910198033,0.09339029447352161,0.036776330573095484
833af382,3628,1507,2,573,0.1,3628,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.32182846632228584,0.07868061948121687,0.4976849864466036,0.04184694963304512,3628,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,3628,0.0,0.003031973539140022,0.003031973539140022,0.03320257376026013,0.033202573760260146,41.0,,,,,3628,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.0982397963345069,0.07806582436771739,0.15800214569190307,0.03653103423240773
8382f4b6,4967,0,0,573,0.1,4967,0.0,0.0004026575397624321,0.0004026575397624321,0.03320257376026013,0.033202573760260146,41.0,0.23642718984557906,0.08446344624621532,0.2197929063578778,0.039502648856896395,4967,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4967,0.0,0.0036239178578618887,0.0036239178578618887,0.03320257376026013,0.033202573760260146,41.0,,,,,4967,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10038977318061361,0.08446344624621532,0.13473402455403982,0.0363705714143188
84633df4,4972,3327,1,573,0.1,4972,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.17453548138408218,0.10245248945054529,0.12151368187209978,0.037843549486402006,4972,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,4972,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,4972,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.1039200360079591,0.10245248945054529,0.12151368187209978,0.03586569488903993
8478df29,4857,1396,2,573,0.1,4857,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.23436924157461023,0.1047998432919352,0.1385804819077512,0.039237176802144336,4857,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,4857,0.0,0.0030883261272390363,0.0030883261272390363,0.03320257376026012,0.033202573760260146,41.0,,,,,4857,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.10628906642527804,0.10245248945054529,0.13858048190708236,0.03580053623700935
84815d5a,3647,0,0,573,0.1,3647,0.0,0.0005483959418700301,0.0005483959418700301,0.03320257376026012,0.033202573760260146,41.0,0.2710946503131527,0.08333162175852064,0.12151368187209978,0.04175941748870979,3647,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,3647,0.0,0.0021935837674801205,0.0021935837674801205,0.03320257376026012,0.033202573760260146,41.0,,,,,3647,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09385471360220887,0.07868061948121687,0.1069220756806485,0.03657957106512151
84c3b497,5312,3257,2,573,0.1,5312,0.0,0.00018825301204819278,0.00018825301204819278,0.033202573760260125,0.033202573760260146,41.0,0.3051739268975844,0.08446344624640982,0.2197929063578778,0.04218161051053541,5312,0.0,0.0,0.0,0.03320257376026013,0.03409449017329695,41.0,,,,,5312,0.0,0.0009412650602409639,0.0009412650602409639,0.03320257376026013,0.033202573760260146,41.0,,,,,5312,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.16238118318245395,0.08446344624462622,0.13473402455403982,0.03920269932276703
85380836,6618,305,1,573,0.1,6618,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.183165066614282,0.083331621760263,0.1047998432919352,0.039230930621002455,6618,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6618,0.0,0.0024176488365064974,0.0024176488365064974,0.03320257376026013,0.033202573760260146,41.0,,,,,6618,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.0917493922892461,0.083331621760263,0.09489264605059552,0.03652610688695253
8612b37f,5165,3052,2,573,0.11999999999992725,5165,0.0,0.0,0.0,0.033238110770245445,0.0332381107702933,41.0,0.30024951544278977,0.1174489655390226,0.1879487461194588,0.03924320093401483,5165,0.0,0.0,0.0,0.033238110770228674,0.0332381107702862,41.0,,,,,5165,0.0,0.0011616650532429815,0.0011616650532429815,0.033238110770228674,0.0332381107702862,41.0,,,,,5165,0.0,0.0,0.0,0.033238110770228674,0.0332381107702862,41.0,0.1218939611267235,0.11344105470971302,0.15530836022212183,0.033301583084981004
861e71df,4700,2290,1,573,0.1,4700,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.17807543403525852,0.09171833262884009,0.11861624795758466,0.03867455924986021,4700,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4700,0.0,0.00425531914893617,0.00425531914893617,0.03320257376026013,0.033202573760260146,41.0,,,,,4700,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.12320391374368947,0.08547404866255696,0.11861624795375278,0.03714705012547796
86454a6f,7964,538,1,573,0.1,7964,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.2642306138768817,0.09171833262916072,0.22919422368941983,0.040182095959068576,7964,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,7964,0.0,0.0012556504269211452,0.0012556504269211452,0.03320257376026013,0.03320257376026015,41.0,,,,,7964,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.11349260209084719,0.08547404866238331,0.13473402455403943,0.03646493326381848
8648abae,4244,881,1,573,0.1,4244,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,0.23129163679686063,0.09489264604838503,0.15800214569146873,0.039243384769598315,4244,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,4244,0.0,0.0,0.0,0.03320257376026013,0.03320257376026015,41.0,,,,,4244,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.14040075309628205,0.09489264604838503,0.1385804819077512,0.03695112045511569
865033f8,3557,0,0,573,0.1,3557,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.20106758314867998,0.08446344624640982,0.10692207568380399,0.03950768337618509,3557,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,3557,0.0,0.005341579983131853,0.005341579983131853,0.033202573760260125,0.033202573760260146,41.0,,,,,3557,0.0,0.0,0.0,0.03320257376026012,0.03320257376026014,41.0,0.1083810687473007,0.08446344624621532,0.10479984329504503,0.03686453330364121
87695469,7003,0,0,573,0.1,7003,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.23531295489478787,0.09339029447109368,0.13858048190708236,0.039874540392713695,7003,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,7003,0.0,0.0035698986148793373,0.0035698986148793373,0.033202573760260125,0.033202573760260146,41.0,,,,,7003,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.10109170963413097,0.09339029447109368,0.13055730139094202,0.036199105297215046
877ed19c,3708,2582,1,573,0.1,3708,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.21415139636751263,0.09339029447352161,0.1215136818720999,0.03936594234595948,3708,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,3708,0.0,0.00026968716289104636,0.00026968716289104636,0.03320257376026013,0.033202573760260146,41.0,,,,,3708,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.09964148685994473,0.09339029447352161,0.10692207568380399,0.036093446644820365
87aa3730,5607,0,0,573,0.1,5607,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.23996975959071762,0.09339029447109269,0.13858048190708247,0.04001954114802175,5607,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,5607,0.0,0.001070090957731407,0.001070090957731407,0.03320257376026013,0.033202573760260146,41.0,,,,,5607,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.11813905814410228,0.09339029447109269,0.12151368187260163,0.03669046693248729
884ecb5f,6724,0,0,573,0.1,6724,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.28303219181656375,0.09171833262884009,0.1958636265043808,0.040925065764671156,6724,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,6724,0.0,0.00669244497323022,0.00669244497323022,0.03320257376026013,0.033202573760260146,41.0,,,,,6724,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.1271300066877784,0.08547404866238331,0.1385804819077512,0.03702325187440619
8902c3f6,4959,1007,1,573,0.1,4959,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.191915235711299,0.08333162176026289,0.1215136818720999,0.039209632944227114,4959,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,,,,,4959,0.0,0.004234724742891712,0.004234724742891712,0.03320257376026013,0.033202573760260146,41.0,,,,,4959,0.0,0.0,0.0,0.03320257376026013,0.033202573760260146,41.0,0.10266134579218399,0.08333162176026289,0.11861624795375278,0.03674217715920162
896d15b9,4279,0,0,573,0.1,4279,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,0.28208199539920836,0.09489264604838514,0.1580021456923377,0.04096093369202783,4279,0.0,0.0,0.0,0.033202573760260125,0.033202573760260146,41.0,,,,,4279,0.0,0.00046739892498247256,0.00046739892498247256,0.033202573760260125,0.033202573760260146,41.0,,,,,4279,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.11608311077643266,0.09339029447109368,0.15302664551007067,0.03637126206092743
8995c945,6724,1962,4,573,0.1,6724,0.0,0.000148720999405116,0.000148720999405116,0.03320257376026012,0.033202573760260146,41.0,0.29563794343080657,0.11861624795758453,0.2197929063578778,0.04008543633653902,6724,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,6724,0.0,0.000446162998215348,0.000446162998215348,0.03320257376026012,0.033202573760260146,41.0,,,,,6724,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.13646034774981014,0.11861624795758453,0.17964052936753258,0.035927878696721
89969c7a,4947,822,1,573,0.1,4947,0.0,0.0004042854255104103,0.0004042854255104103,0.03320257376026012,0.033202573760260146,41.0,0.2795777879822505,0.1047998432919352,0.1580021456923377,0.04070243172606872,4947,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,,,,,4947,0.0,0.0018192844147968466,0.0018192844147968466,0.03320257376026012,0.033202573760260146,41.0,,,,,4947,0.0,0.0,0.0,0.03320257376026012,0.033202573760260146,41.0,0.10284767455543861,0.10245248944793707,0.13858048190708236,0.03592322148594515
